date,rh,es,sw_in,H,vpd,vp,Rn,ws,t_avg,G,t_dew,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2009-01-11,,,,,,,,,,,,,,,,,,,,,,136.7309958887926,,,1.1934980821545522,0.8378731519993384,,,0.8378731519993384,,,,,1.8000001,1.2,0.0,,,,False,
2009-01-12,,,,,,,,,,,,,,,,,,,,,,137.58830884056835,,,1.2152696810192145,0.8228626251593197,,,0.8228626251593197,,,,,2.9,1.9,0.0,,,,False,
2009-01-13,,,,,,,,,,,,,,,,,,,,,,138.48228728006248,,,1.2279494650797451,0.8143657605120243,,,0.8143657605120243,,,,,2.9,1.8000001,0.0,,,,False,
2009-01-14,,,,,,,,,,,,,,,,,,,,,,139.41268315738301,,,1.2485205798652683,0.8009479508202524,,,0.8009479508202524,,,,,2.4,1.6,0.0,,,,False,
2009-01-15,,,,,,,,,,,,,,,,,,,,,,140.37923469891885,,,1.2647694097635391,0.7906579588977879,,,0.7906579588977879,,,,,2.6000001,1.7,0.0,,,,False,
2009-01-16,,,,,,,,,,,,,,,,,,,,,,141.38166618018113,,,1.2915049628723356,0.7742904818390925,,,0.7742904818390925,,,,,2.6000001,1.7,0.0,,,,False,
2009-01-17,,,,,,,,,,,,,,,,,,,,,,142.4196877071859,,,1.3105770825249352,0.7630226511159628,,,0.7630226511159628,,,,,2.4,1.6,0.0,,,,False,
2009-01-18,,,,,,,,,,,,,,,,,,,,,,143.49299500790534,,,1.3345796975172484,0.7492995748851303,,,0.7492995748851303,,,,,2.8,1.8000001,0.0,,,,False,
2009-01-19,,,,,,,,,,,,,,,,,,,,,,144.60126923527858,,,1.359077355818071,0.7357932907344105,,,0.7357932907344105,,,,,2.8,1.8000001,0.0,,,,False,
2009-01-20,,,,,,,,,,,,,,,,,,,,,,145.74417678322848,,,1.3644020538028974,0.7329217932593796,,,0.7329217932593796,,,,,2.6000001,1.7,0.0,,,,False,
2009-01-21,,,,,,,,,,,,,,,,,,,,,,146.92136911708238,,,1.3697481030648326,0.7300612410139387,,,0.7300612410139387,,,,,1.7,1.2,4.5,,,,False,
2009-01-22,,,,,,,,,,,,,,,,,,,,,,148.13248261973632,,,1.3745640069117182,0.7275034083328978,,,0.7275034083328978,,,,,0.8,0.7,20.300001,,,,False,
2009-01-23,,,,,,,,,,,,,,,,,,,,,,149.37713845484544,,,1.3711737755276836,0.7293021627511503,,,0.7293021627511503,,,,,0.7,0.6,7.2000003,,,,False,
2009-01-24,,,,,,,,,,,,,,,,,,,,,,150.65494244825467,,,1.3736675654468289,0.7279781696488686,,,0.7279781696488686,,,,,1.5,1.1,1.5,,,,False,
2009-01-25,,,,,,,,,,,,,,,,,,,,,,151.9654849888159,,,1.3687227564960858,0.7306081492792509,,,0.7306081492792509,,,,,1.8000001,1.2,1.1,,,,False,
2009-01-26,,,,,,,,,,,,,,,,,,,,,,153.30834094966318,,,1.3527800684581706,0.7392184607951452,,,0.7392184607951452,,,,,2.3,1.5,0.0,,,,False,
2009-01-27,,,,,,,,,,,,,,,,,,,,,,154.68306963094142,,,1.32240018998931,0.7562007383015302,,,0.7562007383015302,,,,,1.6,1.1,0.0,,,,False,
2009-01-28,,,,,,,,,,,,,,,,,,,,,,156.089214724905,,,1.2890841942090712,0.7757445204062553,,,0.7757445204062553,,,,,2.6000001,1.7,0.0,,,,False,
2009-01-29,,,,,,,,,,,,,,,,,,,,,,157.52630430421775,,,1.2559011964600446,0.7962409804359273,,,0.7962409804359273,,,,,2.6000001,1.7,0.0,,,,False,
2009-01-30,,,,,,,,,,,,,,,,,,,,,,158.9938508342046,,,1.2288977560019,0.8137373472414852,,,0.8137373472414852,,,,,2.4,1.6,0.0,,,,False,
2009-01-31,,,,,,,,,,,,,,,,,,,,,,160.4913512097181,,,1.208017574279875,0.8278025264625153,,,0.8278025264625153,,,,,1.9,1.4,0.0,,,,False,
2009-02-01,,,,,,,,,,,,,,,,,,,,,,162.0182868171944,,,1.187520318512426,0.8420908547086355,,,0.8420908547086355,,,,,2.1000001,1.5,0.0,,,,False,
2009-02-02,,,,,,,,,,,,,,,,,,,,,,163.57412362238938,,,1.1660005508988769,0.8576325278998315,,,0.8576325278998315,,,,,3.1000001,2.1000001,0.0,,,,False,
2009-02-03,,,,,,,,,,,,,,,,,,,,,,165.15831228419103,,,1.1461286998725344,0.8725023639240637,,,0.8725023639240637,,,,,2.9,2.0,0.0,,,,False,
2009-02-04,,,,,,,,,,,,,,,,,,,,,,166.77028829482188,,,1.1317692073704442,0.8835723692495602,,,0.8835723692495602,,,,,2.2,1.6,0.0,,,,False,
2009-02-05,,,,,,,,,,,,,,,,,,,,,,168.4094721466526,,,1.1147325442251816,0.8970761687908475,,,0.8970761687908475,,,,,1.9,1.4,4.1,,,,False,
2009-02-06,,,,,,,,,,,,,,,,,,,,,,170.07526952576066,,,1.0998340548479442,0.909228074537348,,,0.909228074537348,,,,,1.6,1.2,8.7,,,,False,
2009-02-07,,,,,,,,,,,,,,,,,,,,,,171.7670715322823,,,1.088898250535573,0.9183594514071,,,0.9183594514071,,,,,2.4,1.7,0.6,,,,False,
2009-02-08,,,,,,,,,,,,,,,,,,,,,,173.48425492751758,,,1.085615172712687,0.9211367205758966,,,0.9211367205758966,,,,,1.8000001,1.3000001,3.0,,,,False,
2009-02-09,,,,,,,,,,,,,,,,,,,,,,175.2261824076643,,,1.081971161022502,0.9242390518569492,,,0.9242390518569492,,,,,2.9,2.0,0.0,,,,False,
2009-02-10,,,,,,,,,,,,,,,,,,,,,,176.99220290397298,,,1.0786336793663214,0.927098809474856,,,0.927098809474856,,,,,2.4,1.7,1.0,,,,False,
2009-02-11,,,,,,,,,,,,,,,,,,,,,,178.78165190903232,,,1.0776235093513291,0.9279678768347822,,,0.9279678768347822,,,,,1.8000001,1.3000001,8.0,,,,False,
2009-02-12,,,,,,,,,,,,,,,,,,,,,,180.59385182881599,,,1.0785290046893674,0.9271887873687876,,,0.9271887873687876,,,,,2.0,1.5,0.3,,,,False,
2009-02-13,,,,,,,,,,,,,,,,,,,,,,182.42811236004133,,,1.0820052951144297,0.9242098948270332,,,0.9242098948270332,,,,,2.4,1.7,17.9,,,,False,
2009-02-14,,,,,,,,,,,,,,,,,,,,,,184.2837308923169,,,1.086259788077088,0.9205900936185932,,,0.9205900936185932,,,,,2.3,1.6,1.3000001,,,,False,
2009-02-15,,,,,,,,,,,,,,,,,,,,,,186.15999293448,,,1.0864473143971396,0.9204311950965532,,,0.9204311950965532,,,,,2.3,1.6,12.0,,,,False,
2009-02-16,,,,,,,,,,,,,,,,,,,,,,188.05617256445717,,,1.089184536384202,0.9181180659429204,,,0.9181180659429204,,,,,2.0,1.5,10.7,,,,False,
2009-02-17,,,,,,,,,,,,,,,,,,,,,,189.97153290190946,,,1.0938796645194562,0.9141773381803404,,,0.9141773381803404,,,,,2.2,1.6,29.4,,,,False,
2009-02-18,,,,,,,,,,,,,,,,,,,,,,191.90532660285908,,,1.0962467075833893,0.9122034238118174,,,0.9122034238118174,,,,,2.1000001,1.7,1.5,,,,False,
2009-02-19,,,,,,,,,,,,,,,,,,,,,,193.856796375434,,,1.0976601888580844,0.9110287593105822,,,0.9110287593105822,,,,,2.5,1.9,0.0,,,,False,
2009-02-20,,,,,,,,,,,,,,,,,,,,,,195.82517551580207,,,1.098517000780039,0.9103181828682816,,,0.9103181828682816,,,,,2.3,1.9,0.0,,,,False,
2009-02-21,,,,,,,,,,,,,,,,,,,,,,197.80968846331643,,,1.0977734422574323,0.9109347716990004,,,0.9109347716990004,,,,,2.4,1.9,0.5,,,,False,
2009-02-22,,,,,,,,,,,,,,,,,,,,,,199.80955137383063,,,1.0958029215799887,0.9125728543944244,,,0.9125728543944244,,,,,1.1,0.90000004,19.5,,,,False,
2009-02-23,,,,,,,,,,,,,,,,,,,,,,201.82397271010345,,,1.0901335876216631,0.917318768410478,,,0.917318768410478,,,,,2.7,2.0,7.9,,,,False,
2009-02-24,,,,,,,,,,,,,,,,,,,,,,203.85215384815453,,,1.0833792127284636,0.9230378322300692,,,0.9230378322300692,,,,,2.3,1.9,1.7,,,,False,
2009-02-25,,,,,,,,,,,,,,,,,,,,,,205.89328969839644,,,1.0762298642059909,0.9291695326980812,,,0.9291695326980812,,,,,1.6,1.3000001,0.0,,,,False,
2009-02-26,,,,,,,,,,,,,,,,,,,,,,207.9465693403241,,,1.0690334736599645,0.9354244040426348,,,0.9354244040426348,,,,,2.2,1.7,2.3,,,,False,
2009-02-27,,,,,,,,,,,,,,,,,,,,,,210.0111766695077,,,1.0617739793094216,0.9418200290144616,,,0.9418200290144616,,,,,2.5,1.9,0.0,,,,False,
2009-02-28,,,,,,,,,,,,,,,,,,,,,,212.0862910556007,,,1.053633761658103,0.9490963904063784,,,0.9490963904063784,,,,,4.0,2.9,0.0,,,,False,
2009-03-01,,,,,,,,,,,,,,,,,,,,,,214.17108801004431,,,1.0461138024917007,0.9559189426792152,,,0.9559189426792152,,,,,1.9,1.4,9.8,,,,False,
2009-03-02,,,,,,,,,,,,,,,,,,,,,,216.2647398621267,,,1.0384919485550121,0.962934764579956,,,0.962934764579956,,,,,3.6000001000000004,2.5,9.1,,,,False,
2009-03-03,,,,,,,,,,,,,,,,,,,,,,218.3664164420282,,,1.028652851916425,0.9721452656617404,,,0.9721452656617404,,,,,3.6000001000000004,2.4,17.2,,,,False,
2009-03-04,,,,,,,,,,,,,,,,,,,,,,220.47528576946942,,,1.0197443724144708,0.9806379197095036,,,0.9806379197095036,,,,,3.5,2.6000001,5.0,,,,False,
2009-03-05,,,,,,,,,,,,,,,,,,,,,,222.59051474656002,,,1.0094210127192964,0.9906669143988622,,,0.9906669143988622,,,,,2.4,1.9,1.6,,,,False,
2009-03-06,,,,,,,,,,,,,,,,,,,,,,224.71126985343952,,,1.002291212919062,0.9977140247369932,,,0.9977140247369932,,,,,4.2000003,3.0,0.0,,,,False,
2009-03-07,,,,,,,,,,,,,,,,,,,,,,226.83671784528804,,,0.9955110749658038,1.0045091663438803,,,1.0045091663438803,,,,,3.1000001,2.4,0.0,,,,False,
2009-03-08,,,,,,,,,,,,,,,,,,,,,,228.9660264492872,,,0.9908506885758556,1.0092337942836722,,,1.0092337942836722,,,,,3.9,2.9,0.0,,,,False,
2009-03-09,,,,,,,,,,,,,,,,,,,,,,231.0983650601069,,,0.990269084636908,1.0098265365586565,,,1.0098265365586565,,,,,4.3,3.0,0.0,,,,False,
2009-03-10,,,,,,,,,,,,,,,,,,,,,,233.23290543249942,,,0.9895055555815632,1.010605745828551,,,1.010605745828551,,,,,3.8,2.8,0.0,,,,False,
2009-03-11,,,,,,,,,,,,,,,,,,,,,,235.36882236959062,,,0.990028082745118,1.0100723579751718,,,1.0100723579751718,,,,,3.6000001000000004,2.7,0.0,,,,False,
2009-03-12,,,,,,,,,,,,,,,,,,,,,,237.50529440546703,,,0.9904152241804378,1.0096775328019554,,,1.0096775328019554,,,,,4.1,3.1000001,0.0,,,,False,
2009-03-13,,,,,,,,,,,,,,,,,,,,,,239.6415044806746,,,0.9903006324134851,1.0097943667498994,,,1.0097943667498994,,,,,4.5,3.4,0.0,,,,False,
2009-03-14,,,,,,,,,,,,,,,,,,,,,,241.7766406092629,,,0.99572557993268,1.0042927691659875,,,1.0042927691659875,,,,,4.1,3.0,0.0,,,,False,
2009-03-15,,,,,,,,,,,,,,,,,,,,,,243.90989653603097,,,1.0007836184995125,0.9992169950776298,,,0.9992169950776298,,,,,2.8,2.0,0.0,,,,False,
2009-03-16,,,,,,,,,,,,,,,,,,,,,,246.0404723826564,,,1.0081685183912317,0.9918976656757084,,,0.9918976656757084,,,,,3.0,2.2,0.0,,,,False,
2009-03-17,,,,,,,,,,,,,,,,,,,,,,248.1675752814185,,,1.014955622279907,0.9852647525156696,,,0.9852647525156696,,,,,4.4,3.3,0.0,,,,False,
2009-03-18,,,,,,,,,,,,,,,,,,,,,,250.2904199952612,,,1.0228757616726143,0.9776358356217104,,,0.9776358356217104,,,,,4.9,3.6000001000000004,0.0,,,,False,
2009-03-19,,,,,,,,,,,,,,,,,,,,,,252.40822952297444,,,1.0289369004590243,0.9718768950300885,,,0.9718768950300885,,,,,5.2000003,3.8,0.0,,,,False,
2009-03-20,,,,,,,,,,,,,,,,,,,,,,254.52023568831368,,,1.0327152236989363,0.9683211567446848,,,0.9683211567446848,,,,,5.4,4.0,0.0,,,,False,
2009-03-21,,,,,,,,,,,,,,,,,,,,,,256.6256797119217,,,1.0376763407228569,0.9636916259489822,,,0.9636916259489822,,,,,3.8,2.7,0.90000004,,,,False,
2009-03-22,,,,,,,,,,,,,,,,,,,,,,258.72381276495673,,,1.0418289111409946,0.9598504987779768,,,0.9598504987779768,,,,,4.7000003,3.3,3.0,,,,False,
2009-03-23,,,,,,,,,,,,,,,,,,,,,,260.8138965033879,,,1.0484279676032997,0.9538089700964336,,,0.9538089700964336,,,,,5.3,3.7,0.0,,,,False,
2009-03-24,,,,,,,,,,,,,,,,,,,,,,262.8952035819613,,,1.055625000625262,0.9473060977219048,,,0.9473060977219048,,,,,5.3,3.8,0.0,,,,False,
2009-03-25,,,,,,,,,,,,,,,,,,,,,,264.9670181469014,,,1.059551821815664,0.9437952721240052,,,0.9437952721240052,,,,,5.7000003,4.2000003,0.0,,,,False,
2009-03-26,,,,,,,,,,,,,,,,,,,,,,267.0286363064638,,,1.0623523728440765,0.9413072588362091,,,0.9413072588362091,,,,,6.6,4.7000003,0.0,,,,False,
2009-03-27,,,,,,,,,,,,,,,,,,,,,,269.07936657851843,,,1.0640808024948796,0.9397782552371649,,,0.9397782552371649,,,,,5.7000003,4.3,0.0,,,,False,
2009-03-28,,,,,,,,,,,,,,,,,,,,,,271.11853031439944,,,1.0657640614825286,0.938293977195058,,,0.938293977195058,,,,,5.7000003,4.4,0.0,,,,False,
2009-03-29,,,,,,,,,,,,,,,,,,,,,,273.1454620983234,,,1.0673766445142752,0.9368764110957891,,,0.9368764110957891,,,,,7.1,4.9,0.0,,,,False,
2009-03-30,,,,,,,,,,,,,,,,,,,,,,275.1595101217433,,,1.05018617990381,0.9352677804433664,,,0.9522121116577568,,,,,6.0,4.3,0.0,,,,False,
2009-03-31,,,,,,,,,,,,,,,,,,,,,,277.16003653207,,,0.9995274974919296,0.9330132207680985,,,1.0004727258722306,,,,,5.6,4.2000003,0.0,,,,False,
2009-04-01,,,,,,,,,,,,,,,,,,,,,,279.146417755261,,,0.9535312379001176,0.9331374573024664,,80.0806259872794,1.048733340086704,,,,2.8197173688354047,7.4,5.2000003,0.0,,0.5422533088768101,2.8197173688354047,True,2.8197173688354047
2009-04-02,,,,,,,,,,,,,,,,,,,,,,281.11804479185054,,,0.9535312379001176,0.933543685143965,,74.46916793630805,1.048733340086704,,,,2.6221324282115823,6.7000003,4.8,0.0,,0.5462775892107463,2.6221324282115823,True,2.6221324282115823
2009-04-03,,,,40.09285091666668,,,,,,,,94.07914412500004,,9.83038,14.963887,0.0,0.0,0.0,,0.0,,283.0743234860572,134.17199504166672,,0.9454840016806146,0.9354779943753642,126.85747478546664,88.95032566199232,1.0576593556553917,,37.90714912347431,3.312618919544541,3.132028192093886,6.6,4.7000003,0.0,0.6663889345057884,0.5536692853409402,2.6022458072032046,False,
2009-04-04,40.68260416666669,1.3846305210258256,295.6343112083334,49.8687375625,0.9559844562499998,0.4286460647758255,103.53208629166664,4.2515158333333325,11.614761541666667,1.0620614791666665,,47.70446114583334,280.5270512083334,8.284384,15.587967,0.0,0.0,0.0,0.0,0.0,5.091757958655089,285.01467476768534,97.57319870833334,102.47002481249996,0.9535312379001176,0.9364493022052148,93.03909295023122,45.48769388974452,1.048733340086704,0.9522121116577568,47.551399060486716,1.6662770271068903,1.588847196341761,4.9,3.8,0.0,0.41811768324783183,0.4922527989845536,1.870560636141304,False,
2009-04-05,58.48095833333331,1.5104589482977728,286.767687,44.762748458333355,0.9286382062500002,0.5818207420477731,120.1647154166667,1.594563229166667,12.299228083333333,8.681087312499997,,72.15384920833334,152.92020291666668,4.5885,20.145586,0.0,0.0,0.0,0.0,0.0,3.878111817636709,286.93853486660265,116.91659766666668,111.4836281041667,0.98911397922591,0.9373877780528118,115.64384115563145,71.36838090692086,1.0110058304732579,1.048733340086704,44.275460248710566,2.5219213627998447,2.494467674453784,5.9,4.5,0.0,0.5543261498786187,0.5611856164446545,2.5253352740009447,False,
2009-04-06,47.388999999999996,1.7539580190946389,270.9060373541667,40.70374089583333,1.2493310999999998,0.5046269190946393,118.66475937499996,2.3196434583333327,14.75632241666667,11.067349604166665,,75.18784322916666,213.8118024375,6.917592,22.673027,0.0,0.0,0.0,0.0,0.0,4.805393729464341,288.8453554996501,115.89158412499998,107.59740977083332,1.027455331704688,0.9393199666723816,119.0734260089336,77.2521504051835,0.9732783208598124,1.0770852604336112,41.8212756037501,2.6341473403043865,2.7064687292914646,6.0,4.7000003,0.0,0.5758443737315219,0.5341470055050724,2.510491086117942,False,
2009-04-07,79.24897916666667,1.4718440812012972,83.22181120833334,7.818240395833336,0.31233068541666675,1.1595133957846302,13.777406125000004,3.914816604166668,12.714985854166667,-12.591239958333334,8.743265710053628,17.8457911875,184.98091295833333,11.04347,14.639124,0.0,0.0,0.0,14.7,0.0,1.8555537169565703,290.73460402991594,25.664031583333333,26.36864608333334,1.027455331704688,0.943604510565601,26.368646083333346,18.335753304085408,0.9732783208598124,0.9732783208598124,8.03289277924793,0.6239938848226025,0.6411258439121039,3.4,2.6000001,7.5,0.24658685355900714,0.5539773641567368,1.4403412022052522,False,
2009-04-08,79.9725625,1.4471254553200756,159.50352889583334,17.58927685416667,0.3012026062500001,1.1459228490700757,86.18794013541668,2.9723267916666667,12.415859250000004,-1.9856992708333336,8.734117966424272,80.70914702083333,215.0458492291667,9.76575,15.01447,1.0,0.0,0.0,2.4000000000000004,0.0,2.217010420295051,292.60576359837387,98.298423875,88.17363940625,1.027455331704688,0.9514058954113572,100.99723970853614,82.92504342389273,0.9732783208598124,1.1148277936232305,18.072196284643407,2.821260411559829,2.8987190519845085,4.1,3.2,2.2,0.9058497037451588,0.6549152508249952,2.095728802639985,False,
2009-04-09,85.66025,1.4499274190898983,77.53694735416666,2.917945729166668,0.19648006041666655,1.2534473586732322,12.469131479166665,1.5752763749999996,12.495559083333333,-3.5162604374999997,10.078200390049043,25.886162208333346,174.98729033333333,11.533813,13.546678,0.0,0.0,0.0,4.799999999999999,0.0,1.2761872373248568,294.4583332279616,28.80410793750001,15.985391916666662,1.027455331704688,0.9515062343328418,29.594934275381714,26.59687537832449,0.9732783208598124,1.8019018919059668,2.9980588970572164,0.9049428437208112,0.9297883496689496,3.1000001,2.5,6.2000003,0.3719153398675799,0.7091614462720364,1.7729036156800908,False,
2009-04-10,79.26768750000002,1.4671689191086428,170.1442601770833,11.915884541666665,0.30312380625,1.1640451128586429,92.26245600000004,3.230028125,12.630927125,-2.9708789166666634,8.952953164363363,89.65859733333332,273.03330466666665,10.767347,15.466923,1.0,0.0,0.0,0.2,0.0,2.4590975209255115,296.29182790024606,101.574481875,95.23333491666668,1.027455331704688,0.9515116922854544,104.36324296760992,92.12020386329705,0.9732783208598124,1.0665853712240791,12.243039104312887,3.1347404416365263,3.2208057802697567,5.2000003,4.0,0.6,0.8052014450674393,0.7454289623991209,2.9817158495964837,False,
2009-04-11,71.76283333333333,1.5629334474870726,287.986352,14.512754791666666,0.44670741458333335,1.116226032903739,169.3259536666666,5.743575333333332,13.531342812499998,0.19583104166666634,8.258361803964947,143.893624375,253.41739947916665,10.602375,17.017416,0.0,0.0,0.0,0.0,0.0,3.767568630020653,298.10577860489366,158.40637916666668,169.1301226249999,1.027455331704688,0.9512755123940712,162.75547885082608,147.84427156240542,0.9732783208598124,0.936594715997988,14.911207288420673,5.035295583190306,5.173541293657949,6.2000003,4.6,0.0,1.124682889925641,0.8308248990473965,3.821794535618024,False,
2009-04-12,73.09166666666665,1.7872227127687932,292.29136904166666,20.650790958333346,0.5244652750000002,1.2627574377687931,169.72174295833332,4.365964520833333,15.561181812499996,11.04617364583333,10.13557647638395,126.58849610416664,259.57846493750003,12.300229,20.029588,0.0,0.0,0.0,0.0,0.0,4.2075600805589755,299.8997323622346,147.23928706249995,158.6755693125,0.98911397922591,0.9517622725241656,145.6364371247754,125.21045110581586,1.0110058304732579,0.9279266348338912,20.42598601895953,4.438348973985486,4.390033014852017,6.2000003,4.7000003,0.0,0.9340495180079068,0.821717504071703,3.8620725156522546,False,
2009-04-13,70.14133333333332,1.7716358417189555,255.1426870625,15.273830833333328,0.5398596645833332,1.2317761771356213,142.55548699999997,5.6464988750000025,15.45605533333333,2.1845720625,9.797278588010428,115.17376658333336,254.8350147499999,12.623437,19.602313,0.0,0.0,0.0,0.0,0.0,4.170427710723848,301.6732522192794,130.4475974166667,140.37091493749998,1.027455331704688,0.9521718789475774,134.02907947382087,118.33590054855708,0.9732783208598124,0.929306455505746,15.693178925263787,4.037727777637309,4.148584933105573,6.7000003,5.0,0.0,0.8297169866211146,0.8780147114311504,4.390073557155752,False,
2009-04-14,,,,35.34704279166665,,,,5.829625114583334,11.618593802083335,,,110.803319625,,9.206545,14.494906,24.0,24.0,0.0,0.0,0.0,,303.4259172196132,146.1503624166666,,1.0471900285531444,0.954053179516016,153.04720219216154,116.0321314418869,0.9549365184289,,37.015070750274624,3.870281666131822,4.052920368465293,6.9,4.8,0.3,0.8443584100969361,0.8898340351825916,4.27120336887644,False,
2009-04-15,,1.4435030355117535,,42.68461879166665,,,,5.775185979166667,12.280097791666664,,,106.05913785416664,264.01255150000014,8.782552,15.764495000000002,48.0,48.0,0.0,0.0,0.0,,305.1573223476626,148.74375664583332,,1.067697674265064,0.9634663459910104,158.8133630322049,113.23909482145157,0.936594715997988,,45.574268210753324,3.70691129233343,3.957860565531307,6.7000003,4.7000003,0.0,0.8420979389153032,0.8232187693326249,3.8691284628289684,False,
2009-04-16,,1.6070883033399754,,44.81686072916668,,,,6.064088395833332,13.86872195833334,,,97.61195804166668,263.1687116041667,10.172471,18.838653,48.0,48.0,0.0,0.0,0.0,,306.8670784478903,142.42881877083337,,1.076071293893876,0.9789125934879148,153.2635633025071,105.03742598941099,0.929306455505746,,48.226137313096025,3.4168552023509564,3.676779798641815,6.5,4.8,0.0,0.7659957913837115,0.7464251613125334,3.5828407743001605,False,
2009-04-17,,1.8997646763697418,,23.62120347916667,,,,4.391749312500002,16.362686562500002,,,115.14727693749997,256.85524777083333,11.55726,22.132258,48.0,48.0,0.0,0.0,0.0,,308.55481211953895,138.76848041666665,,1.0768707548896053,0.9946348938445349,149.43571826117918,123.99873503916805,0.9286165451698188,,25.436983222011186,4.040308333891858,4.3508898855048885,6.5,4.9,0.0,0.8879367113275282,0.6806031988248168,3.3349556742416024,False,
2009-04-18,,2.159897845420686,,64.26895764583334,,,,2.718618854166667,18.262759874999997,,,90.50728827083336,273.60612652083336,12.270622,25.194491,48.0,48.0,0.0,0.0,0.0,,310.2201655876043,154.77624591666668,,1.076071293893876,1.005545547042304,166.5502752075843,97.39229479642172,0.929306455505746,,69.15798041116261,3.1815322717130194,3.423555548187352,6.6,5.2000003,0.0,0.6583760289758737,0.6128208577660861,3.1866686442299046,False,
2009-04-19,,2.3601670795361605,,69.47951829166668,,,,1.2371460625000004,19.290520666666666,,,62.50882235416668,223.0016438125,10.948081,27.520922,48.0,48.0,0.0,0.0,0.0,,311.86279655077703,131.98834064583335,,0.9914630425292468,1.0086104646411984,130.8615617951046,61.97518719618228,1.0086104646411984,,68.8863745989223,2.1994954392923187,2.180718440269965,6.8,5.5,0.0,0.3964942618672664,0.5301117248735614,2.9156144868045875,False,
2009-04-20,,2.656673979080279,,57.18074564583336,,,,1.1287796249999995,21.0799144375,,,65.06961839583332,246.73225066666672,12.084073,30.626274,48.0,48.0,0.0,0.0,0.0,,313.482378007146,122.25036404166669,,0.9813073758350802,1.0190486942473174,119.96518393261118,63.85329647460526,1.0190486942473174,,56.111887458005924,2.293548255711418,2.2506758201632984,7.7000003,6.1,0.0,0.3689632492070981,0.4772483445596724,2.911214901814001,False,
2009-04-21,,2.714372363469338,,58.09736589583334,,,,1.2908314375,21.398400750000004,,,66.91801258333332,194.7361884375,12.507996,30.788018,48.0,48.0,0.0,0.0,0.0,,315.07859805851115,125.01537847916666,,0.9719614317974948,1.0288474082255017,121.51012626331655,65.04172732353942,1.0288474082255017,,56.46839893977712,2.3594235085806243,2.293268651616692,8.0,6.2000003,0.0,0.3698820226858202,0.3816507255362736,2.366234612820114,False,
2009-04-22,,2.447405225109156,,78.93113472916666,,,,4.053380916666668,19.901941125,,,53.78606477083334,217.15894274999994,12.49742,28.112975,48.0,48.0,0.0,0.0,0.0,,316.6511596941997,132.71719950000002,,0.9587804198055614,1.0429916791613223,127.24665225202844,51.56902576066871,1.0429916791613223,,75.67762649135973,1.8936814126584485,1.815624659806656,9.400001,6.9,0.0,0.2631340086676313,0.32205970606188344,2.2222119718269964,False,
