date,Rn,LE,H,G,rso,flux,energy,ebr_5day_clim,ebc_cf,ebr_corr,flux_corr,H_corr,ebr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
1997-11-23,11.560126388888893,5.1337194378157385,9.191704337960141,-3.415235854945418,151.91726646785298,14.325423775775876,14.975362243834311,0.985884371308512,1.0453695805605048,0.9565994827052664,14.975362243834311,9.608728108409565,0.9565994827052664,5.366634135424749,0.1807632955795873,0.18896445048076774,3.1000001,2.0,0.0,0.09448222524038387,0.1186260750266256,0.2372521500532512,False,
1997-11-24,12.192097222222221,6.38634863940864,6.9435355810755,-1.337505351961526,150.88821432529232,13.32988422048414,13.529602574183743,0.9854823200371864,1.0338336819227112,0.9672735735792746,13.780883283266569,7.1784609553446375,0.9852384168267666,6.602422327921929,0.22486959810777926,0.2324777645642457,3.6000001000000004,2.3,0.0,0.1010772889409764,0.13856568625689242,0.3187010783908525,False,
1997-11-25,11.418112500000005,3.7957466902337837,4.437921490313959,1.8211862059918045,149.8950109562827,8.233668180547742,9.596926294008199,0.9853628960467348,1.032945997934355,0.9681048205809024,8.504934595416232,4.584133242566671,0.8579484647796449,3.920801352849561,0.1336519631084282,0.13805526040892094,3.6000001000000004,2.3,0.0,0.06002402626474825,0.1468642885915574,0.337787863760582,False,
1997-11-26,-3.6042319444444417,3.0806601638996436,-5.459132902099029,-6.267915283540558,148.93797837060438,-2.378472738199384,2.6636833390961145,0.9850501041560459,1.032945997934355,0.9681048205809024,-2.45683389611902,-5.638989483414951,-0.8929262361217782,3.182155587295932,0.10847306529555592,0.11204681868071648,3.5,2.2,2.9,0.050930372127598385,0.16145101421009472,0.35519223126220845,False,
1997-11-27,20.763422222222225,14.315936973063495,8.207115178064674,-6.035165575572223,148.01742447633887,22.523052151128173,26.798587797794447,0.984705268216953,1.0339758180235703,0.9671406067421244,23.28829127235029,8.485958629853082,0.8404566808174064,14.802332642497204,0.5040781791654859,0.521204647650465,2.1000001,1.4,0.0,0.3722890340360465,0.1516022625294486,0.21224316754122804,False,
1997-11-28,8.707124999999992,7.0020289072715,7.089850028532497,-6.1667604151387465,147.13364323951245,14.091878935803996,14.87388541513874,0.9843410710195326,1.0339758180235703,0.9671406067421244,14.570662050137054,7.3307334829163215,0.947424196334146,7.239928567220737,0.2465483040811554,0.2549249843946367,1.7,1.2,0.0,0.21243748699553056,0.1507179602654812,0.18086155231857745,False,
1997-11-29,14.410180555555556,8.531027249127026,9.864438945046528,-4.400096172757358,146.28691485232244,18.39546619417355,18.810276728312914,0.9838819658999974,1.0339758180235703,0.9671406067421244,19.02046720604553,10.199591327548047,0.9779476644532828,8.820875878497485,0.3003858350482011,0.310591689516657,2.0,1.3000001,0.0,0.2389166658653772,0.15320683348190053,0.19916889884715405,False,
1997-11-30,-6.994681944444443,0.9831268885257436,-5.779629600157362,-2.622710098684583,145.47750590850353,-4.796502711631618,-4.3719718457598615,0.9845973368987042,1.032945997934355,0.9681048205809024,-4.9545282800611625,-5.970045265025482,1.0971028361684179,1.0155169849643215,0.03461686180856648,0.035757348866205366,2.2,1.4,0.0,0.02554096347586097,0.16047118944696653,0.22465966522575312,False,
1997-12-01,6.697475000000009,5.506469738196016,0.7082569810052772,-3.05074315464732,144.70566958436882,6.214726719201294,9.748218154647327,0.9851843855459058,1.0277215107920723,0.9730262425170926,6.3870083330174126,0.7278909345477758,0.6375243783643177,5.659117398469638,0.1938881991784658,0.19926307298444715,3.3,2.1000001,0.0,0.09488717309320467,0.11823283655991144,0.2482889685990977,False,
1997-12-02,-2.893812499999992,3.8328035652473065,2.214654386543517,-9.140509988978614,143.97164582404483,6.047457951790824,6.246697488978622,0.9858275290941344,1.032945997934355,0.9681048205809024,6.246697488978622,2.28761838538789,0.9681048205809024,3.959079103590733,0.13495677201597833,0.13940305754804394,2.9,1.8000001,0.0,0.07744613877968339,0.1080581077779857,0.19450460480618506,False,
1997-12-03,2.785415972222212,4.781470572841915,4.654406171903943,-6.204372127125832,143.2756615274069,9.435876744745858,8.989788099348043,0.9863546172900972,1.0277215107920723,0.9730262425170926,9.697453503757997,4.783433342829067,1.0496217085951298,4.91402016092893,0.16836026762527262,0.17302746860120286,2.7,1.7,0.0,0.1017808638830605,0.09902734980858838,0.16834649467460025,False,
1997-12-04,1.987951388888896,3.7919459231080967,3.5440449453272485,-5.604855599895832,142.61793073922513,7.335990868435347,7.592806988784728,0.9869685422371128,1.032945997934355,0.9681048205809024,7.577682408433262,3.6608070427752613,0.966176392903346,3.916875365658001,0.13351813437086435,0.1379170225500458,2.9,1.8000001,0.0,0.07662056382666077,0.100093426273739,0.18016817730207285,False,
1997-12-05,2.386848611111108,4.270865437203527,-4.496723638557361,-4.227512346667502,141.99865483803302,-0.2258582013538337,6.614360957778608,0.987538639282387,1.032945997934355,0.9681048205809024,-0.233299325189094,-4.644872686264637,-0.034146639833470285,4.411573361075543,0.15038136009519384,0.1553358240742556,1.7,1.1,11.400001,0.1412143855220505,0.14082670160790492,0.15490937176869546,False,
1997-12-06,7.552546111111112,4.8690250087148135,3.1607186106038467,-4.1537340445151445,141.41802272324801,8.029743619318662,11.706280155626256,0.98803030928397,1.0248374754576914,0.9757644738287904,8.229182179395043,3.2392228815233883,0.6859346874130138,4.989959297871653,0.17144314516906975,0.17570136007959591,1.5,1.0,1.1,0.17570136007959591,0.2672367017827603,0.2672367017827603,False,
1997-12-07,5.266766666666673,1.184301588634319,1.0677853462009803,3.0146797318279743,140.87621099909597,2.2520869348352988,2.2520869348386983,0.9887456802826536,1.0288757612210508,0.9719346472048463,2.3171176594146514,1.098618460893217,0.9999999999984908,1.2184991985214344,0.04170042027321322,0.04290455165183999,2.0,1.3000001,0.90000004,0.03300349873191547,0.3733284624642711,0.4853270385363987,False,
1997-12-08,18.3346111111111,17.83259037227883,5.812186569211388,-9.78587854886908,140.37338415392122,23.644776941490218,28.120489659980176,0.9896045552262032,1.0288757612210508,0.9719346472048463,24.3275378745777,5.980017880756135,0.8408380233556318,18.347519993821567,0.6279029938156195,0.6460341707350223,2.6000001,1.7,0.90000004,0.3800201004323661,0.4500611714323246,0.7651039914349518,False,
1997-12-09,-0.6254597222222286,47.62495316640209,-36.99254549479527,-9.85664806329259,139.90969473350572,10.632407671606812,9.231188341070364,0.9908052547758792,1.032945997934355,0.9681048205809024,10.982702952792792,-38.211301822253326,1.1517918689083944,49.19400477504612,1.6769213024709388,1.7321691482382222,2.9,1.8000001,0.0,0.9623161400036712,0.5337261787270545,0.960707175081316,False,
1997-12-10,-3.0452958333333364,44.24270147985971,-38.613345056742,-8.434469959188842,139.48528350706616,5.62935642311772,5.389174125855505,0.9915216599029422,1.029897477447686,0.9709704333660684,5.797659979822867,-39.76778666975565,1.0445675518461903,45.565446649578526,1.5578289039196178,1.6044040584419077,3.0,1.9,0.0,0.8444231886536356,0.5765007067286474,1.0953513427844301,False,
1997-12-11,-2.5551861111111127,32.156787560746714,-28.492251628829173,-6.384033252988751,139.1002796246544,3.6645359319175306,3.828847141877639,0.9915216599029292,1.029897477447686,0.9709704333660684,3.7740963122982656,-29.34409807933589,0.957085983359594,33.118194391634155,1.1322720232655394,1.1661241005457663,3.0,1.9,0.0,0.6137495266030351,0.6113464342329518,1.1615582250426082,False,
1997-12-12,-2.6849861111111126,32.228735970629174,-28.97091300636181,-6.4839812659258325,138.75480076475108,3.257822964267362,3.7989951548147203,0.9916499822544108,1.0248374754576914,0.9757644738287904,3.338739062187855,-29.69047734714424,0.8575485968015795,33.029216409332086,1.1348053973307959,1.1629910985362557,2.6000001,1.6,0.0,0.7268694365851597,0.6179467704812929,0.9887148327700688,False,
1997-12-13,7.699152777777778,22.383186277939085,-11.370158384013916,-3.587410926177639,138.44895327091126,11.013027893925178,11.286563703955414,0.9919458799018738,1.0248374754576914,0.9757644738287904,11.286563703955414,-11.652564413826926,0.9757644738287904,22.939128117782325,0.7881339380115323,0.8077091953542672,2.8,1.7,0.0,0.4751230560907455,0.5275177579843777,0.8967801885734421,False,
1997-12-14,16.923808194444447,19.423478986852782,2.4667955813891678,0.2473556129802771,138.18283227640157,21.890274568241946,16.67645258146417,0.9923578329015936,1.0122664044696439,0.9878822369136404,22.158789530047564,2.4970542937344176,1.3126457477277227,19.66173523631315,0.6839197419752707,0.6923089781551142,4.0,2.5,0.0,0.2769235912620457,0.4247294090736685,1.0618235226841712,False,
1997-12-15,-4.180127777777777,20.07946460447549,-18.32675254281069,-7.335285682965179,137.9565218158512,1.7527120616647949,3.1551579051874032,0.9926829491502716,1.0248374754576914,0.9757644738287904,1.7962450044807952,-18.78194280931194,0.5555069236893521,20.578187813792734,0.7070176388375006,0.7245781720902821,2.7,1.7,0.0,0.42622245417075416,0.3632869031055928,0.6175877352795077,False,
1997-12-16,10.348527777777782,15.514034320030804,-2.863978321291005,-3.1654502118991648,137.7700949230325,12.650055998739795,13.513977989676947,0.994390710841831,1.0248374754576914,0.9757644738287904,12.964251454146922,-2.9351123125574303,0.9360719699560648,15.899363766704353,0.5462643616178555,0.5598321892929505,2.7,1.7,0.0,0.32931305252526505,0.3481227936637833,0.5918087492284316,False,
1997-12-17,-0.46816111111110703,5.538163921440537,-6.4702899556393065,-4.267945936315972,137.62361371398322,-0.9321260341987684,3.7997848252048647,0.9959531985799792,1.0248374754576914,0.9757644738287904,-0.9552776916966552,-6.630995623616644,-0.2453102154668753,5.675717931919987,0.19500418245012285,0.19984759404587493,2.6000001,1.6,0.0,0.12490474627867185,0.3614625571194541,0.5783400913911265,False,
1997-12-18,5.30736805555555,9.160834505368094,192.0687376477561,191.49487120030327,137.517129454785,201.22957215312422,-186.1875031447477,0.9975156863181329,1.0248374754576914,0.9757644738287904,206.2276067128392,196.8392402052721,-1.0807898959613975,9.388366507567149,0.3225619661354332,0.33057359105290673,2.8,1.8000001,0.0,0.18365198482650455,0.40149486048544303,0.7226907890232835,False,
1997-12-19,-7.828603333333337,36.34258970721961,-32.94774734540456,-9.052616408867683,137.4506826134203,3.3948423618150514,1.224013075534347,0.9987109691143431,1.018641890643638,0.9816992695717052,3.4581286418763995,-33.5619556483718,2.7735343924598372,37.02008429024821,1.2796582214802363,1.3035134701063031,3.5,2.1000001,0.0,0.6207206704924934,0.4131222595476451,0.8675567863622806,False,
1997-12-20,-9.626655555555564,23.775143424509796,-23.339230507279172,-7.791001305995004,137.42430289524157,0.435912917230624,-1.83565424956056,1.000273456852529,1.018641890643638,0.9816992695717052,0.4440391581637861,-23.774317890102523,-0.2374700558860569,24.218357048266306,0.8371461141087001,0.8527521004206607,2.5,1.5,0.0,0.5685014002804405,0.43707249407367976,0.6556087411105196,False,
1997-12-21,1.29037319444445,27.960490739132513,-21.164743865727978,-5.324608912735184,137.43800926169908,6.795746873404533,6.6149821071796335,1.0010078667365585,1.018641890643638,0.9816992695717052,6.92243244346038,-21.559294706373485,1.0273265691873457,28.48172714983387,0.9845162972479394,1.0028695423981149,2.8,1.8000001,0.0,0.5571497148239685,0.4934771619170428,0.8882589407983933,False,
