date,H,G,Rn,LE,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebr_5day_clim,ebc_cf,ebr_corr,flux_corr,H_corr,ebr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2003-07-30,,,,,,,,,346.66816272193006,,,0.9999999993329152,1.0000000006670848,0.9999999993329152,,,,167.98844324542074,,5.915037817736047,14.1,9.900001,0.8,,0.5974785070967211,5.915037817736047,True,5.915037817736047
2003-07-31,13.28992375,-0.13529444444444313,170.63276805555563,157.4781391666667,0.0,0.0,0.0,0.0,345.64355524590593,170.76806291666668,170.7680625000001,0.9999999994874704,1.0000000005125298,0.9999999994874704,170.76806300419037,13.289923756811481,1.0000000024399562,157.4781392473789,5.5449597046189965,5.544959707460953,12.1,8.6,1.4,0.6447627566815062,0.6704399977837389,5.765783980940154,False,
2003-08-01,33.19694944444444,-2.9760215277777777,94.81205305555555,64.59112624999999,0.0,0.0,0.0,0.0,344.5941129836973,97.78807569444444,97.78807458333334,0.9999999996372874,1.0000000003627127,0.9999999996372874,97.78807572991343,33.1969494564854,1.0000000113624397,64.59112627342803,2.274316893935071,2.274316894759995,10.3,7.3,0.6,0.3115502595561637,0.7046445641103896,5.143905318005844,False,
2003-08-02,17.109746527777773,1.5757106944444443,211.02864597222225,192.34318875,0.0,0.0,0.0,0.0,343.51987882270174,209.4529352777778,209.45293527777775,0.9999999997817832,1.000000000218217,0.9999999997817832,209.452935323484,17.109746531511416,1.0000000000000002,192.34318879197258,6.772592289447303,6.772592290925197,11.2,8.1,0.0,0.8361225050524935,0.7156184477267149,5.796509426586392,False,
2003-08-03,-2.7872323611111103,2.2886963888888903,211.6604638888889,212.15900000000002,0.0,0.0,0.0,0.0,342.4209018395015,209.37176763888888,209.37176750000003,0.9999999998811312,1.000000000118869,0.9999999998811312,209.3717676637767,-2.7872323614424257,1.00000000066336,212.15900002521914,7.4703264351327325,7.4703264360207235,11.8,8.400001,0.0,0.8893244698447923,0.6782565257875868,5.697355494872254,False,
2003-08-04,-8.651596111111111,1.5575797222222232,212.76518319444446,219.85920027777772,0.0,0.0,0.0,0.0,341.2972377040057,211.20760416666664,211.20760347222225,1.0000000000126092,0.9999999990742611,1.000000000925739,211.20760397114358,-8.65159610310199,1.0000000032879706,219.85920007424556,7.741458037802897,7.74145803063633,13.400001,9.2,0.0,0.8414628294169925,0.683504437738316,6.288240827192508,False,
2003-08-05,-5.378748472222219,1.2089262499999986,208.0859055555556,212.25572750000006,0.0,0.0,0.0,0.0,340.14894908699563,206.87697902777785,206.8769793055556,1.0000000001532834,0.9999999990742611,1.000000000925739,206.87697883626373,-5.378748467242904,0.9999999986572804,212.25572730350663,7.473732305259642,7.473732298340918,14.3,9.7,0.0,0.770487865808342,0.7309724832644777,7.090433087665433,False,
2003-08-06,22.358787499999995,1.2882248611111111,151.31860277777776,127.6715905555556,0.0,0.0,0.0,0.0,338.9761060700944,150.03037805555562,150.03037791666662,1.0000000002621,0.9999999992795132,1.0000000007204868,150.0303779474607,22.358787483890787,1.000000000925739,127.67159046356993,4.4954418994367895,4.495441896197883,14.900001,9.900001,0.0,0.454084994152817,0.7196819728568137,7.1248522509644285,False,
2003-08-07,6.815148888888888,3.4675299999999982,184.4750236111111,174.19234458333332,0.0,0.0,0.0,0.0,337.7787865571584,181.00749347222225,181.0074936111111,1.0000000004169205,0.9999999992795132,1.0000000007204868,181.0074933418087,6.8151488839786625,0.99999999923269,174.19234445783005,6.1334832674485895,6.133483263029497,13.3,9.0,0.0,0.6814981403366107,0.6914082233588172,6.222674010229355,False,
2003-08-08,13.998542499999996,5.9283247916666655,202.79125972222218,182.84823868055562,0.0,1.0,1.0,1.0,336.5570766860473,196.8467811805556,196.86293493055558,1.0000000005069172,0.99999999933664,1.00000000066336,196.8467810499753,13.998542490713923,0.9999179441777312,182.84823855926135,6.438265786663842,6.438265782392953,14.7,10.0,0.0,0.6438265782392955,0.6576860874795992,6.576860874795992,False,
2003-08-09,3.302961527777777,6.885252083333337,212.30234361111118,202.11413027777772,0.0,0.0,0.0,0.0,335.31107123970787,205.41709180555554,205.4170915277778,1.0000000005048246,0.99999999966832,1.00000000033168,205.41709173742282,3.3029615266822505,1.000000001352262,202.11413021074054,7.116636722118527,7.11663671975808,13.8,9.400001,0.0,0.7570889321988455,0.6294000471325946,5.916361072446437,False,
2003-08-10,,,208.84475416666663,,0.0,5.0,5.0,5.0,334.04087405548205,,,1.0000000004912637,0.99999999933664,1.00000000066336,,,,172.86252423676075,,6.086658989011291,12.8,9.0,0.0,,0.6762954432234768,6.086658989011291,True,6.086658989011291
2003-08-11,14.886911249999995,3.5785290277777784,196.3495555555556,177.88411541666676,0.0,0.0,0.0,0.0,332.74659843152835,192.77102666666678,192.77102652777782,1.0000000004212604,0.9999999999860558,1.0000000000139442,192.77102666397872,14.886911249792412,1.0000000007204868,177.88411541418628,6.263474138675842,6.263474138588502,14.400001,9.8,0.0,0.6391300141416839,0.6619671480290271,6.487278050684466,False,
2003-08-12,16.325296180555554,2.880799722222221,153.6698038888889,133.08401472222226,0.0,2.0,2.0,2.0,331.42836752923483,149.4093109027778,150.78900416666667,1.000000000272432,1.0000000006925984,0.9999999993074016,149.40931100625852,16.325296191862428,0.9908501732502728,133.08401481439606,4.686018661819724,4.686018665065254,12.1,7.8,0.0,0.6007716237263147,0.6539804072330991,5.101047176418173,False,
