date,H,G,Rn,LE,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebr_5day_clim,ebc_cf,ebr_corr,flux_corr,H_corr,ebr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2005-09-01,31.964218106355208,-6.553853397839543,130.09338972295558,97.70152810819735,0.0,0.0,0.0,0.0,304.63424715093447,129.66574621455254,136.64724312079508,1.1084430896322708,0.9021662991572738,1.1084430896322708,116.98006638984914,28.8370403544664,0.9489086150090056,88.14302603538275,3.4401666117370957,3.103602380595273,9.6,6.5,0.0,0.4774772893223498,0.43801634441172493,2.8471062386762127,False,
2005-09-02,33.00113541649283,-6.55395951065072,111.62297228980452,85.78004698565107,0.0,0.0,0.0,0.0,302.66743664867863,118.78118240214391,118.17693180045522,1.0953819871056496,0.91292353879428,1.0953819871056496,108.43813738073408,30.12751332865388,1.0051131011144288,78.3106240520802,3.020399571094497,2.7573938650163137,10.1,6.9,0.0,0.3996222992777266,0.4482187029587041,3.0927090504150585,False,
2005-09-03,36.79894724683025,-6.553972030160082,125.47385437206822,99.30342948058365,0.0,0.0,0.0,0.0,300.6822940961856,136.1023767274139,132.0278264022283,1.0837275127782304,0.9227411763649078,1.0837275127782304,125.58726720751378,33.955903871530325,1.0308612997442852,91.63136333598342,3.4965711298985345,3.2264301576461487,10.400001,7.0,0.0,0.4609185939494499,0.4450013061493032,3.115009143045122,False,
2005-09-04,47.18693299824892,-6.553925438795043,118.38564369177182,93.14170183234506,0.0,0.0,0.0,0.0,298.67933122934863,140.32863483059398,124.93956913056688,1.07038674477939,0.9342417634348632,1.07038674477939,131.10087126454107,44.084003495366794,1.1231720727637928,87.01686776917427,3.279610657155333,3.0639492437205686,11.3,7.4,0.0,0.4140471950973741,0.4348809954275308,3.2181193661637284,False,
2005-09-05,30.23550803865399,-6.553948557842151,111.7527889043306,101.6010089994522,0.0,0.0,0.0,0.0,296.6590751068526,131.83651703810622,118.30673746217276,1.0602131890892281,0.9432065270373086,1.0602131890892281,124.34906337220708,28.518328530347446,1.1143618686996541,95.83073484185965,3.5774711577862197,3.37429414631168,10.400001,6.9,0.0,0.4890281371466202,0.4166120472381541,2.8746231259432635,False,
2005-09-06,35.87355786301426,-6.5539818267079255,113.59608538499448,85.3980889545293,0.0,0.0,0.0,0.0,294.62206803889705,121.27164681754354,120.1500672117024,1.0581095552395086,0.912902192172584,1.0954076006983124,110.70915222811487,32.749049614175746,1.009334822958234,77.96010261393913,3.0069504542670216,2.7450516614547107,9.5,6.4,0.0,0.4289143221022985,0.41445834491076666,2.652533407428906,False,
2005-09-07,33.83170177224988,-6.553990413123581,106.93165243336664,76.82417652859517,0.0,0.0,0.0,0.0,292.56886748893123,110.65587830084505,113.48564284649021,1.05246086803152,0.912902192172584,1.0954076006983124,101.01799387762414,30.885034712816008,0.9750649996363598,70.13295916480813,2.7050545900898304,2.4694502652395167,9.900001,6.6,0.0,0.3741591310968965,0.4035424417742886,2.6633801157103045,False,
2005-09-08,46.32834255380317,-6.5539671977638045,109.58371399766777,83.37660446142971,0.0,0.0,0.0,0.0,290.50004594823514,129.70494701523288,116.13768119543158,1.0467048602215638,0.9169236992935496,1.0906032865880304,118.92953983388115,42.47955523657197,1.1168205330100476,76.4499845973092,2.9357720029780694,2.691878925253085,11.8,7.7000003,0.0,0.3495946519967129,0.3931835220364576,3.0275132376357803,False,
2005-09-09,39.954597763216015,-6.553926553170678,101.50572613291712,88.52747562114948,0.0,0.0,0.0,0.0,288.41619078326335,128.4820733843655,108.05965268608782,1.0403391347114488,0.912902192172584,1.0954076006983124,117.29156644746608,36.474639885413715,1.1889921001097847,80.81692656205236,3.11713922750504,2.8456432340965057,11.400001,7.4,0.0,0.38454638298601423,0.3993774018968671,2.9553927740368167,False,
2005-09-10,53.905325738382324,-6.553904613864867,99.900315312992,76.55651612767603,0.0,0.0,0.0,0.0,286.317904055735,130.46184186605836,106.45421992685688,1.0335166432068776,0.912902192172584,1.0954076006983124,119.09890143439767,49.210290036346436,1.2255206224393622,69.88861139805124,2.6956300049031325,2.4608465407622635,9.7,6.4,0.3,0.3845072719941037,0.4082848613037641,2.6130231123440897,False,
