date,theta_8,WS_1_1_1,sw_out,vp,theta_20,theta_10,theta_39,theta_38,SW_IN_1_1_1,theta_3,theta_33,ws,Rn,theta_17,theta_5,SW_IN_1_1_2,theta_13,theta_11,theta_12,LE,theta_26,theta_40,lw_in,theta_28,theta_22,theta_24,theta_29,WS_1_3_1,theta_mean,WD_1_3_1,WD_1_1_1,sw_in,theta_4,g_3,theta_35,theta_9,G,lw_out,t_dew,theta_23,theta_34,vpd,theta_6,theta_16,theta_25,theta_1,theta_2,theta_15,theta_14,WD_1_2_1,theta_37,g_1,t_avg,WS_1_4_1,rh,theta_18,H,theta_30,g_2,theta_27,theta_19,wd,theta_21,WS_1_2_1,theta_32,es,theta_36,theta_31,WD_1_4_1,theta_7,t_min,t_max,LE_subday_gaps,Rn_subday_gaps,G_subday_gaps,ppt,H_subday_gaps,rso,flux,energy,ebr_corr,ebr_5day_clim,LE_corr,ebc_cf,H_corr,ebr,flux_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2019-05-20,,1.83870904929084,49.40333333333334,2.759871189173813,,,,,350.47270833333323,,,1.3622814289893763,201.6797916666666,,,332.39583333333337,,,,,,,394.0645833333333,,,,,1.3879166666666671,33.190293846200106,,121.38332330496674,341.43427083333336,,,,,24.914885416666664,493.4541666666667,22.204391621367368,,,1.0773077083333331,,,,,,,,,,,28.009337282178286,0.5939583333333334,71.85583333333331,,,,,,,121.59449674148745,,1.6285416666666668,,3.8371788975071457,,,,,23.108269894145398,32.9124003602216,48.0,0.0,12.0,0.0,48.0,349.40827274177633,,176.7649062499999,0.8174462947530435,0.8174462947530435,,1.223321955728122,,,,,,6.6,5.3,0.0,,,,False,,6.140367874175455
2019-05-21,,1.7222892557668354,44.62937499999999,2.7702973994128386,,,,,312.7375,,,1.299999397275042,171.36437499999997,,,297.61666666666673,,,,,,,395.7520833333333,,,,,1.3297916666666671,,,116.76553205519753,305.17708333333337,,,,,,492.4958333333333,22.277477445620452,,,1.1963895833333336,,,,,,,,,,,28.52958049907323,0.5947916666666667,69.93645833333333,,,,,,,120.31736378361984,,1.5531250000000008,,3.966686982746172,,,,,23.642024986326398,33.732560160999604,48.0,0.0,18.0,0.0,48.0,349.8352108223881,,,0.8092172428383827,0.8092172428383827,,1.235762100783263,,,,,,7.1,6.0,0.0,,,,False,,5.730867707292567
2019-05-22,,2.8432238177490983,51.71854166666666,2.538373469366394,,,,,356.23833333333334,,,2.0445038711039407,194.01354166666667,,,337.66875,,,,,,,378.3645833333332,,,,,2.032083333333333,30.158724874662372,,83.95829598018516,346.95354166666664,,,,,,488.8708333333333,20.89628268898779,,,1.1927895833333335,,,,,,,,,,,27.555995158185826,0.8597916666666668,67.02666666666666,,,,,,,79.17102727865156,,2.442916666666666,,3.731163052699728,,,,,23.438451087260102,32.5108350802663,48.0,0.0,11.0,0.0,48.0,350.24507806892836,,,0.8011266488066895,0.8011266488066895,,1.2482420869278792,,,,,,8.8,7.1,0.0,,,,False,,6.4711496008753935
2019-05-23,,3.6320095411353015,48.33708333333334,2.6155073719022224,,,,,327.5266666666668,,,2.5689919686171585,182.9833333333333,,,308.5395833333333,,,,,,,386.74375000000015,,,,,2.5216666666666674,28.82929047919674,73.35416666666667,74.0664088223907,318.033125,,,,,,482.9500000000001,21.40108463960648,,,1.1241933333333332,,,,,,,,73.7425,,,27.58471177058922,1.0452083333333333,67.93749999999999,,,,,,,72.0936936841335,,3.077083333333334,,3.739700705235556,,,,,23.621936653220896,32.2160181611654,48.0,0.0,21.0,0.0,48.0,350.6380644402695,,,0.7930360547749961,0.7930360547749961,,1.2609767159750698,,,,,,9.2,7.3,0.0,,,,False,,6.160182749716324
2019-05-24,,2.8432905954338072,51.47937499999998,2.5127223963024576,,,,,350.4260416666668,,,2.0310830655251197,191.8279166666668,,,331.3104166666668,,,,,,,377.7041666666667,,,,,2.0272916666666663,27.836888850732603,,84.81700886621691,340.86822916666665,,,,,,484.82291666666663,20.76317470912129,,,1.1160933333333334,,,,,,,,,,,27.036449948982398,0.8141666666666666,67.98187500000002,,,,,,,85.22586824479792,,2.4395833333333328,,3.6288157296357912,,,,,21.3696208022508,31.968602549106894,48.0,0.0,12.0,0.0,48.0,351.0143586360557,,,0.7869491561204154,0.7869491561204154,,1.2707301256029109,,,,,,8.8,7.2000003,0.0,,,,False,,6.124204458325581
2019-05-25,,,50.67124999999999,2.757575892081228,,,,,343.23666666666674,,,1.8256371078679,196.2675,,,324.9625000000001,,,,,,,391.17708333333337,,,,,1.838958333333333,27.326851021085407,,,334.09958333333344,,,,,,487.47499999999985,22.250444477190772,,,1.0038189583333337,,,,,,,,,,,27.56271820933537,0.7331250000000001,73.27291666666666,,,,,,,,,2.195,,3.761394850414561,,,,,21.8349510459119,33.1239702375729,48.0,0.0,10.0,0.0,48.0,351.3741476626879,,,0.7828659528429472,0.7828659528429472,,1.2773578878587566,,,,,,9.6,7.6,0.0,,,,False,,6.070732680083814
2019-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.135713678574,34.8346118835123,48.0,11.0,25.0,0.0,48.0,351.71761641179114,,,0.7782949366804889,0.7782949366804889,,1.284859958443398,,,,,,9.1,7.5,0.0,,,,False,,
2019-05-27,,1.424261411412135,48.88895833333334,2.802095611360224,,,,,338.8725,,,1.0672632695197006,191.23979166666672,,,326.4625000000001,,,,,,,400.84999999999985,,,,,1.0922916666666669,24.535666603650984,,184.8509072569664,332.6675,,,,,,499.59375,22.462595727596927,,,1.3893014583333334,,,,,,,,,,,29.358233669514888,0.4820833333333332,67.96208333333333,,,,,,,184.44051192297908,,1.270416666666667,,4.191397069693558,,,,,23.1307739629788,35.5620533778996,48.0,0.0,11.0,0.0,48.0,352.0449472515722,,,0.7765216248506921,0.7765216248506921,,1.2877941424905943,,,,,,9.5,7.7000003,0.0,,,,False,,6.208279476753391
2019-05-28,,1.865496372852448,48.18479166666666,2.6740058558084345,,,,,,,,1.3531449265464452,,,,316.07916666666665,,,,,,,392.7458333333332,,,,,1.3439583333333334,23.492187229437228,,158.32475114097974,321.56697916666667,,,,,15.274072916666665,498.75000000000006,21.687905860599574,,,1.5909243750000004,,,,,,,,,,,29.72180431569758,0.5972916666666667,62.932916666666664,,,,,,,160.30588635954496,,1.6058333333333332,,4.264930230808435,,,,,23.890459217521897,35.629714275186,48.0,2.0,12.0,0.0,48.0,352.3563196314386,,,0.7764520673350654,0.7764520673350654,,1.2879095079651144,,,,,,10.5,8.2,0.0,,,,False,,6.246342170085106
2019-05-29,,2.326978677205548,51.82020833333334,2.7790455290918445,,,,,348.4797916666667,,,1.7029425859680536,188.58250000000007,,,332.92916666666673,,,,,,,387.61875000000015,,,,,1.7154166666666668,22.809187713090292,,139.82957859810313,340.70447916666666,,,,,,495.6958333333334,,,,,,,,,,,,,,,28.96141599330288,0.7202083333333337,68.49833333333332,,,,,,,140.60566089393222,,2.0491666666666664,,4.081505976243029,,,,,23.277380932152198,35.0461646188444,48.0,0.0,10.0,0.0,48.0,352.6519097002041,,,0.7763651204405322,0.7763651204405322,,1.2880537438783584,,,,,,10.2,8.0,0.0,,,,False,,6.523544699727843
