date,rh,es,sw_in,H,vpd,vp,Rn,t_avg,G,t_dew,LE,ws,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-01-22,65.84995833333333,0.1342151880331029,111.11265013179165,,,,15.679312500000007,-19.580729166666668,-19.108981052083333,,,,-23.631,-14.936,0,0,48,0.12,48,,113.76744341657944,,34.78829355208334,1.2124818812278504,0.824754592610757,,,0.824754592610757,,,,,0.6,0.4,0.0,,,,False,
2004-01-23,89.28527083333336,0.22306398252955295,37.85633379772917,,,,12.069092708333338,-13.099291666666673,-0.922324447916666,,,,-15.059,-12.334,0,0,48,0.5,48,,115.0568449093887,,12.991417156250005,1.2187421631726707,0.820518096622477,,,0.820518096622477,,,,,0.7,0.4,1.5,,,,False,
2004-01-24,83.79389583333334,0.2127078674377264,127.83635845056251,,,,7.715454374999997,-13.945854166666665,-3.7501898020833337,,,,-20.117,-10.618,0,0,48,0.0,48,,116.38267726479648,,11.46564417708333,1.2259188517971829,0.8157146768189519,,,0.8157146768189519,,,,,0.7,0.5,0.0,,,,False,
2004-01-25,78.18260416666666,0.2844726863659208,58.298586652916654,,,,24.570107708333325,-10.121972916666666,-1.219555249999999,,,,-12.054,-8.4175,0,0,48,0.0,48,,117.74465871393015,,25.789662958333324,1.2222904813262383,0.8181361266226638,,,0.8181361266226638,,,,,1.3000001,0.8,0.3,,,,False,
2004-01-26,96.12718749999998,0.3208615729774881,57.17892739597917,,,,8.663485416666669,-8.543902083333334,-0.05739829166666682,,,,-9.6036,-7.3418,0,0,48,4.969999999999998,48,,119.14249127412208,,8.720883708333336,1.2156789326331623,0.8225856129907576,,,0.8225856129907576,,,,,1.2,0.8,9.1,,,,False,
2004-01-27,87.81822916666665,0.1938759358203876,124.21955797679169,,,,-28.05009,-15.2225125,-3.73027171875,,,,-21.408,-9.1086,0,0,48,0.21,48,,120.57586042672537,,-24.31981828125,1.2285433926803826,0.8139720631423879,,,0.8139720631423879,,,,,1.1,0.7,0.0,,,,False,
2004-01-28,75.18750000000001,0.10366291540932676,96.97187858814584,,,,-18.22657333333333,-22.388562499999995,-8.007256093750001,,,,-27.029,-17.945999999999994,0,0,48,0.06,48,,122.04443482234522,,-10.219317239583333,1.2320778624534066,0.8116370161937042,,,0.8116370161937042,,,,,0.6,0.4,0.0,,,,False,
2004-01-29,74.96954166666664,0.08089000162058252,103.35273282677082,,,,-16.187178125000006,-24.97341666666667,-10.301610697916667,,,,-26.76,-21.612,0,0,48,0.0,48,,123.54786601472456,,-5.885567427083336,1.2664571886189722,0.7896042669160143,,,0.7896042669160143,,,,,0.5,0.3,0.0,,,,False,
2004-01-30,75.8124375,0.0758449178952328,132.63464111343748,,,,-32.833066875,-25.91408333333333,-12.028528708333333,,,,-30.399,-20.354,0,0,48,0.0,48,,125.08578822439985,,-20.804538166666667,1.2311800489499671,0.8122288863053516,,,0.8122288863053516,,,,,0.5,0.3,0.0,,,,False,
2004-01-31,85.97583333333333,0.13010246281672092,45.009565009979156,,,,10.314851041666664,-20.652145833333336,-6.441819343749999,,,,-29.369,-14.182,0,0,48,0.9,48,,126.65781813312677,,16.756670385416662,1.2041194592682898,0.8304823847026543,,,0.8304823847026543,,,,,0.4,0.3,1.6,,,,False,
2004-02-01,98.43502083333334,0.2697975273512374,53.59691968489585,,,,14.037823333333336,-10.853545833333332,0.11078158333333328,,,,-14.018,-8.3197,0,0,48,5.780000000000002,48,,128.2635547099514,,13.92704175,1.2011861647065667,0.8325104212670368,,,0.8325104212670368,,,,,0.8,0.5,8.1,,,,False,
2004-02-02,99.65502083333332,0.3487254351171915,50.6850433329375,,,,-5.2902677083333325,-7.522195833333333,0.7046870312500001,,,,-11.314,-5.7221,0,0,48,11.77,48,,129.90257906968495,,-5.994954739583332,1.199081694292704,0.8339715340161745,,,0.8339715340161745,,,,,1.2,0.8,10.0,,,,False,
2004-02-03,76.43929166666669,0.15248983325866422,94.410211351,,,,-25.83446875,-18.111958333333334,-0.9875027083333334,,,,-25.231,-11.725,0,0,48,0.0,48,,131.57445436442208,,-24.846966041666665,1.210481663754402,0.8261174290723439,,,0.8261174290723439,,,,,1.2,0.8,0.0,,,,False,
2004-02-04,84.49229166666666,0.15585621725248702,86.52197511754167,,,,23.284562499999996,-19.19172916666666,-1.9289265416666663,,,,-29.459,-10.12,0,0,48,0.0,48,,133.2787257086235,,25.21348904166666,1.2175693603770137,0.8213084466008209,,,0.8213084466008209,,,,,0.5,0.4,0.0,,,,False,
2004-02-05,83.1450625,0.3702061764090832,67.86013135641666,,,,16.426949375000003,-6.800400000000002,0.1624122604166666,,,,-9.8823,-4.2414,0,0,48,0.924444444,48,,135.01492013817085,,16.264537114583334,1.2284691351642685,0.8140212654722352,,,0.8140212654722352,,,,,1.1,0.7,2.5,,,,False,
2004-02-06,95.98783333333334,0.393879955252114,95.26124654960415,,,,3.999420833333335,-5.931791666666666,0.4951789166666665,,,,-7.995,-3.5564,0,0,48,3.6977777769999998,48,,136.78254660368674,,3.5042419166666683,1.2426898030152531,0.8047060477792667,,,0.8047060477792667,,,,,1.4,0.90000004,1.3000001,,,,False,
2004-02-07,89.58325000000002,0.27499536710996525,142.54198988985414,,,,-11.507754166666665,-10.917585416666665,-0.2359650625,,,,-19.207,-5.831,0,0,48,1.84,48,,138.58109599830254,,-11.271789104166665,1.263547930212947,0.7914222928064699,,,0.7914222928064699,,,,,1.0,0.6,0.6,,,,False,
2004-02-08,91.81156249999998,0.2474793845693213,90.98216246479166,,,,-0.9787008333333338,-12.23193541666666,-0.9339656562500004,,,,-19.292,-7.2583,0,0,48,0.924444444,48,,140.41004121994908,,-0.04473517708333352,1.2851334240885663,0.7781293220267874,,,0.7781293220267874,,,,,0.90000004,0.6,0.8,,,,False,
2004-02-09,91.96854166666664,0.3924334659128987,72.74349199966666,,,,-13.815095208333334,-6.0756145833333335,-0.11271335416666672,,,,-11.369000000000002,-3.751,0,0,48,0.0,48,,142.26883726813801,,-13.702381854166667,1.2666852794642198,0.7894620836068911,,,0.7894620836068911,,,,,1.3000001,0.8,0.0,,,,False,
2004-02-10,89.18697916666666,0.2552666008775477,130.81342183970835,,,,-17.586781875000003,-11.459233333333332,-0.7221103124999999,,,,-13.271,-8.2261,0,0,48,0.0,48,,144.15692137510112,,-16.864671562500003,1.2852320359129703,0.7780696186036519,,,0.7780696186036519,,,,,1.2,0.8,0.4,,,,False,
2004-02-11,94.52208333333336,0.3605468348036205,70.13406606562499,,,,-11.1525075,-7.0891625,-0.41192434375,,,,-10.021,-4.564,0,0,48,0.924444444,48,,146.07371317105418,,-10.74058315625,1.2914172632891299,0.7743430635680717,,,0.7743430635680717,,,,,1.1,0.8,0.5,,,,False,
2004-02-12,88.80856250000002,0.2477666571015047,153.70259074950002,,,,-39.97602083333333,-11.958933333333334,-0.8448525937500001,,,,-16.256,-8.7445,0,0,48,0.0,48,,148.01861488325656,,-39.13116823958333,1.2981536033290886,0.7703248655902663,,,0.7703248655902663,,,,,1.2,0.8,0.0,,,,False,
2004-02-13,81.10987500000003,0.3077384729015165,157.011079566,,,,-24.540525625000004,-9.481547916666667,-1.3508570729166662,,,,-14.728,-3.5951,0,0,48,0.0,48,,149.99101156844347,,-23.189668552083337,1.3049605885795628,0.7663066676124607,,,0.7663066676124607,,,,,1.4,0.90000004,0.0,,,,False,
2004-02-14,66.38712500000001,0.2627894919129136,162.15122812239585,,,,-12.850272916666665,-11.368685416666667,-1.2919510625,,,,-18.253,-7.0491,0,0,48,0.0,48,,151.99027137812047,,-11.558321854166666,1.3112702081912777,0.7626193241889989,,,0.7626193241889989,,,,,0.7,0.5,0.0,,,,False,
2004-02-15,62.07845833333334,0.1601185235562979,164.0404114140833,,,,5.437412499999998,-17.514833333333332,-3.543859395833333,,,,-23.668000000000006,-11.491,0,0,48,0.0,48,,154.01574585612218,,8.98127189583333,1.3219578296147665,0.7564537821084741,,,0.7564537821084741,,,,,0.5,0.4,0.0,,,,False,
2004-02-16,85.04166666666667,0.2916603186455684,99.02741870452084,,,,5.238783125,-10.278252083333333,-1.7752090104166671,,,,-16.447,-4.9279,0,0,48,0.0,48,,156.06677026775517,,7.013992135416667,1.3284332943254926,0.7527664386850124,,,0.7527664386850124,,,,,1.0,0.7,0.0,,,,False,
2004-02-17,89.77229166666666,0.3337119813826392,169.58007968397914,,,,3.9579108333333313,-8.270522916666668,-0.6338081562500001,,,,-14.220999999999998,-3.734,0,0,48,0.0,48,,158.1426639597651,,4.591718989583331,1.3328178011240988,0.7502900990342415,,,0.7502900990342415,,,,,0.90000004,0.6,0.0,,,,False,
2004-02-18,86.10054166666669,0.6247167085556878,132.3394154085833,,,,-2.9040802083333355,0.1447866666666665,1.1513934270833337,,,,-4.7696,3.5326,0,0,48,0.0,48,,160.24273075029552,,-4.055473635416669,1.3295579082266815,0.7521297070345475,,,0.7521297070345475,,,,,1.1,0.8,0.0,,,,False,
2004-02-19,92.254375,0.6642556235590782,79.19290330660418,,,,6.295292708333334,1.1106181249999998,5.593615916666668,,,,-1.1211,2.9655,0,0,48,0.92,48,,162.36625934793062,,0.7016767916666664,1.3165900114196405,0.7595378905554125,,,0.7595378905554125,,,,,1.4,1.0,2.8,,,,False,
2004-02-20,98.94385416666664,0.606525655345599,66.80447611085415,,,,-13.743958541666665,-0.10248604166666674,3.8127245833333343,,,,-0.7306699999999999,0.8524299999999999,0,0,48,5.7799999999999985,48,,164.5125237988474,,-17.556683124999996,1.3123048828228183,0.7620180440454977,,,0.7620180440454977,,,,,1.7,1.1,7.4,,,,False,
2004-02-21,87.50054166666668,0.5492221827652469,161.1366780334375,,,0.4772104068138178,-20.724693541666664,-1.5343510416666664,1.0381092395833331,,,3.7282963541666674,-5.0062,0.44819,0,0,48,0.02,48,0.5968206952481142,166.68078396103988,,-21.76280278125,1.3167562834140174,0.7594419807189009,,,0.7594419807189009,,,,,1.6,1.2,0.0,,,,False,
2004-02-22,99.44710416666665,0.580813471993864,54.14328823854167,,,,0.0719443750000001,-0.8936864583333337,2.7665124375,,,,-5.1814,1.5491,0,0,48,1.5500000000000005,48,,168.87028600451288,,-2.6945680625,1.33695165397394,0.7479702029819936,,,0.7479702029819936,,,,,1.1,0.8,2.0,,,,False,
2004-02-23,94.9921875,0.6370990882991804,59.28873844608333,,,,0.19038187499999912,0.5679402083333333,2.653757041666668,,,3.312773645833333,-1.6234,1.3687,0,0,48,0.0,48,,171.0802629362914,,-2.463375166666669,1.360984858990629,0.7347620316229289,,,0.7347620316229289,,,,,1.4,1.0,0.0,,,,False,
2004-02-24,86.26983333333334,0.5907392067573778,116.51417597235418,,,,23.528454166666666,-0.5219031250000005,1.1607994583333332,,,1.2261328125000002,-3.6675,1.4580000000000002,0,0,48,0.0,48,,173.30993514903122,,22.36765470833333,1.3941048061766188,0.7173061849937488,,,0.7173061849937488,,,,,1.2,0.90000004,0.0,,,,False,
2004-02-25,88.5229375,0.5499508396429602,65.7012532398125,,,,2.4136302083333336,-1.483124583333333,0.7159095833333331,,,,-5.38,-0.35513,0,0,48,0.0,48,,175.55851099197295,,1.6977206250000003,1.4107661460130914,0.7088347015031933,,,0.7088347015031933,,,,,1.4,1.1,0.0,,,,False,
2004-02-26,91.34883333333336,0.5195695505979266,164.8054093509792,,,,9.629694166666672,-2.7208727083333333,-1.7747491041666674,,,,-9.709,2.1297,0,0,48,0.0,48,,177.82518736293042,,11.40444327083334,1.4256202568388197,0.7014490676622448,,,0.7014490676622448,,,,,1.5,1.1,0.0,,,,False,
2004-02-27,86.54808333333334,0.6149100107458448,162.536985140375,,0.09374302331041666,0.5211669874354281,-0.4701645833333332,-0.08928854166666654,1.274396729166667,-2.36916440084476,,3.1562708333333336,-4.2902,3.4051,0,0,48,0.0,48,0.8578407678630858,180.10915031996524,,-1.7445613125,1.4247081639686912,0.7018981327476801,,,0.7018981327476801,,,,,1.9,1.4,0.0,,,,False,
2004-02-28,86.82960416666668,0.738369129164315,148.84075402175003,,,0.6376512865641223,16.815720833333327,2.564909375,3.692380055208333,,,2.756033229166667,0.62164,5.9621,0,0,48,0.0,48,1.093046788837786,182.40957571135726,,13.123340778124994,1.4316881910512982,0.6984761111046767,,,0.6984761111046767,,,,,1.9,1.4,0.0,,,,False,
2004-02-29,87.03970833333334,0.7975662563804291,126.58998016397919,,,0.6764398991338809,23.316439375000005,3.611411875,6.5371001447916655,,,1.5555975000000002,-0.26971,6.5169,0,0,48,3.3200000000000003,48,0.9090347698981128,184.7256298224486,,16.77933923020834,1.4312904799261197,0.6986701959001489,,,0.6986701959001489,,,,,1.7,1.3000001,3.3,,,,False,
2004-03-01,99.90295833333334,0.8183805143499628,42.135772880708345,,,,18.491945833333336,4.079629166666668,6.372132063541668,,,,2.4649,5.0428,0,0,48,0.21,48,,187.05647003790557,,12.11981376979167,1.4502355719550202,0.6895431468778064,,,0.6895431468778064,,,,,2.2,1.6,0.5,,,,False,
2004-03-02,95.0726875,0.6685849971373098,54.08440196589582,,,,18.980735416666665,1.2137227083333335,4.090155749999999,,,,-2.0643,2.4371,0,0,48,0.0,48,,189.4012455179146,,14.890579666666666,1.4618059723495442,0.6840853156405643,,,0.6840853156405643,,,,,1.6,1.1,0.0,,,,False,
2004-03-03,98.85704166666666,0.5997204893236129,83.99954859125,,,,32.00772812500001,-0.3016945833333332,4.227083280208333,,,,-2.3005,1.0464,0,0,48,1.8700000000000003,48,,191.7590978868061,,27.780644844791674,1.45006700907777,0.6896233027437755,,,0.6896233027437755,,,,,1.1,0.90000004,1.1,,,,False,
2004-03-04,95.6509166666667,0.6302194245482364,65.15413873091669,,,,35.64594604166667,0.376826875,3.6171079645833335,,,,-1.9098,2.0236,0,0,48,0.41,48,,194.12916193257942,,32.028838077083336,1.4357398328951,0.6965050192858051,,,0.6965050192858051,,,,,1.2,1.0,1.1,,,,False,
2004-03-05,98.69029166666668,0.6023548520172158,102.19933724654172,,,,-1.9876479166666647,-0.19839729166666664,3.0721514875,,,,-1.2647,0.54878,0,0,48,9.18,48,,196.5105663157833,,-5.0597994041666645,1.4256417956590934,0.701438470059505,,,0.701438470059505,,,,,1.2,0.90000004,20.9,,,,False,
2004-03-06,93.05645833333335,0.5961591427179195,137.55379811989582,,,,24.900932708333343,-0.4790149999999998,2.9116104010416657,,,,-3.9582,2.1497,0,0,48,2.03,48,,198.90243428619786,,21.98932230729168,1.4051111413275672,0.7116874748108446,,,0.7116874748108446,,,,,1.4,1.1,2.5,,,,False,
2004-03-07,82.66837500000003,0.5996015355205003,101.17957776404164,,,0.4948055407129594,-8.929118749999997,-0.3215741666666666,2.427717751041667,,,7.508403472222222,-3.9385,1.7278,0,0,48,0.27,48,0.7551087981378967,201.30388440575172,,-11.356836501041665,1.3866355723855412,0.7211700174975456,,,0.7211700174975456,,,,,1.8000001,1.3000001,0.0,,,,False,
2004-03-08,97.43064583333334,0.4970657725726973,95.01690480054168,,,,3.2017791666666646,-3.093313541666665,2.436549842708334,,,,-8.6059,0.80083,0,0,48,1.35,48,,203.71403127610458,,0.7652293239583305,1.374701932716392,0.7274304168788167,,,0.7274304168788167,,,,,0.90000004,0.8,3.1000001,,,,False,
2004-03-09,89.222375,0.6040238440454396,222.22421625983338,,,,-0.7336375000000016,-0.4038439583333329,2.0423509020833333,,,,-6.0575,3.5988,0,0,48,0.0,48,,206.13198626932305,,-2.7759884020833345,1.3712999348048809,0.7292350671206645,,,0.7292350671206645,,,,,1.4,1.2,0.0,,,,False,
2004-03-10,86.71806250000002,0.7066180572378847,94.72866966820831,,,,-10.512175000000003,1.9355677083333331,2.091001510416666,,,,-1.2202,5.1946,0,0,48,2.91,48,,208.55685826008357,,-12.60317651041667,1.3588852109370029,0.7358973311001464,,,0.7358973311001464,,,,,2.7,1.8000001,2.6000001,,,,False,
2004-03-11,72.2145,0.2626279513635747,181.0468547895833,,,,-7.6748812499999985,-11.336089583333333,1.5681532177083335,,,,-15.108,-2.3063,0,0,48,0.2,48,,210.98775435783767,,-9.243034467708332,1.3571027094642922,0.7368639035395809,,,0.7368639035395809,,,,,2.7,1.7,0.0,,,,False,
2004-03-12,75.98727083333334,0.3375672883148302,215.93343444643745,,,0.2549651073457199,11.046958333333327,-8.504464583333336,-20.683316243750006,,,2.4254208333333334,-14.005999999999998,-3.0128,0,0,48,0.0,48,0.9069422782984187,213.42378063738911,,31.730274577083332,1.3591860045335546,0.735734473916379,,,0.735734473916379,,,,,1.2,0.90000004,0.0,,,,False,
2004-03-13,81.8685,0.6990688555952017,41.001421655791674,,,,-6.9451664583333335,1.6524772916666663,-2.8386790687500003,,,,-4.2918,5.5543,0,0,48,4.32,48,,215.86404286634576,,-4.106487389583333,1.376075205053685,0.7267044681333291,,,0.7267044681333291,,,,,1.5,1.1,3.5,,,,False,
2004-03-14,77.8830208333333,0.5665618937128092,123.93954705639581,,,,14.017989583333325,-1.078445625,3.3652630156250005,,,,-2.7377,1.5598,0,0,48,0.0,48,,218.30764722792568,,10.652726567708324,1.3951079280673577,0.7167904216452267,,,0.7167904216452267,,,,,2.7,1.7,0.0,,,,False,
2004-03-15,79.122,0.4885745696453792,132.2830805661042,,,0.3833481226330769,27.483464583333344,-3.112124375,-3.436100214583334,,,2.015669270833334,-5.7391,-0.70845,0,0,48,0.16,48,0.8979189806171877,220.75370103761986,,30.919564797916678,1.4151113789665588,0.7066581576994241,,,0.7066581576994241,,,,,1.9,1.4,0.0,,,,False,
2004-03-16,88.38989583333334,0.5258812909496765,185.88084438522918,,,0.4654889858649127,75.68808125,-2.2730441666666668,-2.3682992739583315,,,2.874250227272727,-7.3105,0.95938,0,0,48,2.13,48,0.8092059841255468,223.20131345223987,,78.05638052395831,1.4314784505028526,0.6985784519834847,,,0.6985784519834847,,,,,1.9,1.5,1.9,,,,False,
2004-03-17,89.07822916666667,0.6797486639308693,193.00905773229167,,,,53.34760291666666,1.2840200000000002,4.881090970833333,,,,-1.5404,5.7537,0,0,48,0.0,48,,225.64959616990518,,48.46651194583333,1.4384857250255698,0.6951754769636136,,,0.6951754769636136,,,,,1.8000001,1.4,0.90000004,,,,False,
2004-03-18,89.78652083333333,0.6794104013857977,97.55090804310413,,,,25.10727458333334,1.3912620833333336,3.6585636364583327,,,,-1.9889,4.2568,0,0,48,1.98,48,,228.09766411956247,,21.448710946875007,1.4022378939856035,0.7131457538618385,,,0.7131457538618385,,,,,1.9,1.5,1.6,,,,False,
2004-03-19,86.71818749999998,0.8547189808755005,141.679789144875,,,0.7238589752747271,74.86708145833333,4.262741666666667,3.0631330145833333,,,4.160671041666666,-1.8827,10.135,0,0,48,0.0,48,1.3551473338761644,230.54463613866082,,71.80394844375,1.4156481377644572,0.7063902203687179,,,0.7063902203687179,,,,,3.5,2.4,0.0,,,,False,
2004-03-20,68.30483333333332,0.7016810959796483,185.27827917604168,,,0.4659837837197573,68.17223979166668,1.3800802083333332,2.1917800927083326,,,7.129930208333335,-4.9219,8.6703,0,0,48,0.0,48,2.25575770648335,232.98963563764846,,65.98045969895836,1.4334281830718714,0.6976282535878259,,,0.6976282535878259,,,,,3.1000001,2.1000001,0.0,,,,False,
2004-03-21,68.52770833333331,0.4308717515286009,239.957056024625,,,0.28248025701648266,88.27364583333332,-4.840183333333334,1.8090263041666663,,,3.3717455059523815,-7.973,-1.5736,0,0,48,0.0,48,1.3780934836379193,235.43179125000282,,86.46461952916668,1.4543627129377064,0.6875863848159811,,,0.6875863848159811,,,,,2.6000001,1.8000001,0.0,,,,False,
2004-03-22,78.08325000000002,0.5943034141385314,243.9421966363334,,,,86.09446249999996,-0.9614275000000004,0.31543274166666696,,,,-7.1923,5.485,0,0,48,0.0,48,,237.8702374665464,,85.77902975833331,1.4494289236817426,0.6899268971809026,,,0.6899268971809026,,,,,1.6,1.3000001,0.0,,,,False,
2004-03-23,76.37370833333334,0.7963841680148351,229.42664518479168,,,,120.01878750000002,3.3610908333333334,2.6454428260416667,,,,-1.9886,8.7136,0,0,48,0.3,48,,240.3041152528574,,117.37334467395834,1.4273251687471216,0.7006112005141623,,,0.7006112005141623,,,,,1.8000001,1.5,0.0,,,,False,
2004-03-24,87.55025000000002,1.2330260528500314,205.67872295812504,,,,111.51420208333332,9.240366666666667,22.649481746875,,,,1.5792,17.413,0,0,48,0.0,48,,242.73257264863318,,88.86472033645832,1.395339084622336,0.7166716757387047,,,0.7166716757387047,,,,,3.0,2.4,0.0,,,,False,
