date,rh,theta_14,theta_19,WS_1_2_1,WS_1_3_1,WD_1_4_1,theta_3,theta_6,theta_11,theta_15,g_3,G,WD_1_1_1,es,theta_4,sw_out,WD_1_3_1,theta_16,theta_17,WS_1_1_1,WS_1_4_1,Rn,theta_7,theta_8,lw_in,theta_20,H,sw_in,t_dew,g_2,vp,theta_1,theta_5,SW_IN_1_1_2,theta_13,lw_out,LE,g_1,wd,ws,theta_12,vpd,SW_IN_1_1_1,theta_18,t_avg,theta_mean,theta_10,theta_9,WD_1_2_1,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.7244789516325,,,,,,,,,,,,2.8,1.8000001,1.0,,,,False,
2017-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.20505440240544,,,,,,,,,,,,3.1000001,2.0,0.0,,,,False,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.7238805147089,,,,,,,,,,,,1.3000001,0.90000004,0.0,,,,False,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.28080625050342,,,,,,,,,,,,2.3,1.5,0.0,,,,False,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.8756675090926,,,,,,,,,,,,1.7,1.1,3.7,,,,False,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.50828696696198,,,,,,,,,,,,0.5,0.4,0.0,,,,False,
2017-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.17847391402512,,,,,,,,,,,,1.3000001,0.90000004,0.6,,,,False,
2017-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.88602408752263,,,,,,,,,,,,3.2,2.0,0.0,,,,False,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.63071950485644,,,,,,,,,,,,5.0,3.1000001,0.0,,,,False,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.41232829667302,,,,,,,,,,,,5.1,3.2,0.0,,,,False,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.2306045415322,,,,,,,,,,,,7.0,4.3,0.0,,,,False,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.08528810351214,,,,,,,,,,,,0.6,0.5,0.0,,,,False,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.9761044741122,,,,,,,,,,,,1.2,0.8,0.0,,,,False,
2017-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.90276461981261,,,,,,,,,,,,0.5,0.4,12.1,,,,False,
2017-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.8649648366479,,,,,,,,,,,,0.3,0.3,41.2,,,,False,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.86238661313567,,,,,,,,,,,,1.3000001,0.90000004,0.5,,,,False,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.89469650288353,,,,,,,,,,,,2.4,1.6,0.0,,,,False,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.96154600817087,,,,,,,,,,,,1.8000001,1.3000001,0.0,,,,False,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.06257147577122,,,,,,,,,,,,3.1000001,2.1000001,0.0,,,,False,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.19739400624152,,,,,,,,,,,,5.8,3.6000001000000004,0.0,,,,False,
2017-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.36561937786345,,,,,,,,,,,,3.7,2.4,0.0,,,,False,
2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.56683798637118,,,,,,,,,,,,3.9,2.5,0.0,,,,False,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.80062480154953,,,,,,,,,,,,4.3,2.7,0.0,,,,False,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.06653934172675,,,,,,,,,,,,7.2000003,4.4,0.0,,,,False,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.36412566712625,,,,,,,,,,,,2.9,1.9,0.0,,,,False,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.69291239297561,,,,,,,,,,,,2.8,1.8000001,0.0,,,,False,
2017-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0524127232039,,,,,,,,,,,,3.9,2.5,0.0,,,,False,
2017-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.44212450548554,,,,,,,,,,,,4.4,2.8,0.0,,,,False,
2017-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86153030831798,,,,,,,,,,,,6.6,4.1,0.0,,,,False,
2017-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.31009752074124,,,,,,,,,,,,7.1,4.4,0.0,,,,False,
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.78727847523345,,,,,,,,,,,,7.1,4.4,0.0,,,,False,
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.29251059423538,,,,,,,,,,,,5.3,3.4,0.0,,,,False,
2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.82521656067715,,,,,,,,,,,,6.3,3.9,0.0,,,,False,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.38480451280148,,,,,,,,,,,,6.6,4.1,0.0,,,,False,
2017-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.9706682634948,,,,,,,,,,,,2.3,1.6,0.0,,,,False,
2017-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.5821875442561,,,,,,,,,,,,2.2,1.6,0.5,,,,False,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.21872827385533,,,,,,,,,,,,0.5,0.6,0.0,,,,False,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.87964285164887,,,1.2219829884119051,0.8183419977880416,,,0.8183419977880416,,,,,2.9,2.0,0.0,,,,False,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.5642704754427,,,1.2219829884119051,0.8183419977880416,,,0.8183419977880416,,,,,6.6,4.2000003,0.0,,,,False,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.27193748371133,,,1.2219829884119051,0.8183419977880416,,,0.8183419977880416,,,,,6.3,4.0,0.0,,,,False,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.00195772190895,,,1.2219829884119051,0.8183419977880416,,,0.8183419977880416,,,,,0.5,0.5,0.0,,,,False,
2017-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.75363293252357,,,1.2219829884119056,0.8183419977880415,,,0.8183419977880415,,,,,0.8,0.8,0.0,,,,False,
2017-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.52625316846093,,,1.2219829884119051,0.8183419977880416,,,0.8183419977880416,,,,,4.2000003,2.7,0.0,,,,False,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.3190972292616,,,1.2219829884119051,0.8183419977880416,,,0.8183419977880416,,,,,3.2,2.1000001,30.2,,,,False,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.13143311959126,,,1.2219829884119051,0.8183419977880416,,,0.8183419977880416,,,,,8.3,5.1,11.3,,,,False,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.9625185293704,,,1.2219829884119051,0.8183419977880416,,,0.8183419977880416,,,,,9.1,5.7000003,0.0,,,,False,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.81160133484542,,,1.2219829884119056,0.8183419977880415,,,0.8183419977880415,,,,,3.8,2.6000001,0.0,,,,False,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.6779201198375,,,1.2219829884119056,0.8183419977880415,,,0.8183419977880415,,,,,6.2000003,4.1,0.0,,,,False,
2017-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.56070471634396,,,1.2053839197492549,0.8296111998972251,,,0.8296111998972251,,,,,5.1,3.5,0.0,,,,False,
2017-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.4591767636088,,,1.189229761585499,0.8408804020064088,,,0.8408804020064088,,,,,6.4,4.3,6.3,,,,False,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.3725502847208,,,1.1735028628427928,0.8521496041155922,,,0.8521496041155922,,,,,1.0,1.0,0.0,,,,False,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.300032279747,,,1.158186493959303,0.8634188062247758,,,0.8634188062247758,,,,,0.8,0.8,0.0,,,,False,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.2408233343541,,,1.1432647875266126,0.8746880083339593,,,0.8746880083339593,,,,,1.2,1.1,0.0,,,,False,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.1941182428308,,,1.128722683457607,0.8859572104431428,,,0.8859572104431428,,,,,2.4,1.8000001,0.0,,,,False,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.159106644371,,,1.1145458782865243,0.8972264125523264,,,0.8972264125523264,,,,,7.0,4.5,0.0,,,,False,
2017-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.13497367144504,,,1.100720778242373,0.90849561466151,,,0.90849561466151,,,,,6.7000003,4.4,0.0,,,,False,
2017-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.1209006090425,,,1.087234455772089,0.9197648167706932,,,0.9197648167706932,,,,,6.5,4.2000003,0.0,,,,False,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.11606556354118,,,1.0740746092211493,0.9310340188798768,,,0.9310340188798768,,,,,6.8,4.5,0.0,,,,False,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.11964413992203,,,1.06122952540731,0.9423032209890604,,,0.9423032209890604,,,,,7.8,5.0,0.0,,,,False,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.1308101260268,,,1.06122952540731,0.9423032209890604,,,0.9423032209890604,,,,,6.4,4.2000003,0.0,,,,False,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.14873618252875,,,1.06122952540731,0.9423032209890604,,,0.9423032209890604,,,,,4.7000003,3.2,0.0,,,,False,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.17259453726967,,,1.06122952540731,0.9423032209890604,,,0.9423032209890604,,,,,7.6,4.9,0.0,,,,False,
2017-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.20155768259792,,,1.06122952540731,0.9423032209890602,,,0.9423032209890602,,,,,6.6,4.3,0.0,,,,False,
2017-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.23479907433224,,,1.06122952540731,0.9423032209890604,,,0.9423032209890604,,,,,6.5,4.4,0.0,,,,False,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.271493830967,,,1.06122952540731,0.9423032209890604,,,0.9423032209890604,,,,,9.5,6.1,0.0,,,,False,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.31081943172882,,,1.06122952540731,0.9423032209890604,,,0.9423032209890604,,,,,6.0,4.0,0.0,,,,False,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.3519564120947,,,1.06122952540731,0.9423032209890604,,,0.9423032209890604,,,,,8.7,5.6,0.0,,,,False,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.3940890553836,,,1.06122952540731,0.9423032209890604,,,0.9423032209890604,,,,,7.2000003,4.9,0.0,,,,False,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.43640607904103,,,1.06122952540731,0.9423032209890604,,,0.9423032209890604,,,,,4.3,3.0,0.0,,,,False,
2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.47810131424615,,,,,,,,,,,,1.8000001,1.3000001,0.0,,,,False,
2017-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.51837437748264,,,,,,,,,,,,2.3,1.7,1.3000001,,,,False,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.5564313327367,,,,,,,,,,,,3.4,2.5,0.0,,,,False,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.591485343002,,,,,,,,,,,,4.7000003,3.2,0.0,,,,False,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.6227573097999,,,,,,,,,,,,4.8,3.3,0.0,,,,False,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.6494764994478,,,,,,,,,,,,8.0,5.4,0.0,,,,False,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.67088115484506,,,,,,,,,,,,5.8,4.2000003,0.0,,,,False,
2017-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.6862190915753,,,,,,,,,,,,7.3,5.1,0.0,,,,False,
2017-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.6947482771666,,,,,,,,,,,,9.6,6.5,0.0,,,,False,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.6957373923906,,,,,,,,,,,,11.1,7.3,0.0,,,,False,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.68846637352567,,,,,,,,,,,,6.4,4.5,0.0,,,,False,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.67222693455744,,,,,,,,,,,,7.1,4.9,0.0,,,,False,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.64632306833937,,,,,,,,,,,,11.3,7.4,0.0,,,,False,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6100715257893,,,,,,,,,,,,9.0,5.9,1.4,,,,False,
2017-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.5628022722531,,,,,,,,,,,,6.5,4.5,0.0,,,,False,
2017-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5038589202238,,,,,,,,,,,,8.7,5.8,0.0,,,,False,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.4325991376632,,,,,,,,,,,,5.7000003,4.2000003,0.0,,,,False,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.34839503123817,,,,,,,,,,,,3.9,2.8,66.3,,,,False,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.25063350384323,,,,,,,,,,,,1.9,1.6,6.2000003,,,,False,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.13871658584776,,,,,,,,,,,,6.9,4.8,0.0,,,,False,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0120617395749,,,,,,,,,,,,5.0,3.6000001000000004,0.0,,,,False,
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.87010213658385,,,,,,,,,,,,1.2,1.1,4.9,,,,False,
2017-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.71228690739775,,,,,,,,,,,,1.8000001,1.7,10.7,,,,False,
2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.5380813633888,,,,,,,,,,,,5.6,4.2000003,0.0,,,,False,
2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.34696719060395,,,,,,,,,,,,2.3,2.0,0.0,,,,False,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.13844261538406,,,,,,,,,,,,7.0,4.8,0.0,,,,False,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.9120225416989,,,,,,,,,,,,5.2000003,3.9,0.0,,,,False,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.6672386601962,,,,,,,,,,,,8.400001,5.8,0.0,,,,False,
2017-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.40363952902936,,,,,,,,,,,,10.1,6.9,0.0,,,,False,
2017-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.12079062660047,,,,,,,,,,,,10.0,6.7000003,0.0,,,,False,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8182743764271,,,,,,,,,,,,7.9,5.5,0.0,,,,False,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.4956901444035,,,,,,,,,,,,6.8,5.0,0.0,,,,False,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.15265420880763,,,,,,,,,,,,5.9,4.5,0.0,,,,False,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.7887997034549,,,,,,,,,,,,2.9,2.3,27.1,,,,False,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.40377653448087,,,,,,,,,,,,7.4,5.4,1.9,,,,False,
2017-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.99725127128664,,,,,,,,,,,,7.5,5.5,0.0,,,,False,
2017-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.5689070122485,,,,,,,,,,,,5.4,4.4,0.8,,,,False,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.11844322585233,,,,,,,,,,,,5.1,4.2000003,0.0,,,,False,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.64557556796456,,,,,,,,,,,,6.8,5.2000003,0.0,,,,False,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.15003567601536,,,,,,,,,,,,8.1,5.9,0.0,,,,False,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.63157094091235,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,4.6,3.7,2.8,,,,False,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0899442575577,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,2.3,1.9,12.3,,,,False,
2017-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.52493375488643,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,4.9,3.4,0.0,,,,False,
2017-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.93633250638453,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,6.2000003,4.7000003,0.0,,,,False,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.3239482220863,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,9.7,6.7000003,0.0,,,,False,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.6876029230875,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,8.900001,6.2000003,1.4,,,,False,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.02713259963934,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,4.7000003,3.4,0.0,,,,False,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.34238685392125,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,7.6,5.2000003,1.1,,,,False,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.63322852861285,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,6.2000003,4.8,78.0,,,,False,
2017-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.8995333224067,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,0.8,0.90000004,14.0,,,,False,
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.1411893936184,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,2.5,1.8000001,2.2,,,,False,
2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.3580969530693,,,1.7930321589809912,0.557714481020974,,,0.557714481020974,,,,,7.4,5.4,0.0,,,,False,
