date,rh,H,sw_in,g_2,vp,theta_1,g_3,lw_out,g_1,wd,es,LE,ws,sw_out,G,vpd,Rn,lw_in,t_avg,t_dew,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-07-06,78.9757864583333,17.428245067729172,257.1385407083333,,2.071679786704107,33.449891666666666,9.78914575208333,424.21099583333336,12.1292568125,211.68182213541655,2.6569271488270245,122.39392165654169,1.8597311915416663,49.47520680625001,10.959201282291668,0.5852473621229166,164.76758806875003,381.31525000000005,21.81436630375,17.525562783774692,16.388658300000003,25.29901098,0,0,1,0,4.034363001781187,362.3397432288247,139.82216672427086,153.80838678645839,1.0900335144805728,0.8419529711044603,152.4108477967456,133.41347657434005,0.917402985060073,0.9090672468881336,18.997371222405537,4.317146718071736,4.705834609628005,8.5,6.4,46.5,0.735286657754376,0.8433583687035298,5.397493559702591,False,
2014-07-07,83.47108914854167,,,,,,,,,,,,,,,0.5253152461187499,,,,,22.43065432,25.10494824,27,37,38,27,,361.7914774427153,,,1.0900335144805728,0.8391564634273867,,135.83738478390234,0.917402985060073,,,,4.782967521672343,7.1,5.7000003,0.0,,0.8391170649012673,4.782967521672343,True,4.782967521672343
2014-07-08,86.1182556875,,,,,,,,,,,,,,,0.3555529694875001,,,,,,,48,48,48,48,,361.21085008062136,,,1.1000286320106043,0.8349101503658279,,90.10052651926114,0.9090672468881336,,,,3.172527892176218,4.9,3.8,14.3,,0.8348757610990047,3.172527892176218,True,3.172527892176218
2014-07-09,80.114287226875,,,,,,,,,,,,,,,0.4848424165979168,,,,,,,32,48,48,32,,360.5979434877314,,,1.1000286320106043,0.830791469448548,,108.51496997312222,0.9090672468881336,,,,3.8209185035650135,5.6,4.6,0.0,,0.8306344572967422,3.8209185035650135,True,3.8209185035650135
2014-07-10,75.16892145833333,,363.61051735416675,,,37.657701875,-4.124878708333332,397.8967250000002,-6.942312147916668,,,,,64.85423808333333,-5.533595428125001,0.7146192594979168,229.50158760416664,328.6420333333333,,,,,0,48,48,0,,359.95284366126344,,235.03518303229168,1.1000286320106043,0.8258382752084933,,117.3487842697734,0.9090672468881336,,,,4.131965767472399,5.8,5.0,0.0,,0.8263931534944797,4.131965767472399,True,4.131965767472399
2014-07-11,76.04044375,,340.4840838958333,,,36.375689375,3.173824085416667,410.51665208333327,3.2410018187499983,,,,,59.756102704166686,3.2074129520833297,0.7558216922645832,220.25993119166665,350.04860208333326,,,,,0,48,48,0,,359.2756402935543,,217.05251823958332,1.1000286320106043,0.8231441814499815,,128.42116564302924,0.9090672468881336,,,,4.5218351733071955,6.8,5.5,0.0,,0.8221518496922172,4.5218351733071955,True,4.5218351733071955
2014-07-12,84.82202124999998,,,,,,,,,,,,,,,0.4765594948354168,,,,,,,2,48,48,2,,358.56642682396523,,,1.2182664331622748,0.8208385068972828,,139.37309300651756,0.8208385068972828,,,,4.907463275339729,8.5,6.0,9.2,,0.8179105458899547,4.907463275339729,True,4.907463275339729
2014-07-13,80.21642750000002,,348.81345702083337,,,35.607518333333346,11.147519833333336,429.8638083333333,15.02553268125,,,,,58.91821373062499,13.086526257291665,0.6304047494229167,232.32815579020848,372.29672083333327,,,,,0,48,48,0,,357.82530050018073,,219.2416295329168,1.2246781475100583,0.8165410659389487,,120.16366002070907,0.8165410659389487,,,,4.231080302956771,6.5,5.2000003,0.0,,0.8136692420876921,4.231080302956771,True,4.231080302956771
2014-07-14,85.25768145833334,,167.42521027083333,,,35.418858541666665,-4.492834962499999,403.92207291666665,-7.552378604166668,,,,,32.603698152083325,-6.022606783333334,0.3918006934604168,99.70189545208336,368.80245624999986,,,,,0,48,48,0,,357.0523624494336,,105.72450223541668,1.231677289664157,0.8119009811999305,,105.74452774846873,0.8119009811999305,,,,3.723368516112976,5.6,4.6,3.4,,0.8094279382854297,3.723368516112976,True,3.723368516112976
2014-07-15,82.92491374999997,,267.27376156249994,,,35.741212291666656,-7.9506876958333335,387.8957604166666,-10.747881418749996,,,,,52.26453118749999,-9.349284557291666,0.3288526907812501,169.53078870833323,342.41731875000005,,,,,0,48,48,0,,356.2477177601484,,178.88007326562493,1.2356017265502142,0.8093222747365275,,86.89644985944444,0.8093222747365275,,,,3.0597092110360347,4.9,3.8,1.0,,0.8051866344831671,3.0597092110360347,True,3.0597092110360347
