date,rh,RH_1_1_1,H,sw_in,WS_1_2_1,theta_6,theta_3,theta_1,theta_5,lw_out,LE,WD_1_1_1,wd,theta_4,ws,sw_out,WS_1_1_1,Rn,RH_1_2_1,lw_in,t_avg,theta_mean,G,WD_1_2_1,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2008-12-21,19.7230902109375,18.601075040625,34.203112103550005,169.03227570648127,2.7184791666666666,,,,,353.99199481875,5.346502033662293,104.07008333333332,100.53858333333336,,2.918151445152084,38.74846267489583,3.1178237236374997,20.134302453185413,20.84510538125,245.38329514583344,10.712559354166666,,-3.003554476333333,97.00708333333333,,5.1285300000000005,14.64207,0.0,0.0,0.0,0.0,0.0,168.34150765223666,39.549614137212295,23.13785692951875,0.8671149045219024,1.2426759783671235,34.294059886466925,4.636031600445237,1.153249695957384,1.7093032538703186,29.65802828602169,0.1865881765967468,0.16179338893460393,4.4,2.8,0.0,0.057783353190929976,0.10791119407814684,0.3021513434188111,False,
2008-12-22,18.887148844791664,18.070929979583337,25.29683536329396,146.90321339516666,4.0994375000000005,,,,,366.76364038333327,7.486159141995106,182.1423333333333,174.94956249999996,,4.30991333326146,31.15228248029167,4.520389166522917,32.547357486624996,19.703367710000006,284.66981965625,12.161336291666665,,4.922511999020834,167.75679166666671,,8.837849,16.82039,0.0,0.0,1.0,0.0,1.0,168.43611047233674,32.78299450528907,27.624845487604162,0.8434900168606391,1.2430053246957278,27.65212858800852,6.314500500902879,1.1855504866813609,1.1867213708036657,21.337628087105635,0.261621780815295,0.2206753603110036,6.4,3.9,0.0,0.05658342572077015,0.17801150543583827,0.6942448711997692,False,
2008-12-23,60.90420657906251,59.77339210854166,8.76515870680625,65.86579782733126,6.616395833333333,,,,,354.41911383541674,,230.39583333333331,230.99709374999995,,6.956905485739582,13.317868825774369,7.297415138145832,9.763565294041664,62.03502104958333,312.33981205416666,8.084107520833333,,-11.028739353145836,231.59835416666667,,4.9367160000000005,10.42756,0.0,0.0,3.0,0.0,9.0,168.56961161914438,,20.7923046471875,0.903110616656843,1.244221860466458,,11.14686243007324,1.107284070806104,,7.915907884798888,,0.3880429129258791,3.3,2.1000001,1.1,,0.18478233068935526,0.3880429129258791,True,0.3880429129258791
2008-12-24,65.58031404072916,64.45390968812501,39.478469259385406,160.91071261575001,2.8875208333333333,,,,,356.8061011458333,10.19858809676958,153.09435416666668,156.50478125,,3.16365182840625,35.86726254220208,3.4397828234791676,39.40776955787499,66.70671839333332,272.3108481875,8.994769333333334,,-0.7364662664791671,159.91520833333337,,4.832717,13.38829,0.0,0.0,1.0,0.0,1.0,168.74197464821574,49.677057356155,40.144235824354155,0.8426577835391849,1.240415184831401,41.86075904448652,8.593919640852967,1.1867213708036657,1.2374642669376106,33.266839403633554,0.355339557583834,0.2994296439973881,2.5,1.8000001,0.0,0.16634979297911598,0.18478233068935526,0.3326082137190725,False,
2008-12-25,65.26199838729165,64.19601671791668,4.746072414833331,122.16151809527085,5.717375,,,,,358.09712178333336,22.201379404839578,187.84375,192.09375,,6.1585633168645835,24.405108162860408,6.599751633729168,27.31315803187501,66.32798005666666,288.89136134583333,9.521658895833337,,-5.6686014101875,196.34375,,7.519641,11.90207,0.0,0.0,0.0,1.016,4.0,168.95314855223612,26.947451819672914,32.98175944206251,0.8292459132006295,1.2301201708826333,22.34606429263463,18.410403138879847,1.2059148969939608,0.8170410637737572,3.9356611537547823,0.7739294713388263,0.6417778512132455,2.1000001,1.4,2.1000001,0.458412750866604,0.2363800216709209,0.3309320303392892,False,
2008-12-26,80.6064649992708,79.14337787708334,,45.932779982825004,7.815708333333338,,,,,330.1562937666667,,225.42291666666665,239.1234375,,8.188786509218753,8.683977471093543,,-5.819603910770831,82.06955212145836,288.01340266458334,,,-24.155049223658327,252.82395833333328,,-1.4000737310344828,8.454858999999999,0.0,0.0,22.0,1.6509999999999998,25.0,169.20306771630433,,18.335445312887504,0.8292459132006295,1.2238394486930344,,9.739788079151195,1.2059148969939608,,,,0.34294748919571577,1.9,1.3000001,2.1000001,,0.26380574062703205,0.34294748919571577,True,0.34294748919571577
2008-12-27,62.38418513072918,59.60796747041664,,114.41181719881666,2.0558750000000003,,,,,300.3517758729167,,113.73033333333336,80.46850000000002,,2.065578475838542,36.10208105729167,,-1.5903714056458436,65.16040279104168,222.10323913958328,,,-20.47969856916666,47.20666666666667,,-4.352488,0.31570820000000005,0.0,0.0,28.0,2.7939999999999996,30.0,169.49165186686076,,18.889327163520814,0.8426577835391849,1.2170161665162849,,10.575843981736073,1.1867213708036657,,,,0.37238583737009706,2.3,1.6,0.0,,0.2327411483563106,0.37238583737009706,True,0.37238583737009706
2008-12-28,31.247341306041665,29.385402090625,21.3661167669877,171.4102365617833,2.490583333333333,,,,,327.44667600625,17.169867700757887,83.50816666666667,85.85595833333333,,2.604309763182292,38.266300605333335,2.7180361930312507,29.494643889249982,33.10928052145834,225.35214176041663,4.443585281250002,,-7.997310711562501,88.20374999999996,,-1.558018,10.04532,0.0,0.0,8.0,0.0,8.0,169.81880601467884,38.53598446774559,37.49195460081248,0.8426577835391849,1.2107310161150353,32.47264725809096,14.468322660381679,1.1867213708036657,1.0278467708085426,18.004324597709275,0.5956520337527096,0.501930822522666,2.9,1.9,0.0,0.26417411711719263,0.21491784818832355,0.4083439115578147,False,
2008-12-29,28.431931079583325,26.550205641458334,16.0759779191,174.04087300291667,3.5503541666666654,,,,,347.11456299791666,16.408946599894794,103.79708333333332,103.72656250000006,,3.891006644239584,39.995175414468754,4.2316591218125,26.21238108152084,30.31365651770834,240.88859280416665,10.007662291666664,,-0.3035777546458373,103.65604166666664,,5.067815,15.308370000000002,0.0,0.0,0.0,0.0,0.0,170.1844203924154,32.4849245189948,26.51595883616668,0.8426577835391849,1.2057264574718198,27.373674493613876,13.827126572080191,1.1867213708036657,1.2251084231842557,13.546547921533685,0.5722729723752663,0.4822302744811231,4.6,2.9,0.0,0.16628630154521487,0.14672179868345558,0.4254932161820212,False,
2008-12-30,24.30488650781249,22.455214059375,28.35760517355625,171.20757751812505,2.7371250000000003,,,,,360.10862549166666,9.601037846537505,113.21020833333336,111.99156249999996,,2.9743050390072923,38.28152303312501,3.211485078014583,24.37463391029168,26.15455895625,253.2018754375,12.807415041666665,,2.619841819437501,110.77291666666667,,8.519231,17.899910000000006,0.0,0.0,0.0,0.0,0.0,170.58837038728637,37.95864302009375,21.754792090854178,0.9047274549455276,1.2016593311270949,34.34222649275524,8.686322535733565,1.1053052436219133,1.7448405326774759,25.655903957021675,0.3357384373660665,0.3037517819655898,4.4,2.8,0.0,0.10848277927342492,0.13282042392884086,0.3718971870007543,False,
2008-12-31,29.10308859520833,27.074365304375,30.731985542911673,167.88708067166667,,,,,,366.30181535,8.047877766805,112.895625,108.90208333333337,,3.0963553118333333,37.80904025783333,3.3031902848750008,24.614395365937494,,262.42195976458333,13.858601458333332,,1.654192919631944,,,10.88549,17.70128,0.0,1.0,0.0,0.0,0.0,171.03051646950675,38.779863309716674,22.96020244630555,0.9047274549455276,1.1977113499223535,35.085207035335415,7.281135969674183,1.1053052436219133,1.6890035443026594,27.804071065661226,0.28170899718594417,0.2548698640592961,5.3,3.3,0.0,0.07723329213918062,0.1236987798879431,0.4082059736302122,False,
2009-01-01,26.8285226790625,25.24637261291667,34.600243064718754,170.24852083333334,,,,,,361.9833333333333,7.4210637831648985,217.22937500000003,174.5525,,1.9227728382760416,38.44458333333333,2.002820900989583,10.489604166666664,,241.98958333333331,13.172404583333336,,-3.0547530256319444,,,10.12269,17.50367,0.0,1.0,2.0,0.0,2.0,171.03051646950675,42.021306847883636,13.544357192298607,0.9047274549455276,1.1856086974270659,38.01782999797084,6.714040149531207,1.1053052436219133,3.1024954710864523,31.303789848439635,0.25959752343170445,0.23486500668452795,3.0,2.0,0.0,0.11743250334226395,0.10028622368306818,0.2005724473661364,False,
2009-01-02,36.45647207229167,34.95305152500001,33.70723884101772,159.38664583333332,2.0859375000000004,,,,,360.1291666666668,6.006569605104165,167.5775,158.08423958333339,,2.130850895997917,35.041854166666674,2.1757642919958333,14.215437500000007,37.95989261958334,251.32499999999996,12.303088062500002,,-0.5285114409166618,148.59097916666667,,8.553255,17.139470000000006,0.0,0.0,1.0,0.0,1.0,171.51070411719647,39.713808446121895,14.743948940916669,0.9047274549455276,1.1784852614730263,35.93017284165405,5.434308431779053,1.1053052436219133,2.6935666018152107,30.495864409875,0.20994239693846506,0.1899406504673012,4.8,3.0,0.0,0.06331355015576706,0.08708620811063886,0.2612586243319166,False,
2009-01-03,52.75584194625,51.34800574458333,34.64279605787292,166.10839583333333,2.5190833333333336,,,,,355.70833333333326,5.990523943885293,190.53875000000005,187.4325000000001,,2.7285107998333338,38.290375,2.937938266333333,19.441541666666666,54.16367814791665,248.62916666666658,10.110204041666668,,-3.6045669800208344,184.32625,,7.090172,14.76209,0.0,0.0,1.0,0.0,1.0,172.02876373851612,40.633320001758214,23.046108646687497,0.858216731427343,1.1692402100198631,34.87219507895021,5.141167878658472,1.1652068334030847,1.7631314954161943,29.731027200291738,0.2089439427139864,0.1793191875675394,4.0,2.6000001,0.0,0.06896891564255686,0.10760472982595597,0.2797723083079585,False,
2009-01-04,65.75791300770834,64.66226438395833,,112.299875,3.0032499999999995,,,,,353.2791666666667,,196.15208333333328,198.60885416666667,,3.276008612877083,23.65600000000001,3.5487672257541667,21.405625,66.85356163145833,286.93541666666664,7.4642931458333335,,-3.763695312624999,201.06562500000004,,3.455797,10.54552,0.0,0.0,1.0,0.508,2.0,172.5845105918529,,25.169320312624997,0.9047274549455276,1.16439938201232,,6.456503970164514,1.1053052436219133,,,,0.2246304073349016,2.7,1.9,0.8,,0.118226530176264,0.2246304073349016,True,0.2246304073349016
2009-01-05,83.42627300604168,82.05989332812501,,106.53693749999998,3.2104375,,,,,338.83541666666673,,272.8020833333333,274.87184375000004,,3.3179610837708338,21.73997916666666,,45.478020833333346,84.79265268395834,300.2687499999999,,,-13.649821582416667,276.9416041666667,,2.24341,6.250049,0.0,0.0,21.0,1.905,21.0,173.17774470492938,,59.127842415750024,0.9047274549455276,1.16383077068298,,5.492895036607481,1.1053052436219133,,,,0.19341022062405205,2.4,1.6,4.5,,0.12088138789003253,0.19341022062405205,True,0.19341022062405205
2009-01-06,60.45290165187499,59.14519762333334,27.87161857156249,171.5125277770833,3.895229166666668,,,,,333.26458333333335,16.164720075908534,292.856875,292.3675,,4.125365298179165,37.27475,4.355501429691668,26.616875000000004,61.76060568041667,225.16041666666663,2.8324870493750005,,-13.224009589645831,291.878125,,-1.158404,6.905316,2.0,0.0,0.0,0.0,0.0,173.80825079375217,44.03633864747103,39.840884589645846,0.9047274549455276,1.1603586991547474,39.840884589645846,14.624666054183605,1.1053052436219133,1.1053052436219133,25.216218535462236,0.5599265591763494,0.506580930840025,3.7,2.4,0.0,0.21107538785001045,0.1352733473235989,0.32465603357663736,False,
2009-01-07,43.21195561135416,41.03600386,34.233537695875,175.99043749999996,2.6569791666666664,,,,,339.70625000000007,9.53008675618042,224.45847916666668,186.72300000000004,,2.8164855867208334,39.15172916666668,2.9759920067749994,22.76943749999999,45.38790736270833,226.84166666666667,6.803987312499998,,-4.367580454812502,148.98752083333332,,1.103885,12.7618,0.0,0.0,0.0,0.0,0.0,174.47579818236161,43.763624452055424,27.13701795481249,0.9047274549455276,1.1552068195143486,39.59415256969996,8.622131136329191,1.1053052436219133,1.6126909937167342,30.97202143337077,0.3313564480771807,0.2997872759486576,3.5,2.3,0.0,0.1303422938907207,0.15737482455061294,0.36196209646640976,False,
2009-01-08,29.97114283125001,28.142696761250004,33.67098821993541,166.80395833333333,2.398520833333333,,,,,354.32291666666663,8.273288342631457,118.31212499999998,107.88241666666664,,2.5777506535510413,36.86768750000001,2.7569804737687496,11.091666666666667,31.799588901249994,236.87083333333342,11.479680145833333,,0.681853857624999,97.45270833333338,,5.790479,17.42485,0.0,0.0,0.0,0.0,0.0,175.1801407243759,41.94427656256687,10.40981280904167,0.9047274549455276,1.1514509587548163,37.94813858398247,7.485071106259463,1.1053052436219133,4.029301710990927,30.463067477723,0.28894180495268884,0.26141358382221325,3.0,2.0,0.0,0.13070679191110662,0.14076783383841618,0.2815356676768324,False,
2009-01-09,32.90746645604167,,,170.25977123972916,3.4176666666666677,,,,,,,,213.46025,,3.603485897447917,,,,33.47009204479167,,,,-2.306813286541671,211.0268125,,3.947553,16.22042,22.0,0.0,23.0,0.0,23.0,175.92101672735532,,,0.9047274549455276,1.1470549900404363,,10.457695954676877,1.1053052436219133,,,,0.36822572948026394,4.5,2.9,0.0,,0.1269743894759531,0.36822572948026394,True,0.36822572948026394
2009-01-10,37.757708694166666,36.43000293375,,182.5863125,3.6655,,,,,337.30624999999986,,104.83397916666668,100.82647916666672,,3.6747862890218737,40.73052083333333,3.6840725780437498,7.540979166666671,39.08541445458334,204.7,4.954509591666667,,-11.759177618375006,96.81897916666672,,0.9248394,9.131897,0.0,0.0,12.0,0.0,12.0,176.69814888103375,,19.30015678504168,0.9047274549455276,1.1434180520787212,,7.684749457694188,1.1053052436219133,,,,0.2667262733461074,4.3,2.8,0.0,,0.09525938333789548,0.2667262733461074,True,0.2667262733461074
2009-01-11,23.6228566125,22.76792535958334,24.344108902801448,170.40927083333332,2.5709166666666663,,,,,348.3395833333333,7.507859097653128,108.64479166666663,107.33438541666663,,2.5670820426333343,37.341916666666656,2.5632474186,9.561333333333321,24.47778786541667,226.38541666666663,8.084311437499998,,-1.4358240504375026,106.02397916666663,,2.34015,13.20584,0.0,0.0,9.0,0.0,9.0,177.51124419048463,31.851968000454587,10.997157383770823,0.9047274549455276,1.1398826688270656,28.81734994405766,6.792566253509339,1.1053052436219133,2.896381936613954,22.02478369054832,0.2613625221903656,0.2364618495194335,4.0,2.6000001,0.0,0.09094686170182588,0.0864886556996892,0.22487051346805748,False,
2009-01-12,22.38501128326041,21.454907686937503,16.053598692333342,180.8421339875,2.9532291666666666,,,,,358.85833333333335,6.56923411627896,210.765875,200.07429166666668,,3.0951674892979177,39.67300000000001,3.237105811929167,8.811979166666676,23.31511487958333,227.8041666666666,10.7172918125,,0.11239472856249784,189.3827083333333,,5.5845449999999985,16.57791,1.0,0.0,0.0,0.0,0.0,178.35999391529762,22.622832808612298,8.699584438104178,0.8769101430490517,1.14036769665243,19.838191554374987,5.760628028628893,1.14036769665243,2.6004498225828234,14.077563525746095,0.22926147595242996,0.20104171367308207,4.5,2.8,0.0,0.07180061202610075,0.0636027542538159,0.1780877119106845,False,
2009-01-13,22.4512877084375,21.53789460458333,26.033480514145843,179.8485625,2.658208333333333,,,,,359.9145833333334,5.31432310303479,120.02468749999998,111.84091666666666,,2.6228101923031253,39.55352083333333,2.5874120512729157,10.521958333333332,23.364680812291656,231.8708333333333,10.913163520833335,,-1.7267033946458366,103.65714583333336,,6.908299,15.37124,0.0,0.0,7.0,0.0,7.0,179.24407351585128,31.347803617180627,12.248661727979169,0.8773614202982855,1.1397811402056175,27.503353504801325,4.662582065602597,1.1397811402056175,2.5592839702294983,22.840771439198733,0.18550064851249454,0.16275111244517526,4.8,3.1000001,0.0,0.052500357159722434,0.0636027542538159,0.1971685445471047,False,
2009-01-14,20.957441934479167,19.883426056875,,182.64760416666667,2.3545625,,,,,357.66458333333327,,104.76187500000003,89.62695833333333,,2.2723971031468757,40.020375,2.19023170629375,11.791249999999994,22.03145781208333,228.37708333333333,10.949385916666666,,-1.3422928750416656,74.49204166666667,,5.81286,15.58875,0.0,0.0,10.0,0.0,10.0,180.1631426077642,,13.133542875041664,0.8793681432389254,1.13718015337326,,5.101777002055362,1.13718015337326,,,,0.1780877119106845,4.4,2.8,0.0,,0.0636027542538159,0.1780877119106845,True,0.1780877119106845
2009-01-15,19.924776641979168,18.99384359958333,30.427578337354173,186.4734375,3.7187291666666664,,,,,365.4625,4.963173812119792,86.42166666666668,87.79479166666664,,3.710698620427083,41.86420833333333,3.7026680741875015,10.366875000000006,20.855709684375,233.02083333333331,11.968253458333335,,0.8773417552083355,89.16791666666666,,8.433264,16.51783,0.0,0.0,10.0,0.0,10.0,181.11684492560252,35.39075214947396,9.48953324479167,0.8807413155465205,1.1354071647921689,31.170097606308538,4.371272232572425,1.1354071647921689,3.7294513056159193,26.798825373736115,0.17341803228898828,0.15273642589769248,6.3,3.9,0.0,0.039163186127613464,0.05135240336304101,0.20027437311585994,False,
2009-01-16,20.216093056250006,19.091389084791672,,184.9054583333333,3.4741666666666653,,,,,370.17083333333335,,85.71791666666665,86.93270833333338,,3.514387879604166,41.04704166666668,3.554609092541668,11.943749999999996,21.340797027708334,239.92083333333332,12.916471291666667,,2.1923229685625003,88.14750000000002,,9.434628,17.12695,0.0,0.0,11.0,0.0,11.0,182.10480829691082,,9.751427031437496,0.95032804376754,1.133636430293434,,4.97315809546066,1.0522682210192782,,,,0.17392435822852234,6.2000003,3.9,0.0,,0.044595989289364715,0.17392435822852234,True,0.17392435822852234
2009-01-17,21.197591173749995,20.44491507666667,,180.6604166666667,2.923979166666667,,,,,376.99166666666673,,89.91020833333334,88.94666666666667,,2.8106855687656247,38.94466666666668,2.697391970864583,16.90145833333335,21.95026727083333,253.61041666666665,13.869176270833336,,4.058786030416663,87.98312499999996,,9.906916,18.16624,0.0,0.0,17.0,0.0,17.0,183.1266446276131,,12.842672302916682,0.95032804376754,1.1312531255655596,,3.4763393021957816,1.0522682210192782,,,,0.12168747999781185,4.5,2.9,0.0,,0.04196119999924547,0.12168747999781185,True,0.12168747999781185
2009-01-18,22.02701537572917,21.403068860416663,29.89946947763245,181.86360416666668,3.7809583333333343,,,,,379.83125,4.413687326333782,66.83479166666666,68.93989583333332,,3.7022339331041674,39.86947916666666,3.623509532875001,20.114999999999988,22.65096189104167,259.46875,13.758773333333332,,3.2994308453749976,71.04500000000002,,10.29523,17.63083,0.0,0.0,16.0,0.0,16.0,184.1819498998124,34.31315680396623,16.815569154624992,0.95032804376754,1.1299381574596663,32.60875518100208,4.194450842636367,1.0522682210192782,2.0405587517404173,28.414304338365717,0.15448255415416656,0.14680910348554216,5.6,3.5,0.0,0.04194545813872634,0.05104400797568962,0.17865402791491364,False,
2009-01-19,22.55523336635416,21.71038572875,39.06466249103631,180.76466666666667,3.4789375,,,,,383.9125,4.270971821323511,78.30958333333331,79.4590625,,3.411316901958333,39.513833333333345,3.343696303916667,22.42443750000001,23.400081003958334,266.5354166666666,14.821168958333331,,3.7976920081875023,80.6085416666667,,11.80165,18.61359,0.0,0.0,16.0,0.0,16.0,185.27030418298614,43.33563431235982,18.626745491812503,0.9874224571944641,1.1298765339842098,42.790578516791065,4.217253490419576,1.0127377524319958,2.3265274296794503,38.57332502637149,0.14963945050776342,0.14775735391360514,5.1,3.3,0.0,0.04477495573139551,0.05500428192504833,0.18151413035265948,False,
2009-01-20,19.371455568958336,18.792885136875004,,179.36991666666668,4.620999999999999,,,,,386.1583333333333,,86.828125,88.71885416666667,,4.668916960156249,39.31591666666665,4.7168339203125,32.56822916666665,19.950026001041667,279.8875,14.579951874999995,,3.035721048060419,90.60958333333332,,11.86943,18.59887,0.0,0.0,8.0,0.0,8.0,186.39127165954426,,29.53250811860623,0.9874224571944641,1.1282290620047697,,7.223292794114207,1.0127377524319958,,,,0.2530196968552223,7.4,4.6,0.0,,0.05500428192504833,0.2530196968552223,True,0.2530196968552223
2009-01-21,22.786772980625,21.90728719333333,23.169190108229166,123.553375,2.9586666666666672,,,,,394.71875,8.140822965055625,105.81645833333336,103.40250000000002,,3.116011515291667,24.746854166666665,3.2733563639166667,39.500625,23.66625876791668,336.20208333333323,15.618328750000002,,9.745841525729169,100.98854166666666,,11.23484,19.38641,0.0,0.0,5.0,0.0,7.0,187.54440066567588,31.310013073284782,29.75478347427083,0.9874224571944641,1.1271246198665001,30.91621004361365,8.038431415740346,1.0127377524319958,1.0522682210192782,22.877778627873305,0.2854429334007079,0.2818527626873227,5.6,3.6000001000000004,0.0,0.07829243190502208,0.14402338285198105,0.5184841926694701,False,
2009-01-22,69.20296811895831,67.53027702687498,2.2612753650864588,34.6794375,1.5465624999999996,,,,,373.3999999999999,,116.85412500000002,118.389875,,1.6288626333895841,6.816520833333335,1.7111627667791671,9.670229166666667,70.87565921104166,355.7208333333333,12.593451041666668,,-7.436480231145833,119.92562500000008,,10.60313,15.86053,0.0,0.0,5.0,3.1750000000000003,18.0,188.72922374837384,,17.1067093978125,0.95032804376754,1.1277128815229356,,9.631522615768011,1.0522682210192782,,2.1489533941223447,,0.3367356098881076,2.4,1.7,5.0,,0.19807977052241624,0.3367356098881076,True,0.3367356098881076
2009-01-23,89.46879705697916,87.76427068166662,,90.87870833333334,1.7465416666666669,,,,,376.27083333333326,,146.38245833333332,149.316125,,1.8414538077156248,14.675520833333332,1.9363659487645837,66.33285416666666,91.17332343229168,366.825,12.168514375,,-0.5965773310208348,152.24979166666662,,10.51026,14.934,0.0,0.0,4.0,3.1750000000000003,23.0,189.9452577394764,,66.9294314976875,0.95032804376754,1.1287048838274416,,12.456618145554796,1.0522682210192782,,,,0.4353293725571049,2.6000001,1.9,4.5,,0.2291207223984763,0.4353293725571049,True,0.4353293725571049
2009-01-24,69.74977848364585,67.76731700166665,43.97816727240689,188.1958235291667,2.4297500000000003,,,,,373.28125,30.934686758896856,192.11800000000005,180.39030208333332,,2.5977784322229165,36.506583333333346,2.765806864445834,69.83395833333333,71.73223996562497,291.9729166666665,12.481894874999995,,-7.141271173124999,168.66260416666663,,9.620663,16.61645,2.0,0.0,1.0,0.0,5.0,191.1920038475149,74.91285403130372,76.97522950645833,0.95032804376754,1.1300499330978468,71.19178602461216,29.39810035214407,1.0522682210192782,0.9732072838447132,41.793685672468094,1.0814178544154742,1.027701714081948,3.5,2.5,0.0,0.4110806856327792,0.2089115369495475,0.5222788423738688,False,
2009-01-25,38.824910095479154,36.921571422625,31.541435864988536,195.17855188125,3.190291666666667,,,,,368.9625,24.0800626119175,207.18418750000004,196.5382395833333,,3.3796153350020837,40.02214583333333,3.5689390033375,26.456041666666675,40.728248768333344,241.84583333333345,12.940272270833333,,-7.460828284745832,185.8922916666667,,9.076524,18.89562,3.0,0.0,0.0,0.0,1.0,192.46894776810623,55.62149847690604,33.91686995141251,0.95032804376754,1.134355329023573,52.85866983897732,22.883958795783442,1.0522682210192782,1.6399360718305205,29.97471104319389,0.8421619864943368,0.8003301531605486,4.6,3.1000001,0.0,0.258171008820467,0.211693077792078,0.6562485623247496,False,
2009-01-26,36.40988485416667,35.451838451875,8.167521479854171,125.85643545855648,6.252333333333336,,,,,359.84375,16.30494722412708,205.6,209.05416666666667,,6.692315861749999,24.41258333333333,7.1322983901666674,,37.367931256458334,261.18333333333334,10.403371333333332,,-12.057888231312498,212.50833333333333,,3.4584910000000004,13.62634,19.0,0.0,0.0,0.0,0.0,193.7755598135686,24.472468703981253,,0.95032804376754,1.1366552409207302,23.25687330961685,15.495048599237672,1.0522682210192782,,7.7618247103791775,0.56886045392371,0.5406040423540341,4.9,3.2,0.0,0.16893876323563567,0.211693077792078,0.6774178489346497,False,
2009-01-27,44.95461478635416,43.88833654062501,48.41662498444793,202.97552083333332,3.957229166666666,,,,,335.1770833333333,11.091524645873962,288.82166666666666,271.59226041666665,,4.1616040761812485,42.11345833333333,4.365978985695832,29.038541666666674,46.02089303208334,204.94791666666669,2.68824586875,,-18.577854273979167,254.3628541666667,,-1.224145,5.817192,0.0,0.0,3.0,0.0,3.0,195.11129506238137,59.508149630321896,47.616395940645845,0.8001659644342781,1.138822790208048,47.616395940645845,8.8750605153123,1.2497407343575349,1.2497407343575349,38.741335425333546,0.38414469251577976,0.3073795083691981,3.6000001000000004,2.4,0.0,0.12807479515383255,0.1843578351243594,0.44245880429846257,False,
2009-01-28,25.41530432510417,23.956258043541666,48.23144051309792,201.47979942810417,1.7238749999999996,,,,,341.10833333333335,8.958225752710385,198.83447916666668,183.4904583333333,,1.8075196641083335,40.39004166666667,1.8911643282166668,,26.87435060666667,207.09375,5.578647730395833,,-6.4760077421041675,168.1464375,,-0.008723912,12.8616,1.0,0.0,1.0,0.0,2.0,196.47559352904503,57.1896662658083,,0.8001659644342781,1.1377276844791293,45.761224463255,7.168067349037495,1.2497407343575349,,38.593157114217504,0.31111091771283184,0.2489403675177215,4.1,2.7,0.0,0.0922001361176746,0.1235189260229841,0.3335011002620571,False,
2009-01-29,22.29573766208333,21.435445863125,,203.12412990208333,3.397208333333333,,,,,353.5499999999999,,74.9485208333333,74.18707291666666,,3.3924822351124986,41.86770833333333,3.3877561368916678,22.86916666666665,23.15602946104167,215.93124999999995,8.435489187499998,,-1.2493062268749962,73.42562500000003,,4.589052,13.6847,3.0,0.0,11.0,0.0,11.0,197.8678803548364,,24.11847289354165,0.8001659644342781,1.136052800432615,,9.107268436190695,1.2497407343575349,,,,0.31714688141788205,5.7000003,3.6000001000000004,0.0,,0.08809635350229073,0.31714688141788205,True,0.31714688141788205
2009-01-30,15.733953303979163,14.890479827562507,39.09647777928126,212.16610212500004,4.524374999999998,,,,,355.28541666666666,7.830074780133335,96.00312500000004,97.69572916666664,,4.706477438791668,44.20512499999999,4.888579877583333,23.08185416666667,16.57742678039583,210.82708333333332,8.899507666666663,,-3.0945200789583347,99.38833333333334,,4.643342,14.26036,1.0,0.0,0.0,0.0,0.0,199.28756601988064,46.9265525594146,26.17637424562501,0.7516046308587053,1.133781080800362,35.27021421389044,5.885120464718173,1.3304867465458587,1.792706358760044,29.385093749172267,0.2727909931110297,0.20503097367879508,6.8,4.3,0.0,0.0476816217857663,0.06745914207976947,0.2900743109430088,False,
2009-01-31,16.991307252187493,16.094503856875,48.09970596524209,205.62432189542497,2.453958333333334,,,,,363.5625,6.495071609877251,188.95458333333335,172.38728125,,2.561552927207293,41.514875,2.66914752108125,,17.888110647500003,236.02083333333331,10.754735645833335,,1.4595826376041683,155.81997916666668,,5.494136,16.49699,1.0,0.0,2.0,0.0,2.0,200.73404657690128,54.594777575119345,,0.7516046308587053,1.1337009403118457,41.033687646160686,4.881725899742649,1.3304867465458587,,36.151961746418046,0.2266813531950952,0.17037475479075134,5.8,3.7,0.0,0.04604723102452739,0.05451301578554827,0.2016981584065286,False,
2009-02-01,22.106468384791665,20.92321982229166,38.326382113225,210.9939583333333,4.094875,,,,,364.4916666666666,6.828211935747711,288.3041666666666,247.32899999999995,,4.356287740776041,42.823645833333345,4.617700481552084,30.17333333333333,23.289716947291666,228.02083333333331,10.670332166666666,,-1.8232269573124995,206.3538333333333,,7.783283,15.11886,0.0,0.0,0.0,0.0,0.0,202.2067039069316,45.15459404897271,31.996560290645828,0.7086003310304098,1.132787170035093,31.99656029064584,4.838473238016622,1.4112327587341824,1.4112327587341824,27.15808705262921,0.2382889412862668,0.16885162267633452,5.7000003,3.7,0.0,0.04563557369630662,0.04558410180650034,0.16866117668405126,False,
