date,vpd,g_3,LE,G,TA_1_6_1,TA_1_5_1,rh,g_1,lw_in,TA_1_3_1,sw_out,TA_1_1_1,TA_1_2_1,ws,g_2,vp,Rn,H,sw_in,lw_out,t_dew,TA_1_4_1,wd,H_subday_gaps,LE_subday_gaps,Rn_subday_gaps,G_subday_gaps,ppt,rso,flux,energy,LE_corr,H_corr,flux_corr,ebr_corr,ebr,ebr_5day_clim,ebc_cf,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2017-05-07,1.3934663567339276,-11.611335501666666,93.00081608058348,1.5872402190347223,,,58.97425096245848,8.863460528409725,347.17474236111116,,57.08473684999999,,,1.4160755293945118,7.509595630361109,1.4385809962417682,179.6636920236111,39.82603010846785,326.92036238486105,437.3466847222222,12.09766604381746,,125.25376868368411,3.0,4.0,0.0,0.0,0.0,340.97604049290106,132.82684618905134,178.07645180457638,112.31124474625595,48.095395323286155,160.40664006954214,0.8280632655323124,0.7458978705102312,0.8061155089063168,1.207637195881597,3.2746499316819,3.954589060990193,6.3,5.3,0.0,0.7461488794321119,0.8082707977368058,4.2838352280050715,False,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.90566102220544,,,128.54843543050308,,,0.8280632655323124,,0.8030170726266939,1.207637195881597,,4.5263164673261125,6.6,5.6,0.0,,0.8082707977368058,4.5263164673261125,True,4.5263164673261125
2017-05-09,1.679864745453124,-15.991667375,87.92123148857796,2.062742579398148,,,58.24869159706915,11.532340375,359.04752083333335,,57.80387972361112,,,1.765646642113027,10.647554738194446,1.6692100749653287,186.95271437638888,,339.02219063048597,453.31310972222224,14.38404937036835,,211.70307695328103,8.0,3.0,0.0,0.0,0.0,342.81185628009416,,184.88997179699075,106.17694945332303,,,0.8280632655323124,,0.7999186363470709,1.207637195881597,3.0957927771084357,3.738594508377732,7.4,6.0,0.0,0.623099084729622,0.7140988089117308,4.284592853470384,False,
2017-05-10,1.703731199302525,-13.832108750000002,90.72273199753224,1.8145704782407408,,,56.28978103005275,9.917893506944443,366.6248249999999,,53.02114185416667,,,2.000580428934041,9.357926677777778,1.712239288341834,167.73498846388898,-13.383498294153247,307.07041842222225,452.9390965277778,14.750086935612572,,195.97582086145158,4.0,1.0,0.0,0.0,0.0,343.6946654219301,77.33923370337901,165.92041798564819,109.56014567221749,-16.162410351037366,93.39773532118014,0.8280632655323124,0.4661224618543855,0.7930854093846258,1.207637195881597,3.1944363572067527,3.857720164839386,8.8,6.6,0.0,0.584503055278695,0.7140988089117308,4.713052138817424,False,
2017-05-11,1.2396560540607848,-10.591891145833333,,1.4160537731481486,,,64.47403216840526,7.6779925972222225,388.8143229166667,,36.47525797777778,,,2.2640614164136013,7.162059868055555,2.0023758206887825,118.03430555763893,,214.43249214534725,448.7372576388889,17.17114943217815,,197.95573404861545,7.0,5.0,0.0,0.0,0.0,344.55413456267684,,116.61825178449075,91.89494366582865,,,0.7458978705102312,,0.7900283233347788,1.3406661146732466,,3.235711079529377,5.8,4.6,34.0,,0.7034154520716038,3.235711079529377,True,3.235711079529377
2017-05-12,,-5.539690824861113,80.30954627111565,0.7166133801620372,,,,4.0101010240277795,396.865320138889,,27.77164336944445,,,2.6749576118488405,3.679429941319445,2.0664512111130158,150.4745595465277,,211.9886365472917,430.60775902777794,,,169.4796836553078,10.0,7.0,0.0,0.0,0.0371,345.39031630367407,,149.75794616636568,107.66828737046794,,,0.7458978705102312,,0.7894895261007014,1.3406661146732466,2.8277778765106865,3.7911059788605455,4.9,4.2000003,2.3,0.9026442162064954,0.7034154520716038,2.9543451097253723,False,
2017-05-13,0.8655215274338518,0.10109746861111084,,-0.6383891385486115,,,70.46566873795727,-1.1496682502013884,390.1464215277777,,32.57249616805555,,,2.6499137735954825,-0.8665966340555556,1.6964796393768855,159.359956708125,-5.532900640008996,223.70320710604167,421.9171805555557,14.631158227130053,,176.7426201280159,5.0,3.0,0.0,0.0,,346.20326926228034,,159.9983458466736,105.5883168930824,-6.996768401474879,,0.7907794459571782,,0.7907794459571782,1.2645751038579112,,3.7178681787129735,6.2000003,5.0,0.0,,0.7435736357425947,3.7178681787129735,True,3.7178681787129735
2017-05-14,1.6118045063961084,-3.3475717306944435,,-0.2881925388449073,,,58.49402977814558,1.5065892991041665,366.8212965277778,,53.62441078611111,,,0.911813911702133,0.976404815055556,1.4944444441661904,232.57127364097218,,347.37035646548594,427.9959659722222,12.488409665450954,,177.2249867497211,9.0,10.0,0.0,0.0,0.0,346.9930576053341,,232.85946617981708,115.92260653255192,,,0.7920693658136551,,0.7920693658136551,1.2625156875910075,,4.08174865082138,6.2000003,5.4,0.0,,0.755879379781737,4.08174865082138,True,4.08174865082138
2017-05-15,1.8014220244865833,-7.843688322500001,,1.352344225148148,,,60.74341711705196,6.907051990763889,391.0545430555557,,54.16628966805553,,,1.1098061433432882,4.9936690071805545,1.7510522212972957,231.9773058833333,,336.57169942979175,441.4826291666668,15.11114331211399,,176.36503211691445,12.0,11.0,0.0,0.0,0.0,347.75975058734474,,230.62496165818519,122.17315788800352,,,0.793359285670132,,0.793359285670132,1.260462968118314,,4.301836693396924,6.4,5.6,0.0,,0.7681851238208793,4.301836693396924,True,4.301836693396924
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.5034220942865,,,146.29640068828613,,,0.796190813310296,,0.796190813310296,1.2559803294417995,,5.151239727876144,8.400001,6.6,0.0,,0.7804908678600216,5.151239727876144,True,5.151239727876144
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,349.2241501938221,,,159.8608117992605,,,0.7990223409504599,,0.7990223409504599,1.2515294613796049,,5.628855944484063,9.6,7.1,0.0,,0.7927966118991641,5.628855944484063,True,5.628855944484063
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.92201669274635,,,157.7691435970446,,,0.7979395909260362,,0.7979395909260362,1.2532277021615958,,5.555206255974313,9.1,6.9,0.0,,0.8051023559383063,5.555206255974313,True,5.555206255974313
2017-05-19,,1293.800000000001,,239.91973731840275,,,,-352.5002454375001,193.52400000000003,,32.419178386111106,,,3.612239520234171,-221.54054260729163,,552.8080000000006,30.810836745178808,250.64857968263888,273.5300000000001,,,150.47745949648814,0.0,47.0,0.0,0.0,,350.59710670238053,,312.88826268159784,136.96601759976525,38.77165341280666,,0.7946743054037952,,0.7946743054037952,1.2583771655884524,,4.822707789866947,7.6,5.9,0.0,,0.8174080999774486,4.822707789866947,True,4.822707789866947
2017-05-20,,1293.800000000001,,259.6905385130866,,,,-292.79863983098664,,,22.376588646934863,,,2.59543017408724,-221.92974462975337,,,25.85819588426016,186.1580795171767,,,,148.28063293005044,2.0,47.0,22.0,0.0,,351.24950821261933,,,110.75111366648626,32.67361785708508,,0.7914090198815543,,0.7914090198815543,1.2635691215013751,,3.8996553157921294,5.9,4.7000003,3.8,,0.8297138440165909,3.8996553157921294,True,3.8996553157921294
2017-05-21,,1293.800000000001,,183.46999167208332,,,,-375.9847639018748,,,16.714725719444438,,,1.8045781212065268,-367.40526108187487,,,21.928604940253088,134.10435103812503,,,,258.8975091933568,1.0,47.0,47.0,0.0,,351.8793116752622,,,86.08878675716333,27.83529210809845,,0.7877986282699414,,0.7877986282699414,1.2693599152312147,,3.0312706012025985,4.0,3.6000001000000004,3.1000001,,0.8420195880557332,3.0312706012025985,True,3.0312706012025985
2017-05-22,,1293.800000000001,,251.0583518736806,,,,-353.27179581833326,,,8.75178076111111,,,1.597876711727249,-187.353148560625,,,,64.91763901416667,,,,133.9686598295956,4.0,47.0,47.0,0.0,,352.48660959723117,,,70.36280785676523,,,0.7838431305689562,,0.7838431305689562,1.2757654701574603,,2.4775434630751394,3.8,2.9,5.3,,0.8543253320948755,2.4775434630751394,True,2.4775434630751394
2017-05-23,,1293.800000000001,,220.92956433076398,,,,-515.087612079028,,,24.659380638888887,,,2.0408358085940983,-115.92369492868052,,,27.98038392384325,199.37505849555552,,,,236.87717688765358,2.0,47.0,47.0,0.0,,353.0714961442112,,,105.83384963638149,35.90319065449671,,0.7793286171444719,,0.7793286171444719,1.2831557548394503,,3.726513627376277,5.2000003,4.3,30.0,,0.8666310761340179,3.726513627376277,True,3.726513627376277
2017-05-24,,1293.800000000001,,218.56892201888888,,,,-352.4689852665277,,,32.40497105277777,,,3.5786102988558715,-285.6242486768056,,,51.76080586605636,253.3476864234029,,,,263.68840932760185,2.0,47.0,47.0,0.0,,353.63406675520883,,,99.84803660206005,66.96220492829362,,0.7729853866294328,,0.7729853866294328,1.293685517601379,,3.5157472806926413,5.0,4.0,0.0,,0.8789368201731602,3.5157472806926413,True,3.5157472806926413
2017-05-25,,1293.800000000001,,280.3377938063657,,,,-385.07867787819436,,,44.47031888472221,,,2.2096627377270117,-67.70794070270831,,,30.22930964119681,363.9403734922917,,,,206.20879512453675,1.0,29.0,28.0,0.0,,354.1744177684693,,,146.8066717527154,39.43079492837877,,0.7666421561143939,,0.7666421561143939,1.3043895277926587,,5.169206872431356,7.2000003,5.8,0.0,,0.8912425642123025,5.169206872431356,True,5.169206872431356
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.6926460591432,,,177.06076965238998,,,0.7732192800485688,,0.7732192800485688,1.293294186789013,,6.23448332693497,9.2,6.9,0.0,,0.9035483082514448,6.23448332693497,True,6.23448332693497
2017-05-27,0.9960011923718728,1293.800000000001,,282.09853977293966,,,75.78829924469609,-319.5736852333332,1665.0399999999993,,35.178778841666684,,,4.521837429486221,-127.9306954478472,2.7869986027363587,705.4720000000008,,238.55033527812498,1792.5,22.403620391082445,,194.83105669286078,48.0,48.0,0.0,0.0,0.0,355.1888486890454,,423.37346022706095,150.860709112172,,,0.7817100790201287,,0.7817100790201287,1.279246650181992,,5.311953503285405,7.3,5.8,5.7000003,,0.9158540522905873,5.311953503285405,True,5.311953503285405
2017-05-28,0.5787246376386044,1293.800000000001,,246.70421731199082,,,82.70754419619153,-347.48245543000013,1665.0399999999993,,26.85312246944445,,,3.2309029860249723,-206.20489263402771,2.45721870792614,705.4720000000008,,193.90920069152781,1792.5,20.330829483834,,177.55066927263024,48.0,48.0,0.0,0.0,0.010799999999999995,355.6631225687982,,458.76778268800985,115.98379349730371,,,0.7900870392666461,,0.7900870392666461,1.2656833365197253,,4.08390310385081,5.0,4.4,1.6,,0.9281597963297294,4.08390310385081,True,4.08390310385081
2017-05-29,0.643557752841405,1293.800000000001,,253.68086193046298,,,80.13474736784651,-412.0818562318055,1665.0399999999993,,27.919034845833348,,,2.4974821188998844,-120.67555797680552,2.3345378412421787,705.4720000000008,,197.3751355536805,1792.5,19.58226706823099,,250.09312405077287,47.0,47.0,0.0,0.0,,356.1155641326069,,451.7911380695377,122.86341961542959,,,0.8012905086813109,,0.8012905086813109,1.247986827705855,,4.32614148569681,5.2000003,4.6,0.0,,0.9404655403688718,4.32614148569681,True,4.32614148569681
2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.5462690258638,,,135.29462513048009,,,0.8128477965032385,,0.8128477965032385,1.2302426165167268,,4.76385642204007,6.0,5.0,0.0,,0.952771284408014,4.76385642204007,True,4.76385642204007
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.95533180574256,,,153.48710163001334,,,0.8246845921869156,,0.8246845921869156,1.2125847984478275,,5.404431359304075,6.6,5.6,0.0,,0.9650770284471564,5.404431359304075,True,5.404431359304075
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,357.3428456548932,,,97.15263944618059,,,1.0306819885998841,,0.8493935018223863,0.9702313721019192,,3.420839703702045,3.8,3.5,32.8,,0.9773827724862988,3.420839703702045,True,3.420839703702045
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.7089021083146,,,109.13386715864351,,,1.0306819885998841,,0.8742198400971442,0.9702313721019192,,3.842710480363684,4.9,4.3,0.0,,0.8936536000845776,3.842710480363684,True,3.842710480363684
2017-06-03,0.6152396398242647,4.070470454027778,155.19144725908018,5.505265425879629,,,84.3672680024565,6.5412675347916664,404.4117798611111,,47.221366443055544,,,2.3212791745348267,5.904058288819446,2.728497757403364,138.32416863819444,,233.29034317812497,452.15657916666675,22.074811993391343,,97.81941062024885,1.0,1.0,0.0,0.0,0.0,358.0535907934446,,132.8189032123148,150.93837564753892,,,1.0281775366489485,,0.8996051940954017,0.9725946778211232,5.464443040201048,5.314688218156217,6.1,5.1,1.2,1.0420957290502386,0.9001869893032035,4.590953645446338,False,
2017-06-04,0.4376136763782307,0.68671593625,111.9316743342573,1.5040612624259264,,,87.36276006789562,2.9287114013333344,420.5107402777778,,31.284321979166673,,,3.085398581624455,0.8967564496944451,2.7130575686440643,98.7113815979166,1.1486848774899323,156.94105362909718,447.45608819444465,21.993838031482113,,168.15553498988115,2.0,1.0,0.0,0.0,,358.37699918347084,113.08035921174722,97.20732033549068,108.86415073710585,1.1172047983403173,109.98135553544614,1.0281775366489485,1.1632905713425086,0.9116943532767848,0.9725946778211232,3.941224014573365,3.833213500674855,5.1,4.2000003,2.0,0.9126698159223596,0.8872227790837013,3.7263359383183787,False,
2017-06-05,0.73511165099397,1.3720209965277776,106.0262503026513,1.749191885020834,,,80.20208950085836,2.4883464729791656,406.8826138888887,,37.59706976805555,,,1.6622383738875235,1.3872081855555551,2.472887296808284,116.80714663611113,,193.4838611222223,445.96226041666665,20.498952931780085,,191.24573691648732,1.0,3.0,0.0,0.0,,358.6792123638368,,115.05795475109028,103.12056675368893,,,1.0281775366489485,,0.9211935380555728,0.9725946778211232,3.733288243505561,3.630976276405677,5.6,5.0,0.0,0.7261952552811355,0.8647794144221769,4.323897072110884,False,
2017-06-06,0.6859936266665422,1.4860090040277785,110.11872874155027,1.7218948656041666,,,81.71809659639234,1.9811484054097224,414.0514493055555,,41.23682533055555,,,2.8409994243983085,1.6985271873750003,2.5892176820160744,124.91914625138888,16.858459306790117,199.45876947381942,447.3542625,21.24321120418132,,60.09675890535959,3.0,3.0,0.0,0.0,0.0012,358.9603128118914,126.9771880483404,123.19725138578472,107.10088950245974,16.39644779804805,123.49733730050778,1.0281775366489485,1.0306819885998841,0.920309410052148,0.9725946778211232,3.877388422462464,3.771127343532232,4.8,4.1,0.0,0.9197871569590812,0.8647794144221769,3.545595599130925,False,
2017-06-07,1.3088176917759091,-1.174643366388889,163.43368625658943,-2.781101160648147,,,63.34587121516921,-2.6847942250694428,355.23958819444425,,66.92912613194447,,,3.766292888203225,-4.483865890486111,1.8227440965940147,165.7133874370138,18.401985294042607,320.9762827701388,443.57338124999984,15.472506926272395,,101.06628443726123,1.0,1.0,0.0,0.0,,359.2203801896028,181.8356715506321,168.49448859766198,158.95473342984616,17.897672958328414,176.8524063881745,1.0281775366489485,1.0791787497858565,0.9171412818756746,0.9725946778211232,5.754660357721282,5.59695203658792,8.5,6.7000003,0.0,0.8353659382056924,0.8218035084877803,5.5060837534091815,False,
2017-06-08,1.3270957556253766,-1.444557687222222,135.91430721656,-3.401694943636573,,,62.43860174929811,-4.030705318270832,342.9339522916667,,62.954091734722226,,,2.073710558350581,-4.729821825416665,1.6230544855247315,165.1599979694445,36.974884315519105,317.47997343527777,432.29983125,13.955695216850607,,149.0376530094396,4.0,1.0,0.0,0.0,0.0,359.45949114923894,172.88919153207908,168.5616929130811,132.51230752201806,36.04938539106303,168.5616929130811,1.0256730846980129,1.0256730846980129,0.9115234843894456,0.9749695248115321,4.7856760359570885,4.6658882906790184,7.5,6.2000003,0.0,0.7525625911145548,0.8036302470008645,4.982507772494434,False,
2017-06-09,1.2270331226310511,-0.9115137463888892,,-2.0605063874537075,,,66.88400871773656,-2.3401257761111114,352.1106972222223,,58.22286022500002,,,0.8157689772084531,-2.92987963986111,1.6786817072380908,166.39366540833333,,304.9068579413889,432.40101180555536,14.4662986251614,,154.02277486668868,9.0,10.0,0.0,0.0,0.0,359.67771915189974,,168.454171795787,141.10292303994888,,,1.0256730846980129,,0.9053843633607624,0.9749695248115321,,4.968372287104623,6.9,6.1,0.0,,0.8144872601810859,4.968372287104623,True,4.968372287104623
2017-06-10,1.1491906447540192,0.025331085138888963,133.42676406963372,-0.3431970863518518,,,70.96452571494454,-0.02111165097222224,368.25834791666665,,53.49862685000002,,,1.7623203145269473,-1.0338106932222226,1.9869664344001359,155.67472069374998,,279.35085317909716,438.435838888889,17.030695192492963,,144.6485356451292,7.0,8.0,0.0,0.0,0.0,359.8751342987709,,156.01791778010184,135.86289581255434,,,0.9820691902056784,,0.8978773711518357,1.0182581939980893,4.698087202445351,4.783865790007538,7.3,6.1,0.0,0.7842402934438587,0.7808447336315016,4.76315287515216,False,
2017-06-11,,3.111845837361111,,4.494257931250001,,,,5.789300123055553,391.76994097222223,,53.21629580277778,,,1.7620524176636925,4.581627833333331,,178.22602319055557,,290.50005507375,450.8276652777777,,,139.39971066320695,7.0,6.0,0.0,0.0,0.00030000000000000003,360.0518031749616,,173.7317652593056,141.6289386108437,,,0.9250897533485788,,0.8900908710811591,1.0809761932615358,,4.986893811171701,7.8,6.5,0.0,,0.7672144324879541,4.986893811171701,True,4.986893811171701
2017-06-12,0.7401403748648052,3.9217530693055562,113.06130867941951,6.010776637361111,,,82.05157549004981,7.519158293347221,418.8656965277778,,43.18438792500001,,,2.549794800101572,6.591418549430556,2.863295604453856,135.4537097041667,23.680405782962637,218.66969316097232,458.89731388888896,22.84502190141852,,143.78823980662762,1.0,0.0,0.0,0.0,,360.2077887057772,136.74171446238216,129.44293306680558,115.26227994899335,24.141393661034474,139.40367361002785,0.9809046700225968,1.0563860940311796,0.8700191788287654,1.019467059910076,3.980999547596707,4.058497904291757,6.4,5.2000003,1.4,0.7804803211822424,0.7720983796124203,4.0149118056141,False,
2017-06-13,0.8748469925462152,2.9379019387500014,116.4277159381744,4.290902744259259,,,79.28567619213331,5.501634169861113,406.61546597222224,,48.04975044722222,,,2.034842591708541,4.433172124166666,2.700313803423277,151.35921813708333,28.003545464569665,247.2461024677084,454.4526048611111,21.905870322011832,,156.68625240160412,1.0,6.0,0.0,0.0,,360.3431500252816,144.431261402744,147.0683153928241,125.93485373276941,30.29023092707797,156.22508465984737,0.924507493257038,0.9820691902056784,0.8501751640264569,1.0816569982326505,4.099534048308433,4.434289692845844,7.1,5.9,1.5,0.7515745242111601,0.8756457496525634,5.166309922950124,False,
2017-06-14,1.1692808010175673,4.528945134952107,,6.438129252050848,,,75.80468906461869,8.263984698304359,411.3829378831418,,57.963255318534486,,,2.1673380664955135,6.521457922896071,2.748492026200852,194.53755658479403,35.62565379570649,306.9233649568127,465.8054857758622,22.1959852787126,,189.20630211477712,3.0,4.0,0.0,0.0,0.0,360.45794235699725,,188.09942733274318,163.38869929189767,41.038164296549006,,0.8681103164914794,,0.8303311492241483,1.1519273311271785,,5.753076322579839,7.4,6.2000003,0.0,,0.9279154910008376,5.753076322579839,True,5.753076322579839
2017-06-15,,3.409164687083333,,4.871848447743055,,,,6.190205294826388,418.96420416666666,,44.975063461111105,,,1.8820840036467628,5.016175361319443,,156.93960795437496,,240.4415913911111,457.4911298611111,,,225.48571209362441,6.0,3.0,0.0,0.0,0.006899999999999999,360.5522169065979,,152.06775950663192,143.34124431137104,,,0.8627903715159829,,0.8224154580584698,1.159030087740699,,5.0471857739905195,6.2000003,5.4,6.9,,0.9346640322204668,5.0471857739905195,True,5.0471857739905195
2017-06-16,0.7238105114336806,-1.0905168947916677,141.55564609691143,-2.9535098320763886,,,83.85706779364938,-3.0709694355902784,416.2368618055555,,46.702113793055574,,,2.6529337932013384,-4.699043165847222,2.7455260435361897,170.99533931180557,1.4376239964941686,252.34776609215282,450.88715763888894,22.120231070795285,,178.76254427084822,4.0,4.0,0.0,0.0,,360.6260207664551,142.99327009340558,173.94884914388194,165.08516412399868,1.67658726411632,166.76175138811502,0.8574704265404867,0.8220420588993297,0.8189300345225942,1.1662209786459423,4.98431310988481,5.812810512887663,5.6,4.9,35.4,1.1862878597729922,0.974322212097558,4.774178839278034,False,
2017-06-17,0.6874915717907929,0.12946275985416633,135.462134067361,-0.8523066767268537,,,82.68340649716869,-0.5915099763194445,416.4593402777778,,47.426880843055535,,,2.6089631244772584,-2.0948728137152783,2.7559085761883777,163.662142020625,2.9927457802524318,244.7586670890973,450.12899097222197,22.110863289917134,,183.97124336029012,4.0,0.0,0.0,0.0,,360.67939683190633,138.45487984761343,164.51444869735184,157.97878256150562,3.4902029126845058,161.4689854741901,0.8574704265404867,0.8415970812528524,0.8130801159533284,1.1662209786459423,4.769754575968502,5.56258784948695,6.3,5.6,0.0,0.9933192588369552,1.0021070730386743,5.6117996090165745,False,
2017-06-18,0.6870711660840398,3.2607076770694445,131.95806379687215,4.414087876895833,,,83.15583031286091,5.374392629895833,426.885875,,46.226789345833346,,,2.6132395119063903,4.607163323722222,3.0040755482352943,152.64380972984023,-3.2783130456686305,230.86504398256943,458.88032361111124,23.621812735775748,,202.02832462355676,1.0,1.0,0.0,0.0,0.0,360.71238372912813,128.67975075120353,148.2297218529444,152.94336626058148,-3.7996634569627914,149.14370280361868,0.8627903715159829,0.8681103164914794,0.8107343529637412,1.159030087740699,4.646372825619963,5.385285903754307,6.3,5.6,1.8000001,0.9616581970989834,0.9292915157614404,5.204032488264065,False,
2017-06-19,0.726875177603498,0.7862081404236111,110.32303286820884,0.8021922148935184,,,82.17891597207394,1.161541352208333,417.00099930555575,,47.70279715555554,,,2.1228601104779483,0.4588271520486102,2.7511686221530423,134.73295242847226,21.050275284967142,214.25285475631938,448.8181062499999,22.218066620142718,,59.01901617649671,1.0,6.0,0.0,0.0,0.0,360.72501575450445,131.373308153176,133.93076021357874,127.8677144650601,24.397902410501338,152.26561687556142,0.8627903715159829,0.9809046700225968,0.8118581110302852,1.159030087740699,3.8845821711046806,4.502347614611413,5.1,4.6,0.0,0.9787712205676984,0.9405904292598244,4.326715974595192,False,
