date,rh,H,sw_out,sw_in,theta_2,Rn,theta_1,wd,lw_in,t_avg,theta_mean,G,lw_out,LE,ws,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,138.40011929067154,,,0.9491082117566132,1.053620638419297,,,1.053620638419297,,,,,1.2,0.8,0.0,,,,False,
2015-01-02,,,,,,,,,,,,,,,,,,,,,,,138.88189934340494,,,0.9770056297188764,1.0235355555604526,,,1.0235355555604526,,,,,1.0,0.7,0.0,,,,False,
2015-01-03,,,,,,,,,,,,,,,,,,,,,,,139.402157188364,,,0.9829646720114807,1.0173305597582252,,,1.0173305597582252,,,,,0.3,0.3,2.3,,,,False,
2015-01-04,,,,,,,,,,,,,,,,,,,,,,,139.96075517125865,,,1.0158773123000937,0.9843708368049434,,,0.9843708368049434,,,,,0.3,0.2,0.0,,,,False,
2015-01-05,,,,,,,,,,,,,,,,,,,,,,,140.5575434246911,,,1.0510703369352423,0.9514111138516615,,,0.9514111138516615,,,,,2.4,1.5,0.0,,,,False,
2015-01-06,,,,,,,,,,,,,,,,,,,,,,,141.19235967415003,,,1.0887892488483837,0.91845139089838,,,0.91845139089838,,,,,1.5,1.0,0.0,,,,False,
2015-01-07,,,,,,,,,,,,,,,,,,,,,,,141.86502903859542,,,1.1293161033583,0.885491667945098,,,0.885491667945098,,,,,0.5,0.3,0.0,,,,False,
2015-01-08,,,,,,,,,,,,,,,,,,,,,,,142.57536382699507,,,1.102591449908224,0.9069542486323802,,,0.9069542486323802,,,,,2.7,1.7,0.0,,,,False,
2015-01-09,,,,,,,,,,,,,,,,,,,,,,,143.3231633322179,,,1.0771024053202412,0.9284168293196624,,,0.9284168293196624,,,,,1.7,1.1,0.0,,,,False,
2015-01-10,,,,,,,,,,,,,,,,,,,,,,,144.10821362371817,,,1.0527652136313692,0.9498794100069444,,,0.9498794100069444,,,,,2.9,1.8000001,0.0,,,,False,
2015-01-11,,,,,,,,,,,,,,,,,,,,,,,144.93028734047402,,,1.029503521499458,0.9713419906942268,,,0.9713419906942268,,,,,1.6,1.0,1.2,,,,False,
2015-01-12,,,,,,,,,,,,,,,,,,,,,,,145.78914348565462,,,1.0473289852004015,0.9548098201527904,,,0.9548098201527904,,,,,1.0,0.7,0.0,,,,False,
2015-01-13,,,,,,,,,,,,,,,,,,,,,,,146.68452722450598,,,1.029669871977149,0.97118506349984,,,0.97118506349984,,,,,2.0,1.3000001,0.0,,,,False,
2015-01-14,,,,,,,,,,,,,,,,,,,,,,,147.61616968694054,,,1.0125963883591351,0.98756030684689,,,0.98756030684689,,,,,1.4,0.90000004,0.0,,,,False,
2015-01-15,,,,,,,,,,,,,,,,,,,,,,,148.58378777631225,,,0.9799930386810236,1.0204154116705806,,,1.0204154116705806,,,,,3.0,1.9,0.0,,,,False,
2015-01-16,,,,,,,,,,,,,,,,,,,,,,,149.5870839858446,,,0.9531909035237416,1.0491077876459116,,,1.0491077876459116,,,,,4.5,2.8,0.0,,,,False,
2015-01-17,,,,,,,,,,,,,,,,,,,,,,,150.6257462241568,,,0.92631864330152,1.0795421286522635,,,1.0795421286522635,,,,,4.5,2.8,0.0,,,,False,
2015-01-18,,,,,,,,,,,,,,,,,,,,,,,151.6994476513054,,,0.9010155442902128,1.1098587658526615,,,1.1098587658526615,,,,,6.6,4.0,0.0,,,,False,
2015-01-19,,,,,,,,,,,,,,,,,,,,,,,152.8078465267266,,,0.9022809914185822,1.1083021913470459,,,1.1083021913470459,,,,,3.9,2.4,0.0,,,,False,
2015-01-20,,,,,,,,,,,,,,,,,,,,,,,153.95058607041827,,,0.9016722651427184,1.109050415165779,,,1.109050415165779,,,,,1.8000001,1.2,0.0,,,,False,
2015-01-21,,,,,,,,,,,,,,,,,,,,,,,155.12729433866198,,,0.89970794394188,1.1114717911889402,,,1.1114717911889402,,,,,2.0,1.3000001,0.0,,,,False,
2015-01-22,,,,,,,,,,,,,,,,,,,,,,,156.3375841155255,,,0.8990888810476175,1.1122370892128048,,,1.1122370892128048,,,,,1.7,1.2,0.0,,,,False,
2015-01-23,,,,,,,,,,,,,,,,,,,,,,,157.58105282133442,,,0.8854024184193358,1.1294299396485157,,,1.1294299396485157,,,,,2.2,1.5,0.0,,,,False,
2015-01-24,,,,,,,,,,,,,,,,,,,,,,,158.85728243923947,,,0.8848028788897435,1.1301952376723805,,,1.1301952376723805,,,,,4.8,3.0,0.0,,,,False,
2015-01-25,,,,,,,,,,,,,,,,,,,,,,,160.16583946093763,,,0.8842041507525965,1.130960535696245,,,1.130960535696245,,,,,3.5,2.2,0.0,,,,False,
2015-01-26,,,,,,,,,,,,,,,,,,,,,,,161.5062748525396,,,0.8831133434481057,1.1323574798400302,,,1.1323574798400302,,,,,5.6,3.5,0.0,,,,False,
2015-01-27,,,,,,,,,,,,,,,,,,,,,,,162.87812404150048,,,0.8792866822781119,1.137285506712255,,,1.137285506712255,,,,,4.7000003,3.0,0.0,,,,False,
