date,rh,RH_1_1_1,H,sw_in,g_4,TA_1_1_1,g_2,RH_1_3_1,theta_1,g_3,lw_out,LE,ws,g_1,wd,sw_out,TA_1_2_1,TA_1_4_1,Rn,RH_1_2_1,lw_in,t_avg,TA_1_3_1,G,RH_1_4_1,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-01-11,73.42334396608989,69.60794856493641,-1.4287003333333346,,-4.357125,-2.0867379375,-3.418229166666667,77.33104166666666,18.12003,-7.737708333333334,,6.163090416963338,3.7574389583333327,-3.6859791666666673,18.8819375,,,-2.580750000000001,1.4472556249999993,,,-2.1335957465277784,-1.7332993020833332,-4.7997604166666665,73.33104166666664,-6.919496666666666,2.4234033333333334,0,0,0,0.0,0,119.01799644329077,4.734390083630004,6.247016041666668,1.0217314873822692,0.9828853412984424,4.837275421995149,6.297023538595361,0.9787307255862828,0.7578642430325657,-1.4597481166002113,0.212483264563402,0.21710084194620485,1.2,0.8,0.0,0.27137605243275603,0.2883627002887433,0.23069016023099465,False,
2004-01-12,86.125598431953,83.70179529585896,,,-3.749208333333332,1.3139063791666663,-2.9751875000000005,89.22083333333337,18.2568,-7.045000000000001,,,,-2.841645833333333,,,,1.329645833333334,11.996179583333328,,,1.4595144736111116,1.734991208333334,-4.152760416666666,85.4541666666667,0.022241999999999998,2.6661200000000003,0,0,7,0.8999999999999999,9,119.89109974767868,,16.148939999999996,0.9991115408926426,0.9867988906599512,,6.841592945724787,1.00088924916888,,,,0.2366770088169525,1.2,0.8,0.8,,0.29584626102119066,0.2366770088169525,True,0.2366770088169525
2004-01-13,73.1688683488061,70.10868837975161,28.836235916666666,,-3.123749999999998,-1.6118048958333333,-2.739708333333333,76.69895833333334,18.41588,-6.05145833333333,,9.688414139279232,2.9163834583333337,-2.891854166666666,125.94824916666668,,,-1.2849166666666667,23.291500208333336,,,-1.3287850930555556,-1.0896337166666663,-3.7016927083333333,72.69895833333334,-4.900046666666666,0.561315,0,0,1,0.0,4,120.80212755542273,38.52465005594589,26.99319291666667,0.9991115408926426,0.9808677071134828,38.49042247974593,9.679806379501338,1.00088924916888,1.4271987080179478,28.810616100244594,0.33427839378792984,0.3339814011045761,1.3000001,0.8,0.0,0.41747675138072016,0.3388637886059507,0.2710910308847605,False,
2004-01-14,84.79048000199955,82.26227333933194,,,-3.171708333333333,-4.1617828812500015,-2.8147916666666664,87.84625000000003,18.32082,-6.4320625000000025,,,,-3.6970624999999986,,,,-4.163312499999997,-1.9859316375,,,-4.04553682847222,-3.8115151041666664,-4.028906249999999,84.26291666666667,-8.105830000000001,0.274239,0,0,5,0.0,10,121.750886715579,,2.0429746124999992,0.9991115408926426,0.979461166883228,,7.567876931869226,1.00088924916888,,,,0.26044658461314746,1.1,0.7,1.8000001,,0.3720665494473536,0.26044658461314746,True,0.26044658461314746
2004-01-15,73.45174074191048,70.85938889239813,26.2233298125,,-4.067083333333334,-10.878578125,-3.1556249999999992,76.74791666666667,18.18793,-6.780791666666668,,8.01896100936836,2.5966808125,-4.324104166666665,,,,-10.446395833333332,33.88748612499999,,,-10.546926180555557,-10.315804583333334,-4.581901041666667,72.74791666666667,-13.349066666666666,-5.594239999999999,0,0,8,0.0,1,122.7371714447928,34.24229082186836,38.46938716666666,0.9774714599206931,0.9756600770312428,33.47086200068061,7.838305524874403,1.0230477727514775,0.8901179182687622,25.632556475806204,0.2742934702984622,0.26811403885935103,1.2,0.8,0.0,0.3351425485741888,0.4340504517253588,0.3472403613802871,False,
2004-01-16,64.45132081454686,62.04687911030722,32.739761458333334,,-6.575625,-11.055964374999995,-3.6553333333333344,67.65354166666667,17.985200000000006,-8.251458333333334,,5.5556077856618735,1.7489282500000007,-5.229312499999998,,,,-10.790416666666667,37.90961725833335,,,-10.797304791666667,-10.545533333333337,-5.927932291666665,63.653541666666676,-12.877333333333333,-8.904086666666666,0,0,1,0.0,1,123.7607629634723,38.29536924399521,43.83754955000001,0.9774714599206931,0.9775084680123269,37.432630483130005,5.430448052997679,1.0230477727514775,0.8735745870173804,32.00218243013232,0.18998850173668172,0.1857083381606994,0.6,0.4,0.0,0.4642708454017485,0.4020508474723961,0.16082033898895845,False,
2004-01-17,89.86064645778539,89.22152270668956,4.5241282145833335,,-4.460270833333333,-5.279455854166666,-3.5945,91.54791666666668,17.863950000000006,-9.9655,,,2.024662666666667,-3.5788541666666664,211.01502083333332,,,-5.4004375,16.028665218750003,,,-5.183759254166667,-4.871384408333333,-5.39978125,88.8125,-9.14791,-0.22028433333333333,0,0,0,0.0,10,124.8214291393894,,21.428446468750003,0.9389801803141689,0.978853256184716,,5.7914211025629845,1.064985205188692,,4.248066726693878,,0.1990971857476576,0.7,0.5,2.0,,0.3981943714953151,0.1990971857476576,True,0.1990971857476576
2004-01-18,77.43718540126659,73.04280620379983,34.69662770833333,,-3.339604166666668,-5.33977179375,-2.957125,81.35,17.878500000000006,-7.354333333333334,,13.388729207205055,2.875036875,-3.048979166666667,111.5129852083333,,,-5.373750000000001,38.57401066666665,,,-5.1902012611111115,-4.8570819895833335,-4.175010416666667,77.91875,-10.240596666666667,-0.006005333333333335,0,0,4,0.0,3,125.91892414062245,48.085356915538384,42.74902108333332,0.9026125246097956,0.979026528995392,43.402445402297204,12.084834671032267,1.1078951075183734,1.124829427597947,31.31761073126494,0.4602742792821567,0.4154493292358217,1.3000001,0.8,0.4,0.519311661544777,0.37652219047572494,0.30121775238058,False,
2004-01-19,69.78045115253435,66.11427012426971,25.498795062499994,,-5.936875,-8.115484166666665,-4.6470416666666665,73.61354166666669,17.768890000000006,-12.110833333333336,,6.203931112994738,2.67757625,-4.730812499999998,110.24595833333336,,,-8.157770833333336,21.73379166666666,,,-7.970725625000003,-7.6389218749999985,-6.856390624999999,69.61354166666668,-10.9806,-5.889620000000002,0,0,2,0.0,0,127.05298809970064,31.70272617549473,28.59018229166666,0.9018209391016356,0.9727515888667906,28.590182291666665,5.59483498244277,1.1088675774108407,1.1088675774108407,22.99534730922389,0.21272149825383627,0.1918367013223816,1.1,0.7,0.0,0.2740524304605451,0.3552876927732513,0.2487013849412759,False,
2004-01-20,73.53800971829838,68.16944582156178,,,-7.237354166666669,-10.381956874999998,-5.104333333333334,78.22229166666666,17.618540000000007,-14.32375,,,,-5.751458333333333,,,,-11.232708333333335,29.137966666666692,,,-10.745085763888886,-10.620592083333333,-8.104223958333337,74.22229166666666,-13.993066666666666,-7.1482633333333325,0,0,12,0.0,10,128.22334679075823,,37.242190625000035,0.9018209391016356,0.9676593191794424,,3.4020482216597885,1.1088675774108407,,,,0.11634759181713725,0.8,0.5,0.0,,0.2326951836342745,0.11634759181713725,True,0.11634759181713725
2004-01-21,77.71783211955064,73.38682969198521,11.340849270833333,,-7.180374999999999,-6.8516145583333365,-4.582249999999998,81.88333333333334,17.441030000000005,-12.781270833333327,,6.553954962308271,3.550612708333334,-4.743916666666667,38.71641666666667,,,-8.829749999999997,8.844311458333333,,,-7.731525727777778,-7.513212625000002,-7.3219531249999985,77.88333333333334,-15.857000000000001,0.02488973333333333,0,0,0,0.0,0,129.42971132143796,17.894804233141606,16.16626458333333,0.9026125246097956,0.9545675801603456,16.152074426273998,5.915681834707966,1.1078951075183734,1.1069226376259065,10.236392591566034,0.22477355559171147,0.20288342647815494,1.1,0.7,0.0,0.28983346639736424,0.24023418384041875,0.1681639286882931,False,
2004-01-22,66.80806266466091,64.34460466064945,52.944666875,,-5.706604166666667,-9.9004285375,-4.387104166666668,70.03979166666667,17.367310000000007,-10.35408333333333,,8.883335418578373,4.357443124999999,-4.648083333333335,90.8986666666667,,,-9.392354166666667,19.98799285604166,,,-9.552700665277778,-9.365319291666667,-6.273968750000001,66.03979166666667,-15.344866666666665,0.4701586666666666,0,0,3,0.0,3,130.67177784121486,61.828002293578386,26.261961606041666,0.9034055009885508,0.9442393045460732,55.85575738715144,8.025254084270133,1.1069226376259065,2.354279669625083,47.83050330288132,0.30414257138519085,0.2747640720741844,1.8000001,1.2,0.0,0.2289700600618204,0.1869676076822714,0.2243611292187257,False,
2004-01-23,82.10065379527566,80.54612805249354,16.91998660625,,-7.480458333333334,-12.684216666666662,-5.270375,84.87791666666669,17.16943000000001,-12.907499999999995,,-2.4103297055691826,2.4106455,-5.267166666666665,144.96041666666667,,,-12.644375000000002,18.70479270833333,,,-12.519021388888884,-12.228472499999995,-7.731375000000002,80.87791666666669,-15.823533333333332,-9.905173333333332,0,0,0,0.0,3,131.94922726773515,14.509656900680813,26.43616770833333,0.9034055009885508,0.9406713865198616,13.108103861531536,-2.177505115207314,1.1069226376259065,0.5488562888828632,15.285608976738851,-0.08229510454077922,-0.07434585014656782,0.7,0.5,2.6000001,-0.14869170029313564,0.16955064312661666,0.08477532156330833,False,
2004-01-24,74.29828040321614,67.98775787631513,55.48745683333331,,-3.661770833333332,-11.484152291666666,-3.6845416666666666,79.4535416666667,17.092800000000008,-6.740749999999998,,3.6050380867572382,2.0877830625,-3.0783125000000005,175.9840477375,,,-12.333958333333333,42.73230520833332,,,-11.814939791666665,-11.62670875,-4.29134375,75.4535416666667,-16.977433333333334,-8.987129999999997,0,0,4,0.0,0,133.26172503268208,59.09249492009055,47.02364895833332,0.9026125246097956,0.944526817223799,53.337626025314464,3.2539525288024183,1.1078951075183734,1.2566548158023891,50.08367349651204,0.12316655366212236,0.11117167394845613,0.6,0.4,0.0,0.2779291848711403,0.16955064312661666,0.06782025725064666,False,
2004-01-25,75.42834591855622,69.627121089002,34.332160583333334,,-4.763541666666666,-12.524482708333338,-4.429749999999999,80.3289583333333,17.06467000000001,-8.15958333333333,,3.2426669055420736,3.5099488750000005,-3.747979166666666,256.81305000000003,,,-14.371874999999998,26.197692854166664,,,-13.325436736111117,-13.079952500000005,-5.275213541666667,76.3289583333333,-19.3824,-7.8502633333333325,0,0,0,0.0,0,134.6089208485948,37.57482748887541,31.47290639583333,0.9026125246097956,0.9385530052657904,33.91550990151138,2.9268717620799647,1.1078951075183734,1.1938785384577608,30.988638139431416,0.11063008719174916,0.09985610229794653,0.7,0.5,0.4,0.1997122045958931,0.13947993730892974,0.06973996865446487,False,
2004-01-26,91.0432024684823,89.78794073878029,,,-2.0972499999999994,-6.425831875,-2.8271041666666665,93.31458333333336,17.07049000000001,-5.228375000000003,,,,-1.9999583333333328,,,,-6.396375,7.291463037499999,,,-6.280025763888888,-6.017870416666665,-3.038171875,90.02708333333334,-7.740946666666668,-2.70621,0,0,10,0.0,20,135.9904484979761,,10.329634912499998,0.9034055009885508,0.9334874665937924,,4.743484949258562,1.1069226376259065,,,,0.16290352105867156,0.90000004,0.6,0.5,,0.27150586843111923,0.16290352105867156,True,0.16290352105867156
2004-01-27,96.23497449276024,94.92784014494735,,,-0.6285624999999999,-3.944665208333333,-1.6786875000000008,98.05208333333331,17.165550000000007,-1.8156666666666668,,,,-0.16206250000000005,,,,-3.6634583333333333,22.417045208333334,,,-3.7006827847222215,-3.4939248125000013,-1.0712447916666668,95.72499999999998,-7.4109333333333325,-1.0101513333333332,0,0,47,0.5,48,137.40592564593152,,23.48829000000001,1.040456531852783,0.917356433369544,,11.784757063849684,0.9611165573820364,,,,0.4057010291180661,1.2,0.8,6.7000003,,0.5071262863975826,0.4057010291180661,True,0.4057010291180661
2004-01-28,88.13796033196978,85.03054766257596,,,-1.456749999999999,-10.002428541666667,-2.1488541666666667,91.69166666666668,17.301350000000006,-4.275000000000002,,,,0.013999999999999999,,,,-9.749791666666667,50.598340375,,,-9.758003194444443,-9.521789375000004,-1.966651041666667,87.69166666666668,-11.485733333333336,-7.575119999999999,0,0,42,0.0,42,138.8549536774845,,52.56499141666666,1.040456531852783,0.9120829813574218,,10.228058742620822,0.9611165573820364,,,,0.350115192143838,0.90000004,0.6,0.0,,0.5835253202397299,0.350115192143838,True,0.350115192143838
2004-01-29,85.28782237987133,83.70971713961407,23.85105225,,-2.3519583333333336,-12.30454375,-2.785416666666667,88.07687500000002,17.371190000000006,-5.456354166666667,,7.228182170896872,2.442152708333333,-1.5906875000000005,64.75545833333334,,,-12.053125,37.96546950000001,,,-12.038903472222216,-11.759041666666667,-3.0461041666666664,84.076875,-13.7725,-10.561533333333333,0,0,0,0.0,1,140.33711756061524,31.079234420896874,41.01157366666667,1.2265266153700305,0.9047113057648348,38.11950820255439,8.86555781334814,0.8153104771381667,0.7578161880229777,29.25395038920624,0.24690007540429185,0.3028295138202313,0.6,0.4,0.5,0.7570737845505783,0.7754318780616486,0.3101727512246595,False,
2004-01-30,80.54791564290456,78.55833026204704,45.46077479166667,,-3.3631250000000006,-14.33339375,-3.297333333333334,83.54270833333331,17.342090000000006,-6.872145833333333,,9.49177711823696,3.432159166666666,-3.357645833333333,70.66925,,,-14.219375,63.17820499999999,,,-14.115600000000008,-13.794031249999998,-4.2225625,79.54270833333331,-17.926266666666667,-11.564433333333335,0,0,2,0.0,0,141.85198573596858,54.95255190990363,67.40076749999999,1.2265266153700305,0.9002120837867625,67.40076749999999,11.641917262677875,0.8153104771381667,0.8153104771381667,55.75885023732212,0.3235926402352221,0.3968949857863589,0.8,0.5,0.0,0.7937899715727177,0.7754318780616486,0.3877159390308243,False,
2004-01-31,80.97206967219533,78.6620423499193,37.581197625,,-3.889624999999999,-14.848991666666667,-3.9113541666666687,84.12708333333332,17.260610000000007,-7.218416666666666,,,2.891299791666667,-3.168458333333332,45.75720833333333,,,-14.940833333333332,40.79497583333333,,,-14.740915277777779,-14.432920833333332,-4.546963541666665,80.12708333333332,-17.659266666666667,-10.4731,0,0,0,0.0,1,143.3991100340759,,45.341939375,0.8905141384562989,0.8974482811131808,,15.931017375540726,1.122946797603342,,33.46658782518278,,0.542802314643154,1.1,0.7,0.0,,0.7754318780616486,0.542802314643154,True,0.542802314643154
2004-02-01,78.31796754479511,,,,-3.944687500000003,,-4.149541666666665,82.2647916666667,17.16943000000001,-7.265354166666667,,,,-2.954708333333333,,,,-12.453499999999995,,,,-11.574494722222221,,-4.578572916666666,78.2647916666667,-19.47,-5.132323333333333,0,0,0,,0,144.97802562083294,,,0.8905141384562989,0.8932012147402759,,13.614900348675848,1.122946797603342,,,,0.4652591268369891,0.8,0.6,0.0,,0.7754318780616486,0.4652591268369891,True,0.4652591268369891
2004-02-02,80.54207043839048,77.29329464850478,10.59736454166666,,-1.5295416666666668,-2.6384378729166658,-2.651875,84.1102083333333,17.14033000000001,-4.316729166666668,,,2.5967795833333334,-1.3878541666666664,266.1034937499999,,,-3.126416666666666,40.42437980416667,,,-2.6693012990972216,-2.2430493577083337,-2.4715,80.22270833333333,-7.389736666666668,1.4260899999999999,0,0,0,0.7,6,146.58825097187142,,42.89587980416667,1.2265266153700305,0.8867298974030942,,12.846654477515699,0.8153104771381667,,12.997949663132779,,0.442687338543024,0.90000004,0.7,3.7,,0.6324104836328914,0.442687338543024,True,0.442687338543024
2004-02-03,93.5954118510708,92.14665221987913,,,0.6430416666666666,-0.6744710416666669,-1.3592708333333332,95.55416666666665,17.289710000000007,-0.5767708333333336,,,,0.25679166666666664,,,,-0.5269166666666668,11.245767124999995,,,-0.4812318891666663,-0.2423079591666669,-0.2590520833333333,93.08541666666665,-5.0824300000000004,2.33331,0,0,20,0.7,21,148.22928787636187,,11.504819208333327,1.031854762555567,0.8807187135513824,,9.920864644039217,0.9691286373707544,,,,0.34257236244289396,1.0,0.7,0.6,,0.4893890892041344,0.34257236244289396,True,0.34257236244289396
2004-02-04,81.40487326593677,,,,-2.221708333333334,,-2.8266041666666664,85.00229166666664,17.465280000000003,-4.322895833333335,,,,-0.05143749999999999,,,,-7.936500000000001,43.70380416666666,,,-7.744948680555555,,-2.355661458333333,81.00229166666664,-12.32413333333333,-4.3488000000000016,0,0,15,0.0,11,149.90062147068042,,46.059465625,1.13691441334933,0.8780181741394425,,6.059716828346835,0.8795736849302644,,,,0.20782061686522635,0.8,0.6,0.0,,0.3463676947753773,0.20782061686522635,True,0.20782061686522635
2004-02-05,84.35605739480363,81.11983885107753,16.218891525,,-3.2204166666666665,-4.847173541666665,-3.372249999999999,87.91895833333334,17.482740000000003,-5.9998333333333305,,,3.628437750000001,-2.243395833333333,,,,-5.357166666666667,19.11819034166668,,,-4.927779583333334,-4.5789985416666665,-3.708973958333331,84.029375,-10.222653333333334,-1.7992,0,0,2,0.0,6,151.60172030227082,,22.82716430000001,1.0305215337616325,0.8825412852524629,,4.139519085916853,0.9703824396078148,,16.713916970256538,,0.1423424102426341,1.1,0.7,1.1,,0.20334630034662016,0.1423424102426341,True,0.1423424102426341
2004-02-06,93.73099547545552,92.6034030930332,8.699849195833336,,-0.1765000000000001,-0.5955496291666668,-1.6233749999999996,95.41875,17.539970000000004,-1.8156666666666663,,,2.784602395833333,-0.09262499999999994,,,,-0.5009999999999999,20.67755189374999,,,-0.4216115868055555,-0.16828513125,-0.9270416666666664,93.1708333333333,-2.0465466666666665,1.88599,0,0,11,0.8999999999999999,24,153.33203642393514,,21.604593560416657,0.9423372577770276,0.8878480825994134,,6.687466657565546,1.0611911942853651,,8.198192034275264,,0.23093452268151965,1.0,0.8,0.6,,0.28866815335189955,0.23093452268151965,True,0.23093452268151965
2004-02-07,80.78173201298706,78.86602937229453,43.9157515,,0.18835416666666668,-3.288353333333333,-1.4044375000000004,83.73958333333331,17.65152,-1.6405416666666663,,7.758227109071674,2.577840416666667,-0.07222916666666666,119.64789541666664,,,-2.938791666666667,45.28419500000001,,,-2.97973375,-2.71205625,-0.7322135416666669,79.73958333333331,-4.89458,-1.85749,0,0,0,0.0,1,155.09100551868278,51.67397860907168,46.01640854166668,0.9423372577770276,0.9049831170918812,48.69431530090139,7.310866459173997,1.0611911942853651,1.122946797603342,41.38344884172738,0.2672653219608841,0.2518540705955139,1.1,0.8,0.0,0.3148175882443924,0.28866815335189955,0.23093452268151965,False,
2004-02-08,82.65676985636777,78.87947623576994,54.25755354166665,,-3.1903541666666664,-6.673210208333334,-3.250999999999999,86.54541666666668,17.629210000000004,-6.133937500000001,,2.3383580902963224,2.4871410416666677,-2.922541666666667,93.30175,,,-7.273562499999998,40.142875833333335,,,-6.786780555555555,-6.413568958333332,-3.8744583333333344,82.54541666666667,-12.836733333333333,-1.9744099999999998,0,0,3,0.0,0,156.87804705517397,56.59591163196298,44.01733416666667,0.9156930594254824,0.9090514250005508,51.824483473246424,2.141218273735768,1.0920689959443537,1.2857641813942875,49.68326519951066,0.0802670820779097,0.07350000995907742,1.2,0.8,0.0,0.0918750124488468,0.2365932588334401,0.1892746070667521,False,
2004-02-09,77.12012248769653,74.25536746308958,36.413686270833345,,-2.295333333333333,-0.6251104999999999,-2.8225833333333328,80.55250000000002,17.566160000000004,-4.068895833333333,,14.116212436190699,4.869413541666666,-1.6153958333333336,72.28256250000003,,,-0.7749166666666669,25.915261458333333,,,-0.5292743520833333,-0.1877958895833336,-2.7005520833333327,76.55250000000002,-6.198176666666666,2.2662966666666664,0,0,1,0.0,0,158.69256447369673,50.52989870702404,28.615813541666668,0.9423372577770276,0.9139062628391588,47.616206183327996,13.302232917317914,1.0611911942853651,1.7658033252645045,34.31397326601008,0.4874177005862788,0.4593118593624582,1.5,1.0,0.0,0.4593118593624582,0.2117083793911403,0.2117083793911403,False,
2004-02-10,80.78171283702466,78.64388851107392,22.66179137500001,,-0.8990208333333335,-2.8190838125,-1.947375,83.85062499999998,17.581680000000002,-2.842041666666667,,,3.602955625,-0.3396875000000001,54.49964583333331,,,-2.6005000000000003,13.381348,,,-2.583864241666667,-2.3320089125,-1.5070312499999998,79.85062499999998,-6.21868,0.08666966666666666,0,0,0,0.0,4,160.53394540252185,,14.88837925,0.9423372577770276,0.9159277069235292,,6.6508679706875435,1.0611911942853651,,21.3550503406326,,0.2292030143470597,1.5,1.0,0.0,,0.2292030143470597,0.2292030143470597,True,0.2292030143470597
2004-02-11,79.43514774964041,76.08544324892121,45.54578333333334,,-2.7470416666666666,-5.0547901249999985,-3.1027291666666663,83.11000000000003,17.564220000000002,-5.3507500000000014,,2.2326535514985624,2.142357604166667,-2.5148541666666664,,,,-5.6632500000000014,50.89114979166666,,,-5.131990629166666,-4.677931762500002,-3.42884375,79.11000000000003,-10.759433333333336,-0.25396820000000003,0,0,1,0.0,1,162.40156190439006,47.778436884831905,54.31999354166666,0.9423372577770276,0.9154748112807426,45.02340119492528,2.1039126252852967,1.0611911942853651,0.8795736849302644,42.91948856963998,0.07675778535556267,0.07233172096499861,1.2,0.90000004,0.0,0.08036857527806178,0.19639282634274213,0.17675355156418096,False,
