date,t_avg,G,ws,H,wd,Rn,LE,t_min,t_max,Rn_subday_gaps,LE_subday_gaps,H_subday_gaps,G_subday_gaps,rso,flux,energy,flux_corr,LE_corr,ebc_cf,ebr,ebr_corr,ebr_5day_clim,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2012-04-16,16.839187499999998,9.328569166666666,1.02273125,60.62274675604166,210.57318749999996,179.81531249999992,109.76987256999996,10.162,23.526,0.0,0.0,0.0,0.0,312.6103149040679,170.39261932604163,170.4867433333333,167.8167124490422,108.11042880559981,0.9848825208087769,0.9994479101104792,1.0153495253208562,1.034531722354117,59.70628364344242,3.8533855574739935,3.795132081493121,4.9,4.2000003,0.0,0.9036028120029233,0.8593214748951579,3.6091504523561055,False,
2012-04-17,17.75382083333334,7.977781875000002,0.9558735416666664,62.463002874562534,233.6645,176.61318749999995,110.55818923360417,9.6014,24.787,0.0,0.0,0.0,0.0,314.18237907093084,173.0211921081667,168.63540562499998,172.29625483495133,110.09496417280045,0.995810124387756,1.0260075069461956,1.0042075045328749,1.0354887890699478,62.20129066215088,3.8844669578830437,3.8681915245096414,6.2000003,4.8,0.0,0.8058732342728422,0.8800950390210716,4.224456187301144,False,
2012-04-18,17.980604166666673,4.048559583333334,1.6793020833333332,56.79005152604166,312.45875,176.4819375,129.12081371141667,11.203,24.643,0.0,0.0,0.0,0.0,315.73186759380053,185.9108652374583,172.43337791666664,185.1319218371487,128.57981356301408,0.995810124387756,1.0781605480541303,1.0042075045328749,1.0355936162532624,56.55210827413462,4.5376536237682865,4.518641419513249,6.6,5.0,0.0,0.9037282839026496,0.8780539272753859,4.39026963637693,False,
2012-04-19,18.512187500000007,7.505375208333333,1.0233997916666666,65.07396469712499,265.46445833333337,183.22995833333331,102.37110518793749,11.389,25.79,0.0,0.0,0.0,0.0,317.2585007087682,167.44506988506245,175.724583125,164.9137225254022,100.82351213547634,0.9848825208087769,0.9528835801303454,1.0153495253208562,1.0359538248846667,64.09021038992584,3.5994342054274284,3.545019833726704,6.9,5.2000003,0.0,0.6817345440781424,0.8891047894368291,4.623345171802948,False,
2012-04-20,21.77560416666667,12.179405208333336,1.0198222916666666,52.31248030677082,188.80020833333336,189.12643750000004,136.08830933687497,14.345999999999998,29.284,0.0,0.0,0.0,0.0,318.76201392520295,188.40078964364582,176.9470322916667,187.3733204774672,135.34613335138417,0.9945463648633212,1.0647298640934513,1.0054835403650872,1.0362752900904406,52.02718712608299,4.800003467361326,4.773825999795545,6.7000003,5.4,0.0,0.8840418518139895,0.8962943040956804,4.8399892421166735,False,
2012-04-21,24.366020833333334,13.709433125000004,0.793341875,42.77518370372917,181.1038541666666,196.4908458333334,140.68680926514588,16.254,31.952,0.0,0.0,0.0,0.0,320.2421577780276,183.46199296887505,182.7814127083334,178.81155033156685,137.12064318504406,0.9746517381499438,1.0037234653702325,1.0260075069461956,1.0375620931097622,41.69090714652279,4.974618572260946,4.8485206380871215,6.7000003,5.6,0.0,0.8658072568012719,0.8795311038586346,4.925374181608353,False,
2012-04-22,25.81391666666667,13.827265833333335,0.9486539583333334,32.493948716354176,198.07645833333336,191.75325624999996,174.22081366104172,17.386,33.798,0.0,0.0,0.0,0.0,321.69869756056147,206.71476237739586,177.9259904166666,201.4749024523815,169.80461885663178,0.9746517381499438,1.1618019486265712,1.0260075069461956,1.0387323080613704,31.67028359574973,6.168995585706855,6.012622270248516,5.8,5.1,0.0,1.1789455431859837,0.9734708447140068,4.964701308041434,False,
2012-04-23,22.203583333333334,7.688709166666666,1.5660816666666668,47.47840801602084,288.01375,190.2912729166666,149.78234384395833,16.865,27.995,0.0,0.0,0.0,0.0,323.1314130389148,197.26075185997917,182.60256374999997,192.26053466909343,145.9856217716865,0.9746517381499438,1.0802737256747812,1.0260075069461956,1.0398283979425735,46.27491289740694,5.285189198654963,5.151218838920367,6.7000003,5.4,0.0,0.9539294146148828,1.0569870248173399,5.707729934013638,False,
2012-04-24,17.903583333333334,-0.2840840624999998,1.2108883333333331,25.32472078160417,214.2002083333333,123.23686875000004,98.55562495895832,14.077,22.25,0.0,0.0,0.0,0.0,324.5400981489612,123.88034574056249,123.52095281250004,120.68061079799837,96.01000825856704,0.9741707619280852,1.0029095705617492,1.0265140764651912,1.0403432928280103,24.670602539431343,3.4632542996145816,3.3738010798062543,6.1,4.9,0.0,0.6885308326135212,1.059545465558965,5.191772781238928,False,
2012-04-25,19.9725,3.2822175625,1.5279675000000006,17.49058407102083,217.8269583333333,136.70379999999997,127.4513591361042,14.765999999999998,26.508000000000006,0.0,0.0,0.0,0.0,325.9245606769442,144.94194320712504,133.42158243749998,141.19820324942225,124.15938763838864,0.9741707619280852,1.0863455563871884,1.0265140764651912,1.0407125779068642,17.03881561103359,4.487568593251866,4.371658115692715,3.6000001000000004,2.8,0.8,1.5613064698902557,1.0579327337635498,2.9622116545379398,False,
2012-04-26,17.25733333333333,-4.386650000000001,1.8703889583333333,6.1163700603958375,251.58752083333343,108.74672499999998,117.84412941897921,11.86,20.79,0.0,0.0,0.0,0.0,327.28462192480686,123.96049947937504,113.133375,121.37934872008192,115.39033594924055,0.9791776350520226,1.095702302520145,1.0212651557823529,1.0403639631647768,5.989012770841392,4.1384860420647005,4.0523129753647185,3.7,3.2,4.6,1.2663478048014742,1.0150582702576194,3.248186464824382,False,
2012-04-27,14.583643749999993,-5.781647875000001,1.8807549999999995,67.82617633210418,310.57541666666674,187.85547916666667,126.872767711875,8.3814,20.898000000000003,0.0,0.0,0.0,0.0,328.62011636135577,194.6989440439792,193.63712704166667,189.6700186659168,123.59574078980222,0.9741707619280852,1.0054835403650872,1.0265140764651912,1.039805373401193,66.07427787611459,4.4441535989614716,4.329364497625738,6.1,4.8,0.0,0.901950937005362,1.024336726306188,4.916816286269702,False,
2012-04-28,16.943268749999998,1.713482916666666,0.9912577083333332,63.20850570060415,175.10829166666667,189.20961458333332,129.25891273800002,9.9169,23.347,0.0,0.0,0.0,0.0,329.93089126039496,192.46741843860417,187.49613166666663,188.45979161128048,126.56743648419062,0.9791776350520226,1.0265140764651912,1.0212651557823529,1.0391505400746277,61.892355127089864,4.537986158285643,4.443494554368949,6.8,5.2000003,0.0,0.8545181342333671,1.0539108392938707,5.48033668050138,False,
2012-04-29,20.670666666666666,7.895111458333336,1.154285,36.210514406541655,205.91164583333332,186.8093895833333,142.64946050833333,12.991,28.906,0.0,0.0,0.0,0.0,331.21680632698343,178.85997491487495,178.914278125,175.1356872426114,139.67916138199672,0.9791776350520226,0.999696484759662,1.0212651557823529,1.0375907776637645,35.45652586061465,5.0260707518586045,4.921416072409048,7.0,5.6,0.0,0.8788242986444731,0.9473143039063489,5.304960101875553,False,
2012-04-30,22.156895833333333,9.116256666666667,1.2166085416666668,22.557979771187487,215.05283333333333,185.24864583333337,154.3743122929166,14.172,30.479,0.0,0.0,0.0,0.0,332.4777333129795,176.93229206410413,176.13238916666668,175.40824966295705,153.04457765353789,0.9913862959476334,1.0045414866693287,1.0086885446042333,1.0356669324602437,22.363672009419208,5.446975249641754,5.400056616860773,6.3,5.3,0.0,1.018878606954863,0.8873649564525673,4.703034269198606,False,
2012-05-01,19.859416666666664,3.5513746875000005,1.9444729166666663,37.588303470624986,306.98520833333333,170.90213749999995,145.78744397812503,13.851,26.067,0.0,0.0,0.0,0.0,333.71355562305007,183.37574744875,167.35076281249997,182.37568302924882,144.9923724511593,0.9945463648633212,1.0957568663980604,1.0054835403650872,1.0341092079213912,37.383310578089436,5.132624584548173,5.104633122770499,7.2000003,5.7000003,0.0,0.8955496235273004,0.8667491303769224,4.940470303173196,False,
2012-05-02,17.176602083333336,0.6157077083333334,1.3394475000000003,40.44882984897916,299.13895833333333,168.20516666666663,130.70444506158336,9.2595,24.848000000000006,0.0,0.0,0.0,0.0,334.9241679123237,171.15327491056254,167.58945895833332,170.21986739675262,129.99163070747542,0.9945463648633212,1.0212651557823529,1.0054835403650872,1.0319353917552432,40.228236689277225,4.589762936614718,4.564732044194568,7.1,5.6,0.0,0.8151307221776016,0.8516326358345607,4.769142760673541,False,
2012-05-03,17.39527708333333,1.9416183333333328,1.957173541666667,53.89860070745834,302.46791666666667,189.9451439583333,135.7384019356875,8.5403,24.28,0.0,0.0,0.0,0.0,336.1094756768702,189.63700264314582,188.00352562499992,188.60279162231672,134.99813421749442,0.9945463648633212,1.0086885446042333,1.0054835403650872,1.0297613182824714,53.60465740482232,4.767533675870043,4.741533286700019,7.1,5.6,0.0,0.8467023726250033,0.8393684629081539,4.700463392285663,False,
2012-05-04,17.26414583333333,2.379161458333334,1.995793333333334,57.58538897291666,313.27458333333334,170.1223645833333,121.36193903893749,11.74,23.361,0.0,0.0,0.0,0.0,337.2693948381823,178.94732801185418,167.74320312499995,178.1383152279497,120.81326719648662,0.9954790451866884,1.066793316677666,1.0045414866693287,1.0276036660947794,57.32504803146313,4.262053415970274,4.242784865064753,7.3,5.6,0.0,0.7576401544758488,0.8067807545709343,4.517972225597231,False,
2012-05-05,16.15938333333333,0.7712041666666662,1.4200862499999998,63.70262940079166,274.42160416666667,187.92543750000004,121.61194655958332,7.9145,23.802,0.0,0.0,0.0,0.0,338.4038513228332,185.31457596037498,187.15423333333337,185.3708388350757,121.64886884524773,1.000303607389808,0.9901703672944344,0.999696484759662,1.0253758620833897,63.721969989827926,4.266310174204664,4.267605457500765,7.4,5.7000003,0.0,0.7487026724368356,0.8057006675901268,4.592494046973923,False,
2012-05-06,18.543825,3.986671458333331,1.0522554166666669,44.05516799004165,221.22056250000003,190.37785208333332,134.32686610479172,8.8897,27.315,0.0,0.0,0.0,0.0,339.5127806384648,178.38203409483341,186.39118062500003,179.69209589056945,135.31338078558795,1.0073441353126382,0.9570304426244276,0.992709407783112,1.0231199857769764,44.37871510498153,4.723162980922216,4.7578505289577535,7.7000003,6.0,0.0,0.7929750881596255,0.8377131452378264,5.026278871426959,False,
2012-05-07,20.658541666666668,5.631595416666666,1.2823689583333338,23.779136660749998,227.94491666666676,186.12495625,151.50427997729167,10.255999999999998,30.049,0.0,0.0,0.0,0.0,340.5961274472529,175.2834166380417,180.49336083333333,176.570721767893,152.61694790988872,1.0073441353126382,0.9711349815237664,0.992709407783112,1.0211814032378292,23.953773858004254,5.3379966408128805,5.3771996104414175,9.1,6.8,0.0,0.7907646485943263,0.8646604177984393,5.8796908410293875,False,
2012-05-08,22.278666666666666,6.443594375000003,0.94192125,-2.6946789962291704,206.25754166666667,196.0545458333333,176.90679209902078,11.696,31.033,0.0,0.0,0.0,0.0,341.6538451379678,174.21211310279165,189.6109514583333,175.94155395582382,178.66298360594777,1.009927213568736,0.9187871890462742,0.9901703672944344,1.0193361218049448,-2.721429650123925,6.242748902486714,6.304722004097693,9.6,7.1,0.0,0.8879890146616468,0.884019561161136,6.276538884244065,False,
2012-05-09,23.577020833333336,6.022791041666667,1.1333452083333333,-6.018477455104168,218.74727083333332,194.70332291666665,188.8000652642292,12.247,32.931,0.0,0.0,0.0,0.0,342.6858953977302,182.78158780912497,188.680531875,185.08657123479526,191.1809452336819,1.0126105886993242,0.9687358096394229,0.9875464577992196,1.0178709811120452,-6.094373998886643,6.670794777883263,6.754917427124746,8.400001,6.5,0.0,1.039218065711499,0.905813938932594,5.887790603061862,False,
2012-05-10,22.55443750000001,3.951054583333333,1.6182447916666662,1.3047922158333367,292.3547916666667,192.6872125,195.1333944366667,14.528,30.028,0.0,0.0,0.0,0.0,343.69224778453486,196.43818665250004,188.73615791666663,200.7874382793039,199.45375723200618,1.0221405608599805,1.0408084429653066,0.9783390252693308,1.0175660508926898,1.3336810472976233,6.88776727714616,7.040266307735193,9.0,6.8,0.0,1.0353332805492932,0.9386333780191776,6.382706970530408,False,
2012-05-11,21.858854166666664,3.85404125,1.0721989583333331,3.2804922086041657,223.43547916666668,195.72687500000004,173.40366037416663,12.338,29.974,0.0,0.0,0.0,0.0,344.6728793015756,176.6841525827708,191.87283375000004,180.59603881602368,177.2429146700242,1.0221405608599805,0.920839855906755,0.9783390252693308,1.0175526430603694,3.353124145999457,6.116652978571639,6.252079106103082,9.2,7.0,0.0,0.8931541580147261,0.9528908832855332,6.670236182998733,False,
2012-05-12,23.07002083333333,5.407996041666666,0.9869127083333334,0.05224088897916301,239.22129166666667,191.882395,173.4867992279167,12.762,32.111999999999995,0.0,0.0,0.0,0.0,345.62777397437895,173.53904011689582,186.4743989583333,178.69713625659242,178.64334261309997,1.0297229726303778,0.9306319853358112,0.9711349815237664,1.017181152064791,0.0537936434924773,6.126738341812122,6.308843217859293,9.400001,7.0,0.0,0.9012633168370418,0.9374312670123494,6.5620188690864465,False,
2012-05-13,23.0900625,5.947254166666664,1.2245133333333331,1.6393272456250016,244.18870833333335,188.45960416666668,179.54239963597908,13.495,32.248000000000005,0.0,0.0,0.0,0.0,346.55692243170836,181.18172688160408,182.51235000000003,187.02903833919646,185.3368047814887,1.0322731853715763,0.992709407783112,0.9687358096394229,1.0163592819780758,1.6922335577077332,6.3407163220504295,6.545351435300543,8.0,6.4,0.0,1.0227111617657096,0.9032241674522316,5.7806346716942825,False,
2012-05-14,18.702833333333334,0.5718754166666659,1.461275625,47.38936156431248,284.4631250000001,197.49765833333333,157.39460942437503,11.023,25.639,0.0,0.0,0.0,0.0,347.4603214911632,204.7839709886875,196.92578291666663,210.8707593535244,162.07284509246475,1.0297229726303778,1.0399043129631544,0.9711349815237664,1.0158406713049415,48.79791426105964,5.535110062055807,5.69962998693642,7.9,6.4,0.0,0.8905671854588156,0.8772999920056207,5.6147199488359725,False,
2012-05-15,19.611125,1.9744185416666664,1.2242660416666664,38.04662576325,241.68189583333333,198.52233333333336,156.0535712770833,12.253,26.608,0.0,0.0,0.0,0.0,348.3379737503472,194.10019704033334,196.54791479166667,198.39768426583896,159.50868486936088,1.0221405608599805,0.9875464577992196,0.9783390252693308,1.0153241343179424,38.888999396478134,5.492744045499237,5.61435647932691,9.7,7.2000003,0.0,0.779771700749361,0.8515885583084121,6.131437875297134,False,
2012-05-16,22.349333333333334,5.791073333333338,1.0903370833333337,10.869901836645825,270.79779166666657,196.70646666666676,167.85027895870834,12.951,30.577,0.0,0.0,0.0,0.0,349.1898871844412,178.72018079535417,190.91539333333336,180.97394748763318,169.9669697897234,1.0126105886993242,0.936122424048402,0.9875464577992196,1.0144939754446158,11.006977697909793,5.923563147443179,5.998262765930058,10.0,7.5,0.0,0.7997683687906744,0.8427674968532567,6.320756226399426,False,
2012-05-17,22.37227083333333,3.7929060416666665,1.8827760416666663,-18.22893409245833,280.90727083333337,182.9808958333334,193.53553736520837,13.722,30.553,0.0,0.0,0.0,0.0,350.016074750955,175.30660327275,179.18798979166672,177.51732274289822,195.9761344256237,1.0126105886993242,0.9783390252693308,0.9875464577992196,1.012796662127423,-18.45881168272541,6.830166405340751,6.916298824626443,11.2,8.1,0.0,0.8538640524230178,0.8154113699414172,6.604832096525477,False,
2012-05-18,19.014187500000013,0.08061666666666785,1.3143158333333331,36.23281191227084,291.3273749999999,196.9615208333333,162.17046427666668,10.615,26.687,0.0,0.0,0.0,0.0,350.8165540023893,198.40327618893758,196.88090416666668,200.9052583015546,164.2155293008381,1.0126105886993242,1.007732451396008,0.9875464577992196,1.0106442480856703,36.689729000716454,5.704769882672868,5.776710389287546,11.400001,8.1,0.0,0.7131741221342649,0.8129144526575957,6.584607066526525,False,
2012-05-19,21.526395833333336,3.2779637499999987,1.199759375,5.903220049020834,269.73020833333334,199.64270833333333,178.68315726520828,11.438,30.21,0.0,0.0,0.0,0.0,351.59134670748205,184.58637731422908,196.36474458333333,186.9141201980371,180.93645706897644,1.0126105886993242,0.9400179126141164,0.9875464577992196,1.0079264752516284,5.977663129060638,6.300863144975245,6.3803207385472565,10.3,7.6,0.0,0.8395158866509549,0.8072145893008464,6.134830878686433,False,
2012-05-20,22.84364583333333,5.256168333333335,0.9968379166666668,0.3763404224374917,257.4131250000001,199.08999999999992,183.66723010375003,13.112,32.103,0.0,0.0,0.0,0.0,352.3404784816545,184.04357052618752,193.83383166666655,186.3644682968483,185.98338200013248,1.0126105886993242,0.9494914739274449,0.9875464577992196,1.0044327478519468,0.3810862967157808,6.484846626143883,6.566624359724381,10.7,7.9,0.0,0.831218273382833,0.804406763734466,6.35481343350228,False,
2012-05-21,23.6003125,5.230760208333336,1.879104375,-10.528432067166671,314.3316666666667,193.34904166666675,200.65069238479165,14.526,31.967,0.0,0.0,0.0,0.0,353.0639784272228,190.12226031762498,188.1182814583334,194.33167379302438,205.0932112511343,1.0221405608599805,1.0106527597624022,0.9783390252693308,1.0010528376593928,-10.761537458109943,7.0896675296997955,7.2466367451181375,11.400001,8.3,0.0,0.8730887644720647,0.7824357308287003,6.4942165658782125,False,
2012-05-22,22.28864583333333,3.256916041666667,2.230424375,23.85906692062501,318.5929166666668,197.00924875,185.75977174950003,15.199000000000002,28.95,0.0,0.0,0.0,0.0,353.7618787838775,209.61883867012506,193.7523327083333,215.29873254697938,190.7931733121632,1.0270962949365097,1.0818906577278558,0.9736185447556456,0.9979772345838206,24.505559234816193,6.555219032710519,6.7328411809942645,13.1,9.1,0.0,0.7398726572521171,0.7886961596731813,7.177135053025951,False,
2012-05-23,20.748520833333327,0.8251022916666656,2.6896375,25.94788867158333,320.60604166666667,194.00872916666665,177.95806680291665,14.348,26.953000000000007,0.0,0.0,0.0,0.0,354.4342145898774,203.90595547450002,193.183626875,210.5509218749123,183.75743333851344,1.0325883880387363,1.0555032989749071,0.9684400982848222,0.9954192237097762,26.793488536398808,6.2705942373167485,6.474942795555892,11.8,8.3,0.0,0.7801135898260109,0.7934544883457917,6.585672253270071,False,
2012-05-24,19.332895833333332,0.2543677083333331,1.8780591666666664,29.539465434354163,301.2708333333333,197.16244791666668,154.13554467020833,11.481,26.576,0.0,0.0,0.0,0.0,355.0810233543486,183.6750101045625,196.9080802083334,189.66068260686882,159.15857361048305,1.0325883880387363,0.9327956979227566,0.9684400982848222,0.9934404422997178,30.502108996385733,5.423782255869384,5.600534576661269,11.1,8.0,0.0,0.7000668220826585,0.7854525448812092,6.2836203590496735,False,
2012-05-25,13.691918749999996,-6.023845833333335,2.0191770833333336,79.79987728383334,296.19724791666664,192.30689583333339,133.85296264208333,8.9424,18.354,0.0,0.0,0.0,0.0,355.7023447410189,213.65283992591668,198.33074166666677,224.4079092407984,140.59098630569136,1.0503389953468956,1.0772552864497509,0.952073572846574,0.9914193760600344,83.81692293510706,4.68466021741059,4.920481306296608,9.1,6.5,0.0,0.7569971240456321,0.7630843861471536,4.960048509956498,False,
2012-05-26,15.1332125,-2.4835370833333337,1.3947620833333332,58.38445428429167,239.50729166666667,186.55584375,125.66779258416665,8.6891,21.682,0.0,0.0,0.0,0.0,356.2982202636617,184.05224686845835,189.03938083333333,193.3172520671553,131.99378301031564,1.0503389953468956,0.9736185447556456,0.952073572846574,0.9903562602278548,61.323469056839656,4.404262065387836,4.625968193003903,7.2000003,5.3,0.0,0.8728241873592271,0.76342993888327,4.046178676081331,False,
2012-05-27,17.127595833333334,0.42133437500000176,1.5570452083333333,61.901129668666655,306.19604166666664,203.42381250000003,134.69461019877085,9.0918,24.488000000000003,0.0,0.0,0.0,0.0,356.8686929934719,196.59573986743752,203.00247812500004,203.00247812500004,139.08409042265473,1.0325883880387363,0.9684400982848222,0.9684400982848222,0.990077765459796,63.91838770234529,4.729657501572206,4.883789415523761,8.2,6.3,0.0,0.7752046691307559,0.7836844710375656,4.937212167536663,False,
2012-05-28,19.816499999999994,2.4332339583333327,1.3649704166666667,35.663254733625,304.25104166666665,196.1219583333333,142.6734499540417,10.454,27.656,0.0,0.0,0.0,0.0,357.41380727853556,178.3367046876667,193.688724375,183.16896863588886,146.53937183360574,1.0270962949365097,0.9207387020753448,0.9736185447556456,0.9909085606379124,36.629596802283174,5.0227852484609095,5.158884118955956,9.6,7.2000003,0.0,0.7165116533336752,0.8137671187339173,5.8591234990143395,False,
2012-05-29,20.24304166666666,0.8273843749999998,1.3354610416666663,9.82712288289582,301.5279166666666,205.80761666666658,160.05831860541667,11.281,28.499,0.0,0.0,0.0,0.0,357.9336084755081,169.88544148831252,204.98023229166657,174.48870751629897,164.3953060133909,1.0270962949365097,0.8287893890498785,0.9736185447556456,0.9919507884738371,10.093401502908089,5.637128606637969,5.7898739059584665,10.7,7.8,0.0,0.7422915264049316,0.8332013868158439,6.498970817163582,False,
2012-05-30,22.529,3.9996597916666667,1.2786914583333335,-19.774190420166672,302.8964583333333,211.6645791666666,205.977249460625,13.036,30.465,0.0,0.0,0.0,0.0,358.4281426935653,186.20305904045838,207.66491937499995,191.2484720462989,211.5584697622211,1.0270962949365097,0.8966514883730269,0.9736185447556456,0.9934860439991304,-20.309997715922208,7.2703524368188335,7.467352050739247,11.0,8.1,0.0,0.92189531490608,0.8528371513491569,6.9079809259281735,False,
2012-05-31,24.7031875,6.145007916666668,0.9576466666666666,-25.84592358127084,259.070125,212.88874916666668,210.55692771329163,14.914,33.062,0.0,0.0,0.0,0.0,358.8974565506429,184.7110041320208,206.74374125000008,189.71598797800087,216.2622403275364,1.0270962949365097,0.8934297261684131,0.9736185447556456,0.9959273022151994,-26.54625234953544,7.447619019167059,7.649421900685168,11.5,8.400001,0.0,0.9106453559571206,0.8666423774582459,7.279796837291642,False,
2012-06-01,26.18685416666667,8.00007,0.9318360416666668,-18.637647123583328,233.2475625,212.60631250000003,213.4378434472709,16.394000000000002,35.195,0.0,0.0,0.0,0.0,359.34159694193534,194.8001963236876,204.60624250000004,195.58483474974838,214.29755271196788,1.0040279139388393,0.952073572846574,0.9959882450647836,0.9990923104233042,-18.712717962219585,7.560362017708707,7.590814505262506,11.6,8.5,0.0,0.8930370006191184,0.8943164842211587,7.601690115879849,False,
2012-06-02,25.86122916666666,2.974874791666668,2.262493749999998,-32.5462013475625,322.97125,206.58722916666665,244.37555889166663,20.002,31.978,0.0,0.0,0.0,0.0,359.76061082058703,211.8293575441041,203.61235437499997,212.6825879660114,245.359882611638,1.0040279139388393,1.04035611293984,0.9959882450647836,1.0029026037558662,-32.677294645626624,8.653505460928914,8.688361036194813,11.900001,8.6,0.0,1.01027453909242,0.9365831338747808,8.054614951323115,False,
2012-06-03,23.100875,0.74416875,1.2397883333333333,-1.9600472256875021,274.5047916666668,210.96466874999993,211.45319330937502,13.249,29.753,0.0,0.0,0.0,0.0,360.1545449904702,209.49314608368755,210.22049999999993,210.3369664468893,212.304908574118,1.0040279139388393,0.9965400428773008,0.9959882450647836,1.0070726632736986,-1.967942127228632,7.467755290664553,7.497834766291662,12.0,8.6,0.0,0.8718412518943793,0.9255141594270742,7.959421771072838,False,
