date,rh,H,sw_in,vp,theta_1,G,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2009-09-12,77.96666666666667,26.83333333333333,180.02083333333337,1.9633572354580284,20.931249999999995,-0.1875,398.6875,,196.95833333333331,2.020542652124695,0.7712499999999999,31.54166666666667,0.05718541666666666,92.5625,342.7083333333333,17.087500000000002,46.30937500000001,16.405405910463795,71.6875,11.6,25.2,0.0,0.0,0.0,0.0,6.0,2.4864546663526643,254.78752336784504,,92.75,1.0937326677759291,1.1425467728451022,,50.6340327356851,0.9143002028397564,,29.348493251987428,,1.7778916252344483,3.3,2.9,0.4,,0.6130660776670512,1.7778916252344483,True,1.7778916252344483
2009-09-13,77.39583333333333,33.541666666666664,210.91666666666663,2.194096314635552,20.752083333333328,2.7291666666666665,407.1875,,141.10416666666666,2.259362981302218,1.7345833333333331,40.60416666666666,0.06526666666666668,113.77083333333331,350.77083333333326,18.552104166666673,46.26145833333334,17.822219783156413,71.77083333333333,10.6,26.2,0.0,0.0,0.0,0.0,7.0,2.640531509475458,252.4256034185717,,111.04166666666666,1.0971128608923886,1.145297787734648,,73.96974671727904,0.9114832535885168,,36.79899387576553,,2.600923841939095,5.0,3.8,0.0,,0.6844536426155514,2.600923841939095,True,2.600923841939095
2009-09-14,78.06041666666667,30.125,200.89583333333331,2.06185173269334,20.660416666666666,1.75,403.3125,57.1875,131.27083333333334,2.1207683993600077,2.3233333333333337,38.708333333333336,0.05891666666666665,97.54166666666669,338.6875,17.812499999999996,46.51770833333334,17.11652208365689,72.375,12.1,24.8,0.0,0.0,0.0,0.0,0.0,2.5458871964397565,250.05494029545085,87.3125,95.79166666666669,1.0931713350711565,1.14799756085149,95.4475221934003,62.51573572438175,0.9147696869813262,0.9114832535885168,32.931786469018576,2.0093985949002766,2.196616944677241,5.5,4.0,0.0,0.5491542361693103,0.7666249395036635,3.066499758014654,False,
2009-09-15,70.48124999999997,44.8125,245.47916666666663,2.040048326793039,20.239729166666667,0.3125,399.33333333333326,,101.375,2.1254649934597056,1.562083333333333,45.16666666666666,0.08541666666666667,125.08333333333331,324.2291666666667,17.304166666666667,48.25528125000002,16.476002602408062,76.27083333333333,6.8,26.4,0.0,0.0,0.0,0.0,4.0,2.871035720407266,247.676304720441,,124.77083333333331,1.0892580287929126,1.1381125769551843,,89.0325363919561,0.9180561203741358,,48.8123754152824,,3.1268122709034203,5.2000003,3.9,0.0,,0.8017467361290821,3.1268122709034203,True,3.1268122709034203
2009-09-16,69.52291666666669,41.645833333333336,231.97916666666663,2.211196421130893,19.823229166666668,2.1875,402.875,72.26041666666667,117.5,2.302525587797561,0.8039583333333331,41.625,0.0913291666666667,125.6875,338.2291666666667,18.497916666666672,47.77619791666666,17.628499369866127,75.72916666666667,7.7,27.7,0.0,0.0,2.0,0.0,3.0,2.922157369348163,245.29047689341743,113.90625,123.5,1.084224965706447,1.1277707727604054,123.5,78.34654778235026,0.9223178137651822,0.9223178137651822,45.15345221764974,2.540688104096427,2.754677472534727,4.1,3.3,0.0,0.8347507492529476,0.743539816936875,2.4536813958916874,False,
2009-09-17,72.95833333333333,39.270833333333336,229.14583333333331,2.278626508889781,19.63558333333333,3.6875,407.6875,79.05208333333333,193.25,2.3618556755564466,1.1525,41.145833333333336,0.08322916666666665,119.22916666666669,338.9166666666667,19.233333333333334,46.34904166666667,18.41126215901709,73.0625,11.1,27.7,0.0,0.0,0.0,0.0,3.0,2.989357539388843,242.89824604926838,118.32291666666666,115.54166666666669,1.0867356698003516,1.1183542984525487,128.58573409648122,85.90871873036319,0.9201869670696591,1.024071402812838,42.67701536611798,2.7814495587028145,3.0227004491927953,4.2000003,3.3,0.0,0.9159698330887258,0.6913184638632027,2.2813509307485687,False,
2009-09-18,70.89166666666664,39.833333333333336,219.75,2.3034777502635904,19.37302083333333,3.083333333333333,407.85416666666674,85.60416666666667,175.89583333333337,2.3959735835969234,1.01,39.375,0.09249583333333336,116.58333333333331,343.9375,19.212520833333333,46.63442708333332,18.3490452631134,73.89583333333333,9.1,28.5,0.0,0.0,0.0,0.0,5.0,2.858535834534428,240.50040999269126,125.4375,113.5,1.084224965706447,1.1097327068524645,136.00246913580247,92.8141746684957,0.9223178137651822,1.1051762114537445,43.18829446730681,3.0119245060942346,3.2656037443304298,4.8,3.6000001000000004,0.0,0.907112126005338,0.8546912298053754,3.076888512768474,False,
2009-09-19,69.47291666666665,35.354166666666664,228.85416666666663,2.134291390935592,19.206333333333326,2.395833333333333,406.5625,58.70833333333334,156.29166666666666,2.218620557602258,2.7904166666666668,43.72916666666666,0.08432916666666669,104.85416666666669,326.125,18.383354166666667,47.03024999999999,17.529386436428876,74.85416666666667,10.6,26.0,0.0,0.0,0.0,0.0,0.0,2.673151129114886,238.09777461143918,94.0625,102.45833333333334,1.0640004067901847,1.1058229504800656,100.08253826370176,62.46569054864043,0.9398492647354736,0.9180561203741358,37.61684771506132,2.0639674465422,2.1960622027226,6.1,4.3,0.0,0.5107121401680464,0.8546912298053754,3.6751722881631137,False,
2009-09-20,64.42499999999998,29.4375,210.08333333333331,2.0935121110877035,18.94375,1.8125,406.47916666666674,48.04166666666666,166.75,2.182374611087703,3.9845833333333327,42.25,0.08886250000000001,87.60416666666669,326.125,18.214583333333326,46.84687499999998,17.28990241141241,74.75,10.3,25.0,0.0,0.0,0.0,0.0,0.0,2.225271289664483,235.69115336881782,77.47916666666666,85.79166666666667,1.0445165476963012,1.0986779102434368,80.92827168505299,50.18031581224314,0.9573807157057652,0.9031083050024282,30.74795587280987,1.688693173620936,1.7638679638288506,5.9,4.1,0.0,0.4302116984948416,0.8880378726950487,3.6409552780497,False,
2009-09-21,92.28125,-6.125,38.083333333333336,1.6203035580091436,18.729166666666668,-4.145833333333333,386.77083333333326,55.25,248.52083333333331,1.63362647467581,3.705,6.75,0.013322916666666662,13.520833333333336,369.14583333333326,14.175,46.55208333333334,13.790453359108653,74.375,10.1,17.7,0.0,0.0,8.0,4.800000000000002,12.0,0.4269439844289277,233.28136677630783,49.125,17.666666666666668,1.027729403613753,1.090361000601417,50.48720695252562,56.78204954965985,0.97301876980823,2.7806603773584904,-6.294842597134237,1.9345639302690936,1.988208234308133,1.7,1.3000001,7.9,1.5293908318223464,0.8824514806163133,1.1471870130463555,False,
