date,Rn,ws,g_1,t_avg,theta_1,sw_out,rh,lw_out,sw_in,LE,wd,G,H,lw_in,g_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,ppt,LE_subday_gaps,H_subday_gaps,rso,flux,energy,ebr_5day_clim,ebr_corr,ebc_cf,H_corr,ebr,flux_corr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-10-17,87.00477906250006,3.2518567479166656,-4.8017353958333375,20.123620416666665,0.255864075,41.95755136875,41.35403041666667,423.8460104166666,222.12930443750002,,99.40022019687497,-2.711578541666661,42.05180555833333,330.6790375,-0.6214216874999967,14.44273,26.22287,,,,,,224.28369916086885,,89.71635760416672,0.8597227743387179,0.8597227743387179,1.1631656504263024,48.913215763859185,,,126.89797267258275,,4.4687335940348305,6.2000003,4.2000003,0.0,,1.0639841165777455,4.4687335940348305,True,4.4687335940348305
2018-10-18,84.87979374999998,2.7342304166666658,-1.4638017083333263,21.82061854166666,0.2478299562500001,42.57677372916665,39.66125083333333,430.72547291666666,221.56993470833336,,210.08947527083333,0.8398459791666646,40.75261193333333,336.6121166666667,3.1434936666666657,14.701529999999998,29.05362,,,,,,222.49338205136414,,84.03994777083331,0.8601924924081491,0.8601924924081491,1.162530490356238,47.376153934155475,,,148.02321121112533,,5.221188788804971,7.3,4.9,0.0,,1.0655487116706792,5.221188788804971,True,5.221188788804971
2018-10-19,84.93849166666662,2.9000251083333337,0.4085794583333307,23.076920833333336,0.2384234624999999,42.66080349791668,36.09786833333333,435.5652354166669,220.5177723333333,,167.20370447916662,3.2733276958333395,32.28802464583333,342.6467645833333,6.138075933333334,14.50426,30.38793,,,,,,220.71340229225967,,81.66516397083328,0.8605682668636939,0.8605682668636939,1.1620228615266741,37.51942279199503,,,160.14767216637168,,5.655700729382857,8.0,5.3,0.0,,1.0671133067636127,5.655700729382857,True,5.655700729382857
2018-10-20,86.1445125208333,2.118957645833334,7.099723979166665,24.983336249999994,0.23081719375,40.715510477083335,36.82313583333333,446.9412416666667,211.69483941666672,,113.80758895833328,10.794400010416668,26.849573504166656,362.1064187500001,14.489076041666666,18.29548,32.228590000000004,,,,,,218.94452438215924,,75.35011251041664,0.8608757186909579,0.8608757186909579,1.1616078584729903,31.188675579088173,,,132.9027547765448,,4.70218287008587,6.4,4.4,0.0,,1.068677901856546,4.70218287008587,True,4.70218287008587
2018-10-21,72.82555562499998,0.9287528687499996,0.4839577708333332,23.34448270833333,0.22493044791666664,40.52325197916667,49.43457812500001,443.26237500000013,207.88439916666675,,170.56034131874995,3.085663614583332,27.78602146270832,348.7267708333334,5.687369458333339,15.57772,31.505370000000006,,,,,,217.18750963574539,,69.73989201041665,0.8574240721529708,0.8574240721529708,1.1662840273297024,32.40639301499701,,,112.10009422356885,,3.9598972897462144,5.1,3.7,0.0,,1.0702424969494797,3.9598972897462144,True,3.9598972897462144
2018-10-22,,,,,,,,,,,,,,,,15.836479999999998,30.492890000000006,,,,,,215.44311557915046,,,0.8596624272066603,0.8596624272066603,1.163247303071445,,,,97.40662390746556,,3.4297827456434664,4.2000003,3.2,0.0,,1.071807092042413,3.4297827456434664,True,3.4297827456434664
2018-10-23,85.08670591666667,2.15837344375,3.045671520833331,24.566114375,0.22323496041666666,37.529129875,50.0131375,445.9720270833332,203.03045308958332,,141.50363306249997,4.652411958333336,25.88032626604167,365.55742500000014,6.259152395833333,17.891370000000006,31.92593,,,,,,213.71209535527905,,80.43429395833334,0.8619007822603499,0.8619007822603499,1.1602263515499804,30.027036520572647,,,100.15524268785988,,3.5421265163642928,4.6,3.3,0.0,,1.0733716871353465,3.5421265163642928,True,3.5421265163642928
2018-10-24,74.79466014583333,1.6143630666666662,3.6357371458333336,23.97286583333333,0.2181309020833333,38.6518186875,48.67649416666668,444.77817916666686,204.8711734791666,,148.87643197916668,4.030522124999997,23.434354345833334,353.35348125,4.425307104166668,17.38851,32.69421,,,,,,211.99519714010984,,70.76413802083334,0.8534946118824984,0.8534946118824984,1.1716535594693025,27.456944683160547,,,109.48226755146791,,3.8697707697926766,5.0,3.6000001000000004,0.0,,1.07493628222828,3.8697707697926766,True,3.8697707697926766
2018-10-25,72.49911375000003,0.9435046020833332,3.8724069791666667,23.824120416666666,0.21290313125,39.528143895833345,47.23338875,443.7247604166667,205.983106775,,149.05237433333338,3.6180846885416713,24.202830119708327,349.7689166666667,3.3637623979166693,15.80964,32.66539,,,,,,210.2931635709604,,68.88102906145836,0.8428750779407789,0.8301305359645593,1.2046298222701362,29.15545094553854,,,85.28906369097122,,3.014202405167836,3.7,2.8,0.0,,1.0765008773212137,3.014202405167836,True,3.014202405167836
2018-10-26,73.48439166666667,2.149776877083333,0.4910925833333297,23.694498333333332,0.20532921666666668,41.29903418749999,43.70054354166667,438.6388666666666,209.97725839583333,,186.4023041458333,0.02270618749999868,19.166931,343.44503541666677,-0.44568020833333394,14.93275,32.980340000000005,,,,,,208.60673118765652,,73.46168547916666,0.8300421804351913,0.8639502369635976,1.157474073407928,22.18522569929869,,,112.88134190282749,,3.9888422993385113,5.4,3.7,0.0,,1.078065472414147,3.9888422993385113,True,3.9888422993385113
