date,rh,es,sw_in,H,vpd,vp,Rn,ws,t_avg,G,t_dew,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2008-06-28,85.54416666666667,3.011171158667337,194.01875,29.63945833333333,0.04974791666666667,2.9614232420006696,115.27358333333336,0.8277708333333336,23.859375,-12.755125000000005,23.15199367915373,64.95649999999999,169.48854166666666,19.49,31.1,0,0,0,0.508,0,3.470070520989714,356.7688417024504,94.59595833333331,128.02870833333336,1.44084859360262,0.8784702984872707,136.29845352507533,93.59248167034859,0.6940354485821818,0.7388652089423952,42.70597185472677,2.295707050662739,3.3077662752710264,5.8,5.0,8.3,0.6615532550542051,0.5784472553073037,2.8922362765365186,False,
2008-06-29,83.68958333333335,3.144686666301724,240.29979166666664,39.58822916666667,0.05813958333333333,3.086547082968389,144.16835416666672,1.124541666666667,24.558333333333334,-10.913145833333333,23.799962456425828,64.58766666666668,174.95416666666665,19.52,30.93,0,0,0,9.144,0,4.1095911975796815,356.5999355479337,104.17589583333336,155.08150000000006,1.44084859360262,0.8730476302016883,150.10169299875142,93.06104868074151,0.6940354485821818,0.6717493436246962,57.04064431800989,2.284213589072229,3.291205937302714,7.0,5.7000003,6.7000003,0.5774045200142733,0.5784472553073037,3.297149528785808,False,
2008-06-30,82.67520833333332,2.9355726172550134,219.68604166666665,38.19815625,0.058710416666666675,2.876862200588347,133.16216666666668,1.3639166666666664,23.42145833333333,-14.470583333333336,22.677320067703093,67.55436458333334,197.13541666666663,19.8,31.26,0,0,7,19.046000000000006,7,3.9239326736140576,356.4154876590637,105.75252083333334,147.63275000000004,1.44084859360262,0.8693136219312041,152.3733709126401,97.33561120161446,0.6940354485821818,0.7163215535396673,55.03775971102562,2.3865120323933877,3.4386025054897416,6.8,5.5,6.1,0.6252004555435895,0.5784472553073037,3.18145990419017,False,
2008-07-01,77.09354166666667,3.188364914692235,255.57437499999997,,0.08344791666666666,3.1049169980255686,154.75622916666669,1.071375,24.78645833333334,-11.34372916666667,23.90856271308549,,197.5687916666666,19.99,30.27,0,0,47,0.0,47,4.308110225351383,356.2154500474546,,166.09995833333338,1.3960210956358212,0.8646128500500638,,87.83116611399103,0.7163215535396673,,,,3.1069303843534235,5.5,5.0,3.9,,0.6213860768706847,3.1069303843534235,True,3.1069303843534235
2008-07-02,80.15439583333334,3.0518308539199865,238.4481458333333,,0.07074166666666666,2.981089187253319,139.66429166666668,0.932875,24.00395833333334,-13.814645833333332,23.198512169757862,,155.4860416666667,18.55,30.16,0,0,48,0.0,48,4.001465927587144,355.9997683127902,,153.47893750000003,1.44084859360262,0.8646716755298403,,102.06803459861273,0.6940354485821818,,,,3.607814926673547,6.8,6.0,2.7,,0.6013024877789245,3.607814926673547,True,3.607814926673547
2008-07-03,81.77979166666664,2.9907121184471075,222.76,,0.06507499999999998,2.925637118447108,130.113375,0.7077916666666666,23.637083333333322,-14.038291666666666,22.868084284006105,,145.00958333333338,19.08,31.03,0,0,48,0.0,48,3.8798737467705138,355.76838178141634,,144.1516666666666,1.3960210956358212,0.8659253056853159,,86.78857363312159,0.7163215535396673,,,,3.066642687672515,5.8,5.1,0.0,,0.6013024877789245,3.066642687672515,True,3.066642687672515
2008-07-04,75.35085416666666,3.2513502588836065,294.83458333333334,,0.09712083333333332,3.1542294255502736,180.4986041666666,0.9683333333333332,24.86168750000001,-13.489104166666666,23.942599387902945,,154.53250000000003,17.79,32.451,0,0,48,0.0,48,4.96539558653722,355.52122365902574,,193.98770833333327,1.44084859360262,0.8645109464141535,,83.28650239514272,0.6940354485821818,,,,2.9463821901167297,5.6,4.9,2.8,,0.6013024877789245,2.9463821901167297,True,2.9463821901167297
2008-07-05,74.4689583333333,3.486935684750683,308.92750000000007,,0.10576041666666663,3.3811752680840157,191.39579166666667,1.08125,26.119395833333343,-11.114291666666665,25.14972391225246,,175.75835416666663,20.07,32.25,0,0,48,0.0,48,5.2606521325209785,355.258221197478,,202.5100833333333,1.3960210956358212,0.8657684320254956,,103.55713461957436,0.7163215535396673,,,,3.667945175451439,7.0,6.1,4.7000003,,0.6013024877789245,3.667945175451439,True,3.667945175451439
2008-07-06,83.55395833333334,3.003803389242404,227.1814583333333,,0.056289583333333344,2.94751380590907,134.02152083333334,1.1174583333333332,23.839375000000004,-13.163270833333335,23.099538311001872,,134.66520833333334,20.0,29.96,0,0,48,1.524,48,3.895129148589712,354.9792958757972,,147.18479166666668,1.1556986334098296,0.8652774789994786,,74.86179112970312,0.8652774789994786,,,,2.645730946227268,5.1,4.4,10.7,,0.6013024877789245,2.645730946227268,True,2.645730946227268
2008-07-07,84.81041666666665,2.9220230090518373,217.96166666666664,,0.056012500000000034,2.866010509051836,134.41945833333332,1.0330624999999998,23.25729166666666,-15.164229166666665,22.547764675664894,,143.0498125,18.59,30.48,0,0,48,49.023999999999994,48,3.749183060753663,354.6843635953836,,149.5836875,1.1570652221630704,0.8642555154588041,,85.11803948782861,0.8642555154588041,,,,3.0065124388946223,5.8,5.0,5.0,,0.6013024877789245,3.0065124388946223,True,3.0065124388946223
