date,rh,H,sw_out,sw_in,theta_2,Rn,theta_1,wd,lw_in,t_avg,theta_mean,G,lw_out,LE,ws,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-05-02,70.73416666666667,,,,50.18333333333334,82.47922291666669,34.13958333333333,289.43923125,319.48541666666665,13.01379166666667,42.16145833333333,-5.949045833333333,370.55625,,3.644285416666666,9.1115,16.8032,0.0,0.0,12.0,0.0,12.0,336.77201452024485,,88.42826875000002,0.8656582675382375,0.9653469110802124,,108.10872204486208,1.1551902609834757,,,,3.7811967129899657,3.8,3.0,0.0,,1.2603989043299886,3.7811967129899657,True,3.7811967129899657
2016-05-03,64.52291666666666,,65.0945625,,50.452083333333356,163.17310625,33.784375000000004,202.7958145833333,303.26875000000007,14.467441666666668,42.11822916666666,17.352864583333332,393.51666666666665,,2.2005572916666662,6.1157,19.9781,0.0,0.0,29.0,0.0,29.0,337.9839479217681,,145.82024166666662,0.8656582675382375,0.9624201435716112,,165.53639970714534,1.1551902609834757,,,,5.797834959917947,5.8,4.6,0.0,,1.2603989043299886,5.797834959917947,True,5.797834959917947
2016-05-04,,,,,,153.4342875,,212.03328125,,16.39152916666667,,18.134993749999982,,,4.523908333333333,9.2219,21.9879,0.0,0.0,15.0,,15.0,339.1701156817779,,135.29929375000003,0.8656582675382375,0.9616376727817894,,106.69705676425501,1.1551902609834757,,,,3.7439090295059145,7.6,5.5,0.0,,0.680710732637439,3.7439090295059145,True,3.7439090295059145
2016-05-05,52.33020833333333,,80.85339583333331,,50.61250000000001,131.83543749999995,33.04375,189.9535625000001,311.65625,15.533786458333333,41.828125,27.84971666666668,423.3354166666666,,1.5435604166666668,7.3357,21.9649,0.0,0.0,36.0,0.0,36.0,340.33043345830004,,103.98572083333329,0.8656582675382375,0.9622856485897422,,82.13154783041212,1.1551902609834757,,,,2.8795578949746137,6.0,4.9,0.0,,0.5876648765254313,2.8795578949746137,True,2.8795578949746137
2016-05-06,57.41645833333334,,79.30760416666666,,50.83020833333336,140.74864166666666,32.78958333333333,151.55015,327.19375,17.341887499999995,41.809895833333336,22.5848875,429.11041666666665,,3.149502083333333,8.6891,23.8734,0.0,0.0,23.0,0.0,23.0,341.4648266302893,,118.16375416666666,0.8656582675382375,0.9634035780146168,,91.54094382342156,1.1551902609834757,,,,3.2150236326872546,8.900001,6.5,0.0,,0.4946190204134238,3.2150236326872546,True,3.2150236326872546
2016-05-07,62.99875000000001,58.16457213541669,66.87556250000002,,50.48541666666668,114.81216249999996,32.473958333333336,168.63613750000005,340.23541666666665,18.326889583333333,41.47968749999999,15.08905416666667,426.95,57.03459140625001,4.707310416666668,11.7443,23.5307,0.0,0.0,10.0,0.0,10.0,342.57322987439886,115.19916354166668,99.72310833333329,0.8528385277227242,0.9645343542628658,98.24628502976437,48.64129696417339,1.1725549063434446,1.1551902609834757,49.60498806559095,2.0050161201761734,1.7099549959913765,8.7,6.4,0.0,0.2671804681236525,0.4015731643014161,2.570068251529064,False,
2016-05-08,83.47854166666666,13.56725,,,50.52708333333331,60.24945625000003,32.082291666666656,146.15651041666666,373.3958333333335,19.59414375,41.30468749999999,0.6636812500000008,411.2083333333335,,5.133322916666665,15.3755,22.6994,0.0,0.0,3.0,0.0,11.0,343.6555867403333,,59.58577500000003,0.8490988820892736,0.9650769369670628,,34.186108006035035,1.1777191338886497,,11.5199368080257,,1.2032565019386932,5.0,3.9,2.9,,0.3085273081894085,1.2032565019386932,True,1.2032565019386932
2016-05-09,76.14874999999998,,,,50.65416666666663,86.5185458333333,31.97395833333333,145.29151041666663,377.00624999999985,20.232535416666668,41.31406250000001,4.669562500000006,417.23541666666665,,6.180647916666664,13.3822,24.3185,0.0,0.0,4.0,0.0,9.0,344.71184922590066,,81.84898333333328,0.8422416184766773,0.96561951967126,,40.297317805430396,1.1873077488246817,,,,1.419225617671279,5.9,4.6,5.4,,0.3085273081894085,1.419225617671279,True,1.419225617671279
2016-05-10,66.71583333333334,,76.24525,,50.48645833333335,157.05749583333338,31.93020833333333,175.0522354166666,350.36458333333326,19.884881250000007,41.20833333333332,36.04066666666665,445.30624999999986,,2.853264583333333,10.1486,26.4941,0.0,0.0,22.0,0.0,22.0,345.74197735283815,,121.01682916666672,0.8422416184766773,0.9635422243811491,,54.331951314283934,1.1873077488246817,,,,1.9128694033325249,8.1,6.2000003,0.0,,0.3085273081894085,1.9128694033325249,True,1.9128694033325249
2016-05-11,67.80270833333333,99.88876041666668,,,49.90624999999999,151.99648125000004,31.896874999999994,178.59801458333337,353.50833333333327,20.253660416666666,40.9015625,21.60354791666667,444.8770833333333,56.61509791666666,5.296693750000001,16.218,24.1056,0.0,0.0,3.0,0.0,3.0,346.74593874446253,156.5038583333333,130.3929333333334,0.8422416184766773,0.961464929091038,131.8140629405113,47.683591699548884,1.1873077488246817,1.2002480067938237,84.13047124096241,1.9939597792166053,1.6793959116247916,5.9,4.8,0.0,0.3498741482551649,0.4320917855851735,2.0740405708088328,False,
2016-05-12,53.87562500000002,,83.05785416666667,,49.94583333333335,140.81781458333333,31.61666666666667,157.20066666666662,330.23125,17.010849999999998,40.78125000000001,16.751333333333328,436.73125,,2.846764583333334,14.1053,19.7472,0.0,0.0,18.0,0.0,18.0,347.72370820615515,,124.06648124999998,0.837676772696725,0.9548838119833444,,66.45672618250184,1.1937778778092525,,,,2.333295642159937,7.0,5.4,0.0,,0.4320917855851735,2.333295642159937,True,2.333295642159937
2016-05-13,57.31854166666666,,,,49.87708333333335,129.16741041666666,31.23437499999999,157.78594791666663,340.3499999999999,17.739952083333336,40.555729166666666,0.7058708333333371,427.08958333333356,,5.618715625,10.4386,25.0279,0.0,0.0,13.0,0.0,16.0,348.67526730965517,,128.4615395833333,0.833161141980366,0.9463315703345868,,88.54698800539963,1.2002480067938237,,,,3.1110609858407847,10.400001,7.2000003,4.9,,0.4320917855851735,3.1110609858407847,True,3.1110609858407847
2016-05-14,52.31375000000001,73.91436927083333,,,49.815625000000026,113.44190000000003,30.64375,74.48613333333333,315.11458333333337,11.164464583333334,40.2296875,-12.153795833333335,386.38125000000014,75.2063736111111,4.0462937499999985,7.1337,13.7614,0.0,0.0,10.0,0.0,10.0,349.6006039820881,149.12074288194447,125.59569583333335,0.8422416184766773,0.939844297261608,125.59569583333335,63.34193782998389,1.1873077488246817,1.1873077488246817,62.25375800334945,2.6257673214192088,2.2115305185352843,6.0,4.3,0.0,0.5143094229151824,0.4320917855851735,1.857994678016246,False,
2016-05-15,56.43958333333333,,55.21102083333332,,50.60208333333332,112.15039375,30.52187500000001,130.25797708333332,350.51666666666665,13.58772916666667,40.56197916666667,6.368829166666668,407.1604166666668,,3.1064916666666664,10.9038,15.9423,0.0,0.0,15.0,0.0,17.0,350.49971210061796,,105.78156458333332,0.8422416184766773,0.9333570241886296,,45.78921746933936,1.1873077488246817,,,,1.6023967550821538,4.8,3.4,7.1,,0.471293163259457,1.6023967550821538,True,1.6023967550821538
2016-05-16,96.00833333333335,11.361675,,,50.492708333333304,34.0345,32.44375,104.79191875,379.71041666666673,13.766792708333336,41.46822916666667,-12.456472916666662,386.82916666666665,,4.476185416666667,10.2216,16.5242,0.0,0.0,1.0,0.0,21.0,351.37259109355125,,46.490972916666664,0.9044958120107832,0.9268003610972092,,37.921303583526935,1.1055883141978309,,10.276587454927617,,1.3272858574771795,3.1000001,2.6000001,36.600002,,0.5104945409337406,1.3272858574771795,True,1.3272858574771795
2016-05-17,86.22187500000003,24.234734375,,,51.39375000000004,76.93504583333338,39.715625,41.9464625,354.7125000000001,13.382661458333333,45.5546875,-16.083508333333327,377.13124999999985,96.94765364583336,6.462402083333332,8.0793,16.9161,0.0,0.0,1.0,0.0,6.0,352.21924554868446,121.18238802083336,93.0185541666667,0.9044958120107832,0.927600543951938,109.60896245430948,87.68874670692823,1.1055883141978309,1.3027765170774843,21.920215747381267,3.3920244916961173,3.0680719469771445,2.2,1.8000001,0.0,1.704484320293729,0.5496959186080241,0.9894527084640352,False,
2016-05-18,,,,,,174.10964374999998,,62.12426249999999,,14.781172916666668,,1.4377604166666664,,,3.589360416666666,8.096,19.7048,0.0,0.0,13.0,,13.0,353.03968482961943,,172.67188333333328,0.9766875621993888,0.9279307731897458,,45.38376857751032,1.0238688795709798,,,,1.590022699962231,3.7,2.7,0.0,,0.5888972962823077,1.590022699962231,True,1.590022699962231
2016-05-19,85.91145833333331,,,,49.84375000000003,51.90443958333332,34.726041666666674,98.40524583333332,353.31458333333336,15.064803125,42.28489583333333,-7.018675000000003,379.37708333333353,,2.8448270833333336,10.8087,18.3379,0.0,0.0,15.0,1.8,22.0,353.83392270072676,,58.92311458333332,1.0185378817841573,0.9287104159347206,,28.67656610774567,0.981799516625062,,,,1.004957878330546,2.1000001,1.6,1.3000001,,0.6280986739565912,1.004957878330546,True,1.004957878330546
2016-05-20,80.88354166666664,,,,49.72708333333335,135.8559354166667,34.53958333333333,131.08756250000002,375.2145833333332,18.312529166666668,42.13333333333333,19.45396458333333,406.4958333333333,,2.188375,15.0154,22.2117,0.0,0.0,21.0,0.0,21.0,354.6019769613722,,116.40197083333338,1.0185378817841573,0.9294900586796953,,67.25629620466557,0.981799516625062,,,,2.3643212739652557,4.6,3.9,0.0,,0.6062362240936552,2.3643212739652557,True,2.3643212739652557
2016-05-21,79.26624999999997,20.459750000000003,,,49.80000000000001,127.76002291666664,34.040625,121.18805416666667,392.2791666666667,22.10768333333333,41.9203125,14.517816666666667,418.95624999999984,95.48542083333332,5.223891666666666,18.6339,25.4296,0.0,0.0,0.0,0.0,0.0,355.3438690899712,115.94517083333332,113.24220624999998,1.0185378817841573,0.9338068825257448,118.09454870368558,97.25551827685214,0.981799516625062,1.0238688795709798,20.839030426833414,3.368967532612388,3.43142105446662,6.9,5.3,0.0,0.6474379348050227,0.6062362240936552,3.2130519876963723,False,
2016-05-22,75.783125,23.429393750000006,,,49.891666666666644,143.41585208333328,33.56354166666665,146.14987708333328,396.8875000000001,23.59327916666666,41.72760416666666,21.49876041666666,434.35625,96.26874791666664,6.2355270833333325,20.8578,25.7629,0.0,0.0,0.0,0.0,0.0,356.0596238983693,119.69814166666666,121.91709166666662,1.020124052242787,0.9381237063717944,122.10695332293119,98.20606522908936,0.980272936219332,0.981799516625062,23.90088809384183,3.4014773298556658,3.4699288373443373,7.4,5.7000003,0.0,0.6087594131081602,0.5535071017623998,3.1549906460978097,False,
2016-05-23,81.27354166666666,23.15507916666667,,,50.03541666666666,101.39498333333334,33.059375,147.40293541666662,395.52083333333326,23.16429583333333,41.54739583333335,13.930472916666664,429.39166666666665,62.45049166666666,6.771197916666668,21.3791,23.906,0.0,0.0,0.0,0.1,0.0,356.7492691969972,85.60557083333333,87.46451041666668,1.020124052242787,0.93816017745217,87.32830181305694,63.70724862355439,0.980272936219332,0.9787463558136018,23.621053189502536,2.2056585103785267,2.250045297471132,5.0,4.0,5.1,0.562511324367783,0.5100136079858657,2.0400544319434633,False,
2016-05-24,78.198125,,,,50.11250000000002,141.74162916666666,32.76145833333333,131.5549895833333,406.2895833333334,24.81908958333333,41.43697916666667,32.48334375,451.68750000000006,,5.582439583333334,23.3158,26.683000000000003,0.0,0.0,1.0,0.0,1.0,357.4128354711778,,109.25828541666664,1.020124052242787,0.9401088923028148,,73.52844263077421,0.980272936219332,,,,2.6010694007279147,6.4,5.1,1.9,,0.5100136079858657,2.6010694007279147,True,2.6010694007279147
2016-05-25,72.97062499999997,33.705389583333336,,,50.31041666666668,146.56520208333333,32.428125,150.822975,419.43750000000017,25.40234791666666,41.36927083333333,26.50929375000001,458.61458333333326,74.333753125,7.172263541666667,21.3844,28.8742,0.0,0.0,1.0,1.2000000000000002,5.0,358.05035556891676,108.03914270833334,120.05590833333332,1.0217151706978571,0.9389049981959802,110.38523113429495,75.94792326272177,0.9787463558136018,0.8999069201022942,34.4373078715732,2.631040698544798,2.6881741964267083,9.0,6.8,1.4,0.3953197347686335,0.4756575262810765,3.2344711787113196,False,
2016-05-26,71.73041666666668,25.72033333333333,,,,110.29485416666668,31.95208333333333,181.06240416666665,408.4979166666667,25.99615,40.96979166666666,22.139060416666666,462.77083333333326,52.00650625,7.013018750000001,18.3052,28.5307,0.0,0.0,0.0,2.5,3.0,358.66186440043856,77.72683958333333,88.15579375,1.0217151706978571,0.9433013548927374,79.41469117269037,53.135836410617934,0.9787463558136018,0.8816985960532325,26.27885476207245,1.8418263701038649,1.881821944126485,7.2000003,5.6,3.6000001000000004,0.3360396328797295,0.4312902306720486,2.4152252917634716,False,
2016-05-27,81.53916666666666,,39.377083333333346,,50.31041666666667,96.69621458333334,,137.45263124999994,371.71250000000015,20.40190416666667,41.09739583333335,-3.7216729166666633,426.19583333333327,,4.188189583333334,17.3928,24.8583,0.0,0.0,1.0,2.9,3.0,359.2473986496829,,100.4178875,1.0217151706978571,0.94875948976687,,52.94499494991003,0.9787463558136018,,,,1.864966387503325,6.5,5.1,10.5,,0.3656796838241814,1.864966387503325,True,1.864966387503325
2016-05-28,62.39541666666666,,71.28127083333331,,49.98541666666666,172.7636229166667,31.32604166666667,231.11761666666663,344.21458333333334,20.746566666666673,40.65572916666667,23.165827083333333,441.33125,,2.9119604166666675,15.3492,23.9053,0.0,0.0,14.0,0.0,14.0,359.8069964979132,,149.59779583333338,1.0217151706978571,0.903986606981485,,66.41873566741135,0.9787463558136018,,,,2.3403499764747613,8.3,6.4,0.0,,0.3656796838241814,2.3403499764747613,True,2.3403499764747613
2016-05-29,73.0783333333333,,42.308104166666666,,50.014583333333356,96.4063666666666,30.976041666666664,145.7489270833333,382.19791666666674,21.727004166666664,40.49531249999999,14.922133333333333,443.0708333333334,,2.467247916666666,17.6814,25.2082,0.0,0.0,23.0,0.0,23.0,360.34069735953966,,81.48423333333328,1.1225829634361149,0.8944508158267545,,56.54325392862632,0.8908027580777633,,,,1.994257283631863,7.4,5.9,0.0,,0.3380097090901463,1.994257283631863,True,1.994257283631863
2016-05-30,68.97645833333333,,,,49.95624999999999,167.3258729166666,30.578125,171.73634583333333,373.07291666666674,21.710516666666663,40.2671875,29.902933333333333,456.00208333333353,,3.715080208333333,19.7106,23.6259,0.0,0.0,9.0,0.0,10.0,360.8485416302091,,137.4229395833333,1.1225829634361149,0.8824085958286333,,50.15552425317578,0.8908027580777633,,,,1.7689365789317542,7.1,5.7000003,14.3,,0.3103397343561112,1.7689365789317542,True,1.7689365789317542
2016-05-31,80.348125,11.415775000000005,,,,152.37021874999996,33.64479166666667,82.93725625,382.8104166666667,21.10967395833333,35.93906250000001,11.330995833333327,434.66666666666663,,2.7282958333333336,13.1048,24.596,0.0,0.0,13.0,25.9,17.0,361.3305704471642,,141.03922291666663,1.1341744270392655,0.8250615437339571,,36.88884947354885,0.8816985960532325,,12.94748006983418,,1.3002808942615496,5.6,4.6,9.7,,0.282669759622076,1.3002808942615496,True,1.3002808942615496
2016-06-01,79.86708333333333,,37.50868749999999,,,130.24793750000003,34.31458333333334,,384.22083333333336,23.20554479166667,41.831770833333344,4.486235416666667,433.9041666666668,,2.9050343749999987,20.256,25.5374,0.0,0.0,18.0,0.0,18.0,361.78682546182495,,125.76170208333336,1.2334505154359958,0.8107337809547416,,35.376608236726796,0.8107337809547416,,,,1.2494989459514003,6.3,4.9,1.2,,0.2549997848880409,1.2494989459514003,True,1.2494989459514003
2016-06-02,77.69541666666666,,31.723687499999997,,50.60416666666665,115.28255833333334,33.886458333333344,77.1909791666667,390.4541666666667,23.794416666666674,42.24531249999999,5.321639583333334,432.81666666666666,,,21.2943,26.0523,0.0,0.0,16.0,0.0,16.0,362.2173486245166,,109.96091875,1.2556409383882912,0.7964060181755258,,32.16323962311032,0.7964060181755258,,,,1.1366490507700289,6.3,5.0,0.0,,0.22732981015400575,1.1366490507700289,True,1.1366490507700289
2016-06-03,76.87229166666667,,43.52493750000002,,50.43958333333333,136.97586249999998,33.505208333333336,167.24677708333334,380.92499999999984,22.671671875,41.972395833333344,18.777568749999997,440.6687500000001,,1.9699364583333332,19.0952,25.204,0.0,0.0,21.0,0.0,21.0,362.62218198121286,,118.19829374999998,1.7321506474398447,0.7946416265014303,,31.106949219491234,0.5773169911508685,,,,1.0981290948098386,6.5,5.5,0.0,,0.19965983541997065,1.0981290948098386,True,1.0981290948098386
2016-06-04,58.03791666666667,,68.452625,,50.34375000000003,178.07545416666667,32.854166666666664,248.2022375,365.77083333333326,23.57309166666667,41.59895833333333,16.933991666666675,445.8666666666666,,4.167905208333332,17.8919,27.2285,0.0,0.0,22.0,0.0,29.0,363.0013674821441,,161.1414625,1.2564560338950983,0.7958893690055614,,33.10075996819199,0.7958893690055614,,,,1.1695310526643616,9.0,6.8,0.0,,0.17198986068593553,1.1695310526643616,True,1.1695310526643616
2016-06-05,49.71020833333333,,72.21972916666667,,50.00833333333336,167.17289791666667,31.478124999999995,159.80068541666662,345.05,20.78623125,40.74322916666669,16.878862500000004,440.3083333333332,,,15.248,24.548,0.0,0.0,11.0,0.0,11.0,363.3549468020816,,150.29403541666667,1.2524458606843534,0.7984377060846258,,27.440638316150277,0.7984377060846258,,,,0.9669432791736984,8.8,6.7000003,0.0,,0.1443198859519004,0.9669432791736984,True,0.9669432791736984
2016-06-06,50.74708333333333,,68.72437499999998,,49.65000000000001,168.35462083333337,30.061458333333334,213.63752083333338,353.7333333333333,20.953883333333334,39.85572916666667,18.33104791666668,446.08750000000015,,1.771014583333333,15.1385,25.5568,0.0,0.0,28.0,0.0,28.0,363.6829611720857,,150.02357291666667,1.7321506474398447,0.8110751122748828,,20.52103294040034,0.5773169911508685,,,,0.7232294845457382,7.6,6.2000003,0.0,,0.11664991121786528,0.7232294845457382,True,0.7232294845457382
2016-06-07,59.5375,,65.93179166666668,,49.20625000000002,176.79908750000004,28.516666666666666,129.70037708333334,377.66458333333327,21.82739375,38.86145833333335,21.270977083333328,452.73125000000016,,3.0338229166666677,16.9843,26.2941,0.0,0.0,13.0,0.0,14.0,363.9854512224874,,155.52811041666672,1.1383661046674869,0.8232469770059261,,21.82659232040287,0.8784520163590929,,,,0.7698894140379109,8.400001,6.6,0.0,,0.11664991121786528,0.7698894140379109,True,0.7698894140379109
2016-06-08,56.74104166666666,46.20546770833334,66.65283333333333,,48.57499999999996,171.1586583333333,26.73333333333333,,381.55624999999986,24.024327083333336,37.65416666666667,20.540770833333326,461.45416666666665,40.74879791666668,4.2430093750000015,18.3561,29.0369,0.0,0.0,7.0,0.0,15.0,364.2624568368502,86.954265625,150.6178875,1.1383661046674869,0.8613919663063042,98.98578864375322,46.38705035427846,0.8784520163590929,0.5773169911508685,52.598738289474774,1.4403825293094108,1.6396826491210563,11.900001,8.5,0.0,0.19290384107306546,0.3018585686669718,2.5657978336692597,False,
2016-06-09,60.45729166666667,30.11047708333335,56.18660416666666,,47.81249999999999,138.8382708333333,24.76041666666667,172.54023958333335,394.70833333333337,23.86224479166667,36.28645833333333,16.81552708333333,459.0895833333332,7.831694791666667,4.8536166666666665,19.3996,27.66,0.0,0.0,4.0,0.0,7.0,364.5140170166565,37.942171875000014,122.02274374999996,1.1383661046674869,0.8673149591611009,43.192082399968044,8.91533589293423,0.8784520163590929,0.3109434414352777,34.27674650703381,0.2767902639905337,0.3150886546287893,10.6,7.8,0.0,0.040395981362665284,0.40107159655023095,3.1283584530918014,False,
2016-06-10,62.04062500000003,,58.37908333333333,,47.07291666666665,160.48856041666667,23.18645833333333,173.00803124999996,410.825,25.17957291666666,35.1296875,21.292702083333324,469.09374999999983,,4.800056250000001,21.7666,28.2519,0.0,0.0,2.0,0.0,3.0,364.74016975644514,,139.19585833333335,1.1116830651227234,0.8723386990909939,,88.40331942331194,0.8995369556066825,,,,3.1283584530918014,10.6,7.8,0.0,,0.40107159655023095,3.1283584530918014,True,3.1283584530918014
2016-06-11,62.97541666666668,21.51564696969697,,,47.32291666666668,167.4066875,21.68020833333333,173.5800291666667,407.56250000000006,25.18709791666668,34.5015625,22.140779166666665,468.4666666666667,112.78708712121208,3.9014125,21.8661,28.2204,0.0,0.0,1.0,0.0,1.0,364.9409519291357,134.30273409090904,145.26590833333333,1.1116830651227234,0.9039035455250576,149.30207508854386,125.38349471717268,0.8995369556066825,0.9245303019255714,23.918580371371164,3.991264210758125,4.43702083153022,8.8,6.6,0.0,0.6722758835651849,0.4434519560151631,2.926782909700076,False,
2016-06-12,69.24312499999998,36.414928030303024,63.84039583333334,,48.2322916666667,187.97121875000005,20.43541666666668,148.15185208333338,401.5270833333333,24.168274999999994,34.33385416666667,20.96188958333334,463.57083333333327,117.33751704545452,3.319195833333332,20.6446,27.2796,0.0,0.0,9.0,0.0,9.0,365.11639918126616,153.75244507575755,167.00932916666667,1.1116830651227234,0.9080924805765558,170.9239894119314,130.4421306029807,0.8995369556066825,0.920621894854272,40.48185880895064,4.148206115572133,4.611490489320056,8.6,6.6,0.0,0.6987106802000085,0.5060889847506875,3.3401872993545374,False,
2016-06-13,79.124375,,34.95783333333333,,47.46354166666666,100.7163875,19.542708333333326,164.56302291666663,420.6375,24.73085833333333,33.50312499999999,10.327475000000002,454.8666666666668,,,22.8466,27.0882,0.0,0.0,11.0,0.0,11.0,365.2665458378878,,90.3889125,1.0862222651768378,0.9178112870782972,,102.82880870302236,0.920621894854272,,,,3.637259922340156,6.7000003,5.5,0.0,,0.6613199858800283,3.637259922340156,True,3.637259922340156
2016-06-14,61.22270833333332,10.070693749999991,,285.56329166666666,46.50104166666669,170.58780833333327,18.967708333333334,200.86157291666663,418.17291666666665,26.58470833333333,32.734375,21.345625,472.24791666666687,121.031403125,3.5067375000000003,22.65,29.335,0.0,0.0,7.0,0.0,7.0,365.3914248168644,131.102096875,149.24218333333323,1.0862222651768378,0.9317310860194492,142.40601663699573,131.46700485996848,0.920621894854272,0.8784520163590929,10.939011777027217,4.288807127969112,4.658597793449176,9.900001,7.6,0.0,0.6129733938748916,0.7124560374782729,5.414665884834874,False,
2016-06-15,,,,,,200.88145833333328,,,,27.77567708333333,,28.88203958333333,,,3.786998958333333,22.4752,32.1834,0.0,0.0,11.0,,11.0,365.4910675523407,,171.99941874999996,1.0862222651768378,0.9437340723017299,,163.68049816071385,0.920621894854272,,,,5.806795376927751,10.5,8.0,0.0,,0.7258494221159689,5.806795376927751,True,5.806795376927751
2016-06-16,58.7225,,,,44.53020833333333,193.90493125,17.619791666666664,163.53862083333334,431.06666666666666,27.39293125,31.07500000000001,27.060825,489.5375,,4.0574916666666665,22.7008,31.4028,0.0,0.0,1.0,0.0,2.0,365.56550392716514,,166.84410625,1.0839214258262255,0.9557370585840104,,170.9723446840463,0.9225760983899216,,,,6.063234103206383,11.1,8.2,0.0,,0.7394187930739491,6.063234103206383,True,6.063234103206383
2016-06-17,63.96541666666668,3.041491666666665,,,43.77708333333334,195.23979166666663,17.085416666666664,145.29779583333334,435.8604166666667,28.04815625,30.43125000000001,27.06433541666667,491.93958333333353,178.21477291666667,3.3123666666666662,24.5608,31.2189,0.0,0.0,0.0,0.0,0.0,365.61476221407025,181.25626458333335,168.17545625,1.0816303131625256,0.96353905242688,196.05227022394047,192.76250064004262,0.9245303019255714,1.07778072154529,3.289769583897877,6.324089696558759,6.840327118956753,10.400001,7.9,7.9,0.8658641922730066,0.7498796297558998,5.924049075071608,False,
2016-06-18,76.62020833333334,,,,43.265625,138.06458333333333,16.358333333333338,95.86685833333335,420.4583333333335,,29.81197916666667,0.9582854166666652,456.3395833333332,,,18.5644,27.9299,0.0,0.0,12.0,6.6,18.0,365.6388690254449,,137.10629791666668,1.0816303131625256,0.9694242336108778,,132.47279191394335,0.9245303019255714,,,,4.664496907369327,7.0,5.7000003,7.0,,0.818332747696404,4.664496907369327,True,4.664496907369327
2016-06-19,72.843125,,58.78939583333331,,42.859375,174.63234791666665,16.119791666666668,146.03271249999997,418.17291666666665,26.952029166666666,29.489583333333325,11.116947916666662,467.14166666666665,,3.4803104166666663,23.5978,29.3438,0.0,0.0,11.0,0.0,11.0,365.63784927155103,,163.51539999999994,1.0148586594203046,0.9753094147948754,,143.12934828546832,0.9853588878782472,,,,5.073663281217528,7.9,6.2000003,0.0,,0.818332747696404,5.073663281217528,True,5.073663281217528
2016-06-20,64.47916666666666,0.10868645833333757,,,42.572916666666686,180.7098125,16.084374999999998,165.62048124999995,419.50416666666666,27.04485208333334,29.32864583333333,14.435302083333333,474.01874999999984,163.73138020833332,2.6571687500000003,24.2509,29.5763,0.0,0.0,6.0,0.0,6.0,365.6117261270802,163.84006666666662,166.27451041666663,0.96939634664802,0.9807781667889358,158.82596206123472,158.72060180559626,1.0315698047117683,0.9853588878782472,0.1053602556384497,5.804488053035353,5.626849512774551,9.3,7.3,0.0,0.7708013031198016,0.818332747696404,5.973829058183749,False,
2016-06-21,55.92875000000001,,65.88191666666668,,42.07708333333332,191.29907708333323,16.004166666666666,198.3345375,411.43958333333336,27.29038125000001,29.04062499999999,17.78026041666666,478.9916666666665,,3.3605708333333344,22.8271,30.4974,0.0,0.0,13.0,0.0,13.0,365.56052100596327,,173.51881666666657,0.96939634664802,0.9847807976338594,,200.61208201126306,1.0315698047117683,,,,7.113648411929959,11.900001,8.7,0.0,,0.8176607370034437,7.113648411929959,True,7.113648411929959
2016-06-22,,,,,,191.5804291666666,,205.0435375,,28.30678958333333,,22.47511145833334,,,5.111866666666665,24.5133,31.6049,0.0,0.0,2.0,,2.0,365.4842535443899,,169.10531770833325,0.96939634664802,0.988588008125218,,225.56872607494608,1.0315698047117683,,,,8.006489517842738,13.8,9.8,0.0,,0.8169887263104834,8.006489517842738,True,8.006489517842738
2016-06-23,69.86,-7.305598958333333,,,41.364583333333336,128.21064791666666,,161.55857083333328,427.4,25.826875000000005,28.758333333333336,7.184974999999999,468.49166666666673,,3.4381875,20.0226,30.806,0.0,0.0,5.0,13.5,7.0,365.3829415920217,,121.02567291666666,1.0148586594203046,0.9923952186165764,,156.76450485316906,0.9853588878782472,,-7.414150365116543,,5.550953666199156,8.5,6.8,35.3,,0.816316715617523,5.550953666199156,True,5.550953666199156
2016-06-24,72.34708333333336,-22.21882708333333,,,46.25416666666667,158.49616250000003,22.039583333333336,155.73408541666672,425.89791666666656,26.32811875,34.146875,7.640972916666663,465.21874999999983,,4.149122916666667,19.6358,29.3203,0.0,0.0,3.0,30.8,9.0,365.2566012114211,,150.85518958333338,1.0148586594203046,0.9901195705126676,,172.67590023384503,0.9853588878782472,,-22.548969067683217,,6.117335286934219,10.2,7.5,1.2,,0.8156447049245626,6.117335286934219,True,6.117335286934219
2016-06-25,65.33874999999999,,,,46.24270833333333,201.0275375,24.18125,178.80229166666663,416.1708333333333,27.03526458333333,35.21197916666666,8.21642083333333,469.5520833333335,,4.388787499999999,23.5574,29.5082,0.0,0.0,1.0,0.0,1.0,365.1052466857471,,192.81111666666663,1.0148586594203046,0.9832228307254064,,188.50763512097117,0.9853588878782472,,,,6.6827760926991395,11.1,8.2,0.0,,0.8149726942316023,6.6827760926991395,True,6.6827760926991395
2016-06-26,80.25916666666664,,,,45.95520833333335,136.99773125,23.858333333333324,183.92717083333332,424.32083333333327,24.89050625000001,34.90677083333333,1.1945520833333312,458.2375,,2.0853708333333336,19.4557,28.6669,0.0,0.0,18.0,12.500000000000002,25.0,364.92889053480536,,135.80317916666667,1.0242479528935935,0.9763260909381452,,135.80327870901868,0.9763260909381452,,,,4.8043740328779885,7.5,5.9,7.8,,0.814300683538642,4.8043740328779885,True,4.8043740328779885
