date,rh,theta_14,theta_6,theta_3,theta_9,theta_11,theta_15,theta_4,sw_out,Rn,theta_7,theta_8,lw_in,H,sw_in,theta_1,theta_5,theta_13,lw_out,LE,wd,ws,theta_12,t_avg,theta_mean,theta_10,G,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2008-03-09,25.669906249999997,,14.565945833333313,16.544068749999994,12.0629,9.454527083333335,,11.882402083333336,,,5.482379166666667,10.647558333333333,,58.74294062499999,,6.106668749999997,10.463483333333334,,,18.630467708333335,208.091375,1.97169375,,12.000408333333334,10.665523863636365,12.417772916666665,9.09334375,7.6930562500000015,7.4917,16.1948,48.0,0.0,1.0,0.0,1.0,266.60723734213985,77.37340833333333,,1.0719149426769548,0.9329098421770692,82.93771255834561,19.970276725622988,0.9329098421770692,,62.967435832722614,0.6509863182601284,0.6978019620212874,4.8,3.6000001000000004,0.0,0.19383387295497226,0.1928044942657247,0.6940961986370585,False,
2008-03-10,24.26054375,,14.604216666666675,16.487752083333334,11.994135416666666,9.489285416666666,,11.88046875,,,5.204466666666664,10.492677083333335,,46.60789375000002,,5.897822916666668,10.4712625,,,20.81216041666667,150.31068749999997,2.1443729166666663,,14.51810208333333,10.594080113636364,12.419735416666667,11.233916666666666,7.5930583333333335,10.5033,19.7124,48.0,0.0,0.0,0.0,0.0,268.5111214905949,67.42005416666669,,1.0725842202896092,0.9323277194307308,72.31368623023741,22.32279485305269,0.9323277194307308,,49.99089137718472,0.7289715279088345,0.7818833578754223,5.0,3.7,0.0,0.21131982645281686,0.1886651839813973,0.6980611807311701,False,
2008-03-11,23.854441666666673,,14.638989583333332,16.426735416666666,11.891985416666666,9.532285416666667,,11.850902083333333,,,4.907402083333333,10.310933333333336,,50.880139583333346,,5.745618750000001,10.4612,,,20.471725000000006,193.66249999999994,2.354683333333333,,15.553102083333336,10.511622727272732,12.357612499999995,13.908243749999995,7.504185416666667,10.4878,21.5448,48.0,0.0,0.0,0.0,0.0,270.41104845630764,71.35186458333334,,1.073241250217088,0.93175695566838,76.57776435073707,21.971099733100413,0.93175695566838,,54.60666461763663,0.7177583989377421,0.7703279214297577,5.6,4.1,0.0,0.1878848588853068,0.1856097651469596,0.7610000371025344,False,
2008-03-12,23.299183333333346,,14.621177083333334,16.224200000000003,11.678758333333334,9.498772916666663,,11.75392708333333,,,4.713277083333332,10.106441666666663,,49.20772291666666,,5.578470833333332,10.424533333333333,,,20.438341666666673,209.325,2.10316875,,15.939933333333327,10.383823106060603,12.281683333333332,11.297031250000009,7.340812500000001,11.183,21.2005,48.0,0.0,0.0,0.0,0.0,272.30625996533445,69.64606458333333,,1.0743446741281548,0.9307999788908652,74.82387855908969,21.95782351759489,0.9307999788908652,,52.86605504149478,0.7168536266626528,0.7701478759344738,6.2000003,4.5,0.0,0.17114397242988305,0.1824469096046136,0.8210110932207612,False,
2008-03-13,19.327368749999994,,14.600764583333335,16.08002083333334,11.5260125,9.463175000000003,,11.6542625,,,4.547722916666667,9.937539583333333,,45.83548333333334,,5.39968125,10.385577083333336,,,22.194264583333336,217.30208333333337,3.203704166666667,,18.4586875,10.275376704545453,12.191297916666667,14.073514583333326,7.243089583333334,12.9815,23.3349,48.0,0.0,0.0,0.0,0.0,274.19600742945585,68.02974791666668,,1.0762741464218366,0.9291313029534192,73.21865887030313,23.887113169887485,0.9291313029534192,,49.33154570041565,0.7803245721277702,0.8398431627988007,7.2000003,5.0,0.0,0.16796863255976013,0.18054908237955386,0.9027454118977692,False,
2008-03-14,18.1175625,,14.568843749999996,15.902535416666666,11.289835416666667,9.440760416666665,,11.580991666666666,,,4.3559625,9.719035416666664,,55.92724583333333,,5.0701437500000015,10.355791666666667,,,25.15761041666667,240.62916666666663,3.8865375,,18.334402083333334,10.128198674242423,12.091641666666666,8.255693750000004,7.034643750000001,15.3386,21.9123,48.0,0.0,0.0,0.0,0.0,276.079552559837,81.08485625,,1.078101644478936,0.9275563256220763,87.41771686546312,27.122461161368747,0.9275563256220763,,60.29525570409438,0.8844067646737608,0.9534803873830768,8.400001,5.7000003,0.0,0.1672772521403335,0.2650519986455879,1.5107964717954503,False,
2008-03-15,14.142685416666673,,14.55823541666668,15.778731249999995,11.145289583333335,9.422722916666666,,11.486275,,,4.384066666666667,9.681862499999996,,31.877354166666667,,5.1177875,10.30276666666667,,,22.98919791666667,245.0720833333333,3.5915249999999994,,15.837997916666666,10.074188825757576,11.970622916666665,6.018922916666669,6.967716666666665,11.7771,18.8487,48.0,0.0,0.0,0.0,0.0,277.9561679645921,54.86655208333333,,1.079983616808114,0.9259399720854052,59.2549773607491,24.827957113559233,0.9259399720854052,,34.427020247189866,0.8062434932472669,0.8707297638651915,7.0,4.9,0.0,0.17769995180922274,0.3137247108672569,1.5372510832495592,False,
2008-03-16,59.67423958333333,,14.563987499999998,15.832991666666665,11.122970833333332,9.404241666666667,,11.446224999999995,,,4.869097916666667,9.809018750000003,,,,5.518660416666667,10.279127083333332,,,,222.48375,3.743622916666667,,5.700808333333331,10.165290719696966,11.902079166666665,-15.549795833333334,7.0697979166666665,-5.156000000000001,13.1809,48.0,0.0,10.0,0.254,16.0,279.825137729098,,,1.082040799993924,0.9241795688347568,,32.1296055832818,0.9241795688347568,,,,1.1159609435301299,4.6,3.2,8.3,,0.34873779485316564,1.1159609435301299,True,1.1159609435301299
2008-03-17,78.84776666666664,,14.579508333333326,16.099254166666665,11.39151875,9.39810208333333,,11.547824999999998,,,11.424141666666667,10.250814583333336,,38.111530208333335,,7.7572562499999975,10.305608333333334,,,38.18368333333333,177.58541666666667,1.7187916666666665,,4.03663125,11.128687689393942,11.98299375,-13.471335416666667,7.678541666666668,-1.0314,8.7518,48.0,1.0,3.0,7.3660000000000005,8.0,281.6857579779383,76.29521354166667,,1.0849817755699611,0.921674467273592,82.77891625592684,41.428600540801135,0.921674467273592,,41.35031571512571,1.3241463409312382,1.436674648098042,2.7,2.0,0.8,0.718337324049021,0.3744460160814572,0.7488920321629143,False,
2008-03-18,46.64184791666668,,14.630308333333335,16.269468749999994,11.517854166666664,9.484622916666666,,11.647433333333336,,,12.985902083333327,10.695929166666668,,52.157843749999984,,10.472702083333337,10.341252083333334,,,46.883302083333334,218.13749999999996,1.909025,,8.628383333333334,11.673314772727272,12.122214583333333,4.4181791666666745,8.238774999999999,3.0715,14.3146,48.0,0.0,0.0,0.0,0.0,283.53733741739893,99.0411458333333,,1.0874301549162393,0.9195992914846346,107.70032855662348,50.982316447464,0.9195992914846346,,56.71801210915949,1.6329399926687391,1.7757081891966895,5.1,3.7,0.0,0.4799211322153215,0.3939372277912434,1.4575677428276006,False,
2008-03-19,27.070977083333343,,14.699716666666667,16.15360416666667,11.37434791666667,9.53250625,,11.682370833333335,,,10.752564583333333,10.785977083333336,,45.17497916666665,,10.042622916666668,10.372470833333336,,,38.98751041666667,202.71458333333337,1.9513541666666665,,13.672120833333333,11.438665530303028,12.141674999999998,11.917441666666667,8.287464583333335,8.1135,20.2856,48.0,0.0,0.0,0.0,0.0,285.37919785748306,84.16248958333333,,1.0896216302168924,0.9177497695240752,91.70526910290388,42.481634658306405,0.9177497695240752,,49.22363444459747,1.3644806752329814,1.4867676577468072,5.1,3.9,0.0,0.3812224763453352,0.4083887346816151,1.592716065258299,False,
2008-03-20,18.899220833333334,,14.713452083333328,15.95230208333333,11.16574583333333,9.540516666666663,,11.562016666666665,,,8.929393749999997,10.586289583333334,,46.14012916666668,,9.1315625,10.367350000000004,,,40.374918750000006,195.0125,2.727208333333333,,16.666970833333334,11.101556060606065,12.030747916666664,12.215347916666667,8.137739583333335,10.7868,23.4263,48.0,0.0,0.0,0.0,0.0,287.2106747124588,86.51504791666667,,1.0914196159131266,0.9162378845127854,94.42422036791409,44.06597831464872,0.9162378845127854,,50.35824205326539,1.4170958493976282,1.5466462076616454,6.8,4.8,0.0,0.3222179599295095,0.37901830403618025,1.8192878593736648,False,
2008-03-21,18.834124999999997,,14.702143750000007,15.780343749999998,10.911002083333335,9.51056666666667,,11.443527083333334,,,7.288779166666665,10.264195833333334,,41.677270833333324,,8.187104166666666,10.324204166666666,,,36.29934375,197.63999999999993,2.3975375,,16.815187499999993,10.741400189393936,11.877772916666665,13.866893750000008,7.865762499999999,11.9293,22.5136,48.0,0.0,0.0,0.0,0.0,289.03111747900385,77.97661458333332,,1.0929732804144192,0.9149354498591524,85.22635623675666,39.67421281532815,0.9149354498591524,,45.55214342142851,1.2742307471846726,1.3927001597553479,7.0,4.9,0.0,0.2842245223990506,0.305837405836993,1.4986032886012657,False,
