date,lw_in,ws,es,sw_out,LE,H,wd,t_avg,sw_in,Rn,t_dew,vpd,rh,vp,lw_out,G,t_min,t_max,H_subday_gaps,ppt,LE_subday_gaps,G_subday_gaps,Rn_subday_gaps,rso,flux,energy,flux_corr,ebr,ebr_corr,LE_corr,ebc_cf,ebr_5day_clim,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2017-06-30,-25.854250000000004,2.267229375,3.21144428444036,39.56808333333333,104.34521458333332,-5.919312125000001,194.6100683333333,25.13914583333333,160.83133333333333,100.57785416666664,23.527926099290124,0.22353174875,91.425,2.9879125356903606,-5.168854166666666,2.623872916666667,22.723000000000006,28.923,0.0,6.2,0.0,0.0,0.0,361.1911454071319,98.42590245833333,97.95398124999998,107.86913673487808,1.004817784865006,0.9124565694842404,114.35636289222366,1.0959425724396317,,-6.487226157345604,3.6923553946396566,4.046609469562736,6.5,5.1,14.7,0.7934528520063325,1.0053433141621748,5.127250806350082,False,,3.0294241911541704
2017-07-01,-31.75418749999999,1.8324170833333333,3.3270220074357097,54.50579166666666,153.11967291666667,-8.538893895833331,231.23981250000008,25.67545833333333,243.3305625,166.08060416666666,22.992160151003464,0.4392600314583333,89.43408333333332,2.8877619759773765,-9.010020833333332,5.165384583333332,22.59,29.648000000000003,0.0,0.0,0.0,0.0,0.0,360.9308335539482,144.58077902083338,160.91521958333334,160.67859437038632,0.8984903938558723,0.8998135662523581,170.1682200173934,1.1113413239199197,,-9.489625647007133,5.421097707468057,6.024689903316792,6.8,5.8,0.0,1.0387396043436097,0.915888056720692,5.312150903671797,False,,4.341795524350465
2017-07-02,-38.53687500000001,1.5415716666666663,3.4559436327921405,63.60525000000001,162.03985625000004,6.8714662083333335,201.40342291666667,26.2108125,286.4458125000001,195.8165625,23.922509743845772,0.3899732227083333,91.23539583333331,3.0659704100838057,-11.512875000000005,8.374063249999999,21.497,31.14,0.0,0.0,0.0,0.0,0.0,360.64716830069983,168.9113224583334,187.44249925,189.697313107954,0.901136738648844,0.8904254872719698,181.98025389687317,1.1230585987197401,,7.717059211080878,5.739883638394143,6.446225675749288,6.7000003,6.0,4.0,1.0743709459582147,0.9015621211266904,5.409372726760142,False,,4.93976095768919
2017-07-03,-18.88458333333332,2.099697083333333,3.0161460934882003,31.900395833333334,87.84468333333332,11.225630937499993,197.06379416666667,24.132791666666666,130.41497916666665,81.20968750000002,22.77256549964747,0.16602878770833332,92.92995833333332,2.8501173057798663,-1.5796875000000004,-1.0356420833333335,21.694000000000006,26.911,0.0,13.3,0.0,0.0,0.0,360.34014273365295,99.07031427083332,82.24532958333334,111.26176831972627,1.2045707005216924,0.8904254872719698,98.65472696931259,1.1230585987197401,,12.607041350413704,3.105446331039322,3.4875982049363787,4.3,3.6000001000000004,21.4,0.9687772406532452,0.8996405375434405,3.238706063850997,False,,2.3627036577129394
2017-07-04,-30.0240625,1.2793266666666667,3.2163470003375068,41.458583333333344,66.46270645833332,10.772827208333334,167.45996583333334,24.99752083333334,193.50185416666665,129.54989583333335,23.094207184613605,0.3006904729166667,93.05345833333335,2.9156565274208397,-7.530687500000003,2.758198333333333,20.528,30.56,0.0,4.9,0.0,0.0,0.0,360.0097477212176,77.23553366666665,126.7916975,85.83504023877484,0.6091529271202213,0.8998135662523581,73.86275218670514,1.1113413239199197,,11.9722880520697,2.3515245134746143,2.6133463660350222,5.8,5.3,18.0,0.4930842022616367,0.9399456815471507,4.981712291480312,False,,3.525775448925726
2017-07-05,-24.021124999999994,1.9589268750000004,3.1729435779462887,39.18966666666668,98.38262083333336,-5.1546207291666715,184.96256791666667,24.933208333333337,171.55666666666662,112.29372916666664,23.364008364443013,0.214190410625,93.35416666666664,2.9587531673212886,-3.9478541666666658,2.267364875,21.938,29.145,0.0,7.1,0.0,0.0,0.0,359.6559720148494,93.22800010416668,110.02636429166664,103.608129062171,0.8473241909278261,0.8998135662523581,109.33667208762816,1.1113413239199197,,-5.7285430254571486,3.4806701769188333,3.8682126025455563,5.0,4.1,11.7,0.9434665103711062,0.9394642742933632,3.8518034350084944,False,,3.1466649716169357
2017-07-06,-35.71687499999999,2.3160914583333336,3.2661263668095586,55.84943750000002,141.50074395833332,-3.981508583333332,216.85172916666676,25.35377083333333,225.5061458333333,140.99366666666668,23.71954829327877,0.24108206666666676,91.47133333333336,3.0250443001428926,-7.0538333333333325,5.04244,22.174,29.659,0.0,0.0,0.0,0.0,0.0,359.2788023608872,137.519235375,135.95122666666668,154.2608968197222,1.0115336120664642,0.8914717741833988,158.72711627684458,1.121740507057573,,-4.466219457122411,5.0081787790770775,5.617877003076897,6.7000003,5.7000003,2.5,0.985592407209938,0.9558085282966202,5.4481088847497485,False,,3.9267476103130057
2017-07-07,-50.17027083333335,1.3298579166666664,3.6012376778263837,64.36008333333334,174.35086291666673,-0.20251004166666645,214.03747916666669,26.804708333333334,306.36647916666664,205.72875,24.103619432142555,0.4947791791666668,86.0230625,3.106458498659717,-13.892624999999995,8.3623255625,22.043000000000006,31.599,0.0,0.0,0.0,0.0,0.0,358.87822362354774,174.14835287500009,197.3664244375,197.02618405793504,0.8823605806880673,0.8838843106446816,197.25529779966323,1.1313697821727673,,-0.22911374172821444,6.179524767563892,6.991327590209981,7.5,6.5,0.3,1.0755888600323051,0.9853919889859181,6.405047928408465,False,,5.3234189081060075
2017-07-08,-57.48845833333332,1.4469241666666663,3.5330053692716152,62.98620833333334,172.82738958333337,-4.244213479166667,174.0700814583334,26.585437499999994,316.9975833333333,211.44483333333332,22.610809480750852,0.7088344958333334,81.15629166666666,2.8241708734382813,-14.921916666666664,6.405581374999998,22.31,31.598000000000006,0.0,0.0,0.0,0.0,0.0,358.45421891930533,168.58317610416668,205.03925195833332,190.9559529292586,0.8221995276222769,0.8828380237332526,195.76341858555097,1.1327106140844558,,-4.8074656562924005,6.124227634900559,6.936977645121207,8.0,6.7000003,0.0,1.0353697535670965,1.0701298115820248,7.169870043766161,False,,5.610626543013427
2017-07-09,-66.03020833333333,1.0194647916666664,3.5363838773319443,67.46314583333334,187.6047875,-7.378278875,199.76885416666664,26.44935416666667,329.15841666666665,211.74847916666675,22.58533483082461,0.716893634166667,85.55818750000002,2.819490243165277,-16.08341666666667,3.385579854166666,20.82,31.618,0.0,0.0,0.0,0.0,0.0,358.0067697628636,180.22650862499995,208.36289931250005,206.28847122229743,0.8649644884941753,0.8736625345911213,214.73369873620598,1.1446067107226994,,-8.445227513908527,6.646996453520418,7.608196746849455,7.2000003,6.4,0.0,1.1887807239810142,1.125052090328259,7.200333485394187,False,,5.6375388486309435
