date,rh,es,H,vpd,t_dew,vp,theta_2,Rn,theta_1,ws,t_avg,theta_mean,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2003-05-14,83.28668750000001,1.1642770937702986,-3.3057291666666635,0.021972916666666672,8.591330052457705,1.1423041771036322,,110.2137916666667,,2.556208333333334,9.044999999999998,,,19.7363125,330.3652916666666,5.702000000000001,12.838,0.0,48.0,0.0,0.1,0.0,345.54335583192636,16.430583333333338,,1.0470223969416759,0.9550894067987206,17.203188744816618,20.664361220539966,0.9550894067987206,,-3.4611724757233397,0.6876861681745214,0.7200228201457242,3.4,2.7,0.0,0.2666751185724904,0.3873295921296664,1.0457898987500995,False,
2003-05-15,73.89604166666669,1.3594272272333727,102.8733125,0.03922708333333333,10.688648307459331,1.320200143900039,,111.66485416666669,,2.5682083333333328,11.3166875,,,47.27597916666666,127.2518125,8.059,15.439,0.0,48.0,0.0,0.0,0.0,346.71057157463304,150.14929166666667,,1.0690559426753898,0.9354047436445913,160.51799254475046,50.54066647392293,0.9354047436445913,,109.9773260708275,1.6508408315007237,1.764841201327031,4.3,3.2,0.0,0.5515128754146972,0.310487689077218,0.9935606050470978,False,
2003-05-16,83.050875,0.9916406282633008,35.63918750000001,0.01792083333333334,6.332060956536468,0.9737197949299672,,99.09062500000003,,3.6985,6.762729166666667,,,36.92925,114.77958333333336,2.86,9.558,0.0,48.0,2.0,0.0,2.0,347.8469638523359,72.56843750000002,,1.0896278277919187,0.9177445495554704,79.07258891937862,40.239138459484714,0.9177445495554704,,38.833450459893925,1.2839616004221244,1.3990402896361946,3.2,2.4,0.0,0.5829334540150811,0.3469160728423875,0.8325985748217299,False,
2003-05-17,69.68231250000001,1.054945932033823,67.19641666666668,0.03766875,6.591825845024692,1.017277182033823,,187.03058333333328,,2.641,7.242208333333332,,,50.821895833333336,116.11254166666664,2.253,13.33,0.0,48.0,0.0,0.0,0.0,348.95239427164194,118.0183125,,1.1136187717340895,0.8979733687883457,131.42740820837994,56.59621721511453,0.8979733687883457,,74.83119099326545,1.7677884672867037,1.968642421625508,4.0,3.3,0.0,0.5965583095834872,0.384516544746401,1.2689045976631232,False,
2003-05-18,31.06895833333333,1.4955852646376595,7.190666666666666,0.10562291666666666,11.102746427773896,1.3899623479709928,,202.75402083333336,,2.22,12.426375,,,2.9046041666666667,,5.8210000000000015,18.216,0.0,48.0,0.0,0.0,0.0,350.0267317097577,10.095270833333334,,1.1376081764007124,0.8790372825588403,11.484462642979635,3.3043014492075784,0.8790372825588403,,8.180161193772056,0.10153405609967177,0.11550597240211526,5.2000003,4.2000003,0.0,0.027501420036116483,0.430598448924509,1.8085136146624723,False,
2003-05-19,29.31083333333333,1.9851632711481315,72.557,0.14452708333333333,15.481424922271614,1.8406361878147972,,199.03170833333328,,2.3835,16.938166666666667,,,43.55027083333332,179.15308333333337,10.613,22.187,0.0,48.0,0.0,0.0,0.0,351.0698520384359,116.10727083333332,,1.1647672549831078,0.8585406189277726,135.23794713212192,50.72592941231257,0.8585406189277726,,84.51201771980936,1.528943379558079,1.7808631832324595,6.2000003,4.9,0.0,0.3634414659658081,0.4975746137506719,2.4381156073782924,False,
2003-05-20,28.166833333333344,2.074869028465249,99.79787500000002,0.15150624999999998,16.35532155450801,1.923362778465249,,161.47252083333333,,2.484854166666666,17.848958333333332,,,39.07299999999999,,13.341,22.247,0.0,48.0,0.0,0.0,0.0,352.08163785723093,138.870875,,1.1917074510276484,0.8391321201673004,165.49345646822917,46.5635852340033,0.8391321201673004,,118.9298712342259,1.3729570245025589,1.6361631160404488,7.2000003,5.4,0.0,0.3029931696371201,0.5368435073955279,2.8989549399358507,False,
2003-05-21,88.22416666666668,1.2765512515211224,109.90391666666665,0.01685625000000001,10.12582646708442,1.259695001521122,,30.130604166666675,,2.2281041666666668,10.521625,,,31.77477083333333,260.4131041666667,7.737,13.249,0.0,48.0,0.0,1.2000000000000002,0.0,353.06197823660773,141.67868749999997,,1.222386498555061,0.8180718628535769,173.18611473300163,38.84105086134782,0.8180718628535769,,134.3450638716538,1.10870942339946,1.3552714299842663,3.0,2.3,1.5,0.5892484478192462,0.6207313828497204,1.427682180554357,False,
2003-05-22,90.00964583333332,1.0820659655251197,123.13445833333334,0.011516666666666666,7.748755660781878,1.070549298858453,,32.69337500000001,,2.222020833333334,8.087104166666666,,,41.992041666666665,94.25456250000002,6.0539999999999985,9.637,0.0,48.0,0.0,0.2,0.0,354.0107684713791,165.12650000000005,,1.2563905594984786,0.7959308452613464,207.46337572302556,52.75840472406675,0.7959308452613464,,154.70497099895877,1.461824860673776,1.836622954590711,2.4,1.8000001,1.1,1.0203460291978377,0.7109574590250264,1.2797234973407934,False,
2003-05-23,100.0,1.019720074448468,74.09893749999998,0.0,7.0473325500100765,1.019720074448468,,39.21208333333333,,2.5205208333333338,7.229895833333334,,,40.22825,105.5334375,5.972,8.85,0.0,48.0,0.0,2.8000000000000003,0.0,354.92790984486214,114.3271875,,1.2873831437629304,0.7767695303801091,147.182894061324,51.78917095308111,0.7767695303801091,,95.39372310824288,1.3992827889040242,1.801413075792624,2.7,2.1000001,2.3,0.8578157095290728,0.7521389533456907,1.5794918772398456,False,
