date,H,G,Rn,LE,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebr_5day_clim,ebc_cf,ebr_corr,flux_corr,H_corr,ebr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2011-11-03,8.472841528059641,-2.0706646709587813,9.72988135416667,5.435076465629471,0,0,0,0,168.98979130080625,13.907917993689114,11.800546025125449,0.9961876000546528,1.003826989961668,0.9961876000546528,13.961143456238663,8.505267007534329,1.1785825811853703,5.455876448704333,0.19137437204247584,0.19210675984320288,2.1000001,1.4,0.0,0.13721911417371635,0.12261667378413275,0.17166334329778588,False,
2011-11-04,-8.59805568999705,-3.8376529042549197,-42.164993958958334,0.8696568558729095,0,0,0,0,167.2547650751371,-7.728398834124142,-38.32734105470341,1.027695433016509,0.9730509330617372,1.027695433016509,-7.520125696617737,-8.366346111668406,0.20164192509711645,0.8462204150506712,0.030621470689067225,0.029796250625719507,2.2,1.5,5.9,0.019864167083813004,0.13903711686428505,0.2085556752964276,False,
2011-11-05,-7.669135091360219,-5.53088891199225,-9.82189409375,5.548774473158857,0,0,0,0,165.54841800417896,-2.120360618201362,-4.291005181757752,1.0482257094761294,0.953993010245636,1.0482257094761294,-2.022809208964216,-7.316301271787175,0.4941407731725892,5.29349206282296,0.1953777903809328,0.18638904638064688,1.1,0.8,0.0,0.23298630797580855,0.1300287979731835,0.10402303837854683,False,
2011-11-06,1.321013532846311,-4.710125914396863,-25.707413775000006,2.7144403903326717,0,0,0,0,163.8713411629356,4.035453923178983,-20.99728786060314,1.0577784294335142,0.9453775688501636,1.0577784294335142,3.8150276191018015,1.2488565621004113,-0.19218929368257304,2.56617105700139,0.09557810794967064,0.09035739932875812,1.2,0.90000004,1.0,0.1003971059031932,0.13319467346950115,0.11987521145033796,False,
2011-11-07,-1.3369993074638309,-4.004472405417165,-12.797072458333332,4.957317018211731,0,0,0,0,162.22411046612783,3.620317710747901,-8.792600052916166,1.0658029291925264,0.9382597594825716,1.0658029291925264,3.3967984245368203,-1.2544526486493783,-0.4117459783181178,4.651251073186199,0.17455199340344027,0.16377511134791528,1.0,0.8,0.0,0.2047188891848941,0.12888349271322547,0.10310679417058037,False,
2011-11-08,-2.009895814916909,-8.447562748459253,-14.577392707499996,2.2757545732774007,0,0,0,0,160.60728650540173,0.26585875836049233,-6.129829959040741,1.076874930271497,0.8484768194980794,1.1785825811853703,0.22557499372941914,-1.7053500085631992,-0.04337131048282727,1.9309250022926183,0.08013155015167107,0.06798976281414072,1.1,0.8,0.0,0.0849872035176759,0.1372474110381008,0.10979792883048066,False,
2011-11-09,1.7186757546772122,-6.98090118917948,-9.290853729166663,4.491334488935271,0,0,0,0,159.02141441438334,6.210010243612484,-2.3099525399871847,1.0699313548652885,0.866113714910986,1.1545828022164204,5.378575041730485,1.4885686426109226,-2.688371356602389,3.8900063991195633,0.15814429160071702,0.13697093989026327,1.2,0.90000004,0.0,0.1521899264474069,0.15815902574827306,0.1423431294998068,False,
2011-11-10,-4.799932385107371,-4.717166750900527,-2.495271895833333,3.8609056954142735,0,0,0,0,157.46702376144353,-0.939026689693097,2.2218948550671938,1.0670776124116539,0.866113714910986,1.1545828022164204,-0.8133038946106539,-4.157287269386893,-0.4226242693490099,3.3439833747762404,0.1359462755763733,0.11774493376776532,1.6,1.1,0.0,0.10704084887978664,0.2812202438312881,0.3093422682144169,False,
2011-11-11,-2.651562207151406,-4.3067317612865335,-1.1927338458333334,2.876702732494263,0,0,0,0,155.94462846993818,0.2251405253428569,3.1139979154532007,1.0703113749204387,0.9289416388464632,1.0764938917387483,0.20914240858274716,-2.4631465422145724,0.0722995106148267,2.6722889507973195,0.10129152413317588,0.09409391442952847,1.8000001,1.2,0.0,0.0784115953579404,0.3167460563521047,0.3800952676225256,False,
2011-11-12,-18.169995977322376,0.42643151467363416,10.42855216666667,12.908331637761767,0,0,0,0,154.4547267655941,-5.261664339560609,10.002120651993037,1.07168617380591,1.0015975668880466,0.9984049812610764,-5.270070200285504,-18.199023761251684,-0.5260548760239323,12.928953560966177,0.4545150149983359,0.4552411331364172,1.7,1.2,0.0,0.3793676109470144,0.3378819558527029,0.4054583470232435,False,
2011-11-13,8.199065922536002,-0.4183079864982538,28.21088835416667,29.35875869768541,0,0,0,0,152.99780115061859,37.5578246202214,28.629196340664922,1.0631049517369149,1.0234655346815789,0.9770724720213666,38.43913905641187,8.391461388297822,1.311871425705173,30.04767766811405,1.0337506832234429,1.058008195732728,1.6,1.1,0.3,0.9618256324842982,0.3566809009322479,0.3923489910254727,False,
2011-11-14,12.2752864120611,-2.5723469829382357,24.76173247916667,19.284171649302284,0,0,0,0,151.5743184040088,31.55945806136339,27.334079462104906,1.0565923437347151,1.0015975668880466,0.9984049812610764,31.609876406566915,12.2948970031743,1.1545828022164204,19.314979403392613,0.6790145940140181,0.6800993652459152,2.3,1.5,0.0,0.4533995768306101,0.3792053640629979,0.5688080460944969,False,
2011-11-15,4.633466195156921,-5.3719540034108535,0.6675322853750041,10.134887691187656,0,0,0,0,150.18472960744538,14.768353886344578,6.039486288785857,1.0483208065775314,0.979118988263021,1.0213263270218285,14.459975715507955,4.536714733152954,2.4452996795052777,9.923260982355002,0.3568593339739559,0.3494077500327952,2.3,1.5,0.0,0.23293850002186345,0.3965425740515433,0.5948138610773148,False,
