date,rh,H,sw_in,vp,theta_1,G,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2011-07-04,,,,,5.167708333333335,-2.828958333333333,484.02083333333326,,220.75625,3.4501658800594734,1.7450208333333332,44.31291666666666,,112.74125,408.625,26.110416666666666,5.7979166666666675,,6.428125000000001,22.3,34.5,0.0,0.0,6.0,0.254,6.0,,366.1272489660205,,115.57020833333333,1.1908756747534341,0.8393975537736214,,14.823901495277633,0.8397182184505079,,,,0.5250510805099117,9.6,7.1,6.1,,0.07395085640984672,0.5250510805099117,True,0.5250510805099117
2011-07-05,,,275.08610416666664,,5.256875000000002,-0.7289583333333356,480.35416666666674,,196.70416666666668,3.3554665508778645,2.0490833333333334,,,136.7104166666667,394.35416666666674,25.48541666666667,5.837187499999999,,6.4175,21.4,34.5,0.0,0.0,7.0,0.254,7.0,,365.83567073689204,,137.43937500000004,1.1908756747534341,0.8395685848356169,,27.48098226288373,0.8397182184505079,,,,0.9727666028184928,9.8,7.2000003,6.8,,0.13510646698424342,0.9727666028184928,True,0.9727666028184928
2011-07-06,,,349.30675,,5.2716666666666665,13.264583333333334,507.875,,235.5,3.984722474831661,2.091541666666666,65.92729166666666,,175.99791666666667,400.4375,28.252104166666665,5.8871875,,6.5027083333333335,20.4,35.4,0.0,0.0,1.0,0.0,1.0,,365.52513926264436,,162.73333333333338,1.1927049158953162,0.839544401023219,,40.366308449604844,0.8384303499322292,,,,1.4327131661780728,9.5,7.3,0.0,,0.1962620775586401,1.4327131661780728,True,1.4327131661780728
2011-07-07,,,338.06602083333337,,8.19025,-3.45725,505.54166666666674,,233.30625,3.92811003314388,2.596458333333334,63.33547916666666,,174.94816666666668,405.6875,28.12083333333333,7.433666666666667,,6.677083333333332,22.5,36.8,0.0,0.0,4.0,19.262,4.0,,365.1955958799417,,178.40541666666667,1.1855556491854793,0.8397334722305405,,43.48568449861842,0.8434863438819064,,,,1.5432320634746592,10.900001,7.9,6.0,,0.1953458308195771,1.5432320634746592,True,1.5432320634746592
2011-07-08,,49.91833333333332,274.726625,1.6276141780312363,14.602229166666667,-4.333124999999997,486.0625,79.17250000000001,220.11041666666665,4.285496745526596,2.239666666666667,,,148.0616666666666,413.08333333333326,29.6,11.669062499999995,,8.735895833333334,22.9,37.6,0.0,0.0,5.0,0.0,5.0,7.0592996863377095,364.84697753461296,129.09083333333334,152.39479166666663,1.2057126955740274,0.8404115566578914,155.64645663223087,95.4592883903347,0.8293849800792803,0.8470816615287872,60.18716824189615,2.8137318424834312,3.3925522044231733,10.400001,7.7000003,0.4,0.4405911782137428,0.1944295840805141,1.497107855748834,False,
2011-07-09,,48.1509375,199.59066666666672,1.7815328223136462,12.654249999999998,-14.630812500000005,472.29166666666674,45.04500000000001,185.88958333333332,3.736860451645488,2.2071666666666663,39.03566666666668,,95.4179166666667,407.16666666666674,27.487500000000008,11.738625,,10.823,23.8,34.4,0.0,0.0,6.0,1.016,6.0,5.624650727404647,364.4792169763357,93.1959375,110.0487291666667,1.206286441326772,0.8422725599892338,112.42099579298728,54.33717274956446,0.8289904998850179,0.846860642605482,58.08382304342281,1.59758827012586,1.9271490690755169,9.6,7.2000003,0.90000004,0.2676595817746725,0.1935133373414511,1.393296086912449,False,
2011-07-10,,,205.37085416666665,,11.781562499999998,-4.801041666666663,465.89583333333326,,187.1833333333333,3.41939814452622,2.1352083333333334,39.84747916666667,,97.95647916666664,398.33333333333326,26.0500625,11.324135416666673,,10.866708333333335,22.2,33.1,0.0,0.0,3.0,0.0,3.0,,364.0922429671268,,102.75752083333332,1.206286441326772,0.8436742469056943,,30.296269767389802,0.8289904998850179,,,,1.0730076703911613,9.0,6.7000003,6.6,,0.16015039139493192,1.0730076703911613,True,1.0730076703911613
2011-07-11,,,,,11.1375625,,,,,,,,,,,,10.901072916666667,,10.664583333333333,21.5,29.9,1.0,1.0,4.0,0.0,4.0,,363.6859805036949,,,1.2066494579465334,0.8464259801483603,,26.14861954099707,0.8287411007516567,,,,0.9207185356234652,8.6,6.6,0.4,,0.13950280842779778,0.9207185356234652,True,0.9207185356234652
2011-07-12,,88.1258125,305.15425,1.6641814020647212,10.649708333333333,17.42020833333334,499.35416666666674,19.25720833333333,219.76666666666665,3.96260344995724,2.0830208333333333,59.997520833333304,,152.39145833333333,406.58333333333326,28.45835416666668,10.754052083333335,,10.858395833333338,23.1,33.7,0.0,0.0,1.0,0.0,1.0,6.751684647264844,363.2603510536734,107.38302083333332,134.97125,1.2222561352032482,0.8491660211088994,131.24955603019987,23.537241032303786,0.8181591167335076,0.7955992171172256,107.71231499789609,0.6836289271059014,0.8355696503576021,9.2,7.0,0.0,0.11936709290822885,0.12701686882689475,0.8891180817882632,False,
2011-07-13,21.4160625,97.08458333333334,370.03916666666674,0.7694151687012575,9.436541666666667,8.348979166666664,497.6875,17.65625,210.7770833333333,4.008665168701259,2.686625,77.21458333333331,3.23925,148.59166666666667,353.29166666666674,28.42710416666667,10.1589375,2.938741395618109,10.881333333333332,19.8,35.0,0.0,0.0,0.0,0.0,0.0,8.541516495683098,362.81527280574403,114.74083333333334,140.24268750000002,1.2222561352032482,0.8504297219824017,140.24268750000002,21.580459887182347,0.8181591167335076,0.8181591167335076,118.66222761281769,0.6267760691486618,0.7660808959155271,11.400001,8.2,0.0,0.09342449950189356,0.08802634843643684,0.721816057178782,False,
