date,rh,H,sw_in,vp,theta_1,G,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2006-05-07,26.26312499999999,97.15847916666664,340.52708333333334,0.29319011058835803,15.728333333333332,7.245999999999999,390.5,52.16272916666668,252.9958333333333,1.6009609439216914,2.1277291666666667,31.78195833333333,1.307770833333333,184.99022916666672,266.75835416666666,13.586687499999998,14.640666666666664,-10.072429856684543,13.553000000000004,7.387,19.4,0.0,0.0,0.0,0.0,0.0,5.103081070199029,359.2083006491426,149.32120833333337,177.74422916666668,1.1445410419169002,0.8523724473880968,170.90425136612384,59.70238438964574,0.8737126615618607,0.8400903311089681,111.20186697647809,1.8254364086192367,2.089286889074105,6.8,5.2000003,0.0,0.40178591702660205,0.3714840243459481,1.9317170380441373,False,
2006-05-08,27.833770833333322,116.97912499999997,367.17958333333337,0.3321463459242907,15.226083333333328,8.632520833333334,395.6062499999999,58.294687500000016,226.25833333333333,1.6575630125909575,3.028208333333332,35.7245,1.325416666666667,197.94160416666665,262.0896041666667,14.248333333333333,14.199437499999995,-8.368926727345608,13.172791666666667,8.85,19.19,0.0,0.0,0.0,0.0,0.0,5.796587031056095,360.28083723696676,175.2738125,189.30908333333332,1.1445410419169002,0.8522296791912042,200.60807197949742,66.72066236947012,0.8737126615618607,0.9258605525619699,133.88740961002728,2.041316079945596,2.336370033022656,9.0,6.4,0.0,0.3650578176597899,0.3590564745381273,2.297961437044015,False,
2006-05-09,31.89145833333333,113.20897916666672,310.11439583333333,0.3555135490828902,14.805624999999996,5.645500000000002,385.88541666666663,50.8595,242.23958333333331,1.5634718824162233,2.1163125000000007,30.092687499999986,1.2079583333333337,166.4287499999999,272.30212500000005,13.250791666666665,13.80984375,-7.744520791658343,12.8140625,7.0920000000000005,18.96,0.0,0.0,0.0,0.0,0.0,4.7894847286948465,361.327324078325,164.06847916666672,160.7832499999999,1.1445410419169002,0.8528893406822053,187.783108091138,58.2107851213726,0.8737126615618607,1.0204326580453302,129.57232296976537,1.7792583403162514,2.036434194664897,8.0,5.8,0.0,0.35110934390774085,0.3537580808915434,2.051796869170952,False,
2006-05-10,31.085208333333334,102.28016666666672,332.73983333333337,0.3281150679123251,14.365458333333335,5.9422916666666685,390.4708333333333,41.678468750000015,149.68129166666662,1.571927567912326,1.4578124999999995,33.074041666666666,1.2438124999999998,173.3245833333332,264.11249999999995,13.20972916666667,13.425447916666668,,12.485437499999998,7.162000000000001,19.69,0.0,0.0,1.0,0.07,1.0,4.732004573500811,362.34775720825263,143.95863541666677,167.38229166666653,1.1348167046578843,0.853690408971678,163.36666425058755,47.297422562061634,0.8811995768968454,0.8600589344502055,116.0692416885259,1.458013787560542,1.6545784017452152,6.4,5.1,0.0,0.3244271375971011,0.33930519040533985,1.7304564710672332,False,
2006-05-11,14.982562499999998,85.97699999999998,333.77697916666665,0.12449364679089008,13.920437499999998,7.0726458333333335,398.54583333333335,46.60795833333333,194.86460416666668,1.7786811467908905,1.8878541666666664,32.53620833333333,1.6541874999999993,169.64681249999995,266.92085416666663,15.082104166666667,13.058583333333335,,12.196729166666666,8.26,21.3,0.0,0.0,0.0,0.0,0.0,5.144200406852012,363.3421405583305,132.5849583333333,162.57416666666666,1.1311277582082322,0.8524860353110743,149.97052669171518,52.71955542424603,0.8840734326810743,0.8155352172598146,97.25097126746915,1.6333828393239538,1.8475646693403007,8.8,6.3,0.0,0.2932642332286192,0.3209830521858903,2.022193228771109,False,
2006-05-12,15.474583333333333,112.47345833333335,370.68227083333335,0.1557107818099038,13.304895833333335,9.971145833333333,412.83333333333337,54.53183333333333,250.14585416666665,2.062356615143237,2.3503958333333332,35.01495833333333,1.9066458333333327,193.42412500000003,270.59583333333336,17.56127083333333,12.595666666666668,-17.865449525727342,11.8864375,11.55,23.13,0.0,0.0,0.0,0.0,0.0,6.04724064750349,364.31048548439765,167.0052916666667,183.45297916666667,1.1123645411518717,0.8504894525795298,185.7707646347262,60.659277764003676,0.8989858656987427,0.9103438517340332,125.11148687072253,1.9156242787620967,2.130872521864585,9.6,6.9,0.0,0.30882210461805576,0.301204250370947,2.0783093275595346,False,
2006-05-13,18.410000000000004,118.16758333333333,377.8909375,0.2261299200896865,12.523854166666672,12.029270833333335,418.56875000000014,55.73318749999999,212.6723125,2.1174007534230195,2.1849583333333342,34.96977083333334,1.8912708333333337,210.02047916666672,285.63335416666666,18.00145833333333,12.06590625,-13.415364199590051,11.607958333333334,10.42,23.18,0.0,0.0,0.0,0.0,0.0,6.037740086382337,365.2528102972188,173.90077083333333,197.9912083333334,1.1311277582082322,0.8492916623527109,196.70398906339187,63.04135543467406,0.8840734326810743,0.8783257211126164,133.6626336287178,1.9586537427627344,2.215487617157375,9.3,6.7000003,0.0,0.33066977879946885,0.3096564476474551,2.0746982921348835,False,
2006-05-14,20.085,56.18868749999999,261.1566041666666,0.262710015564436,11.737,8.563083333333333,414.9770833333334,41.95625,222.69291666666663,2.2177933488977697,1.8792291666666656,24.56283333333334,1.9550833333333333,121.49022916666664,299.8855000000001,18.64895833333333,11.514166666666668,-11.487099546340295,11.291333333333334,11.76,24.23,0.0,0.0,0.0,0.0,0.0,4.912706746054427,366.16913979712854,98.1449375,112.92714583333333,1.1123645411518717,0.8488005429463041,109.1729483685666,46.67064477970322,0.8989858656987427,0.8690996020111049,62.5023035888634,1.475402744538455,1.6411856969427303,7.8,6.0,0.0,0.2735309494904551,0.3026818128065139,1.8160908768390835,False,
2006-05-15,30.790208333333343,60.48092708333335,244.6339583333333,0.455287353865285,10.9748125,7.443437500000003,409.3249999999999,37.57865625,156.13479166666667,2.051349853865285,1.9897916666666668,24.001770833333346,1.5960625000000002,118.36135416666669,307.04583333333335,17.694999999999997,10.990041666666668,-4.616680193296313,11.005270833333334,13.88,23.36,0.0,0.0,1.0,0.08,1.0,4.789485064261618,367.05950481360964,98.05958333333336,110.91791666666668,1.0984860260166407,0.8479153344877575,107.71708200868095,41.279628767107894,0.9103438517340332,0.8840734326810743,66.43745324157307,1.3202532188527154,1.4502797117131976,8.6,6.4,0.0,0.2266062049551871,0.29167570823389205,1.8667245326969093,False,
2006-05-16,51.21479166666666,47.35524999999999,201.71114583333335,0.7169700810709979,10.416166666666664,5.607479166666665,393.0958333333333,53.3034375,222.63333333333333,1.7024492477376645,1.8682708333333335,19.480458333333328,0.9854791666666664,107.61275,318.4916666666667,14.762520833333328,10.5961875,1.9285487833480168,10.776208333333335,11.18,21.21,0.0,0.0,0.0,1.75,0.0,3.8796971207108775,367.92394175073883,100.65868749999998,102.00527083333333,1.0984860260166407,0.8473178214984756,110.57216161592588,58.55308123240138,0.9103438517340332,0.986798884779851,52.019080383524525,1.8674553664148408,2.0513736242164886,6.3,5.0,1.7,0.41027472484329774,0.28514640437088523,1.4257320218544265,False,
2006-05-17,35.04708333333333,89.43485416666664,265.0415,0.4977161560443106,10.281520833333332,7.133708333333334,401.34166666666647,43.04522916666669,212.3008333333333,1.9786328227109768,1.8913333333333335,24.61775,1.4809166666666669,136.22437499999998,297.12291666666675,17.043145833333334,10.430197916666666,-3.0901848000067766,10.578875,12.03,22.15,0.0,0.0,0.0,0.0,0.0,4.739963200325927,368.7624921393718,132.48008333333334,129.09066666666664,1.1123645411518717,0.8474959984551221,147.3661471088451,47.88198659075636,0.8989858656987427,1.026256093908158,99.4841605180887,1.5113648174124927,1.6811886316341298,7.7000003,6.1,0.0,0.2756046937105131,0.27198530045656,1.659110332785016,False,
2006-05-18,33.38520833333333,56.47277083333334,239.38893750000003,0.4733388408248458,9.919020833333336,6.0585625000000025,404.11458333333326,38.99047916666667,252.25627083333333,2.007255507491512,2.316958333333333,22.755499999999994,1.5339166666666673,110.37875000000004,297.8541666666667,17.239395833333333,10.149552083333337,-3.7243711469446095,10.380083333333333,11.13,22.68,0.0,0.0,0.0,0.0,0.0,4.771592948494249,369.5752021968967,95.46325,104.32018750000002,1.1053817227065517,0.8475500159712646,105.52333174016621,43.09936303040392,0.904664858716388,0.9150985277897432,62.42396870976231,1.3692559569701417,1.5135505085418632,9.6,7.0,0.8,0.21622150122026615,0.2619267219374094,1.833487053561866,False,
2006-05-19,25.98770833333334,116.15522916666664,361.5908541666667,0.36343233321318696,9.321666666666667,10.713208333333332,421.35416666666663,49.04331249999999,243.9666666666665,2.1869948332131868,2.8904791666666667,34.554916666666664,1.8235624999999995,194.4742083333333,288.78750000000014,18.6325,9.780968750000003,-7.4761780722175155,10.240270833333332,13.71,23.1,0.0,0.0,0.0,0.0,0.0,6.366501377003824,370.3621223953283,165.1985416666666,183.761,1.0984860260166407,0.8468822041063646,181.46828953916102,53.873393450817225,0.9103438517340332,0.8989858656987427,127.59489608834384,1.7245939161913837,1.8944423174895488,10.0,7.2000003,0.0,0.2631169775770077,0.2835529965671466,2.0415816603493546,False,
2006-05-20,21.911687500000006,111.86230208333336,373.00079166666677,0.27758112677548913,8.569666666666668,9.970666666666666,418.75416666666666,42.481125,218.29166666666663,2.095706126775489,2.8885000000000005,35.74460416666667,1.818125,195.59943749999996,277.10210416666666,18.005625,9.2509375,-11.239843287730565,9.932208333333334,13.2,22.67,0.0,0.0,1.0,0.0,1.0,6.443225207362315,371.12330703846675,154.34342708333338,185.62877083333328,1.1024845410604067,0.8454206924410826,170.16124237365912,46.83478359935477,0.9070421967442429,0.8314628513158154,123.32645877430436,1.492937173587311,1.6459401546544272,9.6,6.9,0.0,0.23854205139919235,0.2756074012375116,1.9016910685388304,False,
2006-05-21,23.492500000000003,127.25230208333332,333.01285416666667,0.29419402663237953,7.9148749999999986,7.579270833333332,412.05833333333334,38.103916666666656,186.51874999999995,2.0201940266323795,2.6944791666666674,31.975916666666674,1.726,175.05062500000003,286.07085416666666,17.381666666666664,8.847395833333335,-10.343462319735368,9.779916666666663,11.43,21.94,0.0,0.0,1.0,0.0,1.0,5.844319913613225,371.85881384878365,165.35621874999995,167.47135416666669,1.0927785037697757,0.8442052644929704,180.69772131465268,41.6391410427682,0.9150985277897432,0.9873701659176785,139.0585802718845,1.338304638000519,1.4624705399023583,10.1,7.2000003,0.0,0.2031208998564012,0.26688388106811395,1.9215640237555849,False,
2006-05-22,41.28833333333333,80.20500000000001,255.2474791666666,0.391563978155955,7.5664374999999975,-0.5260000000000006,367.83333333333326,44.67247916666667,186.06666666666675,1.2459806448226218,4.397708333333333,25.89166666666667,0.8544166666666665,126.94333333333338,265.4104375,9.954145833333332,8.54921875,-6.479606104769168,9.531999999999998,3.177,14.52,0.0,0.0,1.0,1.4899999999999998,2.0,4.364624559502469,372.5687035646456,124.87747916666667,127.46933333333338,1.0918237359477594,0.8433049482583721,136.34419583948852,48.77447309779845,0.9158987546024984,0.9796668414363714,87.56972274169006,1.5579030910685845,1.7009555731350638,6.4,4.5,0.5,0.3779901273633476,0.2753276110427553,1.2389742496923992,False,
2006-05-23,41.69416666666668,151.75522916666668,383.12466666666666,0.3936789536656005,7.797624999999999,3.869604166666668,386.1,45.58827083333332,208.7400208333333,1.5248039536656008,1.7998125,35.214354166666666,1.1311250000000004,219.14583333333331,257.36041666666654,12.068833333333338,8.64096875,-6.377294125226937,9.484312499999998,1.7480000000000002,20.88,0.0,0.0,0.0,0.0,0.0,5.320698372284701,373.2530395484307,197.3435,215.2762291666666,1.0908706350432955,0.8421567904486618,215.2762291666666,49.73090595448407,0.9166989814152536,0.9166989814152536,165.54532321218255,1.5930507028972372,1.7378122319256777,6.1,4.9,0.0,0.3546555575358525,0.27776973773590485,1.361071714905934,False,
2006-05-24,21.63541666666667,126.03152083333332,384.61614583333335,0.2405007082075968,7.589416666666665,9.1815,414.42916666666673,33.54756249999999,204.6058333333333,2.156063208207597,1.8652083333333327,35.57289583333334,1.9155625,207.96541666666664,273.38958333333335,18.007083333333334,8.405239583333335,-12.880582748319805,9.2210625,9.91,25.03,0.0,0.0,0.0,0.0,0.0,6.081029594336942,373.91188740602547,159.57908333333333,198.78391666666664,1.0918237359477594,0.8411077823982479,174.23223094411875,36.628025020690934,0.9158987546024984,0.8027766330860941,137.60420592342786,1.1789818015185272,1.2872403151483778,7.7000003,6.0,0.0,0.21454005252472969,0.287576659320083,1.7254599559204975,False,
2006-05-25,,,,,7.015958333333334,10.1895625,,,,,,,,,,,7.993906250000001,,8.97185416666667,12.77,25.85,0.0,0.0,0.0,,0.0,,374.54531461814855,,,1.0927785037697757,0.839352103527422,,67.25073549699343,0.9150985277897432,,,,2.3679643435598265,10.5,7.5,0.0,,0.31572857914131025,2.3679643435598265,True,2.3679643435598265
2006-05-26,,,,,6.516958333333332,,,,,,,,,,,,7.6793854166666655,,8.841812500000003,13.3,22.03,0.0,0.0,22.0,,22.0,,375.1533901838748,,,1.1015127450003066,0.8379327020902813,,59.811562210665436,0.9078424235569982,,,,2.1060237572241585,10.7,7.4,0.0,,0.2845978050302916,2.1060237572241585,True,2.1060237572241585
2006-05-27,26.937916666666666,,368.46360416666647,0.3761880798357661,6.148791666666668,5.6258541666666675,395.1270833333333,,184.78125,1.4883547465024325,5.2519166666666655,36.182770833333336,1.1121666666666667,196.60729166666667,259.48127083333327,12.7348125,7.368197916666666,-7.32971991287337,8.587604166666667,9.01,16.5,0.0,0.0,48.0,0.15,48.0,6.159461767056059,375.736184276688,,190.98143750000003,1.0908706350432955,0.8367360590864695,,53.503801484896314,0.9166989814152536,,,,1.8708432186662336,9.8,6.7000003,0.0,,0.2792303186413639,1.8708432186662336,True,1.8708432186662336
2006-05-28,26.062708333333337,,390.69943750000016,0.2793321649963646,6.011937500000003,3.624333333333333,380.5520833333332,,225.88752083333327,1.2383113316630308,3.4402083333333326,38.867479166666655,0.9589791666666668,208.45010416666676,237.18333333333328,9.894916666666663,7.204531249999998,-13.1265128885266,8.397125,5.332000000000002,14.27,0.0,0.0,48.0,0.0,48.0,5.497479280936213,376.29376791332925,,204.8257708333334,1.1631453119386082,0.8349979832212956,,43.97898995270956,0.8597378072506738,,,,1.5336318606136423,7.7000003,5.6,0.0,,0.2738628322524362,1.5336318606136423,True,1.5336318606136423
2006-05-29,11.853104166666668,,372.80985416666664,0.12910669548552736,5.8356666666666674,3.962708333333333,384.20416666666665,,187.84437499999996,1.3639400288188608,1.9943333333333333,36.50839583333333,1.2348333333333332,196.2666875,244.2125625,10.988875,7.050270833333335,-20.096584762400287,8.264875000000002,3.897,16.94,0.0,0.0,48.0,0.0,48.0,5.081632478999982,376.8262126356568,,192.3039791666667,1.2456765167114108,0.8337135458685224,,40.76465676458922,0.8027766330860941,,,,1.4230253330765952,7.1,5.3,0.0,,0.2684953458635085,1.4230253330765952,True,1.4230253330765952
2006-05-30,10.389541666666664,,392.55375000000015,0.14003783874361886,5.566083333333332,6.830979166666669,402.0229166666666,,229.3125208333333,1.7483086720769525,2.0270000000000006,37.43975,1.6082708333333338,198.70895833333336,245.58333333333326,14.803958333333336,6.850062500000001,-19.04028458165225,8.134041666666665,8.13,20.92,0.0,0.0,48.0,0.0,48.0,5.884909270299375,377.33359020568156,,191.87797916666668,1.1991635128953595,0.8339146323636193,,41.30639366967213,0.8339146323636193,,,,1.447203227110195,7.1,5.5,0.0,,0.26312785947458084,1.447203227110195,True,1.447203227110195
2006-05-31,10.074354166666666,,390.7920208333333,0.15954263269535796,5.282166666666665,8.469041666666667,411.82708333333335,,185.96291666666676,2.108875966028691,1.7868958333333336,37.26372916666667,1.9493333333333336,199.94479166666667,258.2166875,17.7773125,6.610312499999997,-17.533110244467295,7.938458333333334,10.11,24.18,0.0,0.0,48.0,0.0,48.0,6.036736067572759,377.81597231389236,,191.47575,1.1977745631264451,0.8348816470019101,,44.01666070713264,0.8348816470019101,,,,1.5465622385139188,7.7000003,6.0,0.0,,0.25776037308565314,1.5465622385139188,True,1.5465622385139188
2006-06-01,9.381583333333333,,393.85527083333335,0.15747142896562324,4.999416666666669,10.380729166666667,423.5604166666668,,195.33916666666664,2.3246172622989563,2.3875208333333338,38.52825000000001,2.167145833333334,195.93624999999997,264.14377083333335,19.36979166666667,6.34838541666667,-17.863232691737963,7.697354166666668,12.42,25.1,0.0,0.0,48.0,0.0,48.0,6.6585619702767,378.2734303009371,,185.55552083333328,1.1963841405886306,0.8358519359074686,,53.075485790250816,0.8358519359074686,,,,1.8677073615557684,10.3,7.4,0.0,,0.25239288669672544,1.8677073615557684,True,1.8677073615557684
