date,rh,es,sw_in,H,vpd,vp,Rn,ws,t_avg,G,t_dew,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2005-01-01,,,,,,,,,,,,,,,,,,,,,,121.13124187495814,,,0.8493879517117483,1.1773183243119087,,,1.1773183243119087,,,,,3.9,2.4,0.0,,,,False,
2005-01-02,,,,,,,,,,,,,,,,,,,,,,121.61405727785471,,,0.8574544855240356,1.1662426599691147,,,1.1662426599691147,,,,,2.2,1.4,0.0,,,,False,
2005-01-03,,,,,,,,,,,,,,,,,,,,,,122.1357152099229,,,0.8617721772895774,1.1603994957752906,,,1.1603994957752906,,,,,2.5,1.6,1.9,,,,False,
2005-01-04,,,,,,,,,,,,,,,,,,,,,,122.69610940345638,,,0.8715644313816997,1.1473621042734499,,,1.1473621042734499,,,,,2.0,1.3000001,0.8,,,,False,
2005-01-05,,,,,,,,,,,,,,,,,,,,,,123.2951233716557,,,0.8844043236155491,1.1307045581956023,,,1.1307045581956023,,,,,2.2,1.4,18.0,,,,False,
2005-01-06,,,,,,,,,,,,,,,,,,,,,,123.93263013412941,,,0.8886040855466029,1.1253605697579872,,,1.1253605697579872,,,,,2.3,1.5,3.0,,,,False,
2005-01-07,,,,,,,,,,,,,,,,,,,,,,124.60849193277092,,,0.8942224049157652,1.1182900299777199,,,1.1182900299777199,,,,,3.2,2.0,0.4,,,,False,
2005-01-08,,,,,,,,,,,,,,,,,,,,,,125.32255993966696,,,0.8967681834529365,1.1151153870664516,,,1.1151153870664516,,,,,2.9,1.8000001,12.1,,,,False,
2005-01-09,,,,,,,,,,,,,,,,,,,,,,126.07467395874498,,,0.8982174361492486,1.113316174630392,,,1.113316174630392,,,,,1.8000001,1.2,0.0,,,,False,
2005-01-10,,,,,,,,,,,,,,,,,,,,,,126.86466212290026,,,0.8994545163283354,1.111784956155539,,,1.111784956155539,,,,,2.8,1.7,0.0,,,,False,
2005-01-11,,,,,,,,,,,,,,,,,,,,,,127.69234058837748,,,0.9021558673180388,1.1084559068188913,,,1.1084559068188913,,,,,2.0,1.3000001,8.5,,,,False,
2005-01-12,,,,,,,,,,,,,,,,,,,,,,128.55751322819523,,,0.9044965665363656,1.105587391922725,,,1.105587391922725,,,,,2.0,1.3000001,0.0,,,,False,
2005-01-13,,,,,,,,,,,,,,,,,,,,,,129.45997132641364,,,0.9035859461769328,1.106701586308413,,,1.106701586308413,,,,,2.9,1.8000001,0.0,,,,False,
2005-01-14,,,,,,,,,,,,,,,,,,,,,,130.39949327504394,,,0.8991874749685778,1.1121151348721192,,,1.1121151348721192,,,,,3.7,2.3,34.5,,,,False,
2005-01-15,,,,,,,,,,,,,,,,,,,,,,131.375844275389,,,0.8886669089547095,1.1252810135309816,,,1.1252810135309816,,,,,2.7,1.7,0.0,,,,False,
2005-01-16,,,,,,,,,,,,,,,,,,,,,,132.3887760455857,,,0.8862968120042267,1.128290191790999,,,1.128290191790999,,,,,2.8,1.7,0.0,,,,False,
2005-01-17,,,,,,,,,,,,,,,,,,,,,,133.4380265360927,,,0.8807539558592584,1.1353908697740742,,,1.1353908697740742,,,,,2.2,1.4,0.0,,,,False,
2005-01-18,,,,,,,,,,,,,,,,,,,,,,134.5233196548328,,,0.8720058127411274,1.1467813463955316,,,1.1467813463955316,,,,,1.8000001,1.1,0.0,,,,False,
