date,rh,sw_in,H,Rn,theta_1,wd,t_avg,G,LE,ws,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-02-03,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,120.62556529845594,,,1.3435224998308948,0.744312060368075,,11.557406025256679,0.744312060368075,,,,0.4069475994515308,0.8,0.6,1.4,,0.6782459990858846,0.4069475994515308,True,0.4069475994515308
2016-02-04,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,122.33570333506249,,,1.3361536790504562,0.7484169041922293,,11.527043087457347,0.7484169041922293,,,,0.4058784906374308,0.90000004,0.6,0.0,,0.6764641510623847,0.4058784906374308,True,0.4058784906374308
2016-02-05,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,124.07893872630768,,,1.3378294873544727,0.7474794130733934,,7.664453433105347,0.7474794130733934,,,,0.2698729212155539,0.5,0.4,0.0,,0.6746823030388848,0.2698729212155539,True,0.2698729212155539
2016-02-06,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,125.85482375506643,,,1.339089104797898,0.7467762947342664,,24.84368920341336,0.7467762947342664,,,,0.8747706588100458,2.1000001,1.3000001,0.0,,0.6729004550153848,0.8747706588100458,True,0.8747706588100458
2016-02-07,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,127.66289159724272,,,1.3400704483262356,0.7462294249149455,,9.529961895049462,0.7462294249149455,,,,0.33555930349594243,0.6,0.5,0.0,,0.6711186069918849,0.33555930349594243,True,0.33555930349594243
2016-02-08,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,129.50265632288884,,,1.3457442110492597,0.7430832633642265,,9.504659446883355,0.7430832633642265,,,,0.3346683794841925,0.7,0.5,0.0,,0.669336758968385,0.3346683794841925,True,0.3346683794841925
2016-02-09,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,131.37361293442413,,,1.3459465492073523,0.7429715545456947,,18.958713997434486,0.7429715545456947,,,,0.6675549109448851,1.5,1.0,0.0,,0.6675549109448851,0.6675549109448851,True,0.6675549109448851
2016-02-10,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,133.27523744180945,,,1.3413635218890678,0.7455100602345894,,18.908109101102273,0.7455100602345894,,,,0.6657730629213852,1.4,1.0,0.0,,0.6657730629213852,0.6657730629213852,True,0.6657730629213852
2016-02-11,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,135.20698697443152,,,1.3435137826532153,0.7443168897197073,,22.62900504572407,0.7443168897197073,,,,0.7967894578774622,1.8000001,1.2,1.6,,0.6639912148978853,0.7967894578774622,True,0.7967894578774622
2016-02-12,,,,,,,,,,,,,17.0,17.0,48.0,1.2699999999999998,48.0,137.16829992935195,,,1.3468876704251715,0.7424524122968105,,9.403449654218921,0.7424524122968105,,,,0.3311046834371927,0.5,0.5,1.8000001,,0.6622093668743854,0.3311046834371927,True,0.3311046834371927
2016-02-13,88.55028080555556,,,22.078667281249995,10.037323447222224,,,-3.9989666978819436,,,,,0.0,0.0,48.0,1.27,48.0,139.15859615547757,,26.077633979131942,1.3558815245313507,0.7375275655781516,,16.88066572114683,0.7375275655781516,,,,0.5943847933828976,1.3000001,0.90000004,1.3000001,,0.6604275188508854,0.5943847933828976,True,0.5943847933828976
2016-02-14,83.60257624305554,,,28.38128617083335,10.245065201388893,,,7.275112257291667,,,,,0.0,0.0,48.0,0.0,48.0,141.17727717311968,,21.106173913541678,1.3679480001526023,0.7310219393488965,,3.741137903154681,0.7310219393488965,,,,0.1317291341654771,0.2,0.2,0.3,,0.6586456708273855,0.1317291341654771,True,0.1317291341654771
2016-02-15,76.73533693055555,,,33.07170557222221,9.996024310416667,,,2.420121164583332,,,,,0.0,0.0,48.0,0.0,48.0,143.22372642832013,,30.65158440763888,1.380231172013469,0.7245163131196413,,7.462033847776475,0.7245163131196413,,,,0.26274552912155424,0.3,0.4,0.0,,0.6568638228038856,0.26274552912155424,True,0.26274552912155424
2016-02-16,71.07892961805554,,,33.31195286805554,9.75020763125,,,5.479953316666663,,,,,0.0,0.0,48.0,0.0,48.0,145.2973095812376,,27.83199955138888,1.387976852673101,0.7204731102497155,,16.744032494977258,0.7204731102497155,,,,0.5895738035056259,1.2,0.90000004,0.0,,0.6550819747803857,0.5895738035056259,True,0.5895738035056259
2016-02-17,79.63603086111111,,,33.13184072083333,9.188407770833336,,,2.0195004875000038,,,,,0.0,0.0,48.0,1.2699999999999998,48.0,147.3973748278089,,31.11234023333333,1.3958099594938962,0.7164299073797896,,16.69848808625407,0.7164299073797896,,,,0.5879701402132023,1.2,0.90000004,1.8000001,,0.6533001267568858,0.5879701402132023,True,0.5879701402132023
2016-02-18,73.40347694444442,,,37.422276226736116,8.441616254861115,,,-5.696264632638888,,,,,0.0,0.0,48.0,0.5588,48.0,149.52325325382185,,43.118540859375,1.3991818402823368,0.7147033868008269,,29.605231888711252,0.7147033868008269,,,,1.0424292459734177,2.4,1.6,2.0,,0.6515182787333859,1.0424292459734177,True,1.0424292459734177
2016-02-19,75.27125706249998,,,5.8869136944444485,8.770661197222221,,,-6.570762422222222,,,,,0.0,0.0,48.0,2.286,48.0,151.67425922046473,,12.457676116666672,1.3996959050349191,0.7144408984857695,,38.75059841690235,0.7144408984857695,,,,1.3644465694644032,3.2,2.1000001,1.2,,0.6497364307098858,1.3644465694644032,True,1.3644465694644032
2016-02-20,67.70125492361113,,,41.64590986805555,8.93643446527778,,,-8.227393001736111,,,,,0.0,0.0,48.0,0.0,48.0,153.8496907803491,,49.87330286979166,1.4050548512759728,0.7117159868113829,,42.32473831689421,0.7117159868113829,,,,1.4902955401786877,3.6000001000000004,2.3,0.0,,0.647954582686386,1.4902955401786877,True,1.4902955401786877
2016-02-21,83.56048903472224,,,20.713449111111114,8.535903681944442,,,-14.482938904722216,,,,,0.0,0.0,48.0,0.0,48.0,156.0488301229361,,35.19638801583333,1.4055732414184827,0.7114534984963256,,34.86776495875097,0.7114534984963256,,,,1.2277281958594837,2.9,1.9,0.0,,0.6461727346628859,1.2277281958594837,True,1.2277281958594837
2016-02-22,76.46768661111112,,,72.2889550517361,8.25575118611111,,,-4.845775130260416,,,,,0.0,0.0,48.0,0.0,48.0,158.27094404823646,,77.13473018199652,1.4060920142186841,0.7111910101812683,,25.62119048316192,0.7111910101812683,,,,0.9021472412951406,2.1000001,1.4,0.0,,0.6443908866393862,0.9021472412951406,True,0.9021472412951406
2016-02-23,77.24147683333334,,,71.01816491666662,8.046135767361113,,,-6.619721463194447,,,,,0.0,0.0,48.0,0.0,48.0,160.5152844675977,,77.6378863798611,1.4146877607457695,0.7068697614750253,,32.85044363283474,0.7068697614750253,,,,1.156696333769499,2.8,1.8000001,0.0,,0.6426090386158863,1.156696333769499,True,1.156696333769499
2016-02-24,70.68677060416665,,,52.91583785833331,7.943360302777776,,,2.3753011847222227,,,,,0.0,0.0,48.0,0.0,48.0,162.78108893033462,,50.5405366736111,1.4172157202359692,0.7056088820645442,,23.65953453815065,0.7056088820645442,,,,0.8330754118528214,1.9,1.3000001,0.0,,0.6408271905923864,0.8330754118528214,True,0.8330754118528214
2016-02-25,74.09584111805556,,,63.18936602777778,7.736902197222223,,,-2.6639585020833287,,,,,0.0,0.0,48.0,0.0,48.0,165.06758117491566,,65.8533245298611,1.4201950167995352,0.7041286500592989,,27.223553484178513,0.7041286500592989,,,,0.9585680138533296,2.1000001,1.5,0.0,,0.6390453425688865,0.9585680138533296,True,0.9585680138533296
2016-02-26,,,,,,,,,,,,,25.0,25.0,48.0,0.0,48.0,167.37397170336232,,,1.4268423281457625,0.700848285948693,,23.527961797565894,0.700848285948693,,,,0.8284426066353519,1.7,1.3000001,0.90000004,,0.6372634945453864,0.8284426066353519,True,0.8284426066353519
2016-02-27,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,169.699458377486,,,1.4335521584263888,0.6975679218380869,,21.657391036145484,0.6975679218380869,,,,0.7625779758262639,1.7,1.2,0.0,,0.6354816465218865,0.7625779758262639,True,0.7625779758262639
2016-02-28,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,172.04322703553933,,,1.4403253938082472,0.6942875577274809,,43.19333032109365,0.6942875577274809,,,,1.5208795163961282,3.8,2.4,0.0,,0.6336997984983866,1.5208795163961282,True,1.5208795163961282
2016-02-29,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,174.40445212782777,,,1.4723290411048284,0.6791960031227836,,34.09857053450125,0.6791960031227836,,,,1.2006441059022848,2.8,1.9,3.2,,0.6319179504748867,1.2006441059022848,True,1.2006441059022848
2016-03-01,,,,,,,,,,,,,48.0,48.0,48.0,2.286,48.0,176.78229736979546,,,1.496241553699276,0.668341283215682,,26.844016761686877,0.668341283215682,,,,0.9452041536770804,2.2,1.5,2.6000001,,0.6301361024513868,0.9452041536770804,True,0.9452041536770804
2016-03-02,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,179.17591641106972,,,1.5209436295820795,0.6574865633085804,,39.259893811876545,0.6574865633085804,,,,1.3823793597413514,3.3,2.2,0.6,,0.6283542544278871,1.3823793597413514,True,1.3823793597413514
2016-03-03,,,,,,,,,,,,,12.0,12.0,48.0,0.0,48.0,181.5844535189243,,,1.5387686127499205,0.6498702870036506,,42.707523316304346,0.6498702870036506,,,,1.5037737753705287,3.6000001000000004,2.4,0.0,,0.6265724064043869,1.5037737753705287,True,1.5037737753705287
2016-03-04,76.41191057638888,,,57.778704551388905,7.2620435520833375,,,-0.06237257361111617,,,,,0.0,0.0,48.0,0.0,48.0,184.00704427460255,,57.84107712500002,1.5339064920349492,0.6519302220785017,,31.939555448249923,0.6519302220785017,,,,1.1246230675646525,2.6000001,1.8000001,0.0,,0.624790558380887,1.1246230675646525,True,1.1246230675646525
2016-03-05,77.98826961111111,,,49.31212295868056,7.189335137499999,,,8.8678604676691,,,,,0.0,0.0,48.0,3.048,48.0,186.4428162809228,,40.444262491011465,1.526744250221885,0.6549885482487768,,40.695260654996794,0.6549885482487768,,,,1.4329200338219903,3.3,2.3,7.3,,0.6230087103573871,1.4329200338219903,True,1.4329200338219903
2016-03-06,61.81021839583335,,,67.47766566736112,8.675903495833333,,,-4.896641123611111,,,,,0.0,0.0,48.0,2.286,48.0,188.89088987957473,,72.37430679097223,1.5196485826071842,0.658046874419052,,40.578869393432704,0.658046874419052,,,,1.4288217833679406,3.3,2.3,1.0,,0.6212268623338872,1.4288217833679406,True,1.4288217833679406
2016-03-07,65.35638427777778,,,56.112468493055566,8.04338477222222,,,-6.303640644270833,,,,,0.0,0.0,48.0,0.0,48.0,191.35037887650813,,62.4161091373264,1.5085110206234635,0.6629053326946877,,42.22171631151507,0.6629053326946877,,,,1.4866680343449297,3.5,2.4,0.0,,0.6194450143103873,1.4866680343449297,True,1.4866680343449297
2016-03-08,71.98528139583331,,,38.57697035416668,7.6586572187499975,,,-7.2963775745833255,,,,,0.0,0.0,48.0,0.0,48.0,193.8203912738072,,45.87334792875,1.4928221173620582,0.6698721759073908,,31.575200174415997,0.6698721759073908,,,,1.111793761082714,2.5,1.8000001,0.0,,0.6176631662868874,1.111793761082714,True,1.111793761082714
2016-03-09,85.44875511111111,,,28.06873958125001,7.762745977083331,,,-2.5756532327777766,,,,,0.0,0.0,48.0,3.302,48.0,196.30003000644243,,30.644392814027793,1.4774561923158964,0.6768390191200938,,26.236758005700263,0.6768390191200938,,,,0.9238219773950812,2.0,1.5,4.8,,0.6158813182633875,0.9238219773950812,True,0.9238219773950812
2016-03-10,64.23667177083333,,,53.07281299930558,8.294977230555558,,,-0.14957265138888864,,,,,0.0,0.0,48.0,0.0,48.0,198.78839368229401,,53.22238565069446,1.4624033736541977,0.6838058623327968,,45.34547622347338,0.6838058623327968,,,,1.5966586840336543,3.7,2.6000001,0.0,,0.6140994702398875,1.5966586840336543,True,1.5966586840336543
2016-03-11,83.3965158194444,,,33.90849708472222,7.836458741666667,,,-5.865915719791663,,,,,0.0,0.0,48.0,0.0,48.0,201.28457732384643,,39.77441280451389,1.4207825913023555,0.7038374527684447,,27.82393953781718,0.7038374527684447,,,,0.9797081955462202,2.0,1.6,1.6,,0.6123176222163876,0.9797081955462202,True,0.9797081955462202
2016-03-12,73.72970744444444,,,30.791372088888878,8.127776836805559,,,-5.484985613194446,,,,,0.0,0.0,48.0,2.032,48.0,203.78767310996145,,36.27635770208333,1.380832424749949,0.7242008386217372,,32.944778898126685,0.7242008386217372,,,,1.1600179709664866,2.7,1.9,0.90000004,,0.6105357741928877,1.1600179709664866,True,1.1600179709664866
2016-03-13,71.58894618055557,,,43.501156618055575,8.578752480555554,,,-5.041706388194443,,,,,0.0,0.0,48.0,3.5559999999999987,48.0,206.29677111615086,,48.54286300625001,1.3430674844806982,0.7445642244750297,,39.76413056248399,0.7445642244750297,,,,1.400134030189592,3.4,2.3,5.4,,0.6087539261693878,1.400134030189592,True,1.400134030189592
2016-03-14,62.24797170833333,,,73.40383285694442,8.519661081250002,,,-3.8100492234027765,,,,,0.0,0.0,48.0,0.0,48.0,208.81096005178944,,77.21388208034719,1.3128715015051924,0.7616891667261505,,48.26681306198944,0.7616891667261505,,,,1.6995218188084862,4.2000003,2.8,0.0,,0.6069720781458879,1.6995218188084862,True,1.6995218188084862
2016-03-15,63.230864055555536,,,84.17298784833338,8.016092998611112,,,-2.620310210972224,,,,,0.0,0.0,48.0,0.0,48.0,211.329327992724,,86.79329805930558,1.3016207238346884,0.7682729551615562,,42.968856564517154,0.7682729551615562,,,,1.51297557530597,3.7,2.5,0.0,,0.6051902301223879,1.51297557530597,True,1.51297557530597
2016-03-16,60.17450490972222,,,84.64609512930558,7.640813468749998,,,3.6969966818749915,,,,,0.0,0.0,48.0,0.0,48.0,213.85096310776254,,80.94909844743059,1.2905611369630736,0.7748567435969619,,39.41495677779168,0.7748567435969619,,,,1.3878392788274423,3.2,2.3,0.0,,0.6034083820988879,1.3878392788274423,True,1.3878392788274423
2016-03-17,44.57725460416666,,,65.47392939762501,7.1124739236111125,,,-5.8625277994444405,,,,,0.0,0.0,48.0,0.0,48.0,216.37495437755533,,71.33645719706945,1.2796879084313733,0.7814405320323675,,46.13309864948456,0.7814405320323675,,,,1.6243916420035482,3.8,2.7,0.0,,0.6016265340753881,1.6243916420035482,True,1.6243916420035482
2016-03-18,60.19768620833332,,,76.43572024805555,6.675613429166668,,,-5.797956711319443,,,,,0.0,0.0,48.0,0.0,48.0,218.90039230441002,,82.23367695937498,1.2689963672775957,0.7880243204677733,,51.10718381043064,0.7880243204677733,,,,1.7995340581556647,4.4,3.0,0.0,,0.5998446860518882,1.7995340581556647,True,1.7995340581556647
2016-03-19,59.125908152777775,,,91.3461661265972,6.399589465972222,,,5.678870084381948,,,,,0.0,0.0,48.0,0.0,48.0,221.42636961161773,,85.66729604221526,1.2625874080554182,0.7920243728235467,,50.95536912143399,0.7920243728235467,,,,1.794188514085165,4.5,3.0,0.0,,0.5980628380283883,1.794188514085165,True,1.794188514085165
2016-03-20,69.94551174305555,,,42.187524355083326,6.182085064583332,,,1.2618830475763902,,,,,0.0,0.0,48.0,0.381,48.0,223.95198193090957,,40.925641307506936,1.2562428593503652,0.7960244251793201,,35.56248979615795,0.7960244251793201,,,,1.2521901386383647,3.0,2.1000001,2.3,,0.5962809900048884,1.2521901386383647,True,1.2521901386383647
2016-03-21,,,,,,,,,,,,,1.0,1.0,48.0,0.0,48.0,226.47632847670025,,,1.2534056492399708,0.7978263067558147,,37.14460914518984,0.7978263067558147,,,,1.307898112359055,3.0,2.2,2.2,,0.5944991419813885,1.307898112359055,True,1.307898112359055
2016-03-22,54.84970626388888,,,32.57022186388888,6.116097724305553,,,-4.19363789835118,,,,,0.0,0.0,48.0,0.254,48.0,228.9985127058264,,36.76385976224006,1.2561899555976288,0.7960579493124929,,55.54991755988842,0.7960579493124929,,,,1.9559670700610323,4.9,3.3,1.1,,0.5927172939578886,1.9559670700610323,True,1.9559670700610323
2016-03-23,62.00747616180556,,,64.65249859902778,5.8548944659027775,,,5.54069744034722,,,,,0.0,0.0,48.0,0.0,48.0,231.51764296153232,,59.11180115868054,1.2646712090661536,0.7907193528493548,,46.99156967441754,0.7907193528493548,,,,1.654619248616288,4.1,2.8,0.0,,0.5909354459343886,1.654619248616288,True,1.654619248616288
2016-03-24,49.582650444444454,,,79.50419317666672,5.507420145138887,,,0.2034378575902802,,,,,0.0,0.0,48.0,0.0,48.0,234.03283310051108,,79.30075531907643,1.276841465039773,0.7831825856069379,,55.215925244095786,0.7831825856069379,,,,1.9442068731059328,4.9,3.3,0.0,,0.5891535979108887,1.9442068731059328,True,1.9442068731059328
2016-03-25,58.97080058333335,,,82.95633506652781,5.061328634722221,,,0.8291352281597163,,,,,0.0,0.0,48.0,0.0,48.0,236.54320310186475,,82.12719983836809,1.2892482320197878,0.7756458183645208,,45.04003288870866,0.7756458183645208,,,,1.5859037246959498,3.7,2.7,0.0,,0.5873717498873888,1.5859037246959498,True,1.5859037246959498
2016-03-26,58.11022613888893,,,95.2592430877084,4.6318724513888885,,,8.59881762988194,,,,,0.0,0.0,48.0,0.0,48.0,239.0478796569028,,86.66042545782646,1.3004340957917269,0.7689739935580377,,49.89266629845741,0.7689739935580377,,,,1.756769705591667,4.1,3.0,0.0,,0.5855899018638889,1.756769705591667,True,1.756769705591667
2016-03-27,56.63721624305556,,,74.47529003055554,4.254109012499999,,,-2.6649812912847217,,,,,0.0,0.0,48.0,0.0,48.0,241.54599673876518,,77.14027132184027,1.3118157615079726,0.7623021687515549,,51.398881654471175,0.7623021687515549,,,,1.8098050252860116,4.6,3.1000001,0.0,,0.583808053840389,1.8098050252860116,True,1.8098050252860116
2016-03-28,72.90597268055558,,,35.99547185201391,3.9979139784722224,,,-7.005400377937499,,,,,0.0,0.0,48.0,0.0,48.0,244.03669615091576,,43.00087222995141,1.3195929719114958,0.7578094316093927,,33.059357946976064,0.7578094316093927,,,,1.164052411633778,2.9,2.0,0.0,,0.582026205816889,1.164052411633778,True,1.164052411633778
2016-03-29,52.81884247222222,,,115.94269558354166,3.8708723513888903,,,3.4378229919305516,,,,,0.0,0.0,48.0,0.0,48.0,246.51912805362133,,112.50487259161112,1.3235672628195043,0.7555339483614673,,62.6204814931921,0.7555339483614673,,,,2.2049285596148787,5.4,3.8,0.0,,0.5802443577933891,2.2049285596148787,True,2.2049285596148787
2016-03-30,53.61728774305556,,,97.8735064134722,3.659185051388888,,,7.514117044027778,,,,,0.0,0.0,48.0,0.0,48.0,248.99245146760296,,90.35938936944441,1.3274629479799749,0.7533166944672307,,57.49964213288258,0.7533166944672307,,,,2.0246187841946117,4.8,3.5,0.0,,0.5784625097698892,2.0246187841946117,True,2.0246187841946117
2016-03-31,62.16132034722217,,,98.81259117868055,3.4645572118055563,,,8.50483049925834,,,,,0.0,0.0,48.0,0.0,48.0,251.45583475411368,,90.30776067942223,1.3313816333522042,0.7510994405729943,,47.495806425024995,0.7510994405729943,,,,1.672373919064529,3.6000001000000004,2.9,0.0,,0.5766806617463893,1.672373919064529,True,1.672373919064529
2016-04-01,61.800090854166676,,,110.19183166736113,3.3078214347222215,158.09099227048756,14.526129387277546,12.450937802173605,,1.0476879644685404,3.075946004231753,25.36758181932237,0.0,0.0,6.0,0.0,7.0,253.90845607077648,,97.74089386518749,1.3201305334724414,0.7575008490786307,,57.446386882254856,0.7575008490786307,,,,2.012145848030113,4.5,3.5,0.0,,0.5748988137228894,2.012145848030113,True,2.012145848030113
2016-04-02,53.833253347222225,,,94.35334278736109,3.153986220833332,206.9215943082227,16.060880400745972,11.079025893888884,24.576574118596263,1.8975822554742101,4.155103137546064,25.89624295891656,0.0,0.0,7.0,0.0,8.0,256.34950380258647,,83.27431689347222,1.3103563972380536,0.7631511565157254,,32.204071118497794,0.7631511565157254,,,0.8620977712932235,1.1296553296587435,6.1,4.4,0.0,0.2567398476497145,0.521199252789431,2.2932767122734967,False,
2016-04-03,52.125075131944435,,,92.45375957840277,2.995294348611111,138.31994389196993,14.887496738469169,9.895023240548607,,1.265861231797664,3.329523351033572,23.57986356777616,0.0,0.0,4.0,0.0,7.0,258.7781769675655,,82.55873633785416,1.2979215265424742,0.7704626046721751,,55.03747861960321,0.7704626046721751,,,,1.928437235320895,5.0,3.7,1.4,,0.521199252789431,1.928437235320895,True,1.928437235320895
2016-04-04,52.841485784722224,,,108.71490102121528,2.8842352597222223,,13.240223809895713,-3.5182150993333337,71.49024138137196,3.8379310467531993,5.427727137247588,18.567653562757755,0.0,0.0,11.0,2.54,13.0,261.19368559663354,,112.23311612054859,1.285502042725306,0.7779061928831849,,91.90085133067885,0.7779061928831849,,,2.500974708492636,3.215008096571609,5.2000003,3.6000001000000004,0.90000004,0.8930577797960642,0.521199252789431,1.8763173621618767,False,
2016-04-05,59.17268445833333,,,105.5228051320764,2.8718455854166667,190.53821750928262,11.017589389094598,-1.5397590532986092,29.78948474205791,2.2346094590858248,3.5530882737903653,17.762443245781753,0.0,0.0,10.0,0.0,7.0,263.5952510873383,,107.06256418537501,1.2733179840029265,0.785349781094195,,37.931486656243116,0.785349781094195,,,1.0399290951575868,1.324160418952046,4.4,3.2,0.0,0.4138001309225143,0.521199252789431,1.6678376089261793,False,
2016-04-06,64.12521765277779,,36.73317833910985,83.34400968326388,2.913547313194444,191.75683290554267,11.7674676898674,5.81605853986111,,0.9153793681439194,2.368591345893094,22.074687830607104,0.0,0.0,7.0,0.0,7.0,265.98210653117735,,77.52795114340277,1.2613627191110195,0.7927933693052048,,63.595410438087775,0.7927933693052048,,46.3338617114096,,2.2216584482215835,4.5,3.4,0.0,,0.6534289553592894,2.2216584482215835,True,2.2216584482215835
2016-04-07,57.314657013888905,,56.583560530477655,118.73016263409728,2.9486312993055552,238.33030872206538,15.981549456931958,8.527398106855552,,1.5387338339687389,3.1823957773844427,28.182525209214873,0.0,0.0,5.0,0.0,10.0,268.3534970143174,,110.20276452724173,1.143638331738117,0.7992992473752211,,85.69471768879849,0.8744023108076368,,64.71112876887823,,3.0057731946527313,6.4,4.6,0.0,,0.6534289553592894,3.0057731946527313,True,3.0057731946527313
2016-04-08,55.66730059722222,,,108.13758436465281,2.873276349305556,199.881927249354,18.03904916676437,12.293196060416667,,1.0941026156916147,8.916409101698264,28.323027238633927,0.0,0.0,5.0,0.0,8.0,270.7086798916069,,95.84438830423616,1.0871278782013205,0.8046721949442528,,63.23082719725914,0.919854986751443,,,,2.222226521760491,5.4,4.2000003,0.0,,0.5291015150071515,2.222226521760491,True,2.222226521760491
2016-04-09,51.42601489583334,,,109.47307900124993,2.7028190430555563,167.40450560778214,17.612134817511972,10.570793273388883,,1.0116490088969567,8.013759219699523,26.913816545274585,0.0,0.0,9.0,0.0,11.0,273.046925033861,,98.90228572786104,1.0871278782013205,0.8078278886190479,,50.6971943613695,0.919854986751443,,,,1.7810059284820603,5.9,4.4,0.0,,0.4047740746550137,1.7810059284820603,True,1.7810059284820603
2016-04-10,41.62614602777778,,,100.82243454944445,2.5405362972222223,207.9454902058969,16.797822759564024,10.063404068972226,,1.110717426357836,7.027696628146657,24.954881296793648,0.0,0.0,3.0,0.0,8.0,275.36751504847757,,90.75903048047222,1.143638331738117,0.8132008361880794,,32.75608702389544,0.8744023108076368,,,,1.1498312006417912,5.3,4.1,0.0,,0.2804466343028759,1.1498312006417912,True,1.1498312006417912
2016-04-11,52.79020315972224,,,108.93954402497221,2.434980810416666,172.13954736459308,15.61257540252476,10.42927542860833,,1.0440367930871264,4.629309583875852,25.858006824069662,0.0,0.0,10.0,0.0,12.0,277.6697454735348,,98.51026859636387,1.143638331738117,0.818573783757111,,34.39300292093353,0.8744023108076368,,,,1.2059205275023663,5.9,4.3,0.6,,0.2804466343028759,1.2059205275023663,True,1.2059205275023663
2016-04-12,49.823382006944435,,40.41358741566805,88.91321972562501,2.4055076305555563,,15.739373514475654,5.443566849270835,32.57246994172734,1.5412867478464989,10.990555984497117,20.734876312255835,0.0,0.0,12.0,0.254,12.0,279.9529249455935,72.98605735739541,83.46965287635417,1.143638331738117,0.8183375073377849,83.46965287635419,37.251125184747025,0.8744023108076368,0.8744023108076368,46.21852769160717,1.14222602028764,1.3062934603096252,5.8,4.2000003,0.0,0.3110222302387991,0.3308819199553901,1.3897041630772144,False,
2016-04-13,48.09742939583333,,57.66344675566268,85.00434241750007,2.3596879125000005,186.03506437830254,13.254975241890682,1.3301529961432632,23.107889462586797,2.1100642112618124,7.061875091552622,18.352517952813123,0.0,0.0,4.0,0.0,9.0,282.21637534152336,80.77133621824946,83.67418942135679,1.143638331738117,0.8170918554284295,92.37319620489737,26.42706815498157,0.8744023108076368,0.9653076626952491,65.9461280499158,0.8084049094022778,0.9245228419577246,5.0,3.7,3.1000001,0.2498710383669526,0.33038985837797696,1.2224424759985149,False,
2016-04-14,68.53406877083334,,,100.5592245084722,2.467816665972222,,,-4.2344259202708345,,,7.975864123874317,16.79069436815041,0.0,0.0,21.0,3.048,21.0,284.45943189474184,,104.79365042874302,1.1383470322707694,0.8141850627997193,,30.96438990832581,0.8784667343535869,,,,1.0902865326473241,4.5,3.3,0.5,,0.33038985837797696,1.0902865326473241,True,1.0902865326473241
2016-04-15,61.41826071527779,,51.0432439063617,122.03114156145836,2.708045397916667,142.25768024598025,12.34040165318387,1.6182670295694448,41.23392284468496,1.276864709626237,4.7804655846489945,19.644958516438862,0.0,0.0,7.0,0.0,7.0,286.6814432863431,92.27716675104664,120.41287453188892,1.1383470322707694,0.8151047774542984,105.04343891740886,46.938513699129,0.8784667343535869,0.7663397050338574,58.10492521827989,1.4412647639769494,1.6406594667895908,5.1,3.8,0.0,0.43175249126041865,0.3084404298420207,1.1720736333996786,False,
2016-04-16,61.31387269444446,,,105.29700330856251,2.8927344770833336,174.34417294881692,12.789369965041162,1.6887556559159735,31.398973546982106,0.9774106931587608,6.116092759874108,20.90826016404889,0.0,0.0,5.0,0.0,7.0,288.8817717116701,,103.60824765264655,1.1383470322707694,0.8167806346071462,,35.74292835355547,0.8784667343535869,,,1.097970938932887,1.2498719598538022,4.9,3.8,0.0,0.3289136736457374,0.30043837414360725,1.1416658217457074,False,
2016-04-17,58.405168965277774,,,126.38837140499996,3.0383767256944445,229.5050818736779,15.448356295337105,5.251754977027778,,1.1064820916447906,4.576653262668232,26.06650720214839,0.0,0.0,9.0,0.0,10.0,291.0597929229623,,121.1366164279722,1.1383470322707694,0.8188912620466663,,41.97331176023554,0.8784667343535869,,,,1.4714770719365855,6.3,4.7000003,0.0,,0.3130802080877709,1.4714770719365855,True,1.4714770719365855
2016-04-18,55.4704100625,,,117.80341415215281,3.144739999305555,205.85267997178886,17.617842277968396,6.992357002902782,27.16013363290839,0.830128067839925,7.61196152750648,28.731934236314544,0.0,0.0,10.0,0.0,9.0,293.2148962487824,,110.81105714925002,1.133104470079044,0.8224293408880338,,30.775268827392683,0.8825311578995371,,,0.9541479496994116,1.0811493069211584,6.5,4.9,0.0,0.2206427156981956,0.3130802080877709,1.5340930196300775,False,
