date,rh,theta_4,H,sw_out,sw_in,theta_3,theta_2,Rn,theta_1,ws,t_avg,theta_mean,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-03-01,85.96041666666666,61.82916666666667,19.525000000000006,26.17708333333333,55.70000000000001,62.76458333333333,42.685416666666654,0.5124999999999983,39.29166666666666,6.6535416666666665,-4.631249999999999,51.64270833333333,-17.20416666666667,,183.275,-8.7,-1.8,0.0,0.0,0.0,0.0,35.0,200.493449714598,,17.716666666666672,1.7567637008335848,0.8386847317769734,,10.682639371299352,0.569228519194414,,34.30081125877575,,0.3674379587977002,0.4,0.3,1.6,,1.224793195992334,0.3674379587977002,True,0.3674379587977002
2016-03-02,61.01666666666665,61.243749999999984,16.435416666666665,78.20416666666667,223.88958333333332,62.59166666666667,42.57708333333333,56.62291666666668,39.183333333333344,2.212916666666666,-5.570833333333334,51.39895833333333,-11.02083333333333,27.791071428571428,221.6229166666666,-13.3,-1.1,0.0,0.0,0.0,0.0,10.0,202.74352100626731,44.226488095238096,67.64375000000001,1.7567637008335848,0.8430372685674041,77.69548890106296,48.822345492987644,0.569228519194414,0.6538148475688897,28.873143408075308,0.9550527840310143,1.6778020633657436,1.7,1.2,1.5,1.3981683861381198,1.224793195992334,1.4697518351908008,False,
2016-03-03,89.05000000000004,62.67083333333334,-0.2666666666666668,37.10208333333333,60.70624999999999,62.41041666666666,42.6125,3.99375,39.34166666666667,3.3712500000000003,-1.491666666666667,51.75885416666666,-1.7875,,63.92916666666665,-3.0,0.3,0.0,0.0,0.0,1.2,31.0,205.00403944632004,,5.78125,1.6500804545489527,0.8408490983870909,,22.478053019310266,0.6060310557847003,,-0.4400214545463876,,0.7754389526505351,0.8,0.7,0.0,,1.107769932357907,0.7754389526505351,True,0.7754389526505351
2016-03-04,71.88125000000002,61.85625,19.179166666666664,49.52708333333333,222.50416666666672,62.60833333333333,42.5,79.34375,39.28333333333333,2.7118750000000005,-1.925,51.56197916666668,-1.395833333333334,,214.01874999999995,-7.5,2.3,0.0,0.0,0.0,0.0,18.0,207.2741486385474,,80.73958333333333,1.5874957363247284,0.8393908546643618,,37.35033127721103,0.629922951676795,,30.44684530959468,,1.2879707684151915,1.7,1.3000001,1.4,,0.9907466687234804,1.2879707684151915,True,1.2879707684151915
2016-03-05,85.42916666666666,61.90833333333334,0.6624999999999995,13.160416666666668,60.35416666666666,62.51041666666666,42.47291666666667,33.72291666666667,39.09166666666667,3.3002083333333325,1.0479166666666668,51.49583333333334,2.841666666666669,,269.7520833333333,-2.3,3.7,0.0,0.0,2.0,0.4,21.0,209.55298864325695,,30.88125,1.5294849967362267,0.8425301628353093,,30.319729579824113,0.6538148475688897,,1.0132838103377495,,1.0484680861068645,1.6,1.2,0.0,,0.8737234050890538,1.0484680861068645,True,1.0484680861068645
2016-03-06,74.08749999999998,61.77500000000001,25.77500000000001,25.85208333333334,214.4666666666666,61.70208333333335,42.19583333333333,109.28333333333336,38.96875000000001,4.4852083333333335,4.8375,51.16041666666669,22.316666666666674,,175.57083333333335,-1.9,10.8,0.0,0.0,0.0,0.0,9.0,211.83969668785838,,86.96666666666668,1.5294849967362267,0.8430025680319294,,44.827372648369796,0.6538148475688897,,39.42247579087626,,1.5557190681132578,3.6000001000000004,2.4,0.0,,0.6482162783805241,1.5557190681132578,True,1.5557190681132578
2016-03-07,71.64375000000003,61.88541666666668,4.580208333333334,16.372916666666665,145.42499999999995,61.14791666666665,41.63333333333335,92.68125000000003,38.620833333333344,4.664583333333334,11.689583333333335,50.82187500000003,37.995833333333344,,180.29583333333332,6.7,15.8,0.0,0.0,1.0,0.8,12.0,214.13340788093362,,54.6854166666667,1.5294849967362267,0.8423267957945985,,55.67009452394747,0.6538148475688897,,7.005359927759574,,1.9446488351415725,4.5,3.0,0.0,,0.6482162783805241,1.9446488351415725,True,1.9446488351415725
2016-03-08,73.60208333333334,60.56250000000002,8.141666666666664,19.89375,160.93333333333337,59.45416666666667,41.10416666666666,97.83124999999994,38.65833333333333,5.807708333333332,16.743750000000002,49.94479166666667,36.94374999999999,28.75804924242425,192.44791666666663,13.9,21.4,0.0,0.0,0.0,0.0,2.0,216.4332559282841,36.89971590909091,60.88749999999995,1.487857176718625,0.8383926616709719,54.901507134219344,42.78786995376853,0.6721075219097553,0.6060310557847003,12.113637180450802,1.0094364209636189,1.5018972233718837,6.5,4.3,6.3,0.3492784240399729,0.6482162783805241,2.7873299970362533,False,
2016-03-09,89.50208333333335,61.72916666666665,-7.4208333333333325,5.43125,58.05833333333332,59.86666666666668,41.08125,35.05833333333333,38.34375,3.681249999999999,13.81041666666667,50.25520833333334,10.618749999999997,25.461742424242416,238.03125000000003,8.6,16.3,0.0,0.0,0.0,6.800000000000002,16.0,218.73837384944562,18.04090909090908,24.43958333333333,1.487857176718625,0.8346680606228993,26.84229606543737,37.88343619767016,0.6721075219097553,0.7381839880348103,-11.041140132232798,0.8912251838136298,1.3260157858094848,1.7,1.4,0.0,0.9471541327210606,0.6482162783805241,0.9075027897327336,False,
2016-03-10,79.57083333333331,60.91875000000002,14.079166666666673,9.960416666666667,95.9083333333333,59.82083333333335,41.06666666666667,46.175,38.591666666666654,2.362083333333333,7.652083333333331,50.09947916666667,-13.433333333333332,,183.92291666666665,2.7,10.4,0.0,0.0,1.0,0.0,2.0,221.0478946931683,,59.60833333333333,1.487857176718625,0.8337623638001394,,20.491037674752384,0.6721075219097553,,20.94778916721765,,0.7130379062185765,1.4,1.1,0.0,,0.6482162783805241,0.7130379062185765,True,0.7130379062185765
