date,H,G,Rn,LE,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebr_5day_clim,ebc_cf,ebr_corr,flux_corr,H_corr,ebr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2006-05-04,58.642215650100795,-6.701078738833363,70.775745625,21.855843170361695,0.0,0.0,0.0,0.0,347.54002506720667,80.4980588204625,77.47682436383336,0.9628625324352621,1.1081129441987008,0.9024350859136662,89.20094096182291,64.98219823836833,1.0389953315902745,24.21874272345457,0.7695656700760666,0.8527656804222362,6.5,4.8,1.3000001,0.17765951675463254,0.18604411569070145,0.8930117553153668,False,
2006-05-05,82.90353882898127,-1.2981960866326654,145.056783125,,0.0,0.0,11.0,0.0,348.85450005049455,,146.3549792116327,0.9645323866245276,1.049773904547319,0.9525860717896372,,87.0299716572899,,25.314759758621033,,0.8913575149951736,6.4,4.8,0.0,,0.1856994822906612,0.8913575149951736,True,0.8913575149951736
2006-05-06,104.10191711214998,3.0517913444287466,133.11495150000002,26.20178965208861,0.0,0.0,0.0,0.0,350.1412355746102,130.3037067642386,130.0631601555713,0.9688650432991296,1.0281903566830457,0.9725825509840532,133.97701473504546,107.03658728693031,1.0018494599729824,26.94042744811512,0.9225907073741152,0.9485988684874546,5.4,4.4,0.0,0.21559065192896693,0.18609111691097174,0.8188009144082758,False,
2006-05-07,92.20644898024456,5.899646110007226,146.40958356250005,26.808978390580922,0.0,0.0,0.0,0.0,351.4001074270216,119.01542737082548,140.50993745249278,0.9768772640976124,1.049773904547319,0.9525860717896372,124.93928989243929,96.79592397043446,0.8470249829202672,28.143365922004822,0.9439704182714796,0.9909555117660168,7.2000003,5.4,0.0,0.18351027995666974,0.18604444019594915,1.0046399770581256,False,
2006-05-08,75.330912532939,5.529787876470891,129.47636916666667,28.135650403957538,0.0,0.0,0.0,0.0,352.63100138040977,103.46656293689655,123.9465812901958,0.9836914356086958,1.049773904547319,0.9525860717896372,108.61649776435677,79.0804261828159,0.8347673801074881,29.536071581540853,0.9906838408096617,1.0399940437386928,8.2,6.0,0.0,0.17333234062311545,0.18713415785461934,1.1228049471277162,False,
2006-05-09,75.5360763933313,2.621224212149898,142.7363185416667,25.633168921814658,0.0,0.0,0.0,0.0,353.8338127840325,101.16924531514596,140.11509432951678,0.9883284648843286,1.067719727988178,0.9365753706585744,108.0203990886569,80.65135893998193,0.7220438725696491,27.36904014867497,0.9025690138662744,0.9636907419758564,7.2000003,5.4,0.0,0.1784612485140475,0.19415106548880484,1.0484157536395462,False,
2006-05-10,85.95833010267206,1.093404466203175,133.14245333333332,28.22199981721785,0.0,0.0,0.0,0.0,355.0084461548424,114.18032991988993,132.04904886713015,0.9905981105425876,1.0767190741475483,0.9287473622511164,122.94013911720552,92.55297360341842,0.8646811991412371,30.38716551378709,0.9937242883256129,1.0699618956838854,7.7000003,5.7000003,0.0,0.18771260339826396,0.1925732181894437,1.0976674014517946,False,
2006-05-11,82.47677758143195,2.239849165102767,114.0649469583333,27.20771016471015,0.0,0.0,0.0,0.0,356.15481476948514,109.6844877461421,111.82509779323051,0.9918867476178622,1.0767190741475483,0.9287473622511164,118.09938009437424,88.80431959615271,0.9808575168783084,29.29506049822156,0.958010155038739,1.0315078071572603,7.5,5.6,0.0,0.1841978227066537,0.19923098800195926,1.1156935328109718,False,
2006-05-12,97.66111125533342,6.895191851515527,143.61739204166668,34.27351101565069,0.0,0.0,0.0,0.0,357.2728402582766,131.9346222709841,136.72220019015117,0.9942223256967097,1.0767190741475483,0.9287473622511164,142.05652433962058,105.1535812910633,0.9649831708931792,36.90294304855722,1.2068039317918555,1.2993888121165482,6.9,5.5,0.0,0.23625251129391786,0.2001752066904761,1.1009636367976186,False,
2006-05-13,70.03334735046347,7.6287169095031295,111.70086797916665,31.976294656120878,0.0,0.0,0.0,0.0,358.36245220221144,102.00964200658434,104.0721510696635,0.9975273473257436,1.0718552824166767,0.9329617686310534,109.33957364219157,75.06561330291625,0.9801819310749272,34.273960339275305,1.1259166911006055,1.2068197529172895,7.6,5.9,0.0,0.2045457208334389,0.2016864633511064,1.189950133771528,False,
2006-05-14,82.46484769732184,6.437636129153489,142.35180510416666,34.75400901160907,0.0,0.0,0.0,0.0,359.4235877340185,117.21885670893091,135.91416897501318,1.0015601280970987,1.0718552824166767,0.9329617686310534,125.6416507623111,88.39038261806114,0.8624476579074013,37.251268144249956,1.2237227374104538,1.3116536803067906,7.0,5.7000003,0.0,0.23011466864427896,0.21134330398578752,1.20465689612198,False,
2006-05-15,77.22223795622769,4.8718985248267845,134.83397614583336,33.53379962140893,0.0,0.0,0.0,0.0,360.4561911442258,110.75603757763662,129.9620776210066,1.0042379346383332,1.0362875023762428,0.9649831708931792,114.77509755441837,80.02444009956311,0.8522181208938632,34.750657454855265,1.1807579682325766,1.223604725810584,9.3,6.8,0.0,0.17994187144273294,0.21665425968610025,1.4732489658654817,False,
2006-05-16,46.172312830827615,6.140469596343412,90.601683875,32.626771023314205,0.0,0.0,0.0,0.0,361.46021349315185,78.79908385414183,84.46121427865658,1.0061177208809526,1.0202187658196666,0.9801819310749272,80.39230407739299,47.1058600113065,0.9329617686310534,33.28644406608648,1.148820601852793,1.1720483365704637,8.3,6.2000003,0.0,0.18904004513845965,0.21020798962142906,1.3032895987152568,False,
2006-05-17,89.09093748263945,8.233603382931307,147.67543591666666,39.82763212186886,0.0,0.0,1.0,0.0,362.4356122296814,128.9185696045083,139.44183253373535,1.0074997453265888,1.019516069145919,0.9808575168783084,131.43455332310288,90.8296423788254,0.9245329558711792,40.60491094427748,1.4023699823657658,1.4297387319097776,6.8,5.6,0.0,0.2553104878410317,0.2043015463003524,1.1440886592819732,False,
2006-05-18,108.47867629521565,9.48166147085371,156.90335661041667,41.349781979399815,0.0,0.0,0.0,0.0,363.3823508176326,149.82845827461546,147.42169513956296,1.0074658903980611,1.018711235328722,0.9816324443278728,152.63193381633135,110.50844633552369,1.016325705200812,42.12348748080771,1.455966371484055,1.4832093008915983,9.0,6.7000003,0.0,0.22137451260884247,0.19467913852349086,1.3043502865111307,False,
2006-05-19,106.89491061123526,6.238965143389027,141.4526859375,43.92782888572129,0.0,0.0,0.0,0.0,364.30039837045814,150.82273949695656,135.21372079411094,1.0073382519586729,1.000905062229693,0.9990957561672462,150.95924346185413,106.99165715737594,1.1154396063592786,43.9675863044782,1.5467419311129442,1.5481418288138773,11.5,8.1,0.0,0.19112862084121945,0.18621905368895988,1.508374334880575,False,
2006-05-20,115.5217078810857,2.9230786520762884,141.19940264583332,38.43517690718075,0.0,0.0,0.0,0.0,365.1897292949643,153.95688478826642,138.27632399375702,1.0053003360968973,1.000905062229693,0.9990957561672462,154.0962253496896,115.62626221559854,1.1134001855242939,38.469963134091024,1.3533402688017742,1.3545651259629896,12.2,8.3,0.0,0.16320061758590235,0.18815304834907348,1.56167030129731,False,
2006-05-21,41.69946483976281,-0.3673192532972249,64.85143710416666,35.559986297577616,0.0,0.0,0.0,0.0,366.05032294466855,77.25945113734043,65.21875635746389,1.0025715674995876,1.000905062229693,0.9990957561672462,77.3293757484517,41.737205450387705,1.1846201223752493,35.59217029806398,1.252101987998397,1.2532352182154585,11.400001,7.7000003,0.0,0.1627578142062486,0.18112516257353636,1.3946638061537786,False,
2006-05-22,48.23103987456377,-2.7659217364936755,47.58130151937499,21.26438741681736,0.0,0.0,0.0,0.0,366.8821632833484,69.49542729138113,50.347223255868656,0.999178239290604,0.999642097807076,1.000358030332765,69.47055472555536,48.213777879625674,1.3803229413109783,21.256776845929693,0.7487399330066346,0.7484719573426818,9.1,6.2000003,0.0,0.12072127760101588,0.17712415629670453,1.098169822176815,False,
2006-05-23,118.37149066476849,-0.06500607161979784,153.35422493250005,32.2298040727082,0.0,0.0,0.0,0.0,367.6852385592759,150.60129473747668,153.4192310041198,0.9963821448107738,0.999642097807076,1.000358030332765,150.54739420383297,118.32912524867987,0.9816324443278728,32.218268955153086,1.1348430062523898,1.134436843451828,7.2000003,5.6,0.0,0.20257800775925502,0.17216033148435916,0.9640978563124112,False,
