date,rh,sw_in,sw_out,H,Rn,theta_1,ws,t_avg,G,LE,wd,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-05-08,,164.9225,,67.39843749999999,,13.366458333333332,0.7466666666666667,14.960416666666667,-6.282499999999998,,,11.24,18.05,48.0,1.0,48.0,0.0,346.6413841333381,,,1.264191363051448,0.7910194842545398,,21.347304204214822,0.7910194842545398,,85.20452257066279,,0.7480322823801128,4.6,3.8,0.0,,0.19685060062634546,0.7480322823801128,True,0.7480322823801128
2016-05-09,75.95833333333333,203.4885416666667,18.237708333333334,89.07875,,13.324791666666675,1.1622916666666665,15.197083333333332,-2.5504166666666674,,229.6925,12.84,19.9,48.0,0.0,48.0,0.0,347.54870387125436,,,1.266425910656245,0.7896237684222785,,23.784592100675134,0.7896237684222785,,112.81163708886999,,0.8336263626308672,5.0,4.3,0.0,,0.1938665959606668,0.8336263626308672,True,0.8336263626308672
2016-05-10,78.08333333333333,207.2108333333334,16.458541666666676,80.25770833333333,,13.35375,0.7891666666666667,15.626666666666667,2.729375000000001,,191.05000000000004,12.49,20.83,48.0,0.0,48.0,0.0,348.43218526746466,,,1.26527912029344,0.7903394468155635,,24.497647479754004,0.7903394468155635,,101.54840259676749,,0.8589716608274466,5.4,4.5,0.0,,0.19088259129498814,0.8589716608274466,True,0.8589716608274466
2016-05-11,75.1875,280.57958333333335,23.140833333333315,130.28458333333336,,13.424374999999998,1.0883333333333332,17.22395833333333,10.435625000000002,,205.92125,13.68,23.48,48.0,0.0,48.0,0.0,349.2918744117377,,,1.2688479776717299,0.7881164785673914,,27.28814767246887,0.7881164785673914,,165.31133008430402,,0.9582827918094784,6.2000003,5.1,0.0,,0.18789858662930947,0.9582827918094784,True,0.9582827918094784
2016-05-12,73.25,328.57958333333335,29.84166666666667,161.55583333333334,,13.489791666666667,1.3066666666666669,18.444583333333327,7.2089583333333325,,252.97520833333328,12.57,24.56,48.0,0.0,48.0,0.0,350.1278235782512,,,1.270251748360249,0.7872455214416252,,29.97901778060185,0.7872455214416252,,205.2165797494636,,1.0540131726670705,7.1,5.7000003,0.0,,0.1849145819636308,1.0540131726670705,True,1.0540131726670705
2016-05-13,69.45833333333333,334.9941666666668,31.754375000000017,172.39104166666664,,13.516458333333333,1.4381249999999997,18.281666666666666,7.426875000000003,,198.4079166666667,12.34,25.96,48.0,0.0,48.0,0.0,350.9400907580144,,,1.2686686003304533,0.7882279105351291,,28.46477267036105,0.7882279105351291,,218.70710154075883,,1.0006181751387369,6.8,5.5,0.0,,0.18193057729795212,1.0006181751387369,True,1.0006181751387369
2016-05-14,76.79166666666667,237.95125000000016,19.67020833333334,124.71208333333333,,13.555833333333332,1.682291666666666,16.17625,1.977083333333332,,166.1172916666667,13.89,20.8,48.0,0.0,48.0,0.0,351.72873919605865,,,1.2669164598330251,0.7893180266454162,,24.483946003296627,0.7893180266454162,,157.9997911150679,,0.8589435486349127,5.7000003,4.8,0.0,,0.17894657263227348,0.8589435486349127,True,0.8589435486349127
2016-05-15,77.6875,141.59604166666662,12.16104166666667,64.245625,,13.526666666666653,2.278958333333334,16.23395833333333,-3.850625000000001,,173.88729166666667,14.18,19.65,48.0,0.0,48.0,0.0,352.4938369342832,,,1.2636653494662426,0.7913487541795683,,19.560396875296444,0.7913487541795683,,81.18497016730218,,0.6862540150697196,4.7000003,3.9,0.0,,0.1759625679665948,0.6862540150697196,True,0.6862540150697196
2016-05-16,81.39583333333333,87.24999999999996,6.017291666666669,44.03854166666668,,13.43541666666666,1.7206250000000003,15.568541666666665,-5.493750000000002,,178.87270833333332,14.15,17.33,48.0,0.0,48.0,0.0,353.2354563607898,,,1.2601787243066238,0.7935382344676708,,20.227670655209295,0.7935382344676708,,55.496433257824116,,0.7092121095337559,4.7000003,4.1,0.0,,0.17297856330091613,0.7092121095337559,True,0.7092121095337559
2016-05-17,,177.290625,,95.77291666666667,,13.386041666666662,1.4276041666666668,16.776458333333334,2.691666666666667,,,14.96,19.84,48.0,1.0,48.0,0.0,353.95367376650603,,,1.251992683946113,0.7987267120828008,,23.730010347326907,0.7987267120828008,,119.90699098684743,,0.8329733373126637,5.9,4.9,0.0,,0.16999455863523746,0.8329733373126637,True,0.8329733373126637
2016-05-18,,310.05354166666666,,155.9903125,,13.449166666666653,1.1603125000000003,17.861145833333335,11.407708333333336,,,14.78,23.26,48.0,1.0,48.0,0.0,354.64856890983896,,,1.2448862072707232,0.8032862715961732,,25.190368331974557,0.8032862715961732,,194.19018849909983,,0.8851559360386616,6.4,5.3,0.0,,0.1670105539695588,0.8851559360386616,True,0.8851559360386616
2016-05-19,79.02083333333333,259.6206250000001,21.102083333333336,135.74625,,13.516250000000005,1.3997916666666663,17.36354166666666,4.296041666666668,,162.02708333333334,14.37,23.23,48.0,0.0,48.0,0.0,355.3202245900612,,,1.238663918639738,0.8073214896726537,,24.285089466410923,0.8073214896726537,,168.14398196564952,,0.8529381055881415,6.2000003,5.2000003,0.0,,0.16402654930388014,0.8529381055881415,True,0.8529381055881415
2016-05-20,68.75,297.24458333333337,27.245416666666685,160.42770833333338,,13.506041666666661,2.9410416666666657,15.347916666666665,1.253124999999999,,168.24125,12.73,19.24,48.0,0.0,48.0,0.0,355.9687262300726,,,1.232188084761454,0.8115644132312766,,18.83588388745882,0.8115644132312766,,197.67711067391917,,0.6602744330166259,5.1,4.1,0.0,,0.16104254463820147,0.6602744330166259,True,0.6602744330166259
