date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-01-21,75.11977083333333,1.697698552343435,39.68433333333334,,214.14291666666665,0.049422916666666664,13.86104096633467,1.648275635676768,,,,14.53033333333333,-4.495333333333333,,47.22460416666666,297.40208333333334,9.422,20.224,,,,,,,212.08456335003788,86.90893750000002,,1.4775261322256283,0.8785949634480178,128.41022628021386,69.7755867402613,0.6768069803907151,,58.634639539952595,1.6541192355160192,2.4440043962919966,4.3,3.3,0.0,0.7406073928157566,0.6583048060531969,2.1724058599755494,False,
2004-01-22,75.37452083333334,1.7111318953496484,42.45010416666667,,211.90416666666667,0.046845833333333343,14.1421854968101,1.6642860620163145,,,,14.806500000000005,-2.4940416666666665,,51.19931250000001,282.03416666666664,10.637,20.055,,,,,,,213.1163404283325,93.64941666666668,,1.4775261322256283,0.8771635527143705,138.36946039268628,75.64832217073628,0.6768069803907151,,62.721138221950035,1.7938140805362452,2.65040718034659,5.2000003,3.8,0.0,0.6974755737754185,0.6323403417723462,2.402893298734916,False,
2004-01-23,66.34660416666667,1.632458090660175,42.752729166666654,,218.77125,0.06144375,13.147992138048034,1.5710143406601755,,,,13.943145833333327,-4.9798333333333344,,58.82610416666667,300.40770833333335,8.814,20.946,,,,,,,214.17389214934173,101.57883333333334,,1.4775261322256283,0.8745267837838853,150.08538073099172,86.91710616327694,0.6768069803907151,,63.16827456771479,2.0593234096225346,3.042704152421277,5.6,3.9,0.0,0.7801805519028915,0.6231678698069244,2.430354692247005,False,
2004-01-24,65.42631250000001,1.5772566481833392,44.93750000000001,,223.10020833333328,0.06370208333333334,12.488594055010465,1.5135545648500048,,,,13.292249999999996,-4.509500000000001,,45.35939583333331,262.90908333333323,7.463999999999999,20.809,,,,,,,215.2566860627504,90.29689583333332,,1.1413730343085475,0.8761377480814655,103.06244198593451,51.771991256694136,0.8761377480814655,,51.29045072924036,1.586906716130695,1.811252533754704,4.3,3.3,0.0,0.5488644041680921,0.6223110990557095,2.053626626883841,False,
2004-01-25,72.76527083333333,2.1348014568476743,54.21364583333333,,215.935,0.06393541666666665,17.222949465817123,2.070866040181008,,,,17.99983333333334,5.464958333333335,,33.9689375,98.63614583333332,11.041,23.896,,,,,,,216.36417566004585,88.18258333333333,,1.134073030410526,0.8817774280709307,100.00548951026207,38.523255890450756,0.8817774280709307,,61.48223361981132,1.1937821202694716,1.3538361067839026,4.3,3.4,0.0,0.3981870902305596,0.6035418039558353,2.0520421334498398,False,
2004-01-26,80.14825,2.7493553974134666,33.81858333333333,,200.70791666666665,0.059027083333333334,21.731524067636727,2.690328314080133,,,,22.48770833333333,9.963166666666668,,39.905875,116.02839583333336,19.28,26.238000000000003,,,,,,,217.49580066143773,73.72445833333333,,0.9444128346823428,0.8871673129142255,69.62632468000359,37.68762052922923,1.0588589685318648,,31.93870415077436,1.4084964319306157,1.3302021079195578,3.8,3.1000001,0.0,0.4290974403257464,0.6053251547601677,1.8765080402890355,False,
2004-01-27,86.33852083333333,2.619866819320044,2.8223437500000013,,136.6227083333333,0.03677500000000001,21.052356956652115,2.5830918193200434,,,,21.684354166666665,5.818770833333333,,53.93893750000001,210.18916666666664,17.35,26.357,,,,,,,218.65098732017483,56.76128125000001,,1.0811849471848904,0.890171498078471,61.369442870427974,58.31796729214662,0.9249111381024367,,3.0514755782813565,1.902325919185529,2.0567661484630544,3.4,2.7,5.7000003,0.7617652401715016,0.6510191017118014,1.757751574621864,False,
2004-01-28,60.66447916666666,1.649925595196071,30.7296875,,214.29229166666667,0.06975624999999999,13.398038201056249,1.5801693451960708,,,,14.285083333333338,-19.2880625,,74.01795833333334,282.34100000000007,9.881,19.502,,,,,,,219.82914874446274,104.74764583333334,,1.0811849471848904,0.8903022751554995,113.25157792805409,80.02710237135842,0.9249111381024367,,33.22447555669569,2.5919919732819774,2.8024227047365344,6.7000003,4.6,0.0,0.6092223271166379,0.6965918531256658,3.204322524378062,False,
2004-01-29,72.28979166666669,1.8173775092454605,36.4493125,,220.3629375,0.058237500000000025,14.570156428649357,1.759140009245461,,,,15.304354166666668,-6.470187499999998,,39.44954166666667,162.28675,8.777999999999999,22.216,,,,,,,221.02968523713483,75.89885416666667,,1.4375700038262962,0.8861309278693295,109.1099160747865,56.711477764695616,0.6956182984747583,,52.39843831009085,1.382809377661641,1.987885282336083,3.7,2.8,0.0,0.7099590294057441,0.7463259802748502,2.08971274476958,False,
2004-01-30,87.13310416666666,2.0948742840694057,-5.250229166666666,,91.532125,0.028529166666666658,17.41879650662499,2.0663451174027387,,,,17.95585416666666,0.4220625,,56.61445833333333,114.84387500000004,14.574000000000002,23.584,,,,,,,222.25198465317845,51.36422916666666,,1.4375700038262962,0.883789220512843,73.83967511965974,81.38724708287367,0.6956182984747583,,-7.547571963213931,1.989537463816377,2.8600993794710683,3.2,2.6000001,12.3,1.1000381805643271,0.8097716882646709,2.1054064704653133,False,
