date,rh,es,H,sw_in,vpd,t_dew,vp,theta_2,Rn,theta_1,ws,t_avg,theta_mean,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-01-01,42.86522916666667,0.8158565272649283,,98.33460416666664,0.050122916666666656,2.2474549708067597,0.7657336105982612,16.061020833333334,13.49902083333334,11.615583333333335,,3.2548333333333344,13.838302083333335,-5.451770833333334,,,-3.91,10.415,0,0,48,0.0,48,,112.1017163999805,,18.950791666666674,,,,,,,,,,4.0,2.4,0.0,,,,False,
2004-01-02,45.2436875,0.8186762908499468,,98.29935416666665,0.04810416666666667,2.4263368197473185,0.7705721241832797,16.134000000000004,10.4016875,11.64683333333334,,3.3993958333333336,13.890416666666658,-4.064791666666666,,,-7.301,9.921,0,0,48,0.0,48,,112.59835197249036,,14.466479166666666,,,,,,,,,,4.1,2.5,0.0,,,,False,
2004-01-03,76.36927083333333,0.2943206003974553,,49.61741666666669,0.007354166666666666,-10.218358908613627,0.2869664337307886,16.152562500000013,6.526812499999999,11.60725,,-9.699791666666668,13.879906249999996,-8.033,,,-12.067,-7.24,0,0,48,0.0,48,,113.13516071909048,,14.5598125,,,,,,,,,,1.7,1.1,2.2,,,,False,
2004-01-04,85.93068750000002,0.1803767850025656,,93.3754375,0.002508333333333333,-16.427552085995675,0.17786845166923226,16.183500000000002,4.058562500000002,11.577854166666668,,-15.950125000000002,13.880677083333351,-8.124625,,,-22.336,-12.279000000000002,0,0,48,0.0,48,,113.71206004520046,,12.1831875,,,,,,,,,,0.6,0.4,0.90000004,,,,False,
2004-01-05,73.18175000000002,0.11074399723924097,,97.23852083333333,0.0030187499999999997,-22.20315192444741,0.107725247239241,16.187625000000008,-11.802416666666666,11.358395833333333,,-21.467749999999995,13.773010416666667,-11.631145833333335,,,-26.156,-18.759,0,0,48,0.0,48,,114.3289585347657,,-0.17127083333332924,,,,,,,,,,0.5,0.3,0.0,,,,False,
2004-01-06,60.693375,0.16599292342536345,,113.5591875,0.007018749999999998,-18.440574459307964,0.1589741734253635,16.222916666666674,-26.15158333333333,10.2401875,,-17.611375,13.231552083333325,-13.256916666666667,,,-24.624,-9.79,0,0,48,0.0,48,,114.98575559691014,,-12.894666666666668,,,,,,,,,,0.8,0.5,0.0,,,,False,
2004-01-07,66.55154166666667,0.4723797976911888,,86.17166666666668,0.015499999999999996,-4.9210877681557665,0.4568797976911888,16.29799999999999,1.020270833333336,10.110645833333333,,-4.287916666666665,13.204322916666653,-7.813770833333335,,,-15.151,3.042,0,0,48,3.8,48,,115.68234109910989,,8.834041666666673,,,,,,,,,,1.0,0.7,0.4,,,,False,
2004-01-08,85.00200000000002,0.5481418280402582,,79.40514583333334,0.008924999999999999,-2.197100276768655,0.5392168280402584,16.384166666666655,-3.969874999999997,10.739583333333329,,-1.8297916666666667,13.561875000000008,-3.0092708333333333,,,-11.291,2.403,0,0,48,0.1,48,,116.41859498887236,,-0.9606041666666636,,,,,,,,,,1.0,0.7,0.0,,,,False,
2004-01-09,81.4174583333333,0.5847466992932826,,108.54562500000004,0.013920833333333335,-1.9112405547546747,0.5708258659599492,16.423562499999992,0.5238749999999968,11.045875000000002,,-1.4771666666666678,13.73471875,-5.497083333333332,,,-12.067,6.416,0,0,48,0.0,48,,117.1943869059615,,6.020958333333329,,,,,,,,,,1.2,0.8,0.3,,,,False,
2004-01-10,74.87245833333331,0.7376486880856058,,103.42385416666664,0.024685416666666668,0.7856492384804513,0.7129632714189391,16.479520833333336,13.2135625,11.348458333333335,,1.3323749999999996,13.913989583333333,-5.255833333333333,,,-8.117,10.617,0,0,48,0.0,48,,118.00957578725408,,18.469395833333333,,,,,,,,,,1.6,1.0,0.0,,,,False,
2004-01-11,69.03252083333334,0.7878773598490967,,109.4075,0.027677083333333324,2.498426700384487,0.7602002765157634,16.539583333333347,15.032354166666671,14.6545,,3.114583333333334,15.597041666666666,-0.9341041666666668,,,-2.074,9.72,0,0,48,0.0,48,,118.86400946634086,,15.966458333333339,,,,,,,,,,2.1000001,1.3000001,0.0,,,,False,
2004-01-12,79.92679166666666,0.6634084151211602,,110.24481249999997,0.01956458333333333,-0.473498292192545,0.6438438317878269,16.583333333333346,20.677875,15.937604166666658,,-0.00520833333333376,16.260468749999998,-4.177583333333334,,,-6.867000000000001,10.032,0,0,48,0.0,48,,119.75752427000653,,24.85545833333333,,,,,,,,,,2.1000001,1.3000001,0.0,,,,False,
2004-01-13,71.0590625,0.7490183345528773,,112.79985416666665,0.029318750000000005,1.0786485805925767,0.7196995845528771,16.654166666666686,18.428999999999995,15.98149999999999,,1.6822708333333338,16.31783333333333,-5.329687500000001,,,-6.91,11.121,0,0,48,0.0,48,,120.6899446137302,,23.7586875,0.9708259258422524,1.030050777777115,,,1.030050777777115,,,,,2.6000001,1.6,0.0,,,,False,
2004-01-14,66.37072916666665,0.7860175818277245,,108.21025000000002,0.031154166666666674,2.2343669451513244,0.7548634151610581,16.727083333333336,15.949041666666664,16.323125,,2.8938958333333336,16.52510416666667,-5.231875,,,-3.178,10.576,0,0,48,0.0,48,,121.66108259834444,,21.180916666666665,0.9708259258422524,1.030050777777115,,,1.030050777777115,,,,,2.9,1.8000001,0.0,,,,False,
2004-01-15,57.80193750000001,0.8652762057857529,,107.19127083333336,0.043441666666666684,3.0703182695184537,0.8218345391190861,16.840020833333327,17.758875,16.660687499999987,,3.870916666666668,16.75035416666665,-5.795270833333332,,,-3.023,14.214,0,0,48,0.0,48,,122.67073760997472,,23.55414583333333,0.9708259258422524,1.030050777777115,,,1.030050777777115,,,,,2.9,1.7,0.0,,,,False,
2004-01-16,72.22470833333331,0.7589255918208742,,84.79837500000002,0.02390625,2.0230742065916463,0.735019341820874,16.96704166666667,17.417083333333334,16.83552083333333,,2.5895625,16.901281250000007,-6.148875000000001,,,-2.661,9.246,0,0,48,0.0,48,,123.7186959253589,,23.56595833333333,0.9708259258422524,1.030050777777115,,,1.030050777777115,,,,,2.6000001,1.6,0.0,,,,False,
2004-01-17,84.62229166666664,0.7018308122255896,,99.15904166666668,0.012177083333333337,1.3848105477759205,0.6896537288922565,17.16041666666668,30.26364583333334,17.025000000000006,,1.7636875000000007,17.092708333333338,-6.189375000000001,,,-1.433,5.997000000000001,0,0,48,0.0,48,,124.80473032460827,,36.45302083333335,0.9708259258422524,1.030050777777115,,,1.030050777777115,,,,,2.2,1.4,0.0,,,,False,
2004-01-18,84.66056250000003,0.52303779268798,,33.522875000000006,0.007952083333333332,-2.505055699900415,0.5150857093546469,17.308333333333326,8.292104166666665,17.002083333333335,,-2.137333333333334,17.155208333333327,-4.7331875,,,-3.72,-0.746,0,0,48,0.0,48,,125.92859971343096,,13.025291666666664,0.9708259258422524,1.030050777777115,,,1.030050777777115,,,,,1.1,0.7,0.0,,,,False,
