date,rh,H,sw_in,vp,theta_1,G,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2001-01-01,50.80508333333334,,,,21.0968125,,,,290.6458333333333,,,,0.30258333333333337,50.61199999999999,,,23.25290625000001,,25.408999999999992,,,0,48,48,0.0,48,,142.3621224947783,,,1.0563295762369904,0.9466742411609304,,,0.9466742411609304,,,,,1.4,0.90000004,0.0,,,,False,
2001-01-02,46.70741666666667,,,,21.071312500000012,,,,323.5833333333333,,,,0.3066875000000001,,,,23.22994791666667,,25.388583333333344,,,0,48,48,0.0,48,,142.83978055371583,,,1.0749924628615128,0.9302390803169992,,,0.9302390803169992,,,,,2.1000001,1.3000001,0.0,,,,False,
2001-01-03,54.3613541666667,,,,21.060999999999982,,,,281.0208333333333,,,,0.24554166666666666,,,,23.220583333333334,,25.38016666666668,,,0,48,48,0.0,48,,143.35550893590624,,,1.0637435519926193,0.9400762036364744,,,0.9400762036364744,,,,,1.9,1.2,0.0,,,,False,
2001-01-04,60.63243750000001,,,,21.058479166666675,,,,304.1875,,,,0.27164583333333336,57.242125000000016,,,23.218302083333334,,25.378125000000008,,,0,48,48,0.0,48,,143.90916288882582,,,1.0549991668143786,0.9478680471564246,,,0.9478680471564246,,,,,2.0,1.3000001,0.0,,,,False,
2001-01-05,69.22127083333334,,,,21.04572916666667,,,,246.29166666666663,,,,0.25349999999999995,,,,23.206864583333353,,25.36800000000001,,,0,48,48,0.0,48,,144.5005850210793,,,1.0625695944610862,0.9411148269372226,,,0.9411148269372226,,,,,2.6000001,1.7,0.0,,,,False,
2001-01-06,54.29104166666668,,,,21.004395833333334,,,,279.1458333333333,,,,0.3861458333333334,,,,23.16940624999999,,25.33441666666668,,,0,48,48,0.0,48,,145.12960513025757,,,1.0516927348502874,0.9508480631867766,,,0.9508480631867766,,,,,3.0,1.9,0.0,,,,False,
2001-01-07,55.63647916666665,,,,20.925479166666673,,,,216.29166666666663,,,,0.4799375,41.47670833333334,,,23.097583333333336,,25.269687499999982,,,0,48,48,0.0,48,,145.79604002652124,,,1.0749337269373087,0.930289909917694,,,0.930289909917694,,,,,3.2,2.0,0.0,,,,False,
2001-01-08,88.46116666666668,,,,20.800437499999987,,,,263.4166666666667,,,,0.0905625,6.766229166666663,,,22.984375000000004,,25.16831250000001,,,0,48,48,5.6,48,,146.4996933531899,,,1.082386078397657,0.9238847579048504,,,0.9238847579048504,,,,,1.6,1.1,5.5,,,,False,
2001-01-09,54.53375,,,,20.934958333333327,,,,324.2291666666667,,,,0.28391666666666665,,,,23.10623958333333,,25.277520833333345,,,0,48,48,0.0,48,,147.2403554056592,,,1.1026194649859002,0.9069312049672436,,,0.9069312049672436,,,,,2.5,1.6,0.0,,,,False,
2001-01-10,37.70189583333333,,,,21.06920833333333,,,,278.6875,,,,0.5176458333333332,,,,23.228052083333324,,25.38689583333333,,,0,48,48,0.0,48,,148.0178029499941,,,1.1108296481130475,0.9002280427954795,,,0.9002280427954795,,,,,3.9,2.4,0.0,,,,False,
2001-01-11,41.42322916666666,,,,21.053229166666664,,,,248.25,,,,0.69875,,,,23.213583333333336,,25.37393750000001,,,0,48,48,0.8,48,,148.8317990425753,,,1.1097964864930911,0.9010661073184298,,,0.9010661073184298,,,,,4.0,2.5,0.3,,,,False,
2001-01-12,48.81581249999999,,,,20.940229166666665,,,,108.0625,,,,0.5539999999999999,20.942645833333327,,,23.111104166666674,,25.281979166666645,,,0,48,48,0.0,48,,149.68209285218788,,,1.0962814994804242,0.9121744738682024,,,0.9121744738682024,,,,,1.9,1.2,1.5,,,,False,
2001-01-13,61.15483333333335,,,,20.845270833333334,,,,70.0625,,,,0.3805208333333333,,,,23.02481250000001,,25.20435416666667,,,0,48,48,0.0,48,,150.56841948595147,,,1.0891092602117296,0.918181523684404,,,0.918181523684404,,,,,2.9,1.8000001,0.0,,,,False,
2001-01-14,83.93520833333336,,,,20.736916666666673,,,,160.54166666666666,,,,0.13381249999999995,23.016937499999994,,,22.92671875,,25.116520833333343,,,0,48,48,3.5,48,,151.49049982049274,,,1.0628460185966713,0.9408700625518172,,,0.9408700625518172,,,,,1.5,1.1,1.6,,,,False,
2001-01-15,93.10010416666664,,,,20.879375000000003,,,,235.1875,,,,0.11370833333333333,,,,23.05584375,,25.232312499999992,,,0,48,48,1.5,48,,152.4480403397531,,,1.035820810486264,0.9654179466915248,,,0.9654179466915248,,,,,3.7,2.4,0.6,,,,False,
2001-01-16,74.25972916666666,,,,20.988916666666665,,,,312.6875,,,,0.30272916666666666,,,,23.15526041666665,,25.32160416666668,,,0,48,48,0.0,48,,153.44073298081247,,,1.0099419348024563,0.9901559342573482,,,0.9901559342573482,,,,,3.0,1.9,0.0,,,,False,
2001-01-17,74.12100000000002,,,,20.95895833333333,,,,158.98583333333332,,,,0.2427916666666667,,,,23.128281250000004,,25.29760416666666,,,0,48,48,0.0,48,,154.46825498909175,,,0.9915294240509944,1.0085429395674397,,,1.0085429395674397,,,,,1.9,1.3000001,0.7,,,,False,
2001-01-18,99.877875,,,,20.927020833333334,,,,85.15395833333334,,,,0.001,,,,23.09909375,,25.271166666666666,,,0,48,48,7.4,48,,155.53026878426564,,,0.978494620897527,1.0219780248589891,,,1.0219780248589891,,,,,1.5,1.0,7.4,,,,False,
2001-01-19,99.99435416666664,,,,21.273333333333333,,,,185.89583333333331,,,,8.333333333333333e-05,,,,23.41310416666667,,25.552875,,,0,48,48,6.4,48,,156.62642183818943,,,0.965705019098944,1.035512894955289,,,1.035512894955289,,,,,2.9,1.9,11.3,,,,False,
2001-01-20,98.73920833333334,,,,27.20374999999999,,,,169.54166666666666,,,,0.0077708333333333345,,,,28.788687500000005,,30.37362500000002,,,0,48,48,20.3,48,,157.75634656610305,,,0.9536135513573636,1.0486428161351216,,,1.0486428161351216,,,,,2.6000001,1.7,15.5,,,,False,
2001-01-21,57.233625,,,,29.99300000000001,,,,312.4166666666667,,,,0.276875,,,,31.317124999999994,,32.64125,,,0,48,48,0.0,48,,158.91966023232942,,,0.9441973116270344,1.0591006643270429,,,1.0591006643270429,,,,,3.2,2.0,0.0,,,,False,
2001-01-22,58.228375,,,,29.582395833333322,,,,107.39583333333331,,,,0.2956666666666666,,,,30.94495833333333,,32.30752083333333,,,0,48,48,0.0,48,,160.11596487163916,,,0.9267525993176841,1.079036628261139,,,1.079036628261139,,,,,2.8,1.8000001,0.0,,,,False,
2001-01-23,59.607375,,,,29.172874999999994,,,,209.4375,,,,0.313,,,,30.57363541666667,,31.974395833333336,,,0,48,48,0.0,48,,161.34484722739606,,,0.9280161215368722,1.0775674870215797,,,1.0775674870215797,,,,,3.3,2.1000001,0.0,,,,False,
2001-01-24,57.07977083333335,,,,28.761916666666664,,,,263.8125,,,,0.4340416666666666,,,,30.20108333333333,,31.64025,,,0,48,48,0.0,48,,162.60587870754003,,,0.9365699396396479,1.0677259195237008,,,1.0677259195237008,,,,,3.2,2.0,0.0,,,,False,
2001-01-25,44.4740625,,,,28.318250000000006,,,,333.875,,,,0.4038333333333333,,,,29.798916666666674,,31.27958333333333,,,0,48,48,0.0,48,,163.8986153594026,,,0.9651718023993364,1.036084972140798,,,1.036084972140798,,,,,3.3,2.1000001,0.0,,,,False,
2001-01-26,45.42677083333334,,,,27.99885416666667,,,,257.0416666666667,,,,0.4183333333333334,,,,29.509416666666652,,31.019979166666666,,,0,48,48,0.0,48,,165.22259786428341,,,0.976172828952752,1.0244087628138656,,,1.0244087628138656,,,,,2.9,1.9,0.0,,,,False,
2001-01-27,43.040125,,,,27.669333333333334,,,,286.1458333333333,,,,0.5713958333333332,,,,29.21080208333333,,30.75227083333333,,,0,48,48,0.0,48,,166.5773515526449,,,0.9874275262080849,1.0127325534869336,,,1.0127325534869336,,,,,4.4,2.8,0.0,,,,False,
2001-01-28,45.4515625,,,,27.3019375,,,,301.0416666666667,,,,0.4969791666666667,,,,28.877656250000005,,30.45337499999999,,,0,48,48,0.0,48,,167.96238644071474,,,0.9983386132842716,1.0016641515149485,,,1.0016641515149485,,,,,3.0,2.0,0.0,,,,False,
2001-01-29,47.453375,,,,26.939354166666675,,,,212.95833333333331,,,,0.5929583333333334,,,,28.54905208333335,,30.15875,,,0,48,48,0.0,48,,169.37719728920362,,,1.0067715053211426,0.9932740395557952,,,0.9932740395557952,,,,,3.9,2.5,0.0,,,,False,
2001-01-30,67.7538125,,,,27.08460416666667,,,,202.91666666666663,,,,0.5373125000000002,46.56443750000002,,,28.68077083333333,,30.2769375,,,0,48,48,7.799999999999999,48,,170.82126368477708,,,1.0154509567598955,0.9847841427918916,,,0.9847841427918916,,,,,5.6,3.6000001000000004,8.3,,,,False,
2001-01-31,60.27352083333335,,,,27.99535416666667,,,,221.8125,,,,0.6288958333333334,,,,29.506291666666666,,31.017229166666652,,,0,48,48,0.0,48,,172.29405014483467,,,1.0211857741768522,0.9792537511659624,,,0.9792537511659624,,,,,5.3,3.4,0.0,,,,False,
2001-02-01,71.44866666666663,,,,27.703895833333327,,,,250.72916666666663,,,,0.2897083333333333,,,,29.242125,,30.780354166666665,,,0,48,48,0.0,48,,173.79500624607482,,,1.0283461559827245,0.9724352001339124,,,0.9724352001339124,,,,,2.6000001,1.8000001,0.0,,,,False,
2001-02-02,61.97018750000001,,,,27.335291666666674,,,,308.75,,,,0.3948125,,,,28.907875000000004,,30.48045833333332,,,0,48,48,0.0,48,,175.32356677723897,,,1.0707119380357428,0.9339580184699666,,,0.9339580184699666,,,,,3.4,2.2,0.0,,,,False,
2001-02-03,44.34593750000001,,,,26.94675000000001,,,,234.77083333333331,,,,0.37970833333333337,,,,28.55575000000001,,30.16474999999999,,,0,48,48,0.0,48,,176.8791519163509,,,1.1021857307076393,0.9072881023037448,,,0.9072881023037448,,,,,2.5,1.6,0.0,,,,False,
2001-02-04,69.91954166666669,,,,26.655875000000005,,,,158.5625,,,,0.217125,,,,28.29221875000001,,29.92856249999999,,,0,48,48,0.8,48,,178.46116743268024,,,1.084540556788096,0.9220494279730158,,,0.9220494279730158,,,,,1.5,1.1,3.5,,,,False,
2001-02-05,73.12297916666667,,,,27.00339583333333,,,,301.625,,,,0.311,,,,28.60706250000001,,30.21072916666667,,,0,48,48,5.2,48,,180.0690049135807,,,1.0562705865706556,0.9467271101874126,,,0.9467271101874126,,,,,2.7,1.8000001,0.6,,,,False,
2001-02-06,63.45081250000002,,,,27.4616875,,,,254.75,,,,0.4243541666666668,,,,29.022489583333336,,30.58329166666667,,,0,48,48,0.0,48,,181.7020420162724,,,1.0556915672210043,0.9472463653682426,,,0.9472463653682426,,,,,3.6000001000000004,2.4,0.0,,,,False,
2001-02-07,61.814354166666696,,,,27.192479166666654,,,,209.16666666666663,,,,0.5678958333333334,,,,28.778447916666664,,30.36441666666667,,,0,48,48,0.0,48,,183.35964274455108,,,1.0606705624519028,0.9427998055195822,,,0.9427998055195822,,,,,3.6000001000000004,2.4,0.0,,,,False,
2001-02-08,70.39016666666664,,,,26.74572916666666,,,,194.20833333333331,,,,0.4928958333333335,,,,28.373687499999992,,30.00164583333333,,,0,48,48,0.0,48,,185.0411577503328,,,1.0787396936665443,0.9270076978451446,,,0.9270076978451446,,,,,4.1,2.8,0.0,,,,False,
2001-02-09,75.7137708333333,,,,26.31443750000001,,,,238.41666666666663,,,,0.4812083333333335,,,,27.98263541666667,,29.65083333333334,,,0,48,48,0.0,48,,186.74592465985737,,,1.083824888158294,0.9226582734220702,,,0.9226582734220702,,,,,5.5,3.6000001000000004,0.0,,,,False,
2001-02-10,61.79170833333333,,,,25.95754166666666,,,,295.7291666666667,,,,0.5559999999999999,,,,27.659104166666683,,29.36066666666665,,,0,48,48,0.0,48,,188.47326842430024,,,1.0848440277373097,0.9217914966870664,,,0.9217914966870664,,,,,3.6000001000000004,2.4,2.4,,,,False,
2001-02-11,44.74881249999999,,,,25.749208333333332,,,,105.60416666666669,,,,0.4486250000000001,,,,27.470083333333324,,29.190958333333345,,,0,48,48,0.0,48,,190.22250169445985,,,1.0926134907495066,0.9152367314392428,,,0.9152367314392428,,,,,3.6000001000000004,2.3,0.0,,,,False,
2001-02-12,88.3788125,,,,25.54437500000001,,,,108.27083333333331,,,,0.08141666666666664,,,,27.284302083333355,,29.02422916666665,,,0,48,48,9.3,48,,191.99292521911912,,,1.0976721720388205,0.9110188136978968,,,0.9110188136978968,,,,,1.1,0.8,9.2,,,,False,
2001-02-13,92.23950000000002,,,,27.310791666666674,,,,211.58333333333331,,,,0.11947916666666665,,,,28.88575,,30.46070833333333,,,0,48,48,7.599999999999999,48,,193.7838282665984,,,1.0840306081681619,0.9224831775643676,,,0.9224831775643676,,,,,1.8000001,1.4,3.1000001,,,,False,
