date,rh,H,sw_in,vp,theta_1,G,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2010-10-14,47.91375000000002,13.338041666666665,195.2115000000001,0.8156714407607643,24.05816666666666,-5.973416666666669,370.13125000000014,33.32747916666667,,1.4255256074274305,,29.384687499999995,0.6098541666666667,55.01062500000001,259.2896041666666,11.4960625,25.55289583333334,3.805874059090269,27.04762500000001,3.657,18.6,0.0,0.0,0.0,0.0,0.0,,230.74718998832702,46.66552083333333,60.98404166666669,1.4035157999128487,0.8238084632333785,65.49579580074554,46.77564358168297,0.7124964322183583,0.7652087260533321,18.72015221906257,1.1639691675676105,1.6336491172925476,5.5,3.8,0.0,0.4299076624454073,0.4574374540433882,1.7382623253648752,False,
2010-10-15,42.92168749999999,-6.722041666666667,141.78627083333333,0.7558103574434135,23.400291666666664,-8.759354166666665,365.64583333333326,27.38666666666667,,1.40816452411008,,21.37741666666666,0.6523541666666665,16.186249999999994,261.4291666666668,11.622937500000004,24.945750000000004,2.751200430023321,26.491208333333336,6.5120000000000005,17.48,0.0,0.0,0.0,0.0,0.0,,228.71050686927697,20.664625,24.94560416666666,1.4340522193382403,0.8147360828303281,29.63415134304249,39.27391011360995,0.697324676545922,0.8283874329896136,-9.639758770567456,0.9566008826359828,1.371815618765051,3.6000001000000004,2.8,0.0,0.4899341495589468,0.4898843585502951,1.371676203940826,False,
2010-10-16,47.6273125,6.6771249999999975,155.35506250000006,0.8023024999355589,22.902833333333334,-7.319666666666668,365.98541666666665,27.08264583333333,,1.3743858332688923,,23.73689583333332,0.5720833333333334,33.129437500000016,267.49375,11.165666666666665,24.489249999999995,3.5550597836873066,26.07566666666665,3.978,17.34,0.0,0.0,0.0,0.0,0.0,,226.6846011315319,33.75977083333333,40.449104166666686,1.457292252373758,0.8085784029978569,49.197852477330215,39.467329946699095,0.6862041559413476,0.8346234491184131,9.730522530631122,0.9455688999498418,1.3779702319824816,3.6000001000000004,2.7,0.0,0.5103593451786969,0.485631352720778,1.3112046523461007,False,
2010-10-17,65.29085416666668,6.872395833333335,123.61789583333336,,23.074979166666665,-7.060458333333334,361.37708333333336,22.314520833333336,,1.1882526871091246,,19.04864583333334,,43.71758333333334,300.52708333333334,9.101708333333336,24.40953125,,25.744083333333336,4.96,16.54,0.0,0.0,0.0,9.0,0.0,,224.67029798435627,29.18691666666667,50.77804166666668,1.457292252373758,0.8048568497287275,42.53386752901184,32.51877832584948,0.6862041559413476,0.5747940587836113,10.015089203162363,0.7775624724824352,1.133135766885236,3.3,2.6000001,3.0,0.4358214320396511,0.4915884291710478,1.2781299650035671,False,
2010-10-18,75.67375,21.49622916666668,158.07497916666668,,25.05983333333333,-5.4354791666666635,357.9875,34.63358333333333,,1.0716059920256724,,20.964708333333327,,64.07129166666668,284.9395833333333,7.679687499999997,25.77721875,,26.49460416666667,2.672,13.63,0.0,0.0,0.0,1.76,0.0,,222.668419218778,56.1298125,69.50677083333335,1.4002160427129944,0.8002382395262887,78.59386393697238,48.494498999970716,0.7141755054187537,0.8075445287854149,30.099364937001663,1.205195479294727,1.687534044713653,2.8,2.3,4.7000003,0.7337104542233275,0.496347351203829,1.141598907768807,False,
2010-10-19,71.6783541666667,30.919645833333334,223.30943749999997,,25.00318750000001,-10.657312500000003,358.2770833333333,26.709624999999992,,1.1098598473416728,,31.92427083333334,,97.21939583333337,264.0958541666667,7.994791666666664,25.961541666666665,,26.91989583333334,1.662,14.01,0.0,0.0,0.0,0.0,2.0,,220.6797825548088,57.62927083333332,107.87670833333335,1.3674901348889166,0.7965494134766615,78.80745934542489,36.525148694082354,0.7312667012996271,0.5342142129074045,42.28231065134253,0.9297324887820536,1.2714000064951787,4.2000003,3.0,1.1,0.4238000021650596,0.5124365858802598,1.5373097576407793,False,
2010-10-20,76.11500000000002,-1.2435416666666659,92.68437500000003,,24.9255,-12.302354166666666,348.7041666666667,21.306104166666664,,1.0225967513326908,,12.963875,,29.560729166666654,298.55,7.100708333333333,25.869208333333336,,26.812916666666666,2.407,12.77,0.0,0.0,0.0,2.04,0.0,,218.70520099859502,20.0625625,41.86308333333332,1.4088372410465342,0.7949453564100705,28.264885200823656,30.01683301161673,0.7098052002495083,0.4792423515547709,-1.7519478107930748,0.7410117123892099,1.0439648964655823,3.5,2.5,2.7,0.4175859585862329,0.5127827926638536,1.281956981659634,False,
2010-10-21,85.39791666666667,6.141604166666664,85.9520833333333,,27.82589583333333,-15.466583333333332,338.73541666666665,15.538458333333333,,0.7922459161689329,,10.591104166666664,,69.18743750000003,332.56041666666664,3.549770833333333,28.10142708333333,,28.37695833333333,0.305,6.518,0.0,0.0,0.0,1.02,0.0,,216.74548221070802,21.6800625,84.65402083333336,1.376073475836367,0.7914828310224299,29.833358960724677,21.38206036788856,0.7267053813330772,0.25610198176745386,8.45129859283611,0.5385992824469888,0.7411521866798012,1.9,1.6,2.9,0.4632201166748757,0.5261197383213,0.8417915813140799,False,
2010-10-22,83.57958333333333,20.47589583333333,97.41941666666666,,28.732208333333336,-9.471583333333333,341.06458333333336,21.7505625,,0.8194204342404491,,12.635708333333332,,60.75491666666668,317.0291666666667,4.069395833333333,29.111229166666664,,29.49025,2.9,6.638,0.0,0.0,0.0,0.36,0.0,,214.8014278867528,42.22645833333333,70.22650000000002,1.3580201273813213,0.7889419480094199,57.344380324695386,29.53770165686539,0.7363661111034534,0.6012895179644908,27.806678667829992,0.7542965868075869,1.024349946899735,2.2,1.7,1.4,0.6025587922939618,0.4644608675234023,0.7895834747897841,False,
2010-10-23,76.74520833333334,,157.30475000000004,0.7734908774934711,28.13560416666667,-8.298041666666665,345.0583333333332,,,0.8957849951730145,,21.8768125,,62.967312499999984,272.59791666666666,5.265333333333333,28.73095833333333,,29.326312500000004,2.175,8.88,0.0,0.0,7.0,0.0,7.0,,212.87383315142642,,71.26535416666665,1.3580201273813213,0.7858441804357245,,30.418507548684417,0.7363661111034534,,,,1.056092690040031,2.8,2.1000001,0.0,,0.5029012570237644,1.056092690040031,True,1.056092690040031
