date,rh,theta_4,H,sw_out,sw_in,theta_3,theta_2,Rn,theta_1,ws,t_avg,theta_mean,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-01-30,,,,,,,,,,,,,,,,,,,,,,,140.32118697356145,,,1.21429976394616,0.8235198833855151,,,0.8235198833855151,,,,,0.6,0.4,0.0,,,,False,
2004-01-31,,,,,,,,,,,,,,,,,,,,,,,141.8708494771862,,,1.2089755257429011,0.8271466036382431,,,0.8271466036382431,,,,,0.6,0.4,0.0,,,,False,
2004-02-01,,,,,,,,,,,,,,,,,,,,,,,143.45247510065016,,,1.212240340189907,0.8249189264262089,,,0.8249189264262089,,,,,1.3000001,0.90000004,0.0,,,,False,
2004-02-02,,,,,,,,,,,,,,,,,,,,,,,145.0655875732681,,,1.22168170093271,0.8185438148386244,,,0.8185438148386244,,,,,1.1,0.7,4.6,,,,False,
2004-02-03,,,,,,,,,,,,,,,,,,,,,,,146.70969382944224,,,1.2278060177269299,0.8144609047049033,,,0.8144609047049033,,,,,1.0,0.7,1.7,,,,False,
2004-02-04,,,,,,,,,,,,,,,,,,,,,,,148.3842840329107,,,1.2201443609180027,0.8195751519497478,,,0.8195751519497478,,,,,0.8,0.6,0.3,,,,False,
2004-02-05,,,,,,,,,,,,,,,,,,,,,,,150.08883163149926,,,1.219102203839078,0.8202757708507928,,,0.8202757708507928,,,,,1.1,0.7,3.4,,,,False,
2004-02-06,,,,,,,,,,,,,,,,,,,,,,,151.82279344261752,,,1.2162217477603754,0.8222184826422162,,,0.8222184826422162,,,,,1.2,0.8,0.5,,,,False,
2004-02-07,,,,,,,,,,,,,,,,,,,,,,,153.58560976963562,,,1.2163438440909509,0.82213594852972,,,0.82213594852972,,,,,0.90000004,0.7,0.0,,,,False,
2004-02-08,,,,,,,,,,,,,,,,,,,,,,,155.3767045491808,,,1.2193207792548406,0.820128728234359,,,0.820128728234359,,,,,1.3000001,0.90000004,0.0,,,,False,
2004-02-09,,,,,,,,,,,,,,,,,,,,,,,157.1954855292984,,,1.222647591455165,0.8178971659444604,,,0.8178971659444604,,,,,1.5,1.0,0.0,,,,False,
2004-02-10,,,,,,,,,,,,,,,,,,,,,,,159.04134447832558,,,1.2253656479859056,0.8160829395239438,,,0.8160829395239438,,,,,1.2,0.8,0.0,,,,False,
2004-02-11,,,,,,,,,,,,,,,,,,,,,,,160.9136574242327,,,1.229504070051462,0.8133360631804529,,,0.8133360631804529,,,,,1.3000001,0.90000004,0.0,,,,False,
2004-02-12,,,,,,,,,,,,,,,,,,,,,,,162.81178492410208,,,1.2297892529477594,0.8131474540072918,,,0.8131474540072918,,,,,1.2,0.90000004,0.0,,,,False,
2004-02-13,,,,,,,,,,,,,,,,,,,,,,,164.73507236332296,,,1.2254710041122228,0.8160127792859836,,,0.8160127792859836,,,,,1.4,0.90000004,0.0,,,,False,
2004-02-14,,,,,,,,,,,,,,,,,,,,,,,166.68285028399848,,,1.224241003917974,0.8168326308297722,,,0.8168326308297722,,,,,1.4,0.90000004,0.0,,,,False,
2004-02-15,,,,,,,,,,,,,,,,,,,,,,,168.6544347419809,,,1.2306281310219211,0.8125931585600874,,,0.8125931585600874,,,,,1.1,0.8,0.0,,,,False,
2004-02-16,,,,,,,,,,,,,,,,,,,,,,,170.64912769187094,,,1.233246430817737,0.8108679457818687,,,0.8108679457818687,,,,,1.0,0.7,0.0,,,,False,
2004-02-17,,,,,,,,,,,,,,,,,,,,,,,172.66621739924304,,,1.241872941881405,0.8052353556274656,,,0.8052353556274656,,,,,1.3000001,1.0,0.0,,,,False,
2004-02-18,,,,,,,,,,,,,,,,,,,,,,,174.70497887928676,,,1.2471462218672325,0.8018305972998064,,,0.8018305972998064,,,,,1.3000001,0.90000004,0.3,,,,False,
2004-02-19,,,,,,,,,,,,,,,,,,,,,,,176.76467436098446,,,1.2520355550191982,0.7986993628025736,,,0.7986993628025736,,,,,1.3000001,1.0,0.0,,,,False,
2004-02-20,,,,,,,,,,,,,,,,,,,,,,,178.84455377588176,,,1.256405832650615,0.7959211697468164,,,0.7959211697468164,,,,,1.6,1.1,6.4,,,,False,
2004-02-21,,,,,,,,,,,,,,,,,,,,,,,180.9438552704443,,,1.2590264295056592,0.794264501971287,,,0.794264501971287,,,,,2.1000001,1.5,0.0,,,,False,
2004-02-22,,,,,,,,,,,,,,,,,,,,,,,183.06180574093483,,,1.2590942258951046,0.7942217345084626,,,0.7942217345084626,,,,,1.6,1.2,1.4,,,,False,
2004-02-23,,,,,,,,,,,,,,,,,,,,,,,185.19762138969205,,,1.2605671302626609,0.7932937294594005,,,0.7932937294594005,,,,,2.4,1.7,0.0,,,,False,
2004-02-24,,,,,,,,,,,,,,,,,,,,,,,187.35050830163783,,,1.2611024607545551,0.7929569809907993,,,0.7929569809907993,,,,,1.8000001,1.2,0.0,,,,False,
2004-02-25,,,,,,,,,,,,,,,,,,,,,,,189.519663039794,,,1.2605259832878586,0.7933196247106921,,,0.7933196247106921,,,,,1.8000001,1.3000001,0.0,,,,False,
2004-02-26,,,,,,,,,,,,,,,,,,,,,,,191.70427325854388,,,1.2632062739739949,0.7916363468129725,,,0.7916363468129725,,,,,2.3,1.6,0.0,,,,False,
2004-02-27,,,,,,,,,,,,,,,,,,,,,,,193.9035183333341,,,1.2651263137942892,0.7904349068519977,,,0.7904349068519977,,,,,2.5,1.8000001,0.0,,,,False,
2004-02-28,,,,,,,,,,,,,,,,,,,,,,,196.1165700054717,,,1.2614857028155722,0.7927160789599523,,,0.7927160789599523,,,,,3.5,2.3,0.0,,,,False,
2004-02-29,,,,,,,,,,,,,,,,,,,,,,,198.3425930406448,,,1.2605975543438237,0.7932745835926422,,,0.7932745835926422,,,,,2.9,2.0,1.1,,,,False,
2004-03-01,,,,,,,,,,,,,,,,,,,,,,,200.58074589975655,,,1.2585155526253888,0.7945869225961494,,,0.7945869225961494,,,,,4.9,3.2,4.7000003,,,,False,
2004-03-02,,,,,,,,,,,,,,,,,,,,,,,202.8301814206445,,,1.259394268127619,0.7940325165102837,,,0.7940325165102837,,,,,2.8,2.0,0.0,,,,False,
2004-03-03,,,,,,,,,,,,,,,,,,,,,,,205.09004750922782,,,1.2592364481942626,0.7941320324979426,,,0.7941320324979426,,,,,1.8000001,1.3000001,0.7,,,,False,
2004-03-04,,,,,,,,,,,,,,,,,,,,,,,207.35948783861267,,,1.2587633571317869,0.7944304974674478,,,0.7944304974674478,,,,,1.5,1.2,22.6,,,,False,
2004-03-05,,,,,,,,,,,,,,,,,,,,,,,209.63764255466685,,,1.2523079322662525,0.7985256455178235,,,0.7985256455178235,,,,,2.6000001,1.8000001,14.8,,,,False,
2004-03-06,,,,,,,,,,,,,,,,,,,,,,,211.92364898656692,,,1.2457032987728935,0.8027593737490069,,,0.8027593737490069,,,,,2.4,1.7,0.0,,,,False,
2004-03-07,,,,,,,,,,,,,,,,,,,,,,,214.21664236081048,,,1.23851553840962,0.8074182107429203,,,0.8074182107429203,,,,,2.5,1.7,0.3,,,,False,
2004-03-08,,,,,,,,,,,,,,,,,,,,,,,216.51575651718952,,,1.230129301968312,0.8129226727628669,,,0.8129226727628669,,,,,2.7,1.9,0.0,,,,False,
2004-03-09,,,,,,,,,,,,,,,,,,,,,,,218.82012462521297,,,1.223129210104481,0.8175751112301364,,,0.8175751112301364,,,,,1.9,1.4,0.0,,,,False,
2004-03-10,,,,,,,,,,,,,,,,,,,,,,,221.12887989947842,,,1.218234687176469,0.8208598971333866,,,0.8208598971333866,,,,,2.8,2.0,0.0,,,,False,
2004-03-11,,,,,,,,,,,,,,,,,,,,,,,223.441156312498,,,1.212323339686067,0.8248624498633766,,,0.8248624498633766,,,,,3.0,2.0,0.0,,,,False,
2004-03-12,,,,,,,,,,,,,,,,,,,,,,,225.75608930349574,,,1.205420395905527,0.8295860957693414,,,0.8295860957693414,,,,,2.9,2.0,0.0,,,,False,
2004-03-13,,,,,,,,,,,,,,,,,,,,,,,228.07281648170982,,,1.1941284409453778,0.8374308539274982,,,0.8374308539274982,,,,,3.9,2.6000001,2.1000001,,,,False,
2004-03-14,,,,,,,,,,,,,,,,,,,,,,,230.3904783227541,,,1.1852477510966375,0.8437054607990278,,,0.8437054607990278,,,,,3.3,2.2,2.7,,,,False,
2004-03-15,,,,,,,,,,,,,,,,,,,,,,,232.70821885661547,,,1.177039572539088,0.8495891075631541,,,0.8495891075631541,,,,,2.6000001,1.8000001,0.90000004,,,,False,
2004-03-16,,,,,,,,,,,,,,,,,,,,,,,235.02518634589055,,,1.173822904208664,0.8519172665779194,,,0.8519172665779194,,,,,1.7,1.3000001,0.6,,,,False,
2004-03-17,,,,,,,,,,,,,,,,,,,,,,,237.34053395289692,,,1.1713744891469533,0.8536979499427585,,,0.8536979499427585,,,,,1.1,0.90000004,1.4,,,,False,
2004-03-18,,,,,,,,,,,,,,,,,,,,,,,239.6534203943286,,,1.1705471095062494,0.8543013705973883,,,0.8543013705973883,,,,,1.7,1.3000001,2.8,,,,False,
2004-03-19,,,,,,,,,,,,,,,,,,,,,,,241.96301058216133,,,1.1681787251023472,0.8560333949861888,,,0.8560333949861888,,,,,2.8,2.0,0.0,,,,False,
2004-03-20,,,,,,,,,,,,,,,,,,,,,,,244.26847624955624,,,1.165091927462968,0.8583013721308137,,,0.8583013721308137,,,,,4.7000003,3.1000001,1.9,,,,False,
2004-03-21,,,,,,,,,,,,,,,,,,,,,,,246.5689965605557,,,1.161555969681494,0.8609141755555751,,,0.8609141755555751,,,,,3.0,2.0,0.0,,,,False,
2004-03-22,,,,,,,,,,,,,,,,,,,,,,,248.86375870240815,,,1.1588361469232729,0.8629347666234046,,,0.8629347666234046,,,,,3.3,2.3,0.0,,,,False,
2004-03-23,,,,,,,,,,,,,,,,,,,,,,,251.1519584594166,,,1.1554268725095902,0.8654809956323739,,,0.8654809956323739,,,,,4.3,3.0,0.0,,,,False,
2004-03-24,,,,,,,,,,,,,,,,,,,,,,,253.43280076725208,,,1.1534742135273692,0.8669461252557706,,,0.8669461252557706,,,,,2.8,2.0,13.8,,,,False,
2004-03-25,,,,,,,,,,,,,,,,,,,,,,,255.7055002467353,,,1.1511022882323705,0.8687325272679263,,,0.8687325272679263,,,,,2.4,1.7,4.5,,,,False,
2004-03-26,,,,,,,,,,,,,,,,,,,,,,,257.96928171614496,,,1.1483413654020749,0.8708211949239195,,,0.8708211949239195,,,,,4.1,3.1000001,9.7,,,,False,
2004-03-27,,,,,,,,,,,,,,,,,,,,,,,260.22338068117597,,,1.1451772683300374,0.8732272528062462,,,0.8732272528062462,,,,,4.9,3.6000001000000004,0.0,,,,False,
2004-03-28,,,,,,,,,,,,,,,,,,,,,,,262.4670438017329,,,1.1433571288910935,0.8746173655906346,,,0.8746173655906346,,,,,4.7000003,3.2,24.1,,,,False,
2004-03-29,,,,,,,,,,,,,,,,,,,,,,,264.6995293348106,,,1.1394760557638688,0.877596325909307,,,0.877596325909307,,,,,4.5,3.3,0.0,,,,False,
2004-03-30,,,,,,,,,,,,,,,,,,,,,,,266.92010755278386,,,1.136137407736067,0.8801752263334571,,,0.8801752263334571,,,,,2.8,2.0,3.7,,,,False,
2004-03-31,,,,,,,,,,,,,,,,,,,,,,,269.1280611364954,,,1.1323887132600536,0.8830889855137134,,,0.8830889855137134,,,,,2.1000001,1.5,0.0,,,,False,
2004-04-01,,,,,,,,,,,,,,,,,,,,,,,271.32268554260673,,,1.1291367189182682,0.8856323448218181,,,0.8856323448218181,,,,,3.4,2.4,0.0,,,,False,
2004-04-02,,,,,,,,,,,,,,,,,,,,,,,273.50328934474527,,,1.126156936689348,0.8879757051799356,,,0.8879757051799356,,,,,4.4,3.1000001,0.0,,,,False,
2004-04-03,,,,,,,,,,,,,,,,,,,,,,,275.66919454806083,,,1.1250562289437926,0.8888444633018956,,,0.8888444633018956,,,,,5.4,3.7,0.0,,,,False,
2004-04-04,,,,,,,,,,,,,,,,,,,,,,,277.81973687687685,,,1.1240772017828495,0.8896186119725086,,,0.8896186119725086,,,,,3.9,2.7,0.0,,,,False,
2004-04-05,,,,,,,,,,,,,,,,,,,,,,,279.95426603519604,,,1.1227741877800583,0.8906510417532784,,,0.8906510417532784,,,,,4.0,3.0,0.0,,,,False,
2004-04-06,,,,,,,,,,,,,,,,,,,,,,,282.07214593990534,,,1.1225831671995194,0.8908025963855092,,,0.8908025963855092,,,,,6.4,4.3,0.0,,,,False,
2004-04-07,,,,,,,,,,,,,,,,,,,,,,,284.1727549265912,,,1.1248471645098126,0.8890096642024976,,,0.8890096642024976,,,,,5.2000003,3.8,0.0,,,,False,
2004-04-08,,,,,,,,,,,,,,,,,,,,,,,286.25548592796224,,,1.1253487097946548,0.8886134504765838,,,0.8886134504765838,,,,,4.7000003,3.3,0.0,,,,False,
2004-04-09,,,,,,,,,,,,,,,,,,,,,,,288.3197466249516,,,1.1278508305715995,0.8866420743718351,,,0.8866420743718351,,,,,3.5,2.6000001,0.0,,,,False,
2004-04-10,,,,,,,,,,,,,,,,,,,,,,,290.36495957064426,,,1.1306102740856063,0.8844780760627362,,,0.8844780760627362,,,,,3.1000001,2.2,0.0,,,,False,
2004-04-11,,,,,,,,,,,,,,,,,,,,,,,292.3905622872564,,,1.1344942976143508,0.8814500012056741,,,0.8814500012056741,,,,,3.2,2.3,0.0,,,,False,
2004-04-12,,,,,,,,,,,,,,,,,,,,,,,294.39600733646597,,,1.138518517281633,0.8783344186510338,,,0.8783344186510338,,,,,3.5,2.5,0.0,,,,False,
2004-04-13,,,,,,,,,,,,,,,,,,,,,,,296.38076236346933,,,1.1426581462340506,0.8751523833228508,,,0.8751523833228508,,,,,4.1,2.8,0.0,,,,False,
2004-04-14,,,,,,,,,,,,,,,,,,,,,,,298.34431011521,,,1.1453546461776762,0.8730920185614476,,,0.8730920185614476,,,,,5.3,3.8,0.0,,,,False,
2004-04-15,,,,,,,,,,,,,,,,,,,,,,,300.2861484333007,,,1.1477218346652551,0.8712912569896871,,,0.8712912569896871,,,,,8.1,5.5,0.0,,,,False,
2004-04-16,,,,,,,,,,,,,,,,,,,,,,,302.2057902222235,,,1.1510471169027154,0.868774166856732,,,0.868774166856732,,,,,8.3,5.8,0.0,,,,False,
2004-04-17,,,,,,,,,,,,,,,,,,,,,,,304.10276339346643,,,1.1550834097487541,0.8657383454390651,,,0.8657383454390651,,,,,6.9,5.1,0.5,,,,False,
2004-04-18,,,,,,,,,,,,,,,,,,,,,,,305.9766107863161,,,1.1571868950163098,0.864164642986132,,,0.864164642986132,,,,,10.2,6.8,0.0,,,,False,
2004-04-19,,,,,,,,,,,,,,,,,,,,,,,307.82689006608706,,,1.1611701515564314,0.8612002286310932,,,0.8612002286310932,,,,,7.2000003,4.9,0.0,,,,False,
2004-04-20,,,,,,,,,,,,,,,,,,,,,,,309.65317360063364,,,1.1647957924569523,0.8585195846996135,,,0.8585195846996135,,,,,4.2000003,3.0,17.9,,,,False,
2004-04-21,,,,,,,,,,,,,,,,,,,,,,,311.4550483160393,,,1.1703252228216765,0.8544633410437665,,,0.8544633410437665,,,,,5.9,4.3,1.7,,,,False,
2004-04-22,,,,,,,,,,,,,,,,,,,,,,,313.2321155324385,,,1.1750242659381709,0.8510462540972065,,,0.8510462540972065,,,,,5.1,3.7,0.0,,,,False,
2004-04-23,,,,,,,,,,,,,,,,,,,,,,,314.98399078096764,,,1.1804083964331291,0.8471644246361903,,,0.8471644246361903,,,,,4.4,3.4,0.0,,,,False,
2004-04-24,,,,,,,,,,,,,,,,,,,,,,,316.7103036028965,,,1.1861771174116305,0.8430444200290345,,,0.8430444200290345,,,,,5.5,3.9,13.0,,,,False,
2004-04-25,,,,,,,,,,,,,,,,,,,,,,,318.4106973320251,,,1.1930392989296577,0.8381953560935972,,,0.8381953560935972,,,,,5.6,3.9,0.4,,,,False,
2004-04-26,,,,,,,,,,,,,,,,,,,,,,,320.08482886147226,,,1.1977503256895077,0.834898541500568,,,0.834898541500568,,,,,6.7000003,4.7000003,0.0,,,,False,
2004-04-27,,,,,,,,,,,,,,,,,,,,,,,321.73236839601617,,,1.2021633994078351,0.8318336762644599,,,0.8318336762644599,,,,,4.3,3.1000001,0.0,,,,False,
2004-04-28,,,,,,,,,,,,,,,,,,,,,,,323.35299919117324,,,1.2073171210969955,0.8282827954028992,,,0.8282827954028992,,,,,10.7,7.1,0.0,,,,False,
2004-04-29,,,,,,,,,,,,,,,,,,,,,,,324.9464172802241,,,1.212426891262319,0.8247919995892282,,,0.8247919995892282,,,,,8.900001,6.1,3.3,,,,False,
2004-04-30,,,,,,,,,,,,,,,,,,,,,,,326.51233119042155,,,1.2192623176016015,0.8201680520784812,,,0.8201680520784812,,,,,3.7,2.9,4.1,,,,False,
2004-05-01,,,,,,,,,,,,,,,,,,,,,,,328.05046164961914,,,1.2252049583806526,0.8161899714490995,,,0.8161899714490995,,,,,2.0,1.4,0.8,,,,False,
2004-05-02,,,,,,,,,,,,,,,,,,,,,,,329.560541284575,,,1.2281193711663592,0.8142530958129002,,,0.8142530958129002,,,,,3.1000001,2.5,0.0,,,,False,
2004-05-03,,,,,,,,,,,,,,,,,,,,,,,331.0423143121878,,,1.2290426165499373,0.8136414364597983,,,0.8136414364597983,,,,,3.8,3.0,0.0,,,,False,
2004-05-04,,,,,,,,,,,,,,,,,,,,,,,332.4955362249153,,,1.229200617523578,0.8135368513031345,,,0.8135368513031345,,,,,4.3,3.1000001,0.0,,,,False,
2004-05-05,,,,,,,,,,,,,,,,,,,,,,,333.91997347162703,,,1.2308649083126793,0.8124368427814239,,,0.8124368427814239,,,,,5.5,4.2000003,0.0,,,,False,
2004-05-06,,,,,,,,,,,,,,,,,,,,,,,335.31540313511925,,,1.2315906818764824,0.8119580756135432,,,0.8119580756135432,,,,,6.5,4.9,0.0,,,,False,
2004-05-07,,,,,,,,,,,,,,,,,,,,,,,336.68161260751424,,,1.2343692667362471,0.8101303450660802,,,0.8101303450660802,,,,,6.0,4.1,3.3,,,,False,
2004-05-08,,,,,,,,,,,,,,,,,,,,,,,338.01839926473235,,,1.236971803047458,0.8084258651137852,,,0.8084258651137852,,,,,6.5,4.8,0.0,,,,False,
2004-05-09,,,,,,,,,,,,,,,,,,,,,,,339.3255701412025,,,1.2393302989371209,0.8068873978612672,,,0.8068873978612672,,,,,8.2,6.0,3.1000001,,,,False,
2004-05-10,,,,,,,,,,,,,,,,,,,,,,,340.6029416059404,,,1.240307054622572,0.8062519650057961,,,0.8062519650057961,,,,,7.0,5.2000003,6.7000003,,,,False,
2004-05-11,,,,,,,,,,,,,,,,,,,,,,,341.85033904108656,,,1.236640759794161,0.8086422771366923,,,0.8086422771366923,,,,,6.4,4.7000003,0.0,,,,False,
2004-05-12,,,,,,,,,,,,,,,,,,,,,,,343.06759652395044,,,1.2335650834929848,0.8106584835948681,,,0.8106584835948681,,,,,7.4,5.2000003,10.400001,,,,False,
2004-05-13,,,,,,,,,,,,,,,,,,,,,,,344.2545565135583,,,1.2313460896360071,0.8121193614182066,,,0.8121193614182066,,,,,5.7000003,4.4,11.0,,,,False,
2004-05-14,,,,,,,,,,,,,,,,,,,,,,,345.4110695426512,,,1.2308836365742506,0.812424481312598,,,0.812424481312598,,,,,2.6000001,2.0,23.2,,,,False,
2004-05-15,,,,,,,,,,,,,,,,,,,,,,,346.5369939160205,,,1.2319628903192783,0.8117127616894674,,,0.8117127616894674,,,,,4.1,3.5,0.0,,,,False,
2004-05-16,,,,,,,,,,,,,,,,,,,,,,,347.6321954160049,,,1.2319728569006718,0.8117061949852888,,,0.8117061949852888,,,,,5.7000003,4.4,0.0,,,,False,
2004-05-17,,,,,,,,,,,,,,,,,,,,,,,348.6965470159133,,,1.2335107365319542,0.8106942002073892,,,0.8106942002073892,,,,,7.1,5.3,0.90000004,,,,False,
2004-05-18,,,,,,,,,,,,,,,,,,,,,,,349.7299286020624,,,1.2372588138932843,0.8082383320053291,,,0.8082383320053291,,,,,3.9,3.2,11.0,,,,False,
2004-05-19,,,,,,,,,,,,,,,,,,,,,,,350.7322267050545,,,1.2406183271703275,0.806049675471792,,,0.806049675471792,,,,,4.9,3.9,0.0,,,,False,
2004-05-20,,,,,,,,,,,,,,,,,,,,,,,351.70333424083765,,,1.2428712417408423,0.8045885739534356,,,0.8045885739534356,,,,,6.7000003,5.3,8.900001,,,,False,
2004-05-21,,,,,,,,,,,,,,,,,,,,,,,352.64315026202667,,,1.2459950147976913,0.8025714293587018,,,0.8025714293587018,,,,,5.5,4.5,26.9,,,,False,
2004-05-22,,,,,,,,,,,,,,,,,,,,,,,353.55157971987603,,,1.2505408170793757,0.7996540267557911,,,0.7996540267557911,,,,,6.0,4.5,10.3,,,,False,
2004-05-23,,,,,,,,,,,,,,,,,,,,,,,354.4285332372222,,,1.2539150127755208,0.7975022149120904,,,0.7975022149120904,,,,,7.0,5.1,2.5,,,,False,
2004-05-24,,,,,,,,,,,,,,,,,,,,,,,355.2739268926385,,,1.2582736569387012,0.7947396772439277,,,0.7947396772439277,,,,,5.6,4.4,0.0,,,,False,
2004-05-25,,,,,,,,,,,,,,,,,,,,,,,356.0876820159591,,,1.263385788416753,0.7915238632319728,,,0.7915238632319728,,,,,5.9,4.5,5.9,,,,False,
2004-05-26,,,,,,,,,,,,,,,,,,,,,,,356.86972499526064,,,1.2653125656681674,0.7903185561679259,,,0.7903185561679259,,,,,4.5,3.6000001000000004,0.0,,,,False,
2004-05-27,,,,,,,,,,,,,,,,,,,,,,,357.6199870953092,,,1.2670687189756888,0.7892231771047193,,,0.7892231771047193,,,,,5.9,4.6,0.0,,,,False,
2004-05-28,,,,,,,,,,,,,,,,,,,,,,,358.33840428740785,,,1.2679407501245683,0.7886803858159422,,,0.7886803858159422,,,,,4.2000003,3.4,0.0,,,,False,
