date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-10-22,70.95110125000002,1.2303019498650525,,39.25401121875,148.366269276875,0.42629979782916666,3.5654728623656036,0.8040021520358857,41.61760970833333,0.8502638000000001,284.70284166666664,9.201025770833333,-8.270657872291666,351.25133125000013,29.64333914572917,174.67288270833333,1.7214919999999998,18.74103,0.0,0.0,5.0,0.0,0.0,1.3792034292315432,156.67621410867218,,49.888267580625,1.2359763865499496,0.8623846905743435,,36.63846720261301,0.8090769458722074,,,1.0330371090361816,1.2768094731985458,2.7,1.8000001,0.0,0.7093385568137167,0.8832276603757588,1.5898098769991318,False,
2016-10-23,73.77289854166666,1.1402531923935084,-8.975309770833332,26.63037322291667,98.81037579166667,0.3108107612562501,4.092802819723917,0.829442431137258,19.877582625,3.025223318750001,299.2136124999999,8.7561951875,-8.838272389250001,350.25310208333326,35.823006210520845,230.58046410416668,5.2405620000000015,12.6042,0.0,0.0,1.0,0.0,0.0,1.5174421480803748,154.63646916191314,26.847696439687503,28.715855014250003,1.1467756736954453,0.8593926729187165,30.78828517179345,41.08095208086615,0.8720101262503539,0.9349433066285004,-10.292666909072707,1.2478629659842408,1.4310188934961745,2.4,1.6,0.0,0.894386808435109,0.904003466048768,1.4464055456780291,False,
2016-10-24,59.57511979166665,1.0140200360101497,4.68194483333333,40.79963660416667,151.25696284791667,0.4447000186333332,-1.1593221079512441,0.5693200173768167,32.73404579166667,1.1540282062499998,262.667225,6.826105516666668,-10.552071417020835,339.11588125,25.328317753708333,128.47722434166664,0.9602338,12.28887,0.0,0.0,0.0,0.0,0.0,1.2656182205458968,152.6213386318995,30.010262587041662,43.28611720868749,1.1467756736954453,0.8559051894112784,34.415039096031926,29.045898655581194,0.8720101262503539,0.6932999428513912,5.369140440450739,0.8806717082658768,1.0099328915511196,2.1000001,1.4,0.0,0.7213806368222284,0.8582649618182837,1.2015709465455968,False,
2016-10-25,72.20597291666667,0.9609221321338368,,10.384042477083334,41.00484129166667,0.2740777383291667,1.3022027339760571,0.6868443938046704,9.704596458333333,2.490841254166668,322.0619291666667,6.268906999999999,-11.033385437083336,342.28036666666657,21.82463541425,106.02135895833337,3.442786,9.717535,0.0,0.0,19.0,13.36,0.0,1.2028374345052415,150.63148364647003,,20.737981895416667,1.0695835703729466,0.8520076039494683,,23.34327146846137,0.9349433066285004,,,0.7584462932884769,0.8112216943116162,2.2,1.5,22.4,0.5408144628744108,0.7656548710049875,1.1484823065074812,False,
2016-10-26,90.00239604166666,0.9525268644414392,,4.6784266666875,20.4968691875,0.09475780185,4.5793652462358265,0.8577690625914394,10.35377222916667,1.7342053916666662,342.5140875,6.261575125000001,-6.879103625749999,347.58199375,15.196622315895832,80.0749125,5.269394,6.904142,0.0,0.0,37.0,7.149999999999999,0.0,0.34337873207665165,148.667550465938,,17.23287585491667,1.0695835703729466,0.8592255426427257,,16.254057554245062,0.9349433066285004,,,0.528106948749339,0.5648545157820808,0.7,0.5,1.4,1.1297090315641616,0.8098573473317277,0.4049286736658638,False,
2016-10-27,86.71970625000002,0.9749045903324142,5.746140385416669,11.995286991666667,53.11327221729167,0.13213779584166668,4.328216219559984,0.8427667944907474,28.10719997083333,2.248990914583333,337.24051041666667,6.560645437499999,-4.992786135729168,350.0462854166667,17.8894183448125,143.50224729166663,5.005156,8.329933,0.0,0.0,4.0,0.0,0.0,0.7686921141298555,146.73017013333362,23.63555873022917,33.099986106562504,1.1467756736954453,0.8621247800762791,27.104683786026825,20.515149774392015,0.8720101262503539,0.7140655181587257,6.589534011634807,0.6218625346135536,0.713136827077415,1.1,0.8,0.0,0.8914210338467687,0.8273380082415491,0.6618704065932394,False,
2016-10-28,78.14885312499997,1.6496261585254313,-18.240917979166664,23.23671445500001,90.02298874999998,0.4088808544604168,9.672040003643676,1.240745304065014,24.170503743749997,3.3757637124999995,335.7474458333333,13.7866616875,3.3656858595625003,377.6419187500002,26.21466247937499,199.30177708333332,6.720109,21.19093,0.0,0.0,2.0,0.0,0.0,1.965002354334089,144.81995815348418,7.973744500208326,20.804817884187493,1.2359763865499496,0.8617051275768829,9.855359914640019,32.40070380588444,0.8090769458722074,0.3832643258208329,-22.54534389124442,0.9175584358808376,1.1340805600284212,3.6000001000000004,2.4,0.0,0.4725335666785088,0.7985141505620797,1.9164339613489916,False,
2016-10-29,84.49414833333333,1.290308819177607,,8.840046400000004,36.35467267979167,0.2024896492104166,7.9619671685883695,1.0878191699671902,9.999323895833337,2.019945839583333,349.01127916666667,10.676514958333334,0.3820277782916662,366.1443458333334,16.848517809458333,260.485710375,7.55852,12.73149,0.0,0.0,13.0,4.62,0.0,0.7323773331146625,142.93751420170537,,9.617296117541668,1.2128497858451806,0.8620322838087998,,20.43472121701025,0.8245044123936128,,,0.5879781091552738,0.7131291237706281,0.90000004,0.7,4.2000003,1.0187558911008974,0.8335329137581703,0.5834730396307192,False,
2016-10-30,77.37094145833333,0.936470534905364,-1.9854271458333328,7.703656839583332,33.38273541083333,0.21270182460625006,2.1856307905403103,0.7237687102991139,10.891565997916665,1.944831525,331.4860125,6.006388083333333,-7.2875525467916615,346.0500895833334,22.845682176812506,170.94259729166671,4.6182050000000014,7.493774,0.0,0.0,0.0,0.0,0.0,0.8038666907223352,141.0834218628031,20.860255030979168,18.179118544708327,1.1528786907414263,0.8566382418245216,24.049343508647517,26.338300157098335,0.8673939487569947,1.1474844052354387,-2.2889566484508195,0.7937316730219359,0.9150763319935314,1.2,0.90000004,0.0,1.01675143480386,0.7808366449856096,0.7027530117205144,False,
2016-10-31,87.29186979166668,1.2271549273444593,,4.022693935416667,16.941653376875006,0.15478493985,7.526253299128745,1.0723699874944592,-1.3998741041666651,4.26616881875,348.0160708333333,9.725780291666668,-4.494124935375001,361.78302291666677,12.139163521854167,166.12194375,4.54399,13.34158,0.0,0.0,8.0,0.0,0.0,0.5412115277970299,139.25824840101265,,3.094250831208336,1.2276820199295992,0.851991008571557,,14.903032792765634,0.8145431665255995,,,0.4232477340474037,0.5196136330659424,1.5,1.0,0.0,0.5196136330659424,0.7702137658588301,0.7702137658588301,False,
