date,rh,sw_in,H,sw_out,Rn,theta_1,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2015-03-16,73.37461022833331,69.30074382708332,10.925589077979165,11.0050640875,29.305632689583344,24.08206145833333,2.6992052622708336,321.81998750000014,5.528948690291667,1.1320349053958334,350.58562687500006,15.424225601749995,202.5419884475,3.271602764,6.940408487999999,0.0,0.0,0.0,0.0,0.0,237.33378922520748,26.34981467972916,28.173597784187514,1.348952178234412,0.7044347328960179,35.544639908293746,20.806542723059646,0.7413161238294295,0.9352662333568929,14.738097185234096,0.5356438646566896,0.7225579579865401,2.8,2.1000001,1.1,0.3440752017042952,0.3929919818573903,0.8252832011997177,False,
2015-03-17,71.52254726333331,116.74153886458332,24.335978247770825,18.9700992375,56.47385513125,26.901871354166666,2.840457365041668,314.86344583333334,6.643078617124998,-0.7667459680624998,355.844809375,19.198355508291662,238.38383447083336,2.892810947,8.008897198,0.0,0.0,0.0,0.0,3.0,239.81268422807128,43.53433375606249,57.2406010993125,1.3148381096182804,0.6879218404651025,57.2406010993125,25.242729464301917,0.7605499054863242,0.7605499054863242,31.997871635010586,0.6674153797307137,0.8775431762152985,2.8,2.1000001,0.0,0.4178776830607287,0.36408820912392936,0.7645852755690725,False,
2015-03-18,75.11542680604167,229.24937458958337,59.32514466210418,36.64210051250001,114.15741848958338,29.03716239583333,2.637765242729166,261.9289166666667,2.369802458708333,-0.27904130172916697,339.7466325000001,17.081358463645838,310.90761487708335,-0.568696396,5.583913083,0.0,0.0,0.0,0.0,0.0,242.29092253555854,76.40650312575002,114.43645979131254,1.3210525670375677,0.6840633294377656,100.937007092636,22.56537244688822,0.7569721485364347,0.6676762219408541,78.37163464574779,0.591418800768994,0.7812953249501594,3.3,2.5,0.0,0.3125181299800638,0.3412414276934589,0.8531035692336474,False,
2015-03-19,49.63127107520831,237.06182677916667,50.016242091520816,37.40574193333333,93.49669691666664,29.31620947916667,2.334234877104167,235.56319166666665,5.535621924583333,1.8249300735,341.1324400000001,16.178322021687492,150.46127950283332,1.398179001,9.462477118999999,0.0,0.0,0.0,0.0,0.0,244.7676057602521,66.19456411320829,91.67176684316664,1.3273260475089772,0.6827597660397295,87.86176915096434,21.473908224373904,0.7533943915865454,0.7220823421725351,66.38786092659045,0.561835260569902,0.7457385757634242,3.5,2.7,0.0,0.2761994725049719,0.3285341261328102,0.8870421405585875,False,
2015-03-20,24.71757251854167,187.78324748125,9.568815651062495,29.384054783333333,64.10726280625,29.838563333333337,2.024936965833333,275.33862291666657,10.318017474395832,3.0091109355416665,368.928209375,25.57115664739583,182.8494387208333,6.484956494,13.96112249,0.0,0.0,0.0,0.0,1.0,247.24184094416734,35.139972298458325,61.09815187070834,1.3554940950540024,0.6854329831501356,47.632024950921476,34.661551839245945,0.7377383668795402,0.5751396928145893,12.970473111675535,0.8920750222136643,1.20920242495579,5.4,3.8,0.0,0.31821116446205,0.4287468005016865,1.6292378419064086,False,
2015-03-21,42.42213958666668,193.00115762916664,45.92742716274999,31.766310724999997,78.85890695833336,31.23000541666667,2.1756153005416667,274.58895833333327,7.195943081208334,0.6697750485416663,356.38708187500015,19.30268573002083,257.29889337041664,2.9987742560000004,9.762477086,0.0,0.0,0.0,0.0,0.0,249.71274122977852,65.23011289277082,78.1891319097917,1.3210525670375677,0.6865073638806943,86.17240808514522,25.499862534363448,0.7569721485364347,0.8342606101322119,60.672545550781784,0.6713949593712739,0.8869480345735051,3.9,2.8,0.0,0.3167671552048233,0.43055832007517947,1.2055632962105025,False,
2015-03-22,44.48654677541668,163.05389845624995,28.175752318375,26.178712162500005,60.22106880416666,31.58312128479168,2.8904076103541656,282.2584375,7.03114830125,0.6914478332916666,358.3237693750001,20.509876891130205,180.33106180312495,3.232743283,11.18831987,0.0,0.0,1.0,1.1,3.0,252.179426514935,48.685629209505215,59.529620970874994,1.3210525670375677,0.6904425155673571,64.31627544505604,27.09462551665204,0.7569721485364347,0.8178387232353582,37.22164992840399,0.7132723190200041,0.9422702280382153,4.5,3.0,0.5,0.3140900760127384,0.4375472884597623,1.3126418653792868,False,
2015-03-23,76.09897932000001,168.86334142708338,33.3376492640625,28.233153666666666,99.66036614999996,31.89166548604167,3.164392874916666,289.0961562500001,0.8624818675208333,-1.9126545635208332,329.76623625000013,46.85095807585938,287.85971007291664,-0.87512622,4.337747,0.0,0.0,0.0,2.0,6.0,254.6410240904184,80.18860733992187,101.57302071352079,1.3554940950540024,0.6925180013239008,108.69518373986817,63.506197019450006,0.7377383668795402,0.7894675847643432,45.18898672041813,1.6198405801763518,2.195684341357894,3.0,2.1000001,3.6000001000000004,1.0455639222864297,0.4692738269320305,0.9854750834846469,False,
2015-03-24,84.42854563104167,144.25518353541662,-3.0087013143958328,72.11109153750002,32.64583075000001,31.57662125,4.548370088375,277.7388458333334,-0.24685836275,-2.92462459675,316.77751875,,281.5739189312501,-2.563237321,1.082761066,0.0,0.0,0.0,12.100000000000005,11.0,257.09666925894453,,35.57045534675001,1.3554940950540024,0.6958172322916213,,24.854828653712158,0.7377383668795402,,-4.078276865444767,,0.8584393719449818,2.4,1.8000001,10.6,,0.4769107356966156,0.8584393719449818,True,0.8584393719449818
2015-03-25,73.566929788125,129.06121802916667,15.102673001083332,38.565691633333344,41.17438691041667,31.905574375,1.5917728910416669,266.7315229166666,1.0487998668125,-0.9533453431875,315.54664625,16.636124209041668,255.57291163541672,-3.240228038,4.345828086,0.0,0.0,0.0,0.0,0.0,259.545505934468,31.738797210125004,42.12773225360417,1.3554940950540024,0.6995401865847011,43.021752202440894,22.55016812994092,0.7377383668795402,0.7533943915865454,20.471584072499965,0.5752841502430646,0.7797942686326336,3.0,2.2,0.0,0.35445194028756066,0.4724736526319711,1.0394420357903364,False,
2015-03-26,65.95696232208333,247.22147414583333,49.02122463989585,36.441615379166656,123.28877144583328,32.35289135416667,1.8018604938541671,262.66129791666674,6.912139749750001,2.025678817770834,349.78728125,23.80608664952084,204.28033700479168,1.6253135980000002,10.49526224,0.0,0.0,0.0,0.0,0.0,261.98668722070926,72.82731128941668,121.26309262806244,1.296292235246029,0.7039711865806361,94.40547813831634,30.85964527536803,0.7714309881754443,0.6005727687713874,63.54583286294832,0.8278110355841721,1.073085017678737,2.7,2.3,0.0,0.4665587033385814,0.4759395621508594,1.0946609929469764,False,
2015-03-27,48.473102533333346,248.34879108541668,30.42608526675002,37.8170393875,104.36461511249998,32.50332072916666,2.9605562266666663,276.8573958333333,12.843854008520827,6.6359663290625015,382.390339375,28.90958687043751,169.80584066812506,9.284135887,16.087556900000006,0.0,0.0,0.0,0.0,0.0,264.41937596788046,59.33567213718753,97.72864878343748,1.296292235246029,0.7075868798585531,76.91637106454036,37.47527298431871,0.7714309881754443,0.6071471659111225,39.441098080221664,1.0109737774776928,1.3105174577816805,4.8,3.6000001000000004,0.0,0.3640326170495607,0.3639650103855572,1.310274073784507,False,
2015-03-28,48.735722341875,257.06744918958333,63.90175937735418,41.67923047500001,106.72440809374996,32.88935166666666,3.650803752833333,244.15084791666663,5.610010889458334,0.4557527188124999,351.92624499999994,20.445814297583343,283.3140328625,1.627729718,11.75046203,0.0,0.0,0.0,0.0,0.0,266.84274530665766,84.34757367493752,106.26865537493748,1.2666764529648178,0.7117798532027186,106.84108543875851,25.898231532440228,0.7894675847643432,0.7937201555561431,80.94285390631828,0.7100854073996193,0.8994484651470277,4.2000003,3.1000001,0.0,0.2901446568169555,0.35188040933490417,1.0908293041262438,False,
2015-03-29,43.205290479375,259.7271589375,53.15849132554167,40.49217436666667,111.04925440625,32.757888958333346,2.413720706770833,244.2739916666666,5.7896916299375,2.569809882895833,351.89181499999995,21.56806702016668,126.528196158125,0.438543282,10.28729822,0.0,0.0,0.0,0.0,0.0,269.255979158509,74.72655834570834,108.47944452335415,1.296292235246029,0.7165291631310226,96.8674573502011,27.95851780750803,0.7714309881754443,0.6888545445088514,68.90893954269306,0.7491891254608005,0.9711680460655993,3.7,2.9,0.0,0.3348855331260687,0.3740480676167149,1.0847393960884733,False,
2015-03-30,32.10406299791667,247.0486354958333,24.096948517395834,38.9715599375,97.31972802708331,32.77590729166667,3.5043839236874996,269.73882291666666,11.380573884666665,6.2178843329166655,379.87049375,33.55181826329168,129.98360910916665,5.283987452,15.1241858,0.0,0.0,0.0,0.0,0.0,271.6582727215573,57.6487667806875,91.10184369416666,1.3077329098498858,0.7225793237863081,75.38918953136591,43.876816928208974,0.7646821399599019,0.6327947321704842,31.512372603156944,1.171675115313731,1.532238107947926,5.7000003,4.1,0.0,0.3737166116946161,0.34763282362455017,1.4252945768606555,False,
2015-03-31,57.68658045395835,145.49813832291667,24.838464965770825,23.56013082916667,49.98682822291667,33.091702291666664,3.5243530576666657,283.41642083333335,5.995592128625,-1.7022465111249998,354.56874749999986,19.3861405845625,255.06311125108326,-3.551426955,13.66548428,0.0,0.0,0.0,0.6,2.0,274.04883293123544,44.22460555033333,51.689074734041675,1.3273260475089772,0.7289284253693599,58.70047088776751,25.73172935856072,0.7533943915865454,0.8555890345858261,32.968741529206795,0.6735292894891448,0.8939929696991563,4.7000003,3.2,0.0,0.2793728030309863,0.33705800123952745,1.0785856039664878,False,
2015-04-01,69.53379738604164,192.76201314375,41.36480547468749,34.19255065000001,69.60302656666666,32.553700937500004,2.4194868064166672,225.40923333333333,-2.8414877291250007,-4.0594193408125,313.379708125,22.28778571125001,305.87060857291675,-6.23951366,0.8491025590000001,0.0,0.0,0.0,0.0,0.0,276.4268788950541,63.6525911859375,73.66244590747915,1.3273260475089772,0.736140526422587,84.48774227253517,29.58315851584053,0.7533943915865454,0.8641118334013217,54.90458375669465,0.7678980597369602,1.019251096520472,2.5,2.0,0.4,0.509625548260236,0.34487689197662275,0.6897537839532455,False,
2015-04-02,67.00920240999999,182.91321240000002,57.580370115687494,30.977136562500004,68.2364910375,31.797085041666666,2.6389701183333325,228.89830625,-2.8213901706249995,-3.4317499328541654,311.6517525,14.9679924771875,294.66401115625,-6.5138994760000015,1.00498155,0.0,0.0,4.0,0.0,4.0,278.79164230088884,72.54836259287501,71.66824097035416,1.3653513384669052,0.7405403064007703,99.05400396976421,20.43656856289052,0.7324122164210549,1.0122804970598471,78.6174354068737,0.5157134055137829,0.7041299884835692,3.3,2.5,0.0,0.2816519953934277,0.34687516374673355,0.8671879093668339,False,
2015-04-03,43.89146548770833,238.93591343541667,39.620223747562505,39.66393392916667,88.9326854708333,30.9930050625,3.667342260125,223.08030416666665,0.7914955432083332,-1.1035936943124998,332.7186087500001,19.5277729898125,138.39326084374997,-5.053359317,4.884732121,0.0,0.0,0.0,0.0,0.0,281.14236779826325,59.14799673737501,90.0362791651458,1.288709800515515,0.7461921150257667,76.2246030763149,25.165632434213535,0.7759698883332583,0.6569351519834014,51.058970642101364,0.6751144289545824,0.8700265810632059,4.0,3.0,0.0,0.29000886035440193,0.4207790943766855,1.2623372831300563,False,
2015-04-04,67.37324314416668,117.26935607708332,28.33567316135417,19.711256895833333,62.478033804166664,30.470212604166665,1.6525330716666669,300.81209583333333,1.979465818833333,-0.7648889085208336,335.4644012500001,,220.25554552770836,0.070509921,5.65715712,0.0,0.0,0.0,2.0,14.0,283.4783133521874,,63.2429227126875,1.2741368958704549,0.7504498564450952,,36.900728908176475,0.7848450219447007,,36.10352664420756,,1.2771658681967089,3.7,2.8,0.6,,0.4561306672131103,1.2771658681967089,True,1.2771658681967089
2015-04-05,89.45214389083333,143.69277112083338,1.3380368967291678,36.261509229166656,98.90054520416668,30.76941177083333,1.1075451673333336,316.1813,0.2369820145208333,-1.3258029143541663,324.4747756249999,,226.0781345335417,-1.454877,2.329056843,0.0,0.0,0.0,8.499999999999998,16.0,285.79875056918996,,100.22634811852085,1.3653513384669052,0.7536176403401246,,31.71124608939445,0.7324122164210549,,1.8268904678672733,,1.0957476004935045,3.3,2.5,2.3,,0.4382990401974018,1.0957476004935045,True,1.0957476004935045
2015-04-06,59.31175564125001,241.21770543125,38.896161779916675,42.01194295,106.37794264999998,31.31411072916667,2.122296582895833,230.99823125000003,-1.1646129775833334,0.253445965375,323.080360625,43.45325206187501,208.74223598875002,-5.425300677999999,3.3503437000000007,0.0,0.0,0.0,0.0,8.0,288.1029649952615,82.34941384179169,106.124496684625,1.288709800515515,0.7564568934452968,106.12449668462496,55.99863179640935,0.7759698883332583,0.7759698883332583,50.12586488821564,1.499495357407845,1.9324143629190047,3.4,2.6000001,0.0,0.7432362648443762,0.3735600657937967,0.971256208419878,False,
2015-04-07,67.53616697041666,143.33488836666666,,23.2849752125,79.13864094583334,30.778835833333336,,295.13452083333334,,-0.7751321101666666,335.86895375,,165.552320175625,-0.923638,3.613521488,0.0,0.0,8.0,11.9,14.0,290.39025638551306,,79.91377305600001,1.1687854326979312,0.7606537303376449,,30.83124804081948,0.8555890345858261,,,,1.0855984769322444,4.0,2.9,20.9,,0.3743443023904292,1.0855984769322444,True,1.0855984769322444
2015-04-08,97.47302580395832,217.92712827916677,,165.83167538749996,22.50404322291666,30.63273322916666,,288.4869187500001,,-1.7933559164583333,317.76522937499993,,285.2978245833333,-1.90333,2.426992883,0.0,0.0,26.0,36.0,27.0,292.6599389454288,,24.297399139375,1.288709800515515,0.7633602730685038,,25.51551561998853,0.7759698883332583,,,,0.8984263257370301,3.1000001,2.4,10.1,,0.3743443023904292,0.8984263257370301,True,0.8984263257370301
2015-04-09,69.52682204999998,259.45290905416664,-17.291061398937508,154.5801160875,34.243866933333344,30.4587140625,2.8230669212916664,245.5464770833333,1.797518256,-1.0661893970208332,315.55955749999987,5.293667700354166,165.59054133541662,-0.820861215,4.480926113,0.0,0.0,0.0,0.0,0.0,294.91134154368206,-11.997393698583338,35.31005633035418,1.288709800515515,0.7681531330358385,-15.461158840007437,6.8220014461188425,0.7759698883332583,-0.3397727147852159,-22.28316028612628,0.18318685463447104,0.23607469489305385,3.4,2.7,0.0,0.08743507218261254,0.4251260617316205,1.1478403666753754,False,
2015-04-10,48.3689956775,275.3664665375,-44.64152509497917,139.19335420416664,62.35470267500001,31.855134896250004,3.744492771583333,252.41444166666665,5.798207361125,-1.6467480468125002,325.688433125,23.51330098427083,142.90776494374995,1.750540983,8.80564345,0.0,0.0,0.0,0.0,0.0,297.1438078965619,-21.128224110708338,64.0014507218125,1.324416722036994,0.7748788338967585,-27.98257331916732,31.1414090138572,0.7550493612478473,-0.3301210187022772,-59.123982333024514,0.8167654421262222,1.0817378095339074,4.9,3.7,0.4,0.2923615701442993,0.3911495244514793,1.4472532404704737,False,
2015-04-11,73.543129885625,111.38297165,-28.783974973499994,58.68092843333332,20.718261560416668,34.578985312499995,3.033532784958334,293.3759416666666,2.5388852985624997,-2.6282307490625,324.84274625,,280.2059321291667,-2.027435423,5.848805193,0.0,0.0,0.0,2.3,5.0,299.3566967241382,,23.34649230947917,1.324416722036994,0.7792201941095698,,39.558710473234385,0.7550493612478473,,-38.121977781597735,,1.3698856864762614,3.5,2.6000001,4.6,,0.5268790899185971,1.3698856864762614,True,1.3698856864762614
2015-04-12,53.91851051583333,299.48797609583335,0.11354432014583199,116.99995287499998,87.16785054583335,36.02454166666665,2.6045531113333333,221.41894374999995,0.7980144182500002,-1.0335591000625,315.84360500000014,34.52371378454168,272.67809549791656,-4.633047135,5.4231846510000015,0.0,0.0,0.0,0.0,0.0,301.549381878381,34.637258104687504,88.20140964589585,1.3063193036581413,0.7815453491396952,45.24731888794268,45.09899375071546,0.7655096247905528,0.3927064005410624,0.14832513722724033,1.1935616452829014,1.5591726173390252,3.6000001000000004,2.7,0.0,0.5774713397551945,0.5209678807939644,1.4066132781437042,False,
2015-04-13,32.58678862583333,272.7845224083334,-53.92225623477085,79.37438937916664,104.67437986666668,38.12427020833333,3.638898659833334,256.6078104166666,8.968468525437501,4.270140749104168,344.62493312499987,65.80782472431251,152.71378239604167,2.55475576,14.61955571,0.0,0.0,1.0,0.0,2.0,303.7212524435235,11.885568489541662,100.40423911756253,1.324416722036994,0.7862060069931842,15.741445658464954,87.15698350575903,0.7550493612478473,0.1183771581160527,-71.41553784729409,2.292821079719225,3.0366505786190583,7.1,5.0,0.0,0.6073301157238117,0.5564365057406502,2.7821825287032507,False,
2015-04-14,68.06979655104168,192.47728462291664,44.359180738937475,47.19424366250001,91.25281308333332,37.5847278125,6.317869398291668,266.11364374999994,-1.4998492145416666,-5.546136110437501,319.53191875,49.17117727935417,312.45655005208334,-4.978402458,8.341850151000001,0.0,0.0,0.0,0.6000000000000001,1.0,305.8717128090443,93.53035801829165,96.79894919377081,1.324416722036994,0.7911327066285619,123.87317017753229,65.12312943102218,0.7550493612478473,0.9662331956833936,58.75004074651015,1.6962746757510554,2.246574545732578,2.9,2.1000001,0.8,1.069797351787068,0.5634890263806831,1.1833270117483372,False,
2015-04-15,64.25985512104164,298.69925258333336,79.8551142956458,54.41135438750002,147.84259324375003,35.32194520833335,5.848005121458333,225.7916270833334,-2.3994260204166658,-2.0498473655208334,321.3954425,33.260240534916676,322.34094847291664,-6.59000906,1.6386947669999998,0.0,0.0,0.0,0.0,0.0,308.0001827157181,113.1153548305625,149.89244060927086,1.2859498830176943,0.7962889073571887,145.46067731186682,42.77100242501646,0.7776352820635082,0.7546434921653167,102.68967488685036,1.1464175431571761,1.4742355055124028,4.2000003,3.0,0.0,0.491411835170801,0.5198799409330658,1.5596398227991974,False,
2015-04-16,42.599539525833336,312.6576218958333,84.63558085617709,51.6680403,137.12434162708334,34.24973583333334,1.8773169749583336,218.94094583333333,2.7091900843750003,2.332852863770833,342.01901249999986,24.973464149802087,261.51704253166656,-3.850152805,7.742796447999999,0.0,0.0,1.0,0.0,1.0,310.10609727526264,109.6090450059792,134.79148876331251,1.2496544660426812,0.8024195354340843,136.97343261039512,31.20820100735697,0.8002212028791691,0.8131748229181406,105.76523160303816,0.8649499666522876,1.0808885887304995,4.9,3.6000001000000004,0.0,0.300246821862727,0.4755012056363457,1.7118043878409652,False,
2015-04-17,37.707448135833346,307.51877247916667,69.29888099460415,49.624299729166644,139.58411655,33.41828458333334,2.0885765103125,249.36609375000003,9.048191199270832,8.102725848583331,366.92481375000017,29.976059070479156,294.95777899583334,4.939233681,13.13285057,0.0,0.0,0.0,0.0,0.0,312.1889069641885,99.2749400650833,131.48139070141667,1.2496544660426812,0.8090800485469427,124.05937221845085,37.45971609178349,0.8002212028791691,0.7550493612478473,86.59965612666737,1.0444800078800014,1.3052391065395383,5.0,3.9,0.0,0.334676693984497,0.4316115104815593,1.683284890878081,False,
2015-04-18,40.28225935333333,290.3579431666667,57.73588246520834,50.963313025,117.8857779291667,32.74105604166667,4.664494045958331,241.23644583333336,7.563869148166663,4.199222863208337,361.64841625,26.940786416041675,325.950553525,4.210620478,10.58833066,0.0,0.0,0.0,0.0,0.0,314.2480775925225,84.67666888125002,113.68655506595837,1.2396212510884537,0.8150116767178179,104.96699821657788,33.3963713623604,0.8066980128986548,0.7448257081246109,71.57062685421748,0.9373947293117288,1.1620144271131274,6.2000003,4.5,0.0,0.2582254282473617,0.3270910373668493,1.471909668150822,False,
2015-04-19,31.27913554645832,286.461224375,62.551832296395816,47.814169974999984,118.42614916041668,31.95020531249999,2.1091774559583336,244.84434166666665,7.422263137083332,6.16603617447917,364.12952812499987,27.281090352562515,269.0360149054166,2.47790277,11.42494178,0.0,0.0,0.0,0.0,0.0,316.2830902481544,89.83292264895832,112.2601129859375,1.2369606306259366,0.819864556855229,111.1197886508265,33.745634726668875,0.8084331669424046,0.8002212028791691,77.3741539241576,0.9491076908323252,1.1740088477838797,5.9,4.4,0.0,0.26682019267815443,0.3013935198067537,1.3261314871497163,False,
2015-04-20,37.03217160604167,299.1011691625,68.25923275804166,48.301809933333324,135.50529148125,31.400201614583334,1.5626451449166667,258.49169375,10.003769167520835,7.753024244104165,373.41486875,27.826106483249998,163.0658153996458,6.15444829,13.13375001,0.0,0.0,0.0,0.0,0.0,318.2934412176207,96.08533924129166,127.75226723714584,1.2369606306259366,0.8225189901711359,118.8537818218152,34.419798223385385,0.8084331669424046,0.7521223796594465,84.43398359842979,0.9704504483330129,1.2004089985612267,4.9,4.0,0.0,0.3001022496403067,0.31402806086695095,1.2561122434678038,False,
2015-04-21,33.66224422916667,303.89286956041667,74.46901091668752,49.57689302083333,133.46510037291668,30.86342519187501,2.056509705520833,258.67965000000004,11.480491920395837,7.748575720645829,379.076451875,31.402042310958336,197.32885523854165,7.195280697,15.07383392,0.0,0.0,0.0,0.0,0.0,320.27864188420244,105.87105322764583,125.71652465227085,1.2333437011321065,0.8245427985560827,130.575396630539,38.72951108690437,0.8108039949302726,0.8421411069108287,91.84588554363458,1.0967065860836729,1.3526161599363946,4.9,4.0,0.0,0.33815403998409865,0.3105866220140267,1.2423464880561068,False,
2015-04-22,54.07666835895832,278.2729344625,77.04246516814581,46.92190097500001,127.34711295208332,30.30587434020833,3.0771347861250007,266.47875416666665,8.241110486437499,4.597076503770832,369.6663024999999,30.226569623687496,300.69576839166666,2.741169963,12.25410875,0.0,0.0,0.0,0.0,0.0,322.2382186042793,107.2690347918333,122.75003644831249,1.2432751481735835,0.8277156418709748,133.36492512525388,37.57994282766922,0.8043271849107869,0.8738818976807563,95.78498229758465,1.0524000152592428,1.3084227849093168,5.7000003,4.2000003,0.0,0.3115292122501317,0.3222306639114665,1.3533688850973586,False,
2015-04-23,33.04407531479166,312.3503858895833,90.53495616325,50.84505197500001,143.9171818041667,29.940716614583334,1.956294091979166,249.26887500000007,6.398859628208334,2.7381014098541647,366.17165750000015,36.26989097331249,263.4615949270833,0.735201735,11.28681911,0.0,0.0,0.0,0.0,0.0,324.17171256293585,126.8048471365625,141.17908039431254,1.2333437011321065,0.832236363897037,156.39395948889901,44.73324157268321,0.8108039949302726,0.8981843966003825,111.6607179162158,1.2606011087657856,1.554754437136431,5.2000003,4.0,0.0,0.38868860928410776,0.33757607042269283,1.350304281690771,False,
2015-04-24,82.43547196729169,137.23891156666664,35.20045412722917,27.787333900000004,71.14262154791669,29.640272760416664,2.7510755795416664,301.19232916666675,2.5309707417187504,-3.296885638854165,339.12258874999986,,304.0571561312501,-1.841497857,4.997523074,0.0,0.0,5.0,1.8,11.0,326.0786796098742,,74.43950718677084,1.2369606306259366,0.8341734319332705,,26.31937973052226,0.8084331669424046,,43.54157593553675,,0.9114116994993554,3.4,2.7,3.7,,0.3375598887034649,0.9114116994993554,True,0.9114116994993554
2015-04-25,75.16392049979167,165.15653322291666,53.04335242668749,28.60292599166667,82.60727780416666,29.612030208333334,2.8346444822708325,286.15150833333325,0.8631458230624999,-2.0630090454375014,339.7294174999999,18.795540389770828,312.3838344104167,-2.763466729,4.425168281,0.0,0.0,0.0,0.0,1.0,327.95869007673315,71.83889281645831,84.67028684960415,1.2116994864648165,0.8333655498321313,87.04714953390354,22.77454663811404,0.8252871369266166,0.8484545817597424,64.2726028957895,0.6498436616607951,0.7874152311168015,3.0,2.4,0.0,0.32808967963200064,0.3449836358966608,0.8279607261519858,False,
2015-04-26,57.44731027437498,314.94775363125,91.45275552966665,53.477245525,147.8432588375,29.23028158854166,4.252428239083335,224.06113333333332,0.6461088726458333,-2.0523624081458336,336.70388125000005,29.727836264749985,307.7520928916667,-4.487912397,5.3110458860000005,0.0,0.0,0.0,0.0,0.0,329.81132857696565,121.18059179441664,149.89562124564586,1.1874494568591178,0.8336499576194191,143.89582790814654,35.300303026174156,0.8421411069108287,0.8084331669424046,108.59552488197237,1.02761000974504,1.2202349479347407,4.4,3.4,0.0,0.35889263174551206,0.3470494084253319,1.1799679886461285,False,
2015-04-27,35.99460453812499,326.40792942291665,77.42463673491669,52.72652784166669,151.31135695416663,28.92735470979167,2.1801444372083334,240.24481458333332,5.2135046978125015,4.797648182291669,361.8915781249999,29.218350620291673,248.91240204029168,-0.07862965599999999,10.01615616,0.0,0.0,0.0,0.0,0.0,331.6361937894588,106.64298735520836,146.51370877187497,1.183014965318369,0.8327486856090693,126.16024998746909,34.565746045724296,0.8452978443352855,0.7278703695997063,91.5945039417448,1.0143748578673395,1.2000206372997562,5.0,4.0,0.0,0.30000515932493904,0.3653700146585778,1.4614800586343113,False,
2015-04-28,34.240967613958325,320.49107060624993,64.58861063197917,53.78306797083332,139.7415104916667,28.46605193083333,5.061661402979167,265.4914437500001,11.607092725854162,11.749608536958332,391.78112187500017,46.480210576291654,135.68723303541668,6.154976412999999,16.70925412,0.0,0.0,0.0,0.0,1.0,333.43289822712865,111.06882120827083,127.99190195470837,1.1786134714788667,0.8321635899248464,130.9072089373457,54.782202342391855,0.8484545817597424,0.8677800666449508,76.12500659495379,1.6235030924221705,1.9134826157163696,6.7000003,5.0,0.0,0.382696523143274,0.3653700146585778,1.8268500732928887,False,
2015-04-29,56.99397774645835,233.64367167916672,50.06498231125,38.65423005416668,116.61666976875,28.18781135416667,3.0472893537499988,305.6427875,10.221870122083336,5.733992698395835,383.51146625,35.06154637068749,290.37512377291665,3.455708354,14.09896472,0.0,0.0,0.0,1.0,1.0,335.2010679917426,85.12652868193749,110.88267707035416,1.165341814919701,0.8342020615140939,99.20150343202305,40.858686081508225,0.8581173242023465,0.7677171126372193,58.34281735051479,1.2230445268590204,1.425264928657498,5.8,4.4,0.0,0.32392384742215863,0.3728260816638932,1.64043475932113,False,
2015-04-30,40.01442313458333,322.20966527083334,78.76534920404166,54.44927975416666,139.0203004625,27.853464583333334,2.299002088395833,226.86103333333324,5.492895756000001,-2.0044786713958302,354.78178312499995,51.1661752865,275.4720636875,-1.354187386,10.78177709,0.0,0.0,2.0,0.0,2.0,336.94034251625845,129.93152449054165,141.0247791338958,1.1786134714788667,0.8349015850547161,153.1390451343387,60.30514347671794,0.8484545817597424,0.9213382590528882,92.83390165762071,1.7768094768398164,2.094171585654725,5.5,4.2000003,0.0,0.4986122466835836,0.37630944414348855,1.5804997782954853,False,
2015-05-01,26.865388251875004,322.0136127104167,,53.17171814166667,137.1975097125,27.36847197083333,2.0577063612083326,251.82464791666663,11.5514965945,6.573326577270832,382.88527062499986,,142.75302020312498,4.964817685,16.82414,0.0,0.0,32.0,0.0,32.0,338.65037429598067,,130.62418313522915,1.2070823757171332,0.8363043338051079,,49.460225207251575,0.8284438743510736,,,,1.7275000847235882,5.3,4.3,0.0,,0.4017442057496717,1.7275000847235882,True,1.7275000847235882
2015-05-02,,,,,,27.128502404999992,,,,,,,,11.53707,18.77102,1.0,1.0,48.0,0.0,48.0,340.3308286098628,,,1.2070823757171332,0.8383856555147463,,56.06451713874404,0.8284438743510736,,,,1.9740866258537784,5.9,4.8,0.0,,0.41126804705287057,1.9740866258537784,True,1.9740866258537784
2015-05-03,30.369611953333337,304.19853573333336,,49.47865687916666,143.73028013333337,26.77631202083334,2.284501515166667,279.5968041666667,12.6838271875,5.15661925779167,390.11557062499986,,157.62637499999997,8.466299000000001,16.152179999999998,0.0,0.0,48.0,0.0,48.0,341.9813832332782,,138.57366087554172,1.2369606306259366,0.8406505268344215,,58.52251677766849,0.8084331669424046,,,,2.046230679468957,6.2000003,4.9,0.0,,0.4175980978508077,2.046230679468957,True,2.046230679468957
