date,H_qc_flag,vpd,vp,Rn_qc_flag,rh,LE_qc_flag,G,t_avg,es,LE,sw_in,t_avg_qc_flag,vpd_qc_flag,wd,G_qc_flag,t_dew,Rn,ws,H,t_min,t_max,H_subday_gaps,Rn_subday_gaps,G_subday_gaps,LE_subday_gaps,ppt,rso,flux,energy,ebr_5day_clim,LE_corr,flux_corr,ebr_corr,H_corr,ebr,ebc_cf,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2017-05-12,0.125,0.72362245,1.0571610466098509,0.0,61.64518606395057,0.125,-14.378952708333335,15.512583333333335,1.7807834966098508,118.19961188750004,196.50431341979163,0.0,1.0,36.944520833333335,0.0,7.249860298198367,110.54308125,2.695443001458333,15.318789820833334,12.579,19.734,0.0,0.0,0.0,0.0,0.0,349.4672206937049,133.51840170833339,124.92203395833334,0.8354376479391059,139.917810762615,158.0513012287567,0.8447788829975182,18.133490466141705,1.068813863156177,1.1837417105547343,4.14403138086475,4.905462795377336,7.1,5.3,0.0,0.925559017995724,1.1461886533296326,6.074799862647053,False,,3.634733124007764
2017-05-13,0.375,0.8305589375000002,0.8224971567202578,0.0,55.682490108560785,0.3541666666666667,-6.312627083333332,13.894589583333332,1.6530560942202583,130.7204899833333,361.96300302083336,0.0,1.0,110.03528625,0.0,3.9398152262764503,216.16493541666668,1.6150105804375,71.99787456041666,5.4889,20.427,0.0,0.0,0.0,0.0,0.0,350.43382144186086,202.71836454374997,222.4775625,0.8368334042432256,155.25464647244056,240.76537675710975,0.8419747360446157,85.5107302846692,0.9111856596493856,1.187684092159044,4.575915157090061,5.434741639145318,8.2,6.0,0.0,0.9057902731908865,1.123894046603145,6.74336427961887,False,,4.6499127307063475
2017-05-14,0.1875,0.7803527458333334,0.9474658286773204,0.0,60.11261870505191,0.16666666666666666,-4.246835208333335,14.592677083333333,1.727818574510654,115.35625040833332,308.5040255208333,0.0,0.9791666666666666,190.51830624999997,0.0,5.999342676796071,188.4648125,1.0753168092916665,55.72217498333333,6.2751,20.868,0.0,0.0,0.0,0.0,0.0,351.3743463555771,171.07842539166666,192.7116477083333,0.8379726332219604,137.77418921948268,204.32522093817917,0.8372849157149731,66.55103171869654,0.8877430473252542,1.1943365767506768,4.040783042172704,4.826054985980734,11.0,7.8,0.0,0.6187249982026579,0.8907245912153926,6.947651811480062,False,,3.974585208495948
2017-05-15,0.22916666666666666,0.7831089062499998,0.9882347233624902,0.0,58.66767634794275,0.1875,-0.6296875000000001,15.148322916666665,1.77134362961249,104.25088086249998,283.0604821041666,0.0,0.9791666666666666,206.52441666666672,0.0,6.5815111661073376,167.42539895833323,1.1656309176249997,39.984142624999976,9.2636,20.403,0.0,0.0,0.0,0.0,0.0,352.28879302180763,144.23502348749997,168.05508645833325,0.8389334619283013,124.13039603461377,171.7390821011797,0.8398497402153591,47.60868606656593,0.8582603866813688,1.1906891817857497,3.653719342055016,4.350444093866254,11.3,7.9,0.0,0.5506891258058549,0.8508868328365524,6.722005979408763,False,,3.874035873289866
2017-05-16,0.0,0.7829813208333333,1.1473279515640205,0.0,63.93729700956874,0.02083333333333333,1.0735747916666654,16.30327083333333,1.9303092723973538,122.53802916666665,329.3559623333333,0.0,0.9791666666666666,156.40980416666662,0.0,8.743271120866789,206.16443750000008,1.6405995370625004,47.49347291666666,8.433,22.999,0.0,0.0,0.0,0.0,0.0,353.1771648754313,170.03150208333332,205.09086270833345,0.8389840734554791,145.46514546795729,201.8447444674223,0.8423875614496188,56.37959899946497,0.8290544972992814,1.1871020487044641,4.299391440136477,5.103816386768445,6.9,5.2000003,6.4,0.9815030946764456,0.8384414686433571,4.359895888477897,False,,4.546477448735003
2017-05-17,0.3958333333333333,0.91236863125,1.0529576766357795,0.0,59.75096192273189,0.3541666666666667,0.3608460416666679,16.726702083333336,1.9653263078857783,138.00344640625,362.61796660416667,0.0,1.0,140.64768229166668,0.0,7.2101060454288435,223.34341458333344,1.7933729441458337,60.70056293333332,9.2563,22.582,0.0,0.0,0.0,0.0,0.0,354.0394707906802,198.7040093395833,222.9825685416668,0.8385009040758379,162.7471538423323,234.3311911347514,0.8479622724459212,71.58403729241918,0.8911190262051952,1.1792977500231592,4.843980408592719,5.712495197009658,11.1,7.8,0.0,0.7323711791038022,0.9512171506440034,7.419493775023227,False,,5.04245249440266
2017-05-18,0.22916666666666666,1.2901470500000003,0.9559347467981588,0.0,47.52449339482174,0.22916666666666666,2.914375,18.56779583333334,2.2460817967981592,164.67604453958333,363.2574128958333,0.0,0.9791666666666666,153.31278500000005,0.0,6.094224907752005,220.70931875,1.7602561429791663,29.6876711375,9.466000000000001,25.705,0.0,0.0,0.0,0.0,0.0,354.8757246798516,194.3637156770833,217.79494375,0.8383305820369099,194.20208880824418,229.2126925841254,0.8479622724459212,35.010603775881236,0.8924161063178186,1.1792977500231592,5.7904255093411425,6.828635774842713,7.4,5.5,29.6,1.2415701408804931,1.117904341557728,6.148473878567502,False,,5.516790000065999
2017-05-19,0.04166666666666666,1.7091699833333331,1.0671531744444052,0.0,41.1406462208632,0.04166666666666666,11.420299791666672,21.93577083333333,2.7763231577777385,171.01151955416663,350.0260255291667,0.0,1.0,173.30172916666672,0.0,7.522545751365577,215.60745208333338,1.3473898429166662,-1.2712749645833332,13.767,29.489,0.0,0.0,0.0,0.0,0.0,355.6859451000351,169.7402445895833,204.18715229166676,0.8383937198505003,201.67350023827026,200.17428853287635,0.8479622724459212,-1.4992117053938965,0.8312973793136677,1.1792977500231592,6.032719705831043,7.114372775606924,2.7,2.5,8.900001,2.8457491102427697,1.231347384708103,3.078368461770257,False,,5.6636551848636785
2017-05-20,0.20833333333333331,1.8044889958333332,1.2614034790715272,0.0,43.619361092891076,0.20833333333333331,11.08968875,23.7260625,3.065892474904861,188.81149350208332,354.54999330833334,0.0,1.0,162.946625,0.0,9.987220417631926,220.7729375,1.3616720776666666,-10.024632635416669,15.404000000000002,30.792,0.0,0.0,0.0,0.0,0.0,356.47015486854383,178.78686086666661,209.68324875,0.8373227142161886,223.90331028630368,212.01553592552762,0.8432724521162785,-11.887774360776081,0.8526520927755638,1.1858563593419869,6.672158700876883,7.912221825973821,6.7000003,5.0,0.0,1.5824443651947644,1.4191871534546097,7.0959357672730485,False,,5.911931515107324
2017-05-21,0.04166666666666666,1.9574055625,1.3878101917342178,0.0,44.50010491879311,0.0625,9.338236041666667,25.153645833333325,3.345215754234218,200.60434930625,353.4212969770834,0.0,1.0,170.42068749999996,0.0,11.469916381353825,223.70195833333332,1.2495166641041664,-19.837327564583337,16.374000000000002,32.569,0.0,0.0,0.0,0.0,0.0,357.2283806876741,180.76702174166667,214.36372229166665,0.8362413051408094,237.88794333647786,214.36372229166665,0.8432724521162785,-23.524221044811238,0.8432724521162785,1.1858563593419869,7.0986766369305405,8.418010832816469,6.6,5.2000003,1.0,1.6188481436850053,1.5302785781789097,7.957449065613903,False,,6.013357818809482
2017-05-22,0.0625,2.0672972729166665,1.4684804930555366,0.0,44.06869358854967,0.08333333333333333,11.254311854166668,26.1434375,3.5357777659722043,195.15819248541672,353.1365690729168,0.0,1.0,165.34422916666662,0.0,12.29934348658884,221.93875000000003,1.2771917762708331,-18.936033975000004,17.337,33.345,0.0,0.0,0.0,0.0,0.0,357.96065277936447,176.22215851041668,210.68443814583333,0.8350245076592714,231.429583636519,208.9741673265493,0.8432724521162785,-22.455416309969678,0.8364270283144394,1.1858563593419869,6.9125725686456025,8.197318139941363,3.0,2.6000001,11.3,3.1528145479461185,1.4262327316707522,3.7082052449672287,False,,6.141279679027159
2017-05-23,0.14583333333333334,2.2722973604166667,1.4904922037142003,0.0,42.516316489481476,0.125,8.3258025,27.16402083333334,3.762789564130866,201.0010958708333,349.6118430416668,0.0,1.0,193.57539583333332,0.0,12.498497616438994,222.367125,1.348816540625,-20.884751329166654,17.667,34.579,0.0,0.0,0.0,0.0,0.0,358.6670045302662,180.11634454166668,214.0413225,0.8335706386873851,238.3584277731361,213.59211259616777,0.8432724521162785,-24.766315176968288,0.8415026707829592,1.1858563593419869,7.126570146901174,8.451088528999518,6.0,4.4,0.3,1.920701938408981,1.314350076672224,5.7831403373577865,False,,6.292794126013623
2017-05-24,0.22916666666666666,1.75049998125,1.4806619710863893,0.0,47.27022508898631,0.20833333333333331,3.1949036041666683,24.96216666666667,3.231161952336388,170.23593900208334,290.86908635416665,0.0,0.9791666666666666,201.25347916666672,0.0,12.332403578887716,179.78827291666673,1.2251291760833334,-16.513246239583335,17.901,31.254,0.0,0.0,0.0,0.0,0.0,359.34747214767924,153.7226927625,176.59336931250007,0.8323202989757543,200.1999716194173,180.7801508231249,0.8503294861884596,-19.419820796292466,0.8704896076277471,1.1760147286934943,6.022931084254492,7.083055664989162,7.1,5.5,0.0,1.287828302725302,1.2367112031426724,6.801911617284698,False,,5.227181536770109
2017-05-25,0.4375,0.8831242625000001,1.2459769030332708,0.0,60.25394976299079,0.4166666666666667,-11.16687916666667,18.245833333333334,2.129101165533271,134.36087546666667,367.22823609166664,0.0,1.0,254.72397916666668,0.0,9.951462978558242,224.53854166666667,2.606024636666667,60.94795252708334,12.337,22.533,0.0,0.0,0.0,0.0,0.0,360.00209432674814,195.30882799375,235.7054208333333,0.8318978863135336,158.0103685089524,229.6860583645143,0.8503294861884596,71.6756898555619,0.8286140696435333,1.1760147286934943,4.72300650246842,5.554325210618009,10.900001,7.7000003,0.0,0.7213409083397059,1.1522403000586,8.87225065612331,False,,5.334176222092039
2017-05-26,0.04166666666666666,0.7215969812499999,1.3415437905499614,0.0,67.65889397591482,0.04166666666666666,-4.357997916666667,17.687062500000003,2.063140771799961,123.2181669125,294.4156953958333,0.0,0.9583333333333334,205.255025,0.0,11.071712717232415,186.71111874999997,1.4246915785833332,35.260110358333336,13.522,23.189,0.0,0.0,0.0,0.0,0.0,360.63091192925486,158.47827727083333,191.06911666666664,0.8316255667973006,146.11904681965055,187.9324729191804,0.8432724521162785,41.813426099529856,0.8294290570637312,1.1858563593419869,4.328998374027114,5.1335702514211725,9.1,6.8,0.0,0.7549368016795842,1.1647966929747748,7.920617512228467,False,,4.417271248649886
2017-05-27,0.1875,0.8062676833333335,1.5411946721973957,0.0,69.26447582943452,0.1875,2.416891458333334,19.5545,2.347462355530729,139.73398718958333,355.24347000208326,0.0,0.9791666666666666,121.57937916666668,0.0,13.137024425302167,230.8370833333333,1.0317183277916666,51.96861898541667,11.982,25.885,0.0,0.0,0.0,0.0,0.0,361.23396767428864,191.702606175,228.420191875,0.8316066960428085,164.9731706810613,226.3285218191365,0.8470103751580778,61.3553511380752,0.8392542034108209,1.180623082466221,4.918062560444836,5.806378179874097,6.4,5.2000003,35.9,1.116611124017454,1.0502374596489683,5.461235105245874,False,,5.077682356602852
2017-05-28,0.20833333333333331,1.1405190166666668,1.653710056575494,0.0,63.836167793483284,0.22916666666666666,3.645771666666666,22.26491666666667,2.794229073242159,176.16544570208328,355.2239069791665,0.0,0.9791666666666666,135.39033125,0.0,14.235015521614796,231.26570833333324,1.0604275614375,25.400170833333334,14.148,29.303,0.0,0.0,0.0,0.0,0.0,361.81130584101504,201.5656165354166,227.61993666666658,0.8317708856317584,207.98499152882923,237.97301951324783,0.8470103751580778,29.988027984418608,0.8855358607299646,1.180623082466221,6.216505585220724,7.3393499861917695,9.0,6.6,0.0,1.1120227251805714,0.9634462087737994,6.358744977907076,False,,5.5162999570407365
2017-05-29,0.25,1.31389648125,1.6871384015329716,0.0,60.60308109726947,0.25,5.7014660416666665,23.512625000000003,3.0010348827829723,172.43970347291668,324.857615375,0.0,1.0,119.2325020833333,0.0,14.549183992439009,207.47897916666665,1.326535360395833,0.6191108083333324,14.792,30.119,0.0,0.0,0.0,0.0,0.0,362.3629719837146,173.05881428125005,201.777513125,0.83183711405559,203.586294253756,204.3172307646786,0.8470103751580778,0.7309365109226527,0.8576714600206274,1.180623082466221,6.0923620752115575,7.1927832927365705,7.2000003,5.8,1.2,1.2401350504718225,1.011050230773597,5.864091338486861,False,,5.37576675534079
2017-05-30,0.3541666666666667,1.3470357520833334,1.4252519172736628,0.02083333333333333,55.44753761027809,0.3541666666666667,0.13207729166666507,22.210916666666673,2.772287669356997,171.87521185416665,328.5361740060417,0.0,1.0,,0.02083333333333333,11.915926549393834,206.55233333333328,1.288784201635417,10.212204502083333,14.566,29.082,0.0,1.0,1.0,0.0,,362.8890126592058,182.08741635625,206.42025604166665,0.8322160391833164,202.91984241880095,214.97660677682603,0.8470103751580778,12.056764358025044,0.8821199035791091,1.180623082466221,6.064796512248623,7.160238752821356,8.400001,6.4,0.0,1.1187873051283366,1.1092552975741563,7.099233904474602,False,,5.36210005785422
2017-05-31,0.20833333333333331,0.7904133687499999,1.53110126617332,0.0,66.57446061873343,0.1875,-3.8768516666666666,19.67304166666666,2.3215146349233198,123.25393276249996,286.0382684979167,0.0,0.9791666666666666,94.57577166666668,0.0,12.82232041487,193.04385833333333,1.0212688098749998,44.19355339166666,15.563,24.12,0.0,0.0,0.0,0.0,0.508,363.38947516671766,167.44748615416663,196.92071,0.8327823908683071,144.94844029809758,196.92071,0.8503294861884596,51.972269701902334,0.8503294861884596,1.1760147286934943,4.338526954642567,5.102171599493389,10.400001,7.5,0.0,0.6802895465991187,1.1080293265002734,8.310219948752051,False,,4.366518803119671
2017-06-01,0.2708333333333333,0.9639698854166668,1.6587339715103226,0.0,67.83175461342289,0.2708333333333333,1.604298124999999,21.3079375,2.6227038569269894,167.87312862083328,358.7705256710417,0.0,1.0,122.99102500000002,0.0,14.291115120297288,234.59585416666664,1.2104167905208332,32.69885559583334,14.048,27.77,0.0,0.0,0.0,0.0,0.0,363.8644073002309,200.57198421666664,232.99155604166666,0.8338638743431168,197.4212718099574,235.8756076020791,0.8503294861884596,38.454335792121704,0.8608551641279123,1.1760147286934943,5.918425714927187,6.9601558114326965,8.8,6.6,0.0,1.0545690623382873,1.24186746874081,8.196325293689345,False,,5.456527938132786
2017-06-02,0.16666666666666666,1.2602032125000002,1.713947473809953,0.0,62.77683632412064,0.20833333333333331,4.85692583333333,23.2140625,2.9741506863099523,168.11880252708337,354.99223193750015,0.0,1.0,144.78248562499996,0.0,14.762807854337602,230.0779375,0.9307619589791666,16.0934911375,14.378,30.65,0.0,0.0,0.0,0.0,0.0,364.31385711325953,184.2122936645833,225.22101166666667,0.8352346546852558,196.01771816336293,214.78188589853852,0.8576714600206274,18.76416773517559,0.8179178856421382,1.165947622853102,5.937991344430301,6.923386892560806,5.8,4.8,8.400001,1.4423722692835017,1.267675922177329,6.08484442645118,False,,5.608203273643143
2017-06-03,0.14583333333333334,1.6832484124999996,1.6972555258811781,0.0,54.15402588881568,0.16666666666666666,5.725402083333335,25.39093750000001,3.3805039383811764,201.6606420145833,346.92631923333346,0.0,0.9791666666666666,128.5552083333333,0.0,14.583309850880404,225.28912499999996,1.2229748951666668,-15.687890695833332,16.278,32.436,0.0,0.0,0.0,0.0,0.0,364.7378726960058,185.97275131875,219.5637229166666,0.8368023589871182,234.27740072867581,216.05213764104946,0.8607771871608437,-18.225263087626317,0.8470103751580778,1.1617408255188126,7.137692885934349,8.29214922560513,4.0,3.3,9.7,2.512772492607615,1.3027056391368879,4.29892860915173,False,,5.917441720348864
2017-06-04,0.2708333333333333,1.8875003104166659,1.306249219443942,0.0,45.08751859366463,0.2916666666666667,2.8929104166666697,24.606583333333337,3.1937495298606096,209.75663678125008,362.13756673125,0.0,1.0,123.63689999999997,0.0,10.583551424004227,228.0786875,1.3182993327708334,-7.184353925000001,17.085,31.268,0.0,0.0,0.0,0.0,0.0,365.13650196478164,202.57228285625007,225.18577708333333,0.8388236560923678,243.66077537996026,235.31517414019996,0.8608551641279123,-8.345601239760345,0.8995784968305756,1.161635594081669,7.41861918463321,8.617732103807063,5.6,4.5,0.0,1.9150515786237918,1.4498290747104243,6.52423083619691,False,,6.136791248253847
2017-06-05,0.2916666666666667,1.7138761499999997,1.146200055040559,0.0,43.370090483580114,0.2708333333333333,-2.326144375000001,22.56216666666667,2.8600762050405595,193.9033452479168,370.17864690625015,0.0,1.0,149.45429166666662,0.0,8.657138987505816,227.8353333333334,1.0738362958124996,-0.2047937250000015,13.271,29.991,0.0,0.0,0.0,0.0,0.0,365.5097924635553,193.6985515229168,230.16147770833342,0.841123359358543,225.26543237917414,225.02751514803163,0.8607771871608437,-0.2379172311425745,0.841576763633646,1.1617408255188126,6.844400350795209,7.9514193137140765,6.9,5.7000003,0.0,1.3949857710909377,1.5086957430918424,8.599566188232226,False,,5.835310332577384
2017-06-06,0.10416666666666667,1.9168105291666668,1.2925116704575024,0.0,43.10618151708625,0.10416666666666667,4.378173958333337,24.37452083333333,3.20932219962417,194.12662645,363.1400469977083,0.0,1.0,146.442483125,0.0,10.318327051485698,226.19829166666668,1.1599975004999998,-13.015603037500005,15.074000000000002,32.03,0.0,0.0,0.0,0.0,0.0,365.8577911774562,181.1110234125,221.82011770833333,0.8429751669141919,225.50439904331589,210.38501127651844,0.8608551641279123,-15.119387766797493,0.8164769962417886,1.161635594081669,6.864281433815592,7.9737936413141455,7.4,6.0,10.2,1.328965606885691,1.4163224985477252,8.497934991286353,False,,6.025882509443368
2017-06-07,0.16666666666666666,1.8351353916666668,1.239386287776454,0.0,42.55118004078846,0.14583333333333334,-0.05291395833333072,23.8560625,3.0745216794431207,209.39565907291663,341.0229835625001,0.0,1.0,151.8108359375,0.0,9.76623203188056,214.0407708333333,1.2317539994791669,-17.119587554166667,14.005999999999998,30.854,0.0,0.0,0.0,0.0,0.0,366.18054435804,192.27607151875,214.09368479166665,0.8448184197935749,243.24145082529012,223.35472856637256,0.8608551641279123,-19.886722258917548,0.8980931488280597,1.161635594081669,7.4004842172712015,8.596665880221849,6.7000003,5.5,0.0,1.5630301600403362,1.3234818130572452,7.279149971814848,False,,5.67260238986226
2017-06-08,0.0625,1.2321470833333332,1.3473703495111593,0.0,55.72041422507743,0.0625,-2.653703541666666,21.149666666666672,2.579517432844494,170.3458568875,355.37476017916657,0.0,1.0,82.76200625,0.0,11.151902195212877,224.9746791666668,1.5023635465624998,27.801958777083332,13.685,27.28,0.0,0.0,0.0,0.0,0.0,366.4780973600989,198.14781566458333,227.62838270833345,0.8467396411563595,195.6900295585622,227.62838270833345,0.8704881759779299,31.93835314977123,0.8704881759779299,1.148780681456785,6.004687027922295,6.898068455871294,6.5,4.9,8.400001,1.4077690726267942,1.139157699494221,5.581872727521684,False,,5.556970885335831
2017-06-09,0.02083333333333333,0.8906248104166665,1.7984980264472559,0.0,68.84526405290285,0.02083333333333333,0.003816458333333476,21.99495833333333,2.689122836863922,139.1646875,285.5244416333333,0.0,1.0,168.21256250000005,0.0,15.502184905531433,188.9927583333333,1.506077759,23.51268229166667,17.249000000000002,27.254,0.0,0.0,0.0,0.0,0.0,366.75049448978234,162.67736979166668,188.988941875,0.8487740405025065,158.60099176427528,185.39755055722802,0.8774515591102798,26.79655879295275,0.8607771871608437,1.139664052809915,4.9095491245187715,5.5952366527184285,8.1,6.3,0.0,0.8881328020187983,1.0229271788874972,6.444441226991232,False,,4.79049094639108
2017-06-10,0.125,0.9415516541666668,1.2148315000834689,0.0,59.77894684695536,0.14583333333333334,-6.997100833333337,18.31875,2.156383154250136,154.81917348333334,365.44626610416674,0.0,1.0,67.10292916666666,0.0,9.607628680464083,231.10593541666677,1.5288492524375,60.00227577083336,11.832,23.563,0.0,0.0,0.0,0.0,0.0,366.9977788637854,214.82144925416668,238.1030362500001,0.8510952954923976,174.41776125413293,242.0157361989384,0.8876342201053495,67.59797494480546,0.9022205371149132,1.1265901847286983,5.442530641602808,6.13150160091491,11.1,8.0,0.0,0.7664377001143637,0.9606661947775552,7.685329558220443,False,,5.211924849131586
2017-06-11,0.3958333333333333,0.7968954437500001,1.04400063494151,0.0,59.9331829886882,0.3958333333333333,-11.969453333333336,15.909279166666673,1.8408960786915096,134.09259800208326,331.3386098333333,0.0,0.9791666666666666,142.05749791666668,0.0,7.318449520116488,201.46541666666667,1.2336943836458334,53.18616144791668,9.9192,20.841,0.0,0.0,0.0,0.0,0.0,367.21999227935015,187.27875944999997,213.43487000000005,0.8530088040432385,149.63607887913489,208.98736872121262,0.8961247782387662,59.35128984207776,0.8774515591102798,1.1159160245132256,4.703020561073238,5.2481760077168085,11.7,8.400001,0.0,0.6247827836826221,0.8903997678008854,7.479358939927205,False,,4.468153102590305
2017-06-12,0.3333333333333333,0.7762914104166666,1.1070895898832165,0.0,63.24207141447385,0.3125,-6.124679458333333,15.983747916666665,1.8833810002998832,123.58464401874998,369.0141028125,0.0,1.0,144.69633749999994,0.0,8.237714184327674,228.4344583333333,1.1138951713333332,62.9562631375,9.2702,22.183000000000003,0.0,0.0,0.0,0.0,0.0,367.4171750948246,186.54090715625,234.55913779166664,0.8533701045104628,139.22924693471398,210.15515505261862,0.8876342201053495,70.92590811790467,0.7952830527623015,1.1265901847286983,4.334785189023012,4.883526446860659,11.8,8.400001,0.0,0.5813721268438728,0.8416863179715338,7.070165912647202,False,,4.904782041549634
2017-06-13,0.16666666666666666,1.016079947916667,1.2887421419228582,0.0,60.95270343515399,0.16666666666666666,-0.3021204166666685,19.086479166666674,2.3048220898395253,178.02602421458332,369.35932954166674,0.0,0.9583333333333334,156.32043750000003,0.0,10.474364185486424,233.3526875000001,1.6172947015625,39.90338355208333,10.491,25.618,0.0,0.0,0.0,0.0,0.0,367.5893661205277,217.92940776666663,233.65480791666675,0.8555209941819367,200.56237150642318,245.51713175366487,0.8876342201053495,44.954760247241666,0.9326981529281924,1.1265901847286983,6.262965867056905,7.05579587311717,11.1,7.9,1.1,0.8931387181160976,0.8477238926290612,6.697018751769584,False,,5.409216773446769
2017-06-14,0.125,1.4603743020833333,1.370009724595368,0.0,53.4594793739272,0.14583333333333334,6.6788333333333325,22.305166666666675,2.8303840266787006,188.63615302916665,366.5084593333332,0.0,1.0,149.19052708333336,0.0,11.37979553083695,233.60502083333324,1.3851090924166665,17.91283650208334,13.566,30.042,0.0,0.0,0.0,0.0,0.0,367.7366025196687,206.54898953125,226.9261874999999,0.8562341307057733,212.47704875821626,232.6538100721656,0.8877954307611884,20.176761313949346,0.9102034093409782,1.126385612440704,6.656828812095863,7.498156198425523,8.900001,7.0,0.0,1.0711651712036463,0.9035243282636484,6.3246702978455405,False,,5.945568381178135
2017-06-15,0.1875,1.8691728604166664,1.3228833291358049,0.0,45.67766251606616,0.1875,5.783820833333333,24.40025,3.192056189552471,203.5165147124999,369.7902187083334,0.0,1.0,140.93764166666676,0.0,10.864392730357965,229.03679166666663,1.708286958458333,-3.4539957333333344,14.447,31.473000000000006,0.0,0.0,0.0,0.0,0.0,367.8589197190863,200.06251897916655,223.2529708333333,0.8559005068113571,229.27970790529616,225.38847021402802,0.8876342201053495,-3.8912376912681377,0.8961247782387662,1.1265901847286983,7.196485049259108,8.107489421042137,10.400001,7.6,0.5,1.0667749238213338,0.9783702060041648,7.435613565631652,False,,6.418782802458768
2017-06-16,0.2708333333333333,1.78421045,1.7551246470176265,0.0,53.074605280104905,0.2708333333333333,10.788371875000005,25.976458333333333,3.5393350970176267,184.22397538124991,362.45133662499984,0.0,1.0,143.64346729166667,0.0,14.914973594401213,236.73556249999996,1.5735143849791673,16.334482954166653,15.279000000000002,33.529,0.0,0.0,0.0,0.0,0.0,367.9563513295816,200.55845833541656,225.94719062499996,0.8551878976338828,207.54492245621756,225.947190625,0.8876342201053495,18.402268168782392,0.8876342201053495,1.1265901847286983,6.5242242601996425,7.350127014509772,10.6,7.9,0.0,0.93039582462149,1.0826194577096204,8.552693715906003,False,,6.375273201329446
2017-06-17,0.14583333333333334,2.0816673979166667,1.9436725344892365,0.0,51.33619236163218,0.125,10.300477291666663,28.51620833333333,4.025339932405903,222.79263244166668,360.3762786875,0.0,1.0,148.16989583333333,0.0,16.69020922937269,239.82277083333335,1.9018983754583336,-7.592174472916665,20.698,34.92,0.0,0.0,0.0,0.0,0.0,368.0289290756372,215.20045796875004,229.52229354166676,0.8544412118222063,250.95041574008343,242.39869964665056,0.8877954307611884,-8.551716093432917,0.9376015490612168,1.126385612440704,7.909559586252338,8.909214118697081,10.1,7.7000003,0.0,1.1570407495564747,1.091963886990508,8.408122257416077,False,,6.968158014128206
2017-06-18,0.14583333333333334,2.2235273729166667,2.123989349545848,0.0,51.02634938596793,0.16666666666666666,14.023297916666666,29.772770833333325,4.347516722462515,192.22709884375,353.93501050000015,0.0,1.0,149.4219,0.0,17.889293724189173,237.47100208333333,1.2259585939583333,12.015414477083334,21.255,36.7,0.0,0.0,0.0,0.0,0.0,368.0766827343409,204.24251332083332,223.44770416666665,0.8549169252625973,216.52183845881714,230.05582845331554,0.8877954307611884,13.533989994498414,0.9140506235342281,1.126385612440704,6.83275476560663,7.696316661314963,9.0,6.7000003,0.0,1.1487039278662363,1.0326154977442699,6.918524144671259,False,,6.654875567765922
2017-06-19,0.10416666666666667,2.4443630875,2.4581766529525058,0.0,51.93491101597028,0.1875,13.174916041666664,32.016124999999995,4.9025397404525055,211.08689915416664,349.1501550833333,0.0,1.0,168.75622916666669,0.0,20.24648284085774,241.37191041666657,1.1747551836041668,-16.143606385416664,24.159,38.312,0.0,0.0,0.0,0.0,0.0,368.09964008334657,194.94329276875,228.19699437499992,0.8545094784058893,235.55525333094172,217.5403442720213,0.8961247782387662,-18.014909058920487,0.8542763383131875,1.1159160245132256,7.519515719711532,8.3911480882052,8.1,6.4,0.0,1.3111168887820626,0.9835392110629328,6.294650950802772,False,,6.844917235845834
2017-06-20,0.08333333333333333,2.632607816666665,2.31682634157245,0.0,49.91499126458024,0.10416666666666667,12.836852499999999,32.13772916666667,4.949434158239117,188.56619691458332,346.9489398125,0.0,1.0,158.42806249999995,0.0,19.436605997267442,235.24202083333333,1.1407824892916667,3.119773739583333,24.07,38.965,0.0,0.0,0.0,0.0,0.0,368.0978268577404,191.68597065416668,222.4051683333333,0.8539397204649148,207.1692931265907,210.59684976675118,0.9102034093409782,3.427556640160432,0.8618773209751773,1.0986555200051802,6.718059501729809,7.380833155298704,10.3,7.7000003,0.5,0.95854972308231,0.968565089165264,7.4579514771420605,False,,6.832685038963393
2017-06-21,0.16666666666666666,2.5058895062499995,2.026863332172986,0.0,46.369285409020364,0.20833333333333331,7.296234375000003,30.54929166666666,4.5327528384229865,148.67049305416666,359.51904077083327,0.0,1.0,141.20031250000005,0.0,17.110366345918354,230.85029166666672,1.2668865639166664,49.79977753749998,22.386,37.735,0.0,0.0,0.0,0.0,0.0,368.07126671570364,198.47027059166663,223.55405729166668,0.8530286042793651,165.90378557142677,221.47615534271682,0.8961247782387662,55.572369771290006,0.8877954307611884,1.1159160245132256,5.288514447934513,5.9015380183198385,12.8,9.0,0.0,0.6557264464799819,0.9464077777632528,8.517669999869273,False,,6.907318813313392
2017-06-22,0.02083333333333333,2.8246421708333327,2.1205446330507467,0.0,45.19517176259152,0.0625,11.051679999999998,32.07764583333333,4.945186803884082,145.54150460208334,353.651717875,0.0,1.0,162.37206250000003,0.0,17.981413113424352,224.77735416666667,1.3591352231875,43.63253958333335,24.639,39.115,0.0,0.0,0.0,0.0,0.0,368.0199812128946,189.17404418541668,213.72567416666664,0.8525672439000194,162.41209721723018,211.10234732847942,0.8961247782387662,48.69025011124929,0.8851254998868118,1.1159160245132256,5.1849128512512115,5.785927336415784,10.900001,8.0,0.0,0.723240917051973,0.9982487531145996,7.985990024916798,False,,7.133172297136031
