date,Rn,ws,g_1,t_avg,theta_1,sw_out,rh,lw_out,sw_in,LE,wd,G,H,lw_in,g_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,ppt,LE_subday_gaps,H_subday_gaps,rso,flux,energy,ebr_5day_clim,ebr_corr,ebc_cf,H_corr,ebr,flux_corr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-03-26,146.18023058333327,2.1326264895833336,-7.876777175000003,14.67370425,,66.64408346458336,40.26438833333332,371.45383749999985,290.9646368333333,136.2856942291667,273.4555583333334,-8.023849068750001,-13.0336717375,293.31349375000013,-8.1709209625,7.944242999999998,21.7403,,,,,,284.1073860817424,123.2520224916667,154.2040796520833,0.7575661376409081,0.7514045411882021,1.3308410385951248,-17.345745231842425,0.7992786103308622,164.0288496217594,181.37459485360185,4.774285188793066,6.353814659202687,8.5,5.8,0.0,1.0954852500440442,1.1274247397340358,6.539063705496612,False,
2018-03-27,152.40731083333333,2.3735407666666672,-9.610372793749997,15.644841041666668,,66.82888435208334,33.14437645833335,367.803775,293.04346246666665,144.13722867291668,284.933825,-9.874959938541664,-15.719335812500004,293.99652083333336,-10.13954708333334,7.05558,22.48947,,,,,,285.85900409151685,128.41789286041669,162.282270771875,0.7611952002037016,0.7531116052096488,1.3278244460482362,-20.87251836747902,0.7913242293789291,170.51641745006452,191.3889358175436,5.0540343048115055,6.710870301095121,10.1,6.7000003,0.0,1.0016223902281578,1.146063186374717,7.678623676601911,False,
2018-03-28,160.73766696041668,1.54015206875,-5.955090410416669,16.87104160416667,,63.87881500458332,40.84608895833333,375.28912291666666,290.13756089645824,131.35905254375,222.58813583333333,-5.972297587500003,-4.157246695833334,309.7680520833333,-5.989504764583337,4.524934,27.10799,,,,,,287.5967908574492,127.20180584791667,166.70996454791668,0.7642516508731725,0.7579483994998588,1.3193510279325902,-5.4848677015170715,0.763012614110152,167.82383330033062,173.30870100184768,4.611397751091438,6.084052363108525,7.5,5.3,0.0,1.1479343668221549,1.105058479075055,5.85681014987097,False,
2018-03-29,167.2563370833333,1.0896208833333338,2.0704675208333327,20.664354750000005,,61.73190914166665,40.27100125000001,392.8435333333332,288.8036381520833,128.88548031041668,192.0061103125,1.5589002427083327,-4.454902862500003,333.02815416666664,1.0473329645833334,9.670068,30.1648,,,,,,289.32020247542664,124.43057744791668,165.697436840625,0.7673081015426436,0.763012614110152,1.3105943224362415,-5.838570398597463,0.7509505265769405,163.07800834070264,168.9165787393001,4.541086968872444,5.951522799093424,7.0,5.1,0.0,1.1669652765458638,1.0834646054358017,5.525669384395352,False,
2018-03-30,168.7746235416666,0.9332629229166668,2.976022833333331,22.838139791666666,,61.43953854166664,40.10044791666665,401.2152208333332,291.2741061772918,125.98481097104164,170.3585244583334,2.7786365781250013,-2.344013533333333,340.15528333333333,2.5812503229166675,12.13239,32.581509999999994,,,,,,291.0287111457613,123.64079743770831,165.9959869635416,0.7712090331574442,0.763012614110152,1.3105943224362415,-3.07205082850038,0.744842087446753,162.0429271433499,165.11497797185032,4.448195988763043,5.829780407956508,5.6,4.4,0.0,1.3249500639998688,1.0585329322038877,4.657545002646673,False,
2018-03-31,153.36467835416667,1.2913931458333334,3.435474354375002,22.29587854166667,,54.14454750416666,42.19358479166667,402.47545624999987,256.40236576875003,128.72658890833335,203.11410687500003,3.0853256157291686,-20.088623029166673,353.5823062500001,2.7351768770833327,12.3259,31.09838,,,,,,292.7218054252809,108.63796587916669,150.2793527384375,0.7754936618696363,0.763012614110152,1.3105943224362415,-26.32803528758777,0.7229067992344365,142.380301282258,168.70833656984576,4.5426243965386295,5.953537743063885,9.6,6.6,0.0,0.9020511862257864,1.0734896277738428,7.085031440931415,False,
2018-04-01,150.1481280416666,1.4086715145833333,4.257143541666669,22.311179791666664,,55.32831280979169,38.55426916666666,405.3803291666666,264.65440907500005,130.9667223454583,199.35185077083332,4.0681103614583325,-20.245606745833328,346.2023624999998,3.8790771812499987,14.0237,29.11575,,,,,,294.39899045195875,110.72111559962495,146.08001768020833,0.7796231029435152,0.7761069610690163,1.2884821940297913,-26.086103799335675,0.7579483994998588,142.6621859532309,168.7482897525666,4.621744517888984,5.955035516654757,9.1,6.3,0.0,0.9452437041847346,1.0257014888034282,6.461919575098632,False,
2018-04-02,159.51384874999997,1.4586604979166664,0.3670758249999992,20.652342291666667,,60.729128109999984,44.92916875,398.81661041666666,287.86089989374995,142.72340363125005,196.61966072666667,-0.008413246875000521,-18.91706565,331.1986895833333,-0.3839023187499991,10.54637,28.25098,,,,,,296.0597881418144,123.80633798125004,159.52226199687496,0.7833128354455571,0.7913242293789291,1.2637045131107008,-23.905581236716408,0.7761069610690163,156.45462805861445,180.3602092953309,5.028587324096807,6.3546484960323975,10.0,6.9,0.0,0.9209635374206476,0.9999892191277346,6.899925707347772,False,
2018-04-03,163.94459368750003,1.4052557458333332,2.82440698125,20.674062916666667,,59.84593673914586,54.28602291666666,403.04159375,288.0493064145833,130.64122286875,211.0882618750001,2.435661386458334,-0.18446378958333065,338.78280833333343,2.0469157916666663,11.17188,28.1545,,,,,,297.70373735786916,130.45675907916666,161.50893230104168,0.7865421848012084,0.7850254985523832,1.2738439730225806,-0.2349780866016312,0.8077371153442096,166.18155629305525,166.4165343796569,4.602990954186731,5.863492284868222,7.1,5.3,0.0,1.1063192592178437,0.92630536824608,4.909418628382952,False,
2018-04-04,140.69949095979163,1.029268664583333,6.259750854166668,21.69987958333333,,55.23926661875,53.10949541666668,405.6452854166666,259.019513266875,110.44295310312498,215.15741183333333,5.166710440312502,-0.35127185416666656,342.56452916666666,4.073670026458333,11.56205,30.64834,,,,,,299.3303940510212,110.09168124895832,135.53278051947913,0.7906080485497593,0.7850254985523832,1.2738439730225806,-0.4474655343226751,0.8122882215430948,140.2396246389086,140.68709017323127,3.895175650304665,4.961846026004909,8.400001,6.1,0.0,0.8134173940292521,0.9565731297582868,5.835096000299628,False,
