date,Rn,ws,g_1,t_avg,rh,theta_1,LE,wd,G,H,g_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,LE_subday_gaps,H_subday_gaps,rso,flux,energy,ebr_5day_clim,ebr_corr,ebc_cf,H_corr,ebr,flux_corr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-03-20,129.91622104166672,0.9945657374999995,0.1192505625,16.740885958333333,40.07012041666668,0.5151749552083332,106.04991153958339,159.36875483333333,-0.21059923958332805,0.1452208522916664,-0.5404490416666721,6.24579,27.36022,0.0,0.0,0.0,0.0,273.34754450547723,106.19513239187506,130.12682028125005,0.8390071590747716,0.8160895053175806,1.2253557893883842,0.17794721209550882,0.8160895053175806,130.12682028125005,129.9488730691545,3.722448214866508,4.5613234707851325,4.9,3.7,0.0,1.2327901113516535,0.9403830068059827,3.4794171700230927,False,
2018-03-21,118.20091712499998,0.7742382833333333,6.063566252083337,19.23451670833333,45.62092729166667,0.50880214375,84.00235723124999,170.11851491666667,5.67288200020833,2.3867124881250006,5.2821977483333376,9.307325,29.26033,0.0,0.0,0.0,0.0,275.16990243180754,86.38906971937499,112.52803512479164,0.8412092422671775,0.8162249158963507,1.2251525045665062,2.9240867825065022,0.7677115273857844,105.8397851338628,102.91569835135628,2.955628434343851,3.6210955789043497,6.4,4.6,0.0,0.7871947073863234,0.9243365493006824,4.251948038631537,False,
2018-03-22,66.50709985416667,1.02803464375,3.1596574812500005,19.630810208333333,55.75319583333332,0.5018465020833333,54.98789901458333,192.2131972916667,2.944956497916668,-10.239780925000002,2.7302555145833343,13.32351,25.99863,0.0,0.0,0.0,0.0,276.9820128865624,44.74811808958333,63.56214335625,0.8434113254595833,0.8356768451849179,1.1966348065785173,-12.25327826659377,0.704005807966249,53.54715563488119,65.80043390147497,1.935490301086774,2.3160750620755683,9.2,6.2000003,0.0,0.3735604766450095,0.9071483276172668,5.624319890764274,False,
2018-03-23,145.24435808333337,1.9088229208333336,6.852729979166665,20.810807500000003,49.27440895833333,0.4892714895833334,129.88592389791665,247.95151666666663,6.107339483333334,-13.612339145833333,5.361948987500001,13.98766,26.08397,0.0,0.0,0.0,0.0,278.7832421063103,116.2735847520833,139.13701860000003,0.8448644286871009,0.8454909034713906,1.1827448360404953,-16.09992383116626,0.8356768451849179,137.5219819334434,153.62190576460964,4.576981479994814,5.413401210116848,7.3,5.3,0.0,1.0213964179813098,0.8947656043123449,4.742257873518422,False,
2018-03-24,112.88743541666666,2.2160929645833334,-7.381880783333332,17.3242425,49.69637895833333,0.4526254979166668,124.77599400416666,230.44352433333333,-7.495457732291666,-34.42165890291667,-7.609034681250002,11.20794,23.24099,0.0,0.0,0.0,0.0,280.57297036708906,90.35433510125,120.38289314895832,0.84609784734017,0.8356768451849179,1.1966348065785173,-41.190155143403395,0.7505579300993219,108.12114230741484,149.31129745081822,4.382202755011393,5.2438963461309065,7.7000003,5.4,0.0,0.9710918988000676,0.8362626693834129,4.5158184944226525,False,
2018-03-25,122.01407295833336,2.328518697916667,-10.308495458333333,14.378578312499998,49.48614104166666,0.4123812666666667,125.1796119375,241.34784229166664,-10.165786623958338,-20.147863,-10.023077789583333,6.793262,20.66723,0.0,0.0,0.0,0.0,282.35059239179475,105.0317489375,132.1798595822917,0.8473117960114541,0.8356768451849179,1.1966348065785173,-24.109634143975462,0.7946123506971197,125.68464657442871,149.79428071840417,4.383984487221989,5.246028428910106,8.2,5.7000003,0.0,0.920355818525297,0.8620188333175474,4.913507596535586,False,
2018-03-26,134.56255206249998,1.93341951875,-8.849067208333327,14.019642249999995,42.978246875,0.3824295979166668,129.4046365833333,274.84064375,-8.205038364583329,-3.4665659583333324,-7.561009520833335,7.332644,21.97954,0.0,0.0,0.0,0.0,284.11551773313005,125.93807062499998,142.76759042708332,0.8490332611309621,0.8162249158963507,1.2251525045665062,-4.247071966097073,0.8821194659674615,154.29334264649225,158.54041461258933,4.530395194819088,5.550425019608671,8.5,5.8,0.0,0.9569697994967528,0.9565679449123198,5.548094262942311,False,
2018-03-27,136.66847651249995,2.2746641625,-9.18530172916667,15.035463979166664,34.82764833333334,0.3538136812500001,131.53663871666666,286.8515558333334,-8.122565172916673,-9.117130067499998,-7.059828616666671,5.9779620000000016,23.13276,0.0,0.0,0.0,0.0,285.86717113145437,122.41950864916666,144.79104168541662,0.8510391336333619,0.8356768451849179,1.1966348065785173,-10.909875174874044,0.8454909034713906,146.49144505383268,157.40132022870668,4.609515203055022,5.5159063334284815,10.1,6.7000003,0.0,0.8232695668491296,0.9758391722279478,6.538122733117078,False,
2018-03-28,141.34827208333337,1.4907745916666666,-3.590394812499996,16.51043314583333,41.288450833333314,0.3337575208333334,122.58682816875,212.42728520833336,-2.6422212812500008,-0.8019751458333338,-1.6940477500000015,3.851543,27.29442,0.0,0.0,0.0,0.0,287.60499284693543,121.78485302291664,143.9904933645834,0.8545073717347876,0.8389667839177106,1.1919423023284843,-0.955908101734806,0.8457839832144882,145.16051810087137,146.11642620260616,4.301958077685914,5.127685815637569,7.5,5.3,0.0,0.9674878549252652,0.9568637830601868,5.071378232726271,False,
2018-03-29,145.67429437500004,1.1130254437499998,4.496922270833334,20.226008666666672,40.24329666666666,0.32501621041666673,125.7917931125,196.38463937500003,4.584805479166668,-4.560147362500001,4.672688687500002,8.577052,30.43906,0.0,0.0,0.0,0.0,289.32843896546586,121.23164575,141.08948889583334,0.8588747546176251,0.8389667839177106,1.1919423023284843,-5.4354325462154165,0.8592535609757972,144.50112695032618,149.9365594965416,4.430215796321175,5.28056161607908,7.0,5.1,0.0,1.0354042578084166,0.9483403943978252,4.836535920988121,False,
