date,Rn,ws,g_1,t_avg,rh,theta_1,LE,wd,G,H,g_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,LE_subday_gaps,H_subday_gaps,rso,flux,energy,ebr_5day_clim,ebr_corr,ebc_cf,H_corr,ebr,flux_corr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-09-07,,,,,,,,,,,,38.54152,38.54152,,,,,295.642254921309,,,,,,,,,,,,7.6,5.8,0.0,,,,False,
2018-09-08,81.15327625000003,2.4378839791666667,-14.541640733333333,40.522164166666656,43.75521020833333,0.17161312583333332,,176.52270916666674,-13.548024753125,,-12.554408772916664,33.90461,46.07381,0.0,0.0,11.0,11.0,294.0186093832162,,94.70130100312502,,,,,,,,,,9.400001,6.8,0.0,,,,False,
2018-09-09,142.86050874999995,3.3082954333333343,-10.696465814375,40.32582708333333,58.675509999999996,0.3358486375,,171.9282041666667,-10.6736675321875,,-10.65086925,37.00088,44.75499,0.0,0.0,48.0,48.0,292.3790471737321,,153.53417628218747,,,,,,,,,,11.3,8.0,0.0,,,,False,
2018-09-10,57.731184583333324,2.1704806479166665,-11.560021381249998,40.307264791666654,49.40708187500001,0.3524068375,,214.2062202083333,-10.404707992708335,,-9.24939460416667,36.16873,45.60435,0.0,0.0,46.0,46.0,290.7239949395447,,68.13589257604166,,,,,,,,,,11.400001,8.0,0.0,,,,False,
2018-09-11,38.83029791666667,1.7319500625000002,-10.560496124999998,39.98089166666668,42.376338333333344,0.37116914375,,201.76125416666665,-9.25176458333333,,-7.943033041666663,34.52435,45.62605,0.0,0.0,48.0,48.0,289.0538954402196,,48.082062500000006,,,,,,,,,,12.0,8.3,0.0,,,,False,
2018-09-12,151.68503833333338,1.8926853645833333,-11.22357270833333,39.28131708333333,32.67232489583333,0.3320728666666668,,184.37175747916672,-10.8752615625,,-10.526950416666667,31.39608,46.27171,0.0,0.0,48.0,48.0,287.3692074309837,,162.56029989583334,,0.9537505750887938,1.0484921593959724,,,,,,,11.6,7.8,0.0,,,,False,
2018-09-13,14.796562083333335,0.9702079458333334,-6.274013729166668,38.13079604166665,33.89467854166666,0.3640632000000001,,191.75339716666664,-5.9194087802083395,,-5.564803831250001,31.43573,45.32007,0.0,0.0,48.0,48.0,285.6704055189888,,20.715970863541674,,0.9647722351438034,1.0365140740715302,,,,,,,9.6,6.7000003,0.0,,,,False,
2018-09-14,151.38695791666666,1.3571088583333335,1.9988862507500065,39.701751249999994,25.73956166666667,0.3500414104166665,,137.10637562499997,-0.2650744683749908,,-2.5290351874999955,32.25548,46.39878,0.0,0.0,17.0,17.0,283.95797999316414,,151.65203238504162,,0.9537505750887938,1.0484921593959724,,,,96.02070783755343,,3.4463143998718677,9.5,6.7000003,0.0,,0.5143752615981978,3.4463143998718677,True,3.4463143998718677
2018-09-15,134.82198,1.8831653041666667,11.736912283333336,40.29309624999999,35.13995916666667,0.3113237166666667,98.77786512291664,187.88194145833333,9.90880695416667,21.73489603541667,8.080701624999996,33.86027,46.40454,0.0,0.0,0.0,0.0,282.2324366278316,120.51276115833332,124.91317304583332,,0.9427289150337842,1.0607503218082193,23.055297964036424,0.9647722351438034,127.83395018069912,104.7786522166627,3.547329923126925,3.762831357516812,11.5,7.9,0.0,0.4763077610243752,0.4741394385395976,3.745701609680281,False,
2018-09-16,146.87579541666668,1.969143347916666,5.263392170833334,40.49236687500001,56.90677479166667,0.38952838125,,168.1688568749999,3.7241334114583315,,2.1848746520833315,36.899,44.52944,0.0,0.0,12.0,12.0,280.49429646031683,,143.15166200520838,,0.9189336602222627,1.088217836919947,,,,88.59280756985468,,3.1821844433770163,10.0,7.1,0.0,,0.4481949980451017,3.1821844433770163,True,3.1821844433770163
