date,H_qc_flag,vpd,vp,Rn_qc_flag,rh,LE_qc_flag,G,lw_out,sw_out,t_avg,es,LE,sw_in,t_avg_qc_flag,vpd_qc_flag,wd,G_qc_flag,t_dew,Rn,ws,lw_in,H,t_min,t_max,H_subday_gaps,Rn_subday_gaps,G_subday_gaps,LE_subday_gaps,ppt,rso,flux,energy,ebr_5day_clim,LE_corr,flux_corr,ebr_corr,H_corr,ebr,ebc_cf,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2019-01-02,1.0,0.12073411458333333,,1.0,90.35814833569012,1.0,,,,,1.2447238159700078,,,1.0,1.0,,1.0,8.316061125637349,,,,,7.202839,13.802678,0.0,0.0,0.0,0.0,,142.03653314289562,,,1.069214625473898,6.765092598802342,,1.069214625473898,,,0.9352659196527352,,0.23820554431795934,1.2,0.8,0.0,,0.2977569303974492,0.23820554431795934,True,0.23820554431795934,
2019-01-03,1.0,0.12161994999999998,,1.0,90.88577257314232,1.0,,,,,1.3273648515072318,,,1.0,1.0,,1.0,9.305270998997543,,,,,7.73428,15.309654,0.0,0.0,0.0,0.0,,142.55958096234272,,,1.067968297258848,5.073819449101757,,1.067968297258848,,,0.9363573830484462,,0.17865415823846953,0.8,0.6,2.7,,0.2977569303974492,0.17865415823846953,True,0.17865415823846953,
2019-01-04,1.0,0.15059302708333336,1.2074201605880146,1.0,89.29854844813808,1.0,,,,11.250190041666665,1.3580131876713482,21.999283125,,1.0,1.0,,1.0,9.318106639319144,,,,25.43968952083333,7.062214999999999,15.81885,0.0,0.0,0.0,0.0,,143.12113660517642,47.43897264583333,,1.066721969043798,20.623258696659263,44.471731175047694,1.066721969043798,23.84847247838843,,0.9374513969149738,0.7681493052352433,0.7201026392320453,4.1,2.5,0.8,0.2880410556928181,0.29290303601963386,0.7322575900490846,False,,
2019-01-05,1.0,0.16448402708333332,1.2434855905566689,1.0,88.71647499965631,1.0,,,,11.647764708333336,1.4079696176400018,27.234291937500004,,1.0,1.0,,1.0,9.603948335926434,,,,31.602348270833332,6.1186690000000015,16.478271,0.0,0.0,0.0,0.0,,143.7210452296994,58.83664020833334,,1.0668743500073603,25.527178469809602,55.1486125877217,1.0668743500073603,29.621434117912106,,0.9373175013469026,0.9513010623558408,0.8916711347960306,4.7000003,2.9,0.0,0.3074728051020795,0.29290303601963386,0.8494188044569382,False,,
2019-01-06,1.0,0.15528408750000006,,1.0,89.92048595033471,1.0,,,,,1.4272089188691053,,,1.0,1.0,,1.0,9.998017051619179,,,,,6.1186690000000015,16.581937,0.0,0.0,0.0,0.0,,144.35913927889513,,,1.0648873223113329,31.610353293427977,,1.0648873223113329,,,0.93906648999211,,1.1130315368746089,6.2000003,3.8,0.0,,0.29290303601963386,1.1130315368746089,True,1.1130315368746089,
2019-01-07,1.0,0.16546650208333333,1.2229698047642104,1.0,89.29892866799013,1.0,,,,11.5479665,1.388436306847544,26.66034291666667,,1.0,1.0,,1.0,9.560134816556568,,,,28.861752062500006,6.892083,16.15902,0.0,0.0,0.0,0.0,,145.03523829002526,55.52209497916667,,1.0606658530311217,25.135477719470252,52.34645276879445,1.0606658530311217,27.210975049324194,,0.942803991607957,0.9311641684298156,0.8779052948379342,5.1,3.1000001,0.0,0.2831952472640031,0.3121357304282964,0.967620795541292,False,,
2019-01-08,1.0,0.1734589666666667,,1.0,88.48755288699085,1.0,,,,,1.342868087355676,,,1.0,1.0,,1.0,8.961940487703448,,,,,7.1667320000000005,15.644503,0.0,0.0,0.0,0.0,,145.74914870063796,,,1.056320676806832,41.167464108844726,,1.056320676806832,,,0.9466822168272946,,1.4495467804791728,3.1000001,1.9,0.0,,0.7629193581469331,1.4495467804791728,True,1.4495467804791728,
2019-01-09,1.0,0.21507748541666669,,1.0,85.31113818004965,1.0,,,,,1.3212592232299365,,,1.0,1.0,,1.0,8.16099196113173,,,,,6.451909,15.548009,0.0,0.0,0.0,0.0,,146.50066365236725,,,1.0543516889130828,61.41989321663755,,1.0543516889130828,,,0.948450133399878,,2.1626546690891133,3.2,2.0,0.0,,1.0813273345445569,2.1626546690891133,True,2.1626546690891133,
2019-01-10,1.0,0.21718133541666665,1.1122494257161024,1.0,85.17208973607454,1.0,,,,10.914587458333333,1.3294307611327691,30.109050624999995,,1.0,1.0,,1.0,8.229675370762521,,,,32.17695739583334,6.329271,15.842583,0.0,0.0,0.0,0.0,,147.28956279392915,62.28600802083334,,1.0525064079634112,28.60699982174996,59.17874470841095,1.0525064079634112,30.571744886660987,,0.9501129802477776,1.050981638632236,0.998551296866567,4.3,2.7,2.8,0.369833813654284,1.1691626744938195,3.1567392211333134,False,,
2019-01-11,1.0,0.20889123125,1.1853184541221709,1.0,86.1517672248579,1.0,,,,11.370685666666667,1.3942096853721713,25.163727083333335,,1.0,1.0,,1.0,8.86753478473961,,,,24.54995952083334,5.055799,17.567491,0.0,0.0,0.0,0.0,,148.11561208475084,49.71368660416668,,1.050537420069662,23.953194434201798,47.32214736422252,1.050537420069662,23.36895293002072,,0.9518937459016824,0.8787432738457575,0.8364702266269461,0.5,0.4,6.6,2.0911755665673653,1.2260347042068191,0.4904138816827276,False,,
2019-01-12,1.0,0.20600172083333346,1.2572861417951755,1.0,87.31539270492209,1.0,,,,12.065160270833333,1.4632878626285086,33.131710416666664,,1.0,1.0,,1.0,9.737176453885594,,,,26.979353625000005,6.051446,17.835449,0.0,0.0,0.0,0.0,,148.97856360068113,60.11106404166666,,1.0460685369012948,31.67260007151225,57.46379125380257,1.0460685369012948,25.79119118229032,,0.9559603073066696,1.1577607239813479,1.106773297484802,1.0,0.7,0.0,1.5811047106925742,1.2260347042068191,0.8582242929447732,False,,
