date,H,G,Rn,LE,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebr_5day_clim,ebc_cf,ebr_corr,flux_corr,H_corr,ebr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2012-10-01,5.8832243749999975,0.9375068168984376,57.75880614583335,8.769888958333334,0,0,0,0,242.5209853277465,14.653113333333335,56.821299328934906,0.5331119781234729,1.8757785250294867,0.5331119781234729,27.485995315489898,11.03562594055502,0.25788064522261955,16.450369374934887,0.30879639005941856,0.5792336370800862,7.1,4.8,0.0,0.12067367439168465,0.09526290074443687,0.45726192357329704,False,
2012-10-02,3.6181975,0.9290475413421676,58.37153325000002,7.020492708333332,0,0,0,0,240.30310605475472,10.638690208333333,57.442485708657856,0.5374552495843474,1.8606200251525529,0.5374552495843474,19.794560043019388,6.732090723456904,0.18520595125864908,13.06246931956248,0.2471984326223215,0.4599423539234154,6.3,4.3,0.0,0.10696333812172452,0.08397870778211962,0.3611084434631143,False,
2012-10-03,5.652237500000003,0.4816479564896934,55.52177310416667,8.713086666666667,0,0,0,0,238.08819721971386,14.36532416666667,55.040125147676974,0.5485032287126874,1.8231433246928288,0.5485032287126874,26.19004486150691,10.304839067703488,0.26099730202508403,15.885205793803426,0.3067963256689679,0.559333673183666,8.2,5.3,0.0,0.10553465531767284,0.08168557160614884,0.4329335295125888,False,
2012-10-04,2.937262500000001,-0.9333956772643394,58.06581012499996,6.629283750000003,0,0,0,0,235.8770966376345,9.566546250000004,58.9992058022643,1.0833746298535147,0.9230417368507254,1.0833746298535147,8.830321466262797,2.711215879586504,0.1621470343526701,6.119105586676294,0.2334235815761805,0.21545970815999466,6.7000003,4.5,0.0,0.047879935146665484,0.07583164122279541,0.3412423855025793,False,
2012-10-05,3.8613300000000006,-6.6847976891808925,20.60487895833332,5.424190416666669,0,0,0,0,233.67064471482212,9.28552041666667,27.28967664751421,1.1175308043448131,0.8948299197768251,1.1175308043448131,8.308961489531907,3.4552336141318487,0.34025761963407064,4.8537278754000575,0.19099106358353246,0.1709045181045428,6.7000003,4.4,0.0,0.03884193593285063,0.06439834475634386,0.28335271692791303,False,
2012-10-06,4.5471425000000005,-4.175744100365896,44.04436258125,7.638085416666669,0,0,0,0,231.4696837666803,12.185227916666669,48.220106681615896,1.1606159689542126,0.8616114431900006,1.1606159689542126,10.498931810878254,3.917870011815588,0.2527001443012638,6.581061799062666,0.2689444775000205,0.2317256393967733,4.7000003,3.3,0.0,0.07021989072629492,0.056824159545831386,0.1875197265012436,False,
2012-10-07,2.823651875,-3.587609046172003,45.977165312499984,5.740203958333335,0,0,0,0,229.27505733189815,8.563855833333335,49.56477435867199,1.1821585512589126,0.8459102198559347,1.1821585512589126,7.2442531707895315,2.3885559783778723,0.1727810918972736,4.855697192411658,0.2021182102714995,0.17097385968765222,6.4,4.2000003,0.0,0.040708058922674886,0.04596621097514835,0.1930580998854864,False,
2012-10-08,1.7892616666666663,-2.302198960023841,59.6058116875,5.393546458333334,0,0,0,0,227.08760948443143,7.182808125,61.90801064752385,1.1981959170208474,0.8345880550873226,1.1981959170208474,5.994685863109168,1.4932964144256344,0.11602388850605545,4.5013894486835335,0.1899120597608588,0.15849833659344248,5.9,3.9,0.0,0.04064059912652372,0.12751394197748092,0.4973043737121756,False,
2012-10-09,3.7320460416666665,-2.2789653142504918,49.9727200625,6.499761666666667,0,0,0,0,224.9081841446793,10.231807708333337,52.2516853767505,1.212171380452994,0.8249658555923794,1.212171380452994,8.440892000361913,3.0788105558736945,0.19581775467257945,5.362081444488218,0.2288629820114273,0.18880414576848045,5.3,3.5,0.0,0.05394404164813727,0.2106527547857856,0.7372846417502495,False,
2012-10-10,1.077667291666667,-4.0530490856349415,52.396656666666644,3.9972502083333343,0,0,0,0,222.7376243912717,5.0749175000000015,56.449705752301576,1.2221538543330992,0.8182275876760842,1.2221538543330992,4.1524375036801455,0.8817771083778358,0.08990157578975662,3.270660395302309,0.14074709957697926,0.11516315975927732,5.9,3.9,0.0,0.02952901532289162,0.2402415109924519,0.9369418928705624,False,
2012-10-11,6.893929687500001,-14.47871840062052,29.647601499999997,49.495291403561,0,0,0,0,220.5767717748766,56.389221091061,44.12631990062053,1.2296407097431774,0.9230417368507254,1.0833746298535147,52.049604575552515,6.363384832476781,1.2779044619641629,45.686219743075725,1.7427777458727638,1.608656597495188,3.8,2.6000001,1.4,0.6187140521629935,0.2673834787777413,0.6951970715604752,False,
2012-10-12,0.5054991666666668,-8.040123766110979,37.967286125,56.85590909999999,0,0,0,0,218.42646563542868,57.36140826666666,46.007409891110974,1.238390696512287,0.8682914875104297,1.1516869788361117,49.806422509557045,0.4389206233602828,1.2467862981730118,49.36750188619678,2.001952312856083,1.7382781516547534,3.9,2.8,4.4,0.6208136255909834,0.3016484265032908,0.8446155942092141,False,
2012-10-13,34.21413895833333,-8.909336568899354,52.3482308125,36.335403750000026,0,0,0,0,216.2875424241797,70.54954270833333,61.257567381399355,1.2453906859275743,0.8020620706735051,1.2467862981730118,56.58511230971473,27.441863139231874,1.1516869788361117,29.14324917048286,1.2794051968799165,1.0261623814399494,5.6,3.7,0.0,0.2773411841729593,0.32713136148627153,1.2103860374992048,False,
2012-10-14,28.78415625000001,-4.545201757126634,50.67676145833333,31.04191770833333,0,0,0,0,214.16083503194932,59.82607395833334,55.22196321545996,1.251117949994628,0.8020620706735051,1.2467862981730118,47.9842247592871,23.086679964464718,1.0833746298535147,24.897544794822373,1.0930163625100864,0.8766669669948624,5.8,3.8,0.0,0.23070183341970066,0.36150366201021694,1.3737139156388245,False,
2012-10-15,37.625225,-4.477111870608742,44.61622793749999,39.218426666666666,0,0,0,0,212.0471721249453,76.84365166666666,49.09333980810873,1.275542623566256,0.7921762267198751,1.262345380068587,60.87371402467643,29.80580876998631,1.5652561420148974,31.06790525469012,1.3809192608954346,1.093931409500944,6.0,3.9,0.0,0.2804952332053703,0.3134099183268129,1.2222986814745702,False,
2012-10-16,34.37174625000001,-1.7722320558715057,49.73520333333333,36.37391354166667,0,0,0,0,209.9473774895013,70.74565979166668,51.50743538920483,1.2897884064598062,0.7800015723749779,1.2820486976137275,55.181725876205256,26.81001612027376,1.3735038302158196,28.371709755931512,1.2807611644075674,0.9989957220747102,6.6,4.3,0.0,0.2323245865290024,0.26051736925080043,1.120224687778442,False,
2012-10-17,38.02175999999999,-5.769700958000032,42.370507208333336,40.32657208333333,0,0,0,0,207.86226938705227,78.34833208333332,48.14020816633337,1.2897766665220658,0.7800015723749779,1.2820486976137275,61.111822217956906,29.657032584464034,1.62750297656847,31.454789633492883,1.4199381476742003,1.1075539878610898,6.3,4.1,0.0,0.2701351189905097,0.25060422080161354,1.0274773052866155,False,
2012-10-18,36.06982062499999,-4.364946873200592,42.984170479166686,39.02547375,0,0,0,0,205.79265992064845,75.095294375,47.34911735236729,1.2838185107671551,0.7800015723749779,1.2820486976137275,58.574447690461824,28.1345168027834,1.5859914307620244,30.43993088767843,1.3741251994881367,1.071819816240827,5.9,3.8,0.0,0.28205784637916503,0.2509719231827088,0.9536933080942932,False,
2012-10-19,38.22253375,-3.4109202046585314,42.78345185624999,40.035892083333344,0,0,0,0,203.7393544142689,78.25842583333333,46.19437206090853,1.2740602517244173,0.7642977617957478,1.3083905906651625,59.81273970607521,29.213396995287443,1.6941116924405315,30.59934271078777,1.4097030198306288,1.0774328628532563,6.7000003,4.3,0.0,0.25056578205889685,0.3132575802753589,1.3470075951840434,False,
2012-10-20,32.311891666666675,-5.1497054949614185,47.00719243749999,34.771941875,0,0,0,0,201.70315080616803,67.08383354166668,52.156897932461405,1.253483085298107,0.7642977617957478,1.3083905906651625,51.27202382857436,24.695906480220014,1.2861929332632922,26.57611734835434,1.224354171115585,0.9357711526289296,7.1,4.5,0.0,0.20794914502865106,0.3576206147986896,1.609292766594103,False,
