date,rh,H,sw_in,t_dew,vp,theta_1,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,G,theta_2,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-01-31,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,117.57717701610432,,,,,,,,,,,,0.7,0.4,0.8,,,,False,
2014-02-01,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,119.23594820792476,,,,,,,,,,,,0.4,0.3,0.0,,,,False,
2014-02-02,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,120.93028804556076,,,,,,,,,,,,0.6,0.4,0.5,,,,False,
2014-02-03,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,122.65980135028587,,,,,,,,,,,,0.1,0.1,1.7,,,,False,
2014-02-04,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,124.42407331903713,,,,,,,,,,,,0.0,0.0,0.0,,,,False,
2014-02-05,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,126.22266939968279,,,,,,,,,,,,0.1,0.1,0.0,,,,False,
2014-02-06,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,128.05513520476663,,,,,,,,,,,,0.3,0.2,0.0,,,,False,
2014-02-07,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,129.92099646392174,,,,,,,,,,,,0.90000004,0.6,2.4,,,,False,
2014-02-08,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,131.8197590150321,,,,,,,,,,,,0.1,0.1,0.4,,,,False,
2014-02-09,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,133.75090883410095,,,,,,,,,,,,0.7,0.4,0.0,,,,False,
2014-02-10,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,135.71391210367608,,,,,,,,,,,,2.0,1.2,0.0,,,,False,
2014-02-11,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,137.70821531957364,,,,,,,,,,,,1.8000001,1.2,0.0,,,,False,
2014-02-12,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,139.73324543553915,,,,,,,,,,,,3.8,2.4,0.0,,,,False,
2014-02-13,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,141.7884100453849,,,,,,,,,,,,3.1000001,1.9,0.0,,,,False,
2014-02-14,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,143.87309760204766,,,,,,,,,,,,3.5,2.2,0.0,,,,False,
2014-02-15,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,145.9866776729194,,,,,,,,,,,,3.4,2.1000001,0.0,,,,False,
2014-02-16,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,148.12850123071874,,,,,,,,,,,,3.0,1.9,0.0,,,,False,
2014-02-17,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,150.2979009790839,,,,,,,,,,,,4.4,2.7,0.0,,,,False,
2014-02-18,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,152.4941917119931,,,,,,,,,,,,3.5,2.2,0.0,,,,False,
2014-02-19,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,154.71667070604238,,,,,,,,,,,,1.9,1.2,0.0,,,,False,
2014-02-20,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,156.96461814453718,,,,,,,,,,,,2.2,1.4,0.7,,,,False,
2014-02-21,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,159.2372975722926,,,,,,,,,,,,0.5,0.4,0.0,,,,False,
2014-02-22,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,161.53395637996644,,,,,,,,,,,,0.2,0.2,3.0,,,,False,
2014-02-23,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,163.85382631670055,,,,,,,,,,,,0.2,0.2,7.5,,,,False,
2014-02-24,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,166.19612402977708,,,,,,,,,,,,0.2,0.2,1.0,,,,False,
2014-02-25,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,168.56005162995942,,,,,,,,,,,,0.6,0.4,0.0,,,,False,
2014-02-26,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,170.94479728112572,,,,,,,,,,,,3.0,1.9,0.0,,,,False,
2014-02-27,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,173.3495358127709,,,,,,,,,,,,2.3,1.5,8.2,,,,False,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,175.7734293539045,,,,,,,,,,,,0.1,0.1,4.7000003,,,,False,
2014-03-01,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,178.21562798683811,,,,,,,,,,,,0.1,0.1,0.0,,,,False,
2014-03-02,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,180.67527041932564,,,,,,,,,,,,1.6,1.0,0.0,,,,False,
2014-03-03,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,183.15148467348584,,,,,,,,,,,,2.2,1.5,0.0,,,,False,
2014-03-04,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,185.64338878991637,,,,,,,,,,,,2.7,1.8000001,0.0,,,,False,
2014-03-05,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,188.1500915453823,,,,,,,,,,,,3.3,2.2,0.4,,,,False,
2014-03-06,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,190.6706931824496,,,,,,,,,,,,1.1,0.90000004,0.0,,,,False,
2014-03-07,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,193.20428614941542,,,,,,,,,,,,1.4,1.0,0.0,,,,False,
2014-03-08,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,195.7499558488802,,,,,,,,,,,,4.3,2.8,0.0,,,,False,
2014-03-09,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,198.3067813933,,,,,,,,,,,,5.8,3.7,0.0,,,,False,
2014-03-10,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,200.87383636585258,,,,,,,,,,,,0.4,0.4,24.6,,,,False,
2014-03-11,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,203.45018958495743,,,,,,,,,,,,1.7,1.3000001,0.0,,,,False,
2014-03-12,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,206.03490587078983,,,,,,,,,,,,4.0,2.7,0.0,,,,False,
2014-03-13,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,208.62704681214203,,,,,,,,,,,,4.3,2.8,0.0,,,,False,
2014-03-14,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,211.2256715319971,,,,,,,,,,,,4.2000003,2.7,2.0,,,,False,
2014-03-15,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,213.82983745019746,,,,,,,,,,,,4.0,2.6000001,0.90000004,,,,False,
2014-03-16,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,216.43860104161155,,,,,,,,,,,,5.9,3.8,0.0,,,,False,
2014-03-17,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,219.0510185882267,,,,,,,,,,,,2.2,1.5,5.7000003,,,,False,
2014-03-18,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,221.66614692362552,,,,,,,,,,,,1.6,1.1,0.0,,,,False,
2014-03-19,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,224.2830441683364,,,,,,,,,,,,3.6000001000000004,2.4,0.0,,,,False,
2014-03-20,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,226.90077045458062,,,,,,,,,,,,2.4,1.6,3.6000001000000004,,,,False,
2014-03-21,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,229.51838863898632,,,,,,,,,,,,0.2,0.2,0.5,,,,False,
