date,rh,H,sw_in,theta_3,g_2,vp,theta_1,P_1_1_1,g_3,lw_out,g_1,wd,es,ws,LE,sw_out,P_2_1_1,vpd,Rn,lw_in,t_avg,theta_mean,G,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-01-06,67.40475000000002,1.4675470833333315,132.01618798333334,,,0.11450056524202427,,,,,,,0.2153997048253576,,3.5356441666666667,,,0.10089913958333337,,,-14.376157562499998,,,-22.95179152521657,,-21.287799,-0.655292,46.0,46.0,0.0,,0.0,,130.74027583092249,5.003191249999999,,1.2850793881336111,0.7781620413757885,6.429497950265437,4.543583442358173,0.7781620413757885,,1.8859145079072637,0.12050754730663454,0.15486176515829214,1.1,0.7,0.0,0.22123109308327452,0.5565790756308956,0.3896053529416269,False,
2014-01-07,51.81808333333333,-17.322590750000007,126.22458032291664,37.80609104166667,,0.3182671079918533,,0.0,,,,,0.5033065204918531,,3.88921,,,0.1850394125,,257.73014275,-3.766577625000002,36.992881666666655,,-9.726909849627507,36.17967229166667,-13.271547,3.745224,48.0,48.0,0.0,0.0,0.0,,131.41956633632438,-13.433380750000007,,1.281912720067978,0.7800843102227517,-17.220421656941323,4.985627770015582,0.7800843102227517,,-22.206049426956906,0.13388130838939555,0.17162415220370988,2.2,1.4,0.0,0.12258868014550707,0.4800896718368991,0.6721255405716587,False,
2014-01-08,64.62218750000001,4.556439229166667,132.53076751041664,37.76581166666667,,0.3431810626155836,,0.0,,,,,0.4851131542822504,,7.093611041666663,,,0.14193209166666665,,259.36451184583336,-3.2544879166666667,36.97241124999999,,-7.963335794002699,36.17901083333333,-8.633235,-1.058226,48.0,48.0,0.0,0.0,0.0,,132.13712671087038,11.65005027083333,,1.291459892414963,0.7743175036818619,15.045572669399323,9.161114152704423,0.7743175036818619,,5.884458516694901,0.24430658928355994,0.3155121615124129,1.0,0.6,0.0,0.5258536025206882,0.2898911252498246,0.17393467514989475,False,
2014-01-09,76.86720833333334,1.230652062499999,113.01679570416668,37.75421395833333,,0.42491818139056775,,0.0,,341.73800547083334,,,0.5020681438905679,,3.634062708333332,,,0.0771499625,,260.4327700854166,-3.2351282916666677,36.90343468749999,,-5.580231242887695,36.05265541666665,-10.742011,1.018517,48.0,48.0,0.0,0.0,0.0,,132.89278080009177,4.864714770833332,,,,,5.8919253801809495,,,,0.12516074489055634,0.2029237876748772,1.0,0.7,0.0,,0.2898911252498246,0.2029237876748772,True,0.2029237876748772
2014-01-10,89.80987500000002,1.468619520833334,26.324590235416665,37.82189666666667,,0.6377205823963745,,0.0635,,,,,0.6985504698963747,,0.2860716666666662,,,0.06082988750000001,,281.76822018125006,1.8324664583333337,37.871429270833346,,0.42959051368029694,37.92096187500001,0.585372,3.865081,48.0,48.0,0.0,3.048,0.0,,133.6863401333374,1.7546911875000004,,,,,8.432024821054531,,,,0.009899809301360113,0.2917990401686352,1.3000001,0.90000004,2.7,,0.32422114133309954,0.2917990401686352,True,0.2917990401686352
2014-01-11,73.77516666666669,-4.7406690000000005,63.89567598750002,39.23746229166668,,0.5278900390204971,,0.005291666666666668,,,,,0.8221902890204971,,7.667892062499997,,,0.29430025,,288.8125578625001,3.646667416666665,42.63210427083333,,-2.1842992019379195,46.02674625000001,-1.932841,10.807006,48.0,48.0,0.0,0.254,0.0,,134.51760365279102,2.927223062499998,,,,,16.93848502950609,,,,0.2658114565506061,0.5871813714583897,2.5,1.6,0.0,,0.3669883571614935,0.5871813714583897,True,0.5871813714583897
2014-01-12,62.44968750000003,-23.281370479166664,41.17203468958333,42.951865625,,0.5291904981299601,,0.0,,,,,0.9814328793799598,,21.289528333333333,,,0.4522423812500001,,300.73980609166665,6.531434208333331,45.337646875,,-2.2026655869622034,47.72342812499999,2.8291150000000003,11.842662,48.0,48.0,0.0,0.0,0.0,,135.38635744249473,-1.9918421458333315,,,,,25.93351759317525,,,,0.7400348321066685,0.9014622605777524,3.6000001000000004,2.2,0.0,,0.40975557298988746,0.9014622605777524,True,0.9014622605777524
2014-01-13,63.08752083333332,5.40993275,116.41577941041665,46.82463291666666,,0.4883659414841596,,0.0,,,,,0.8567722519008263,,10.832638541666665,,,0.36840631041666666,,,4.353672624999999,47.10868479166666,,-3.257916533674782,47.39273666666668,-0.532438,11.079155,48.0,48.0,0.0,0.0,0.0,,136.29237445907088,16.242571291666668,,,,,26.09046304524719,,,,0.3757707017030796,0.9050455776365628,3.2,2.0,0.0,,0.4525227888182815,0.9050455776365628,True,0.9050455776365628
2014-01-14,68.28043749999999,11.897426562500007,113.04182025416668,49.78128458333333,,0.3787309371977263,,0.0,,295.07208557291665,,,0.8132434121977259,,22.990748125,,,0.434512475,,287.87437785208334,3.820199854166667,48.37988416666665,,-6.945869907727469,46.97848375,-1.46317,7.1557210000000016,48.0,48.0,0.0,0.0,0.0,,137.2354142658349,34.888174687500005,,,,,27.14213855521551,,,,0.7971172453026929,0.9410510088286832,3.0,1.9,0.0,,0.4952900046466754,0.9410510088286832,True,0.9410510088286832
2014-01-15,66.85075000000002,20.36780079166667,103.98552854583332,49.97044270833336,,0.42274370444989423,,0.0,,254.022205925,,,0.7323329440332277,,11.172909791666664,,,0.3095892395833334,,279.47299895625,1.4890149583333334,47.74221718749998,,-5.2770297728851165,45.51399166666667,-7.9476,9.787266,48.0,48.0,0.0,0.0,0.0,,138.21522277198326,31.54071058333333,,,,,31.10623920471167,,,,0.3865246934905755,1.0761144409501386,3.2,2.0,0.0,,0.5380572204750693,1.0761144409501386,True,1.0761144409501386
2014-01-16,65.77322916666668,4.087721666666668,112.75201285624996,50.11439562499999,,0.3677017588603799,,0.0,,292.6198955229167,,,0.8635272713603798,,27.523175416666678,,,0.4958255125,,290.64584339583337,4.4851789166666665,47.84343458333333,,-7.3386253253348315,45.57247354166668,-1.336468,10.162421,48.0,48.0,0.0,0.0,0.0,,139.23153197852452,31.610897083333345,,,,,38.50613335863558,,,,0.9548636110742535,1.3358962034979656,3.8,2.3,0.0,,0.5808244363034634,1.3358962034979656,True,1.3358962034979656
2014-01-17,66.43387499999999,17.95079129166666,138.99695123541665,49.86547333333334,,0.2936877460502101,,0.0,,341.57217485,,,0.6224866148002101,,12.529399375,,,0.32879886875000003,,271.3607824020834,-0.06843000000000006,47.15356583333334,,-9.921741150696516,44.44165833333333,-4.879625,5.802006,48.0,48.0,0.0,0.0,0.0,,140.28405973259592,30.480190666666655,,,,,37.909461181056315,,,,0.4328149456295049,1.3095425318360654,3.5,2.1000001,0.0,,0.6235916521318573,1.3095425318360654,True,1.3095425318360654
2014-01-18,52.935583333333334,19.909571875,132.25762558541666,49.663402500000004,,0.3962249067640849,,0.0,,346.93484270625,,,0.8521469713474182,,15.202579583333335,,,0.4559220645833335,,289.8355075375002,4.166370708333334,46.9653628125,,-6.0001744172466775,44.26732312499999,-3.919459,10.093047,48.0,48.0,0.0,0.0,0.0,,141.3725094917766,35.11215145833334,,,,,48.03265882605235,,,,0.5272648843941902,1.665897169900628,4.0,2.5,0.0,,0.6663588679602512,1.665897169900628,True,1.665897169900628
2014-01-19,55.37506250000001,18.66311354166667,126.37840805208334,49.659965,,0.40585023084727617,,0.0,,323.43554885208334,,,1.0546143079306096,,11.226610624999996,,,0.6487640770833335,,297.3370169499999,5.6477009166666665,46.78056583333333,,-5.674260045492936,43.90116666666668,-4.1446809999999985,19.533194,48.0,48.0,0.0,0.0,0.0,,142.49657009996832,29.88972416666667,,,,,69.41936978568387,,,,0.38991538434351053,2.4110286848813938,5.7000003,3.4,0.0,,0.7091260837886453,2.4110286848813938,True,2.4110286848813938
2014-01-20,62.09954166666667,19.325544229166674,96.26379522500004,49.666665,,0.3710625384615993,,0.0,,314.34067303958335,,,0.8097460634615996,,14.961745625,,,0.438683525,,284.37103020416663,2.812289937500001,46.69749708333333,,-7.0910485559689205,43.72832916666668,-7.2868309999999985,12.18981,48.0,48.0,0.0,0.0,0.0,,143.6559155763686,34.28728985416667,,,,,43.41418307345533,,,,0.5182470561280883,1.5037865992340784,3.2,2.0,0.0,,0.7518932996170392,1.5037865992340784,True,1.5037865992340784
2014-01-21,67.0413125,35.40650333333335,116.47829217083333,49.399488125,,0.14955215568839333,,0.0,,329.8017870083333,,,0.3556156723550601,,11.403350416666665,,,0.2060635166666667,,239.92164980625,-7.83624272916667,45.92486510416668,,-18.627868079377734,42.45024208333333,-14.558376999999998,-1.74353,48.0,48.0,0.0,0.0,0.0,,144.85020491900966,46.80985375,,,,,25.49031345235602,,,,0.3910493909984944,0.8741265669899765,1.8000001,1.1,0.0,,0.7946605154454331,0.8741265669899765,True,0.8741265669899765
2014-01-22,64.34299999999998,46.043719229166676,148.33301537916662,48.92237083333334,,0.2672428197238166,,0.0,,,,,0.5286631176404831,,11.072992083333332,,,0.2614202979166666,,260.20394209375,-2.9355387708333343,45.14478864583332,,-11.518156792839859,41.367206458333335,-11.842566,5.6330339999999985,48.0,48.0,0.0,0.0,0.0,,146.0790819242741,57.11671131250001,,,,,31.600396501498324,,,,0.3814724526351447,1.0886561343987486,2.0,1.3000001,0.0,,0.8374277312738272,1.0886561343987486,True,1.0886561343987486
2014-01-23,66.41850000000001,48.10287133333335,118.58986760625004,48.61615916666666,,0.1006871793291922,,0.0,,,,,0.2380458251625256,,7.852296458333335,,,0.13735864583333335,,222.14888458125,-12.557834083333333,44.3327840625,,-22.88909695754998,40.04940895833332,-15.469929999999998,-6.834302,48.0,48.0,0.0,0.0,0.0,,147.3421750237416,55.95516779166668,,,,,25.780839159913988,,,,0.26808870040662885,0.8801949471022211,1.6,1.0,0.0,,0.8801949471022211,0.8801949471022211,True,0.8801949471022211
2014-01-24,55.72241666666667,19.620958583333326,95.7729021645834,48.08322708333333,,0.2403631141792757,,0.0,,,,,0.7227649558459425,,10.350745833333336,,,0.4824018416666666,,271.75344536458334,-0.1802291458333337,42.025011875,,-13.23944174706664,35.96679666666668,-13.181557000000002,12.00783,48.0,48.0,0.0,0.0,0.0,,148.63909713964384,29.971704416666665,,,,,85.50818923275139,,,,0.3575179162790834,2.953478921377968,5.2000003,3.2,0.0,,0.9229621629306152,2.953478921377968,True,2.953478921377968
2014-01-25,58.64310416666667,28.7403074375,102.9206127145833,47.89295666666667,,0.4995661322677942,,0.0,,,,,1.0553637406011274,,4.827957083333333,,,0.5557976083333332,,304.3834913395835,7.395881854166667,42.508377291666655,,-2.92957945604813,37.12379791666667,2.706864,13.326501,48.0,48.0,0.0,0.0,0.0,,149.96944556013833,33.56826452083333,,,,,69.39889819847427,,,,0.16796015915945628,2.414323446897523,4.0,2.5,0.0,,0.9657293787590092,2.414323446897523,True,2.414323446897523
2014-01-26,51.35916666666665,33.10563658333334,115.05017009375004,48.002705625,,0.4315010525465744,,0.0,,,,,1.0670760358799078,,10.98252625,,,0.6355749833333333,,301.1626904250001,6.659388541666666,43.99303770833333,,-5.6633947798629185,39.983369791666654,-6.062778,16.606348,48.0,48.0,0.0,0.0,0.0,,151.33280183553154,44.08816283333334,,,,,63.82020680444314,,,,0.3818046028190787,2.2186925080922872,3.4,2.2,0.0,,1.008496594587403,2.2186925080922872,True,2.2186925080922872
2014-01-27,82.28510416666666,38.98047920833333,39.69249030416668,48.10018208333335,,0.09819149498443416,,0.0,,,,,0.2816207366511008,,8.743124791666668,,,0.18342924166666666,,229.8899339458334,-10.253487645833337,44.29432479166667,,-23.274876535825,40.4884675,-12.768059,-6.717954,48.0,48.0,0.0,0.0,0.0,,152.72873169650234,47.723604,,,,,27.652712617894405,,,,0.2991459860392025,0.9461374714247696,1.4,0.90000004,0.0,,1.051263810415797,0.9461374714247696,True,0.9461374714247696
2014-01-28,72.53027083333333,48.59799033333334,137.68331539791672,47.91498874999999,,0.15389954292388816,,0.0,,,,,0.3254576179238881,,7.661678333333334,,,0.171558075,,236.06568204374992,-8.940343666666667,42.98663083333332,,-18.029513175774973,38.05827291666667,-15.189043,-2.220864,48.0,48.0,0.0,0.0,0.0,,154.15678499529255,56.25966866666668,,,,,31.93593251356134,,,,0.2624665431707733,1.094031026244191,1.6,1.0,0.0,,1.094031026244191,1.094031026244191,True,1.094031026244191
2014-01-29,84.16129166666667,13.917171874999996,44.816117077083334,47.68171145833333,,0.22140034203709485,,0.0,,319.3280214895833,,,0.6494538899537615,,11.432116458333338,,,0.42805354791666655,,267.6664734645833,-1.0436054791666662,41.176059375,,-13.565057915761633,34.67040729166667,-11.457298,8.402825,48.0,48.0,0.0,0.0,0.0,,155.6164956707481,25.34928833333333,,,,,69.17199614927787,,,,0.3945472675966855,2.3872764220322518,3.4,2.1000001,0.0,,1.1367982420725848,2.3872764220322518,True,2.3872764220322518
2014-01-30,82.50458333333336,4.809610437499999,53.97977181875001,47.55502479166666,,0.2929985020332305,,0.0,,,,,0.7455211228665636,,7.071542708333332,,,0.4525226208333334,,281.8724477520833,2.579582020833334,41.598569375,,-10.062982099656336,35.64211395833333,-1.625287,8.772533000000001,48.0,48.0,0.0,0.0,0.0,,157.10738173800218,11.88115314583333,,,,,95.37205717485737,,,,0.24489115289900135,3.3027832821227405,4.5,2.8,0.0,,1.1795654579009789,3.3027832821227405,True,3.3027832821227405
2014-01-31,74.43222916666669,14.569262062500002,86.38507241250002,47.544325625,,0.3025381145074499,,0.0,,368.14428802499987,,,0.4317952332574497,,4.0698091666666665,,,0.12925711875,,253.34466052708333,-4.712052916666667,42.3515621875,,-9.526431678230804,37.158798749999974,-6.441017,-1.95391,48.0,48.0,0.0,0.0,0.0,,158.62894530350644,18.639071229166667,,,,,16.581979275489076,,,,0.13997372345446535,0.5703071781461456,0.90000004,0.6,4.4,,0.9505119635769096,0.5703071781461456,True,0.5703071781461456
2014-02-01,64.40452083333335,11.3912895625,82.96196712708334,47.54162958333333,,0.3367225264699205,,0.0,,,,,0.4268154035532537,,9.998122083333334,,,0.09009287708333334,,252.9245349291666,-4.930707479166667,42.50371239583333,,-8.171441595059939,37.46579520833332,-9.391937,-1.686898,48.0,48.0,0.0,0.0,0.0,,160.1806726060244,21.38941164583333,,1.32516637170985,0.7546222280827344,28.34452902371737,13.24917516508296,0.7546222280827344,,15.095353858634413,0.3437966706577442,0.4555877866614492,0.3,0.3,0.0,1.518625955538164,0.9505119635769096,0.2851535890730728,False,
2014-02-02,65.38691666666666,25.1320538125,160.45752267916666,47.47747749999999,,0.19372207791244908,,0.0,,,,,0.2883298466624491,,9.921382916666664,,,0.09460776875,,231.77879059791667,-10.320649729166668,42.01945072916666,,-15.130660166511982,36.56142395833333,-16.620570999999998,-4.31846,48.0,48.0,0.0,0.0,0.0,,161.76203408410763,35.05343672916666,,1.2380803801886973,0.807702000614523,43.39897227256711,12.28346953346431,0.807702000614523,,31.1155027391028,0.3394387689657467,0.42025248013189503,0.6,0.5,0.0,0.8405049602637901,0.9505119635769096,0.4752559817884547,False,
2014-02-03,53.26102083333331,20.707521958333327,164.0429092833334,,,0.2709230206101181,,0.0,,,,,0.43971623727678494,,15.50715875,,,0.16879321666666666,,,-5.564057520833333,,,-11.232323720154335,,-14.188961,4.753557,48.0,48.0,0.0,0.0,0.0,,163.3724844704871,36.21468070833333,,1.2935802819318685,0.7730482707316568,46.84659688075842,20.059754787787245,0.7730482707316568,,26.78684209297118,0.5329139401156912,0.6893669649002787,2.2,1.4,6.1,0.4924049749287706,0.8080125812382328,1.131217613733526,False,
2014-02-04,69.11537500000001,17.33919995833334,156.66802516875,,,0.15519076775817833,,0.0,,,,,0.4082954615081784,,15.294209791666665,,,0.25310469374999994,,,-6.095620291666667,,,,,-14.13108,0.21771,48.0,48.0,0.0,0.0,0.0,,165.01146291371757,32.63340975000001,,1.3316370975768068,0.7509553479846047,43.455859043524676,20.366337136705774,0.7509553479846047,,23.0895219068189,0.5253335672285638,0.6995536667239151,0.2,0.2,15.400001,3.4977683336195757,0.8080125812382328,0.16160251624764665,False,
2014-02-05,59.528520833333346,33.04031722916667,158.06885158333333,34.92758458333333,,0.503011447483808,,0.0,,,,,1.0095888745671409,,10.193867708333332,,,0.5065774270833333,,298.3798486937501,5.823352333333332,36.23025531250001,,-2.8222383744091624,37.53292604166667,-2.488296,15.886949,48.0,48.0,0.0,0.0,0.0,,166.67839312732167,43.2341849375,,1.3626080626200459,0.7338867480918783,58.91124897664365,13.890246328657133,0.7338867480918783,,45.02100264798653,0.3541058570016417,0.4825074957714181,0.1,0.1,0.0,4.825074957714182,0.5665076562932316,0.056650765629323176,False,
2014-02-06,71.38689583333333,11.594890708333333,144.79540553750005,35.31069916666666,,0.858076531353052,,0.0,,,,,1.2012367521863854,,3.9255718750000006,,,0.34316022083333336,,313.72802094791666,8.950545166666666,36.8517303125,,3.7026193812272687,38.39276145833335,0.8823350000000001,15.632529000000002,48.0,48.0,0.0,0.0,0.0,,168.37268356659,15.520462583333332,,1.3910828201327563,0.7188644597771441,21.59024886018826,5.4607955945088325,0.7188644597771441,,16.12945326567943,0.13676915159727515,0.190257217111102,0.6,0.5,0.0,0.380514434222204,0.4751752216363789,0.23758761081818944,False,
2014-02-07,71.06370833333331,20.437535583333325,144.1645290583334,48.24918937499999,,0.7602954444464447,,0.0,,,,,1.0895728881964444,,33.18270439583333,,,0.32927744374999995,,308.18631826041667,7.8923220208333325,48.831518958333334,,2.181062538104314,49.41384854166667,-1.179424,12.406211,48.0,48.0,0.0,0.0,0.0,,170.09372763310307,53.62023997916666,,1.4184165943830132,0.7050114923641194,76.05583818124947,47.06689856155615,0.7050114923641194,,28.9889396196933,1.1549406480792264,1.6381869807630465,0.7,0.5,0.0,3.2763739615260925,0.46656034499018295,0.2332801724950915,False,
2014-02-08,87.92745833333333,18.085781729166676,109.41632432291664,52.402897500000016,,0.5380106912030229,,0.0,,,,,0.6230685307863563,,8.886868625000004,,,0.08505783958333334,,274.05814695625,0.05981422916666701,49.65561270833334,,-1.941542160141034,46.90832791666665,-3.34692,4.55163,48.0,48.0,0.0,0.0,0.0,,171.84090390695022,26.972650354166674,,1.4399003911784334,0.6944924844291395,38.837929796083706,12.796205609488853,0.6944924844291395,,26.041724186594852,0.30702471317805435,0.4420850046065267,1.0,0.8,0.0,0.5526062557581584,0.46656034499018295,0.3732482759921464,False,
2014-02-09,79.22995833333334,7.234579416666667,121.53830517499996,52.00690979166665,,0.6965213323423018,,0.0,,385.9247638875,,,0.8979472385923019,,8.805262291666663,,,0.20142590624999995,,296.0057358437499,5.120867687500001,48.97972635416667,,1.553320670066353,45.95254291666668,0.903349,10.314634,48.0,48.0,0.0,0.0,0.0,,173.61357640653554,16.03984170833333,,1.4569888736001984,0.6863470395137712,23.36987090335005,12.829169188089715,0.6863470395137712,,10.540701715260342,0.30566584355060805,0.44535173309285453,0.2,0.2,1.4,2.2267586654642733,0.4337415759738003,0.08674831519476006,False,
2014-02-10,66.01310416666668,8.924787854166663,129.2650771375,52.42735791666666,,0.5812527121452744,,0.0,,,,,0.8721429100619411,,33.15499166666667,,,0.29089019791666665,,294.0538304083332,4.899943041666666,49.451675520833334,,-1.2948845608474062,46.475993125,1.206292,8.030278,48.0,48.0,0.0,0.0,0.0,,175.41109487577245,42.07977952083333,,1.4708776651566613,0.6798661939662339,61.89420785191042,48.766936730955216,0.6798661939662339,,13.127271120955188,1.1507011080785876,1.6925405591438158,0.4,0.4,0.0,4.231351397859539,0.474035567686923,0.1896142270747692,False,
2014-02-11,58.04920833333332,51.342347625,171.25674646874995,51.89176458333333,,0.3626452855202965,,0.0,,,,,0.6660420876036298,,16.077690625000006,,,0.3033968020833334,,275.75955782291675,0.8379351458333334,48.34289791666666,,-7.167763122286598,44.79403124999999,-4.444318,6.777997,48.0,48.0,0.0,0.0,0.0,,177.2327950983835,67.42003825,,1.4823687810065382,0.6745959661407557,99.94135991606669,23.83306665318151,0.6745959661407557,,76.10829326288518,0.555862522547915,0.8239932499565722,0.5,0.5,0.0,1.6479864999131444,0.4637452960119395,0.2318726480059697,False,
2014-02-12,69.90702083333333,10.07750783333333,86.76225702500003,51.36603604166665,,0.4309054860438706,,0.0,,340.4459918625,,,0.6518014422938705,,8.467282708333334,,,0.22089595625000005,,275.15879818125,0.5196277291666668,47.56657374999998,,-4.8862406117202974,43.76711145833334,-4.249633,5.74604,48.0,48.0,0.0,0.0,0.0,,179.0779992389437,18.544790541666664,,1.5093662168647135,0.6625297352137776,27.99088034242394,12.780230468601092,0.6625297352137776,,15.210649873822849,0.29265584494583546,0.4417248455292419,1.8000001,1.2,0.0,0.3681040379410349,0.389824940628464,0.4677899287541568,False,
2014-02-13,59.03516666666667,54.55686220833332,161.53988998541664,50.97085729166667,,0.4072265911143637,,0.0,,325.1931021083332,,,0.8573312536143639,,16.740933802916665,,,0.4501046624999998,,286.9973658541667,3.2871773333333336,47.02913354166667,,-5.641361466798903,43.08740979166668,-6.247689,13.970031,48.0,48.0,0.0,0.0,0.0,,180.94601621021823,71.29779601124999,,1.5556942063503567,0.6427998484007922,110.91756818025117,26.043773726092297,0.6427998484007922,,84.87379445415888,0.5801355968971297,0.9025135869904704,2.6000001,1.8000001,0.0,0.5013964093615719,0.3930820440692168,0.7075477186327948,False,
2014-02-14,62.13320833333334,6.412846916666666,78.24432480000003,50.87639208333334,,0.4677300162056896,,0.0,,301.89724635833335,,,0.7935009662056896,,11.110850625,,,0.32577094999999995,,286.6178644166667,3.2631823958333332,46.89097197916666,,-3.9385492875589456,42.905551875000015,-1.88896,8.746033,48.0,48.0,0.0,0.0,0.0,,182.83614206627445,17.523697541666664,,1.573992806848953,0.6353269186801082,27.58217387998001,17.488398961723195,0.6353269186801082,,10.09377491825682,0.3850235342530007,0.6060242733817847,2.1000001,1.4,0.0,0.43287448098698905,0.38701667181530425,0.5418233405414259,False,
2014-02-15,59.88414583333333,35.274929562499985,138.44656570625003,50.62398062500001,,0.31321862539159845,,0.0,,306.73370849375,,,0.5686756524749318,,12.659565208333325,,,0.2554570270833333,,266.25677093125006,-1.4478025833333332,46.481219166666676,,-9.08290658972996,42.33845770833333,-7.786886999999999,4.388024,48.0,48.0,0.0,0.0,0.0,,184.74766042076882,47.93449477083331,,1.5883425797453228,0.6295871008887399,76.13639908309406,20.10772646145829,0.6295871008887399,,56.02867262163578,0.4367427161190383,0.6936970524054925,4.2000003,2.7,0.0,0.2569248342242565,0.3544020665092206,0.9568855795748956,False,
2014-02-16,62.58568750000001,35.066499666666665,109.8795452145833,50.219523124999974,,0.3474029017795073,,0.0,,327.84747600208334,,,0.6547118934461741,,13.980685208333329,,,0.3073089916666667,,270.6698480354167,-0.6041077708333318,45.809544166666676,,-8.057990978463044,41.399565208333335,-10.533381,10.969882,48.0,48.0,0.0,0.0,0.0,,186.6798428897353,49.04718487499999,,1.5985155672235205,0.6255803950266879,78.40268855117748,22.34834294597243,0.6255803950266879,,56.05434560520505,0.4827040072067933,0.7716098698812334,2.9,1.9,0.0,0.4061104578322281,0.3362081377429362,0.6387954617115787,False,
2014-02-17,52.4236458333333,13.406607041666673,163.24604729583334,50.16132249999998,,0.4880289906448134,,0.0,,,,,1.2767452906448131,,21.20001125,,,0.7887163,,310.42041211041663,8.469544749999999,46.01415406250001,,-3.2485127656875505,41.86698562500001,-3.103405,20.020938,48.0,48.0,0.0,0.0,0.0,,188.6319495581348,34.60661829166667,,1.5943445055583894,0.6272170139600843,55.17487172927521,33.80012145421354,0.6272170139600843,,21.374750275061672,0.7382823290056102,1.1770763748009458,5.2000003,3.3,0.0,0.3566898105457412,0.3628195638873066,1.1973045608281117,False,
2014-02-18,49.39958333333335,37.826669375,81.33472710625,51.06773416666665,,0.44124343291509227,,0.0,,,,,0.9471361620817584,,14.702308541666667,,,0.5058927291666666,,,5.645672583333332,46.883845937499984,,-5.1560989738894,42.69995770833335,-5.52919,12.359598,48.0,48.0,0.0,0.0,0.0,,190.60322946935574,52.52897791666667,,1.5851858806182952,0.630840844740526,83.26819411681024,23.305891912743764,0.630840844740526,,59.962302204066475,0.5106300950114099,0.8094436168308656,8.2,5.1,0.0,0.15871443467271876,0.2977677799861728,1.5186156779294813,False,
2014-02-19,53.41475000000001,61.36818577083332,180.92826801250007,50.58549479166667,,0.26411297248645305,,0.0,,,,,0.5425398349864531,,11.590344583333332,,,0.2784268625,,263.25421643958333,-2.0445109999999995,45.90359166666665,,-11.418685713689165,41.22168854166667,-7.214552999999999,3.952743,48.0,48.0,0.0,0.0,0.0,,192.59292113679106,72.95853035416665,,1.5662981048661877,0.6384480686615095,114.27480782755345,18.153934755621076,0.6384480686615095,,96.12087307193238,0.399630834788275,0.6259410191749675,4.0,2.6000001,1.1,0.24074653657704376,0.2693995794486281,0.7004389335063911,False,
2014-02-20,68.84708333333332,8.803784374999998,78.23486907708335,49.93220854166668,,0.3036088399964595,,0.0,,,,,0.4366180941631262,,20.674135208333336,,,0.13300925416666667,,253.7381684395833,-4.5749016875000015,45.17012833333334,,-10.093861386101487,40.408048125000015,-6.136001,-2.163831,48.0,48.0,0.0,0.0,0.0,,194.60025307655602,29.477919583333332,,1.5472065371861126,0.6463261212809306,45.60842988197986,31.987157145002907,0.6463261212809306,,13.62127273697695,0.7111411446053834,1.1002822277954638,2.4,1.6,3.4,0.6876763923721648,0.23700642136217884,0.37921027417948616,False,
2014-02-21,91.57645833333336,2.124767395833335,50.01942098958333,49.454415,,0.3569943808295915,,0.0,,,,,0.3901714683295914,,-1.713033125,,,0.0331770875,,248.98971129374993,-6.0245893541666655,44.88880833333335,,-7.361617552344955,40.32320166666667,-9.024931,-4.904972,48.0,48.0,0.0,0.0,0.0,,196.62444436035443,0.4117342708333349,,1.52865021050015,0.6541718917323904,0.6293976797795029,-2.61862844712498,0.6541718917323904,,3.248026126904483,-0.05884408654505593,-0.08995202528378876,6.4,4.0,0.0,-0.02248800632094719,0.20412838741239106,0.8165135496495642,False,
2014-02-22,78.46447916666666,4.224978187499999,71.6396011208333,49.38961708333335,,0.2506785036090052,,0.0,,,,,0.32860261402567176,,3.1556883333333348,,,0.07792411041666666,,238.97970044374992,-8.487795354166668,44.95482343749999,,-11.924904232737415,40.52002979166666,-12.750051,-3.938642,48.0,48.0,0.0,0.0,0.0,,198.66470518744129,7.380666520833333,,1.510607379238493,0.661985380015889,11.149289310069328,4.767006082910157,0.661985380015889,,6.3822832271591725,0.10815040859551454,0.16337280529204246,4.2000003,2.8,0.0,0.05834743046144372,0.21169737953566975,0.5927526626998754,False,
2014-02-23,78.77414583333334,-8.642830124999998,98.87236804166668,49.31903291666666,,0.3028074900486745,,0.0,,,,,0.40478521088200775,,4.199523666666667,,,0.10197772083333333,,246.49083545,-6.735800291666666,44.92989583333333,,-10.177329990587397,40.54075875,-14.8866,2.8282,48.0,48.0,0.0,0.0,0.0,,200.7202374745842,-4.443306458333331,,1.492985502556894,0.6697988682993876,-6.633792125709081,6.269827951977903,0.6697988682993876,,-12.903620077686984,0.1441608248063333,0.21523002147249984,1.7,1.2,0.0,0.1793583512270832,0.23930722202429894,0.2871686664291587,False,
