date,rh,H,sw_in,g_2,vp,theta_1,g_3,lw_out,g_1,ws,es,LE,wd,sw_out,G,vpd,Rn,lw_in,t_avg,t_dew,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2015-01-09,62.31702191666667,,110.6914983541667,-10.59572916666667,,47.46250000000001,-8.5020625,311.76921458333345,-13.319875000000005,,,,,17.182564083333332,-10.805888888888886,0.2993983796208333,35.6366060625,253.8968979166666,,,,,0.0,0.0,48.0,0.0,48.0,,147.52190576987803,,46.442494951388895,0.930833230099813,1.0743062964058236,,24.73682831482153,1.0743062964058236,,,,0.8710079821339239,3.5,2.2,0.0,,0.3959127191517836,0.8710079821339239,True,0.8710079821339239
2015-01-10,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,46.0,,46.0,,148.2950950856814,,,0.9266076847672621,1.0792053815646607,,17.000933542367214,1.0792053815646607,,,,0.5986195413038362,2.3,1.5,0.0,,0.3990796942025575,0.5986195413038362,True,0.5986195413038362
2015-01-11,73.73149395833333,,135.33614422916668,,,46.729166666666686,-6.278041666666669,315.35095625000014,-12.342979166666666,,,,,22.58922091666666,-10.107923611111106,0.25086620526041664,50.068511937499984,252.67253958333333,,,,,0.0,0.0,48.0,0.0,48.0,,149.10460941062627,,60.176435548611096,0.9191788354538764,1.0879275734261389,,15.993457927229343,1.0879275734261389,,,,0.5631453369546638,2.1000001,1.4,1.8000001,,0.40224666925333136,0.5631453369546638,True,0.5631453369546638
2015-01-12,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,36.0,,36.0,,149.95019685815467,,,0.9103938960115066,1.0984256423302745,,17.27076201598138,1.0984256423302745,,,,0.6081204664561579,2.3,1.5,65.200005,,0.4054136443041053,0.6081204664561579,True,0.6081204664561579
2015-01-13,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,150.83159148529498,,,0.8982808997853572,1.1132375187304422,,2.3207568337051288,1.1132375187304422,,,,0.08171612387097585,0.2,0.2,17.7,,0.4085806193548792,0.08171612387097585,True,0.08171612387097585
2015-01-14,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,151.74851313004694,,,0.8888035751961362,1.1251079855066128,,9.354981594450956,1.1251079855066128,,,,0.3293980755245225,1.2,0.8,0.90000004,,0.4117475944056531,0.3293980755245225,True,0.3293980755245225
2015-01-15,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,,20.0,,152.70066725547048,,,0.8865945369328656,1.1279113036940829,,14.140403781122105,1.1279113036940829,,,,0.4978974833477124,1.8000001,1.2,0.0,,0.414914569456427,0.4978974833477124,True,0.4978974833477124
2015-01-16,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,32.0,,32.0,,153.68774480183615,,,0.8836557212096697,1.131662451787289,,20.18514149163768,1.131662451787289,,,,0.7107386256622416,2.6000001,1.7,0.0,,0.4180815445072009,0.7107386256622416,True,0.7107386256622416
2015-01-17,78.59902954166667,,148.07902306250003,,,,,329.48874166666667,,,,,,22.28421833333334,,0.20245447759583327,35.13514535416667,238.82907708333335,,,,,0.0,48.0,48.0,0.0,48.0,,154.70942204817783,,,0.8856359936695603,1.1291320668399911,,22.730755386687946,1.1291320668399911,,,,0.8003721871601521,2.9,1.9,0.0,,0.4212485195579748,0.8003721871601521,True,0.8003721871601521
2015-01-18,83.99312956250002,,36.21450231250001,,,,,355.45194166666664,,,,,,4.9155390625,,0.20801061642083327,-16.42532591666667,307.72764583333327,,,,,0.0,48.0,48.0,9.397999999999996,48.0,,155.76536048455972,,,0.8796360579430698,1.1368337973074771,,19.285597265945476,1.1368337973074771,,,,0.6790647913739979,2.5,1.6,19.7,,0.4244154946087487,0.6790647913739979,True,0.6790647913739979
2015-01-19,72.67795433333332,,154.13979452083333,,,,,333.89096875,,,,,,23.97104452083333,,0.3692070397270834,52.82454129166666,256.54674375,,,,,0.0,48.0,48.0,33.782,48.0,,156.85520669633974,,,0.8624622781205626,1.1594709999133563,,29.14425867780955,1.1594709999133563,,,,1.0261979271828543,3.7,2.4,0.0,,0.4275824696595226,1.0261979271828543,True,1.0261979271828543
2015-01-20,73.88821002083336,,147.00660335416669,,,,,345.73671875,,,,,,22.505161437500004,,0.4143399214895834,39.64718520833335,260.8824458333333,,,,,0.0,48.0,48.0,0.0,48.0,,157.97859226167273,,,0.8469655465468919,1.1806855710684276,,30.583459850730076,1.1806855710684276,,,,1.0768736117757414,3.9,2.5,0.0,,0.4307494447102966,1.0768736117757414,True,1.0768736117757414
2015-01-21,85.16136141666667,,141.0179747291666,,,,,356.1412166666665,,,,,,20.914152625,,0.2161701722291666,46.47997106249999,282.51735208333326,,,,,0.0,48.0,48.0,0.0,48.0,,159.1351336634522,,,0.8302454711360204,1.2044630591380467,,17.252657470762124,1.2044630591380467,,,,0.6074829876654987,1.9,1.4,0.0,,0.4339164197610705,0.6074829876654987,True,0.6074829876654987
2015-01-22,82.0448594375,,125.00240075000004,,,,,332.84001041666664,,,,,,19.06750072916667,,0.2329539098250001,39.88447591666665,266.78959166666664,,,,,0.0,48.0,48.0,0.0,48.0,,160.3244322168418,,,0.818866187670075,1.221200746907509,,21.102558301925843,1.221200746907509,,,,0.7430417711801355,2.5,1.7,0.0,,0.4370833948118444,0.7430417711801355,True,0.7430417711801355
2015-01-23,91.85249420833333,,35.37573210416667,,,,,334.36188541666667,,,,,,4.3734902291666655,,0.07657503247916668,21.163232999999995,324.52288541666667,,,,,0.0,48.0,48.0,10.414000000000001,48.0,,161.54607401349497,,,0.8096537267066233,1.2350959021304528,,30.007709793374875,1.2350959021304528,,,,1.0566008876702842,3.8,2.4,15.5,,0.4402503698626183,1.0566008876702842,True,1.0566008876702842
2015-01-24,95.127638,,40.805305479166655,,,,,349.96242291666664,,,,,,3.917871833333333,,0.042743689325000014,12.979106729166668,326.05409166666664,,,,,0.0,48.0,48.0,41.91,48.0,,162.7996298835011,,,0.8036377170062782,1.244341795859474,,3.777946571533276,1.244341795859474,,,,0.13302520347401767,0.3,0.3,8.0,,0.44341734491339213,0.13302520347401767,True,0.13302520347401767
2015-01-25,75.32164368750001,,159.2720816875,,,,,332.6567416666667,,,,,,23.002291124999985,,0.2635263309791667,38.69204458333335,235.07899375,,,,,0.0,48.0,48.0,0.0,48.0,,164.08465537603772,,,0.7979862446114843,1.2531544331154107,,26.634507200572656,1.2531544331154107,,,,0.9378271165831809,3.2,2.1000001,0.0,,0.4465843199641661,0.9378271165831809,True,0.9378271165831809
2015-01-26,89.44009952083331,,52.02391433333334,,,,,341.1558416666667,,,,,,6.13750852083333,,0.11919146856458332,17.37406629166667,312.64350624999986,,,,,0.0,48.0,48.0,0.0,48.0,,165.40069075963962,,,0.7900394928046429,1.2657595083633053,,16.604954431080568,1.2657595083633053,,,,0.5846767284945517,1.9,1.3000001,0.0,,0.44975129501494,0.5846767284945517,True,0.5846767284945517
2015-01-27,84.23949037500002,,37.321413375,,,,,321.97577083333334,,,,,,4.591728395833333,,0.10492064196666666,13.802610395833328,303.0487020833333,,,,,0.0,48.0,48.0,0.254,48.0,,166.74726104293092,,,0.7826018165309102,1.2777890095281976,,10.29038696964674,1.2777890095281976,,,,0.3623346160525712,1.1,0.8,0.0,,0.452918270065714,0.3623346160525712,True,0.3623346160525712
2015-01-28,58.72086568749999,,171.46153554166662,,,,,317.8008749999999,,,,,,27.57513729166667,,0.2947135243916667,38.01799208333336,211.93247708333342,,,,,0.0,48.0,48.0,0.0,48.0,,168.12387601659054,,,0.7799915771662218,1.28206512643776,,22.019975112214013,1.28206512643776,,,,0.7753449166980293,2.7,1.7,0.0,,0.4560852451164879,0.7753449166980293,True,0.7753449166980293
2015-01-29,65.5021213125,,126.32528464583332,,,,,317.56670625,,,,,,19.84203847916667,,0.27066726308125,43.81028814583333,254.89374583333333,,,,,0.0,48.0,48.0,0.0,48.0,,169.53003031725189,,,0.7858533922942958,1.2725019829468496,,19.5643040417018,1.2725019829468496,,,,0.6888783302508926,2.3,1.5,2.2,,0.4592522201672618,0.6888783302508926,True,0.6888783302508926
2015-01-30,60.96863197916667,,76.91655754166669,,,,,336.61226041666674,,,,,,10.747629875,,0.3542414157770834,9.823471187499992,280.2668041666667,,,,,0.0,48.0,48.0,5.587999999999999,48.0,,170.96520351395756,,,0.7896538287568372,1.2663777006872918,,19.699218278508877,1.2663777006872918,,,,0.6936287928270535,2.2,1.5,0.90000004,,0.4624191952180357,0.6936287928270535,True,0.6936287928270535
2015-01-31,49.30131466666668,,176.52965191666667,,,,,312.65350416666666,,,,,,28.716255937500005,,0.3453023394520834,33.26044375,198.10056041666667,,,,,0.0,48.0,48.0,0.0,48.0,,172.42886021771545,,,0.7929212748280335,1.2611592496580155,,31.734612024505537,1.2611592496580155,,,,1.117406808645143,3.8,2.4,0.0,,0.4655861702688096,1.117406808645143,True,1.117406808645143
2015-02-01,64.37243983333333,,105.1038149375,,,,,336.0578229166667,,,,,,15.319903750000002,,0.40438654780833344,42.054866020833344,288.32877291666665,,,,,0.0,48.0,48.0,0.0,48.0,,173.92045021462204,,,0.8002651681967564,1.2495858119794312,,29.287935236447144,1.2495858119794312,,,,1.031256919703084,3.3,2.2,4.8,,0.4687531453195835,1.031256919703084,True,1.031256919703084
2015-02-02,77.12250291666669,,41.39296762500001,,,,,361.7564125,,,,,,5.228464562499999,,,-9.158776708333336,316.4331291666666,,,,,0.0,48.0,48.0,30.734,48.0,,175.4394086229381,,,0.8079933711429217,1.2376339159632972,,18.763696923001454,1.2376339159632972,,,,0.6606881685185003,2.1000001,1.4,13.7,,0.4719201203703574,0.6606881685185003,True,0.6606881685185003
2015-02-03,57.76214733333331,,180.07341147916668,,,,,315.97166458333334,,,,,,27.4725125625,,0.27655659410000005,34.72836666666668,198.0991395833333,,,,,0.0,48.0,48.0,0.0,48.0,,176.98515607442314,,,0.8159519748370189,1.2255623257725965,,24.28665162014301,1.2255623257725965,,,,0.855156819266746,2.8,1.8000001,0.0,,0.4750870954211314,0.855156819266746,True,0.855156819266746
2015-02-04,76.98199145833333,,156.32119885416668,,,,,329.79388125000014,,,,,,25.0257450625,,0.25658516265833325,71.26873372916666,269.7671708333333,,,,,0.0,30.0,48.0,0.0,48.0,,178.5570989201516,,,0.822277986428162,1.2161337364068725,,28.523306605814646,1.2161337364068725,,,,1.004333595816408,3.2,2.1000001,13.400001,,0.4782540704719053,1.004333595816408,True,1.004333595816408
2015-02-05,63.86578229166665,,94.88728689583336,,,,,333.4968375,,,,,,13.274411625000008,,0.2755534375145833,20.766991520833322,272.65096250000005,,,,,0.0,5.0,48.0,23.114000000000004,48.0,,180.15462946095462,,,0.8268244776720229,1.2094465355156925,,13.672469132900922,1.2094465355156925,,,,0.4814210455226792,1.4,1.0,0.0,,0.4814210455226792,0.4814210455226792,True,0.4814210455226792
2015-02-06,43.27642041666666,,168.363275375,,,,,310.52501666666666,,,,,,26.14171737500001,,0.3320135017479167,40.54350266666667,208.84696458333332,,,,,0.0,48.0,48.0,0.0,48.0,,181.7771262025476,,,0.8324064873893806,1.2013361442391342,,24.772342899631358,1.2013361442391342,,,,0.8722584854910176,2.8,1.8000001,0.0,,0.484588020573453,0.8722584854910176,True,0.8722584854910176
2015-02-07,58.62195041666669,,173.33537995833333,,,,,330.8889437499999,,,,,,27.27451933333333,,0.4790587092416666,50.171625020833346,234.99971041666663,,,,,0.0,48.0,48.0,0.0,48.0,,183.4239541353262,,,0.8384276253930839,1.192708791687494,,41.5570643459311,1.192708791687494,,,,1.4632649868726808,4.7000003,3.0,0.0,,0.4877549956242271,1.4632649868726808,True,1.4632649868726808
2015-02-08,53.022682083333336,,179.72424075000006,,,,,361.7818,,,,,,29.303744125,,0.7943382093145835,47.046059895833366,258.40736041666656,,,,,0.0,48.0,48.0,0.0,48.0,,185.09446503873184,,,0.8421555487037591,1.1874290937573162,,66.92302851127242,1.1874290937573162,,,,2.356425459240004,7.6,4.8,0.0,,0.4909219706750009,2.356425459240004,True,2.356425459240004
2015-02-09,74.34424354166666,,110.04984160416667,,,,,371.31134583333335,,,,,,16.141185416666662,,0.4528834347125001,36.2318830625,313.63457499999987,,,,,0.0,33.0,48.0,0.0,48.0,,186.78799781000782,,,0.8428167283854162,1.1864975697809177,,42.096721293159426,1.1864975697809177,,,,1.4822668371773244,4.5,3.0,6.2000003,,0.4940889457257748,1.4822668371773244,True,1.4822668371773244
2015-02-10,92.16043458333336,,15.250161416666666,-10.779729166666668,,50.52916666666665,-10.861041666666665,326.6405354166667,-10.223416666666667,,,,,1.3062909791666668,-10.621395833333334,0.05777625460624999,7.4567506250000015,320.15340833333335,,,,,0.0,0.0,48.0,24.384000000000004,48.0,,188.50387881709202,,18.078146458333336,0.8488403978223819,1.17807776652172,,5.6488733022364785,1.17807776652172,,,,0.19890236831061947,0.5,0.4,4.1,,0.4972559207765487,0.19890236831061947,True,0.19890236831061947
2015-02-11,81.60945374999997,,65.23103443749999,-7.400020833333333,,50.70416666666665,-6.7369375,319.60424375,-8.489479166666666,,,,,9.278570020833335,-7.542145833333335,0.13058193553125,20.4193426875,284.0711166666667,,,,,0.0,0.0,48.0,0.0,48.0,,190.24142227531382,,27.96148852083334,0.860319135981115,1.162359359657381,,18.47576532538065,1.162359359657381,,,,0.6505498146178091,1.8000001,1.3000001,0.0,,0.5004228958273227,0.6505498146178091,True,0.6505498146178091
2015-02-12,81.05846187499998,,154.48485402083332,,,49.90416666666666,,332.27338958333326,-5.397062500000001,,,,,23.538350666666673,-4.853041666666667,0.2163909147208334,85.8391213333333,287.16599375,,,,,0.0,0.0,48.0,4.571999999999999,48.0,,191.99993064748952,,90.69216299999997,0.8707337880915151,1.1484566393039741,,25.743725458608054,1.1484566393039741,,,,0.9064618179395608,2.6000001,1.8000001,1.8000001,,0.5035898708780966,0.9064618179395608,True,0.9064618179395608
2015-02-13,53.96813854166666,,167.56091604166662,-8.938791666666667,,49.59583333333334,-7.576437499999997,305.3872750000001,-12.475270833333333,,,,,26.83940510416666,-9.6635,0.23853211730416665,35.22599045833332,199.89175208333333,,,,,0.0,0.0,48.0,0.0,48.0,,193.77869506693457,,44.88949045833332,0.8721977545736571,1.1465289778105592,,23.02721876672859,1.1465289778105592,,,,0.8108109534861928,2.4,1.6,0.0,,0.5067568459288705,0.8108109534861928,True,0.8108109534861928
2015-02-14,61.89200020833332,,195.9755878750001,-7.595833333333335,,48.86875000000003,-5.00104166666667,319.2079479166667,-9.787791666666664,,,,,34.34119795833333,-7.461555555555557,0.3823653176416666,83.2604836666667,240.83405833333333,,,,,0.0,0.0,48.0,0.254,48.0,,195.57699578284576,,90.72203922222226,0.8725983882768077,1.1460025751076424,,39.10127729510725,1.1460025751076424,,,,1.3767943166450398,4.1,2.7,0.0,,0.5099238209796444,1.3767943166450398,True,1.3767943166450398
2015-02-15,31.73332604166666,,210.59617833333343,-9.801104166666667,,48.350000000000016,-9.813333333333327,294.09949583333326,-11.359041666666664,,,,,35.979346395833346,-10.32449305555556,0.2939294696520834,48.76041372916666,168.24307499999995,,,,,0.0,0.0,48.0,0.0,48.0,,197.39410262743027,,59.084906784722214,0.875168536506691,1.1426370559339167,,24.77222554307852,1.1426370559339167,,,,0.8722543532517111,2.5,1.7,0.0,,0.5130907960304183,0.8722543532517111,True,0.8722543532517111
2015-02-16,46.53352354166666,,68.54064052083334,-11.062645833333333,,47.4625,-10.419166666666664,297.51831458333334,-10.200375,,,,,9.331432812500003,-10.560729166666665,0.21684475231250006,28.79723495833333,267.10632291666667,,,,,0.0,0.0,48.0,0.0,48.0,,199.2292755040982,,39.357964125,0.8757311597771477,1.1419029559876297,,23.45894432451125,1.1419029559876297,,,,0.8260124337299075,2.4,1.6,21.5,,0.5162577710811922,0.8260124337299075,True,0.8260124337299075
2015-02-17,96.32278083333335,,48.61819522916667,-7.597645833333335,,51.52916666666666,-6.456083333333333,308.28956458333334,-7.738687500000001,,,,,7.521093833333333,-7.26413888888889,0.018666671556250004,38.354531250000015,305.54699375,,,,,0.0,0.0,48.0,20.32,48.0,,201.0817648959673,,45.6186701388889,0.8768126437785971,1.1404945025547657,,13.276605314693153,1.1404945025547657,,,,0.4674822922957593,1.2,0.90000004,0.0,,0.5194247461319661,0.4674822922957593,True,0.4674822922957593
2015-02-18,88.58376916666668,,167.27409075,-3.8639583333333336,,51.84374999999997,,311.06732708333334,-8.603520833333333,,,,,26.50407741666667,-6.052881944444443,0.07008735813750003,115.12168604166663,285.41898958333337,,,,,0.0,0.0,48.0,33.02,48.0,,202.9508123938676,,121.17456798611109,0.8771880717625853,1.1400063819730717,,20.778416192653907,1.1400063819730717,,,,0.731628409655836,1.8000001,1.4,0.0,,0.52259172118274,0.731628409655836,True,0.731628409655836
2015-02-19,48.23834645833333,,177.41229604166665,-6.557333333333332,,51.48749999999999,-6.431750000000001,287.07926666666674,-8.045687500000001,,,,,,-7.0115902777777785,0.19621773756458324,20.711313562500013,177.72029166666667,,,,,0.0,0.0,48.0,0.0,48.0,,204.8356512429764,,27.72290384027779,0.8782252154463362,1.1386600867429828,,17.91800241172044,1.1386600867429828,,,,0.6309104354802166,1.7,1.2,0.0,,0.5257586962335139,0.6309104354802166,True,0.6309104354802166
2015-02-20,47.78965812500001,,219.14151308333328,,,49.01666666666666,-9.398020833333334,284.02717083333334,-12.003645833333335,,,,,37.04654264583335,-10.220868055555554,0.16586479673124996,57.23914925,159.1713583333334,,,,,0.0,0.0,48.0,0.0,48.0,,206.7355069071546,,67.46001730555554,0.8790465715130826,1.13759615520566,,22.532417251457638,1.13759615520566,,,,0.7933885069264317,2.3,1.5,0.0,,0.5289256712842878,0.7933885069264317,True,0.7933885069264317
2015-02-21,71.96811479166666,,147.20849152083338,,,,,324.9433125,,,,,,21.599849124999995,-5.222375,0.24441768791875002,71.11829206249998,270.45296875,,,,,0.0,1.0,48.0,0.0,48.0,,208.64959765000611,,76.34066706249997,0.877972951527538,1.138987252694008,,34.75657494867256,1.138987252694008,,,,1.2238130865706418,3.5,2.3,0.6,,0.5320926463350617,1.2238130865706418,True,1.2238130865706418
2015-02-22,87.42521479166666,,80.0593757291667,,,48.08333333333334,,373.53539374999986,,,,,,9.548669604166667,16.03701388888889,0.21189189356041666,60.7500941875,363.7747875,,,,,0.0,1.0,48.0,0.0,48.0,,210.5771351316279,,44.71308029861112,0.8709878880281551,1.1481215912932128,,33.44329373010531,1.1481215912932128,,,,1.1775711670488385,3.2,2.2,4.0,,0.5352596213858356,1.1775711670488385,True,1.1775711670488385
2015-02-23,83.82505166666667,,25.836039270833325,-6.418270833333334,,49.06458333333334,-7.466687499999999,324.45169791666666,-4.7023125000000014,,,,,2.028514020833333,-6.195756944444446,0.09810374201041668,12.266069208333327,312.9102375,,,,,0.0,0.0,48.0,14.986,48.0,,212.51732501997355,,18.46182615277777,0.8638170543174015,1.157652531866498,,4.587431992375776,1.157652531866498,,,,0.16152797893098286,0.3,0.3,3.8,,0.5384265964366095,0.16152797893098286,True,0.16152797893098286
2015-02-24,78.32303875,,48.66942733333335,-10.240208333333337,,48.96458333333339,-9.101041666666667,303.62763958333335,-10.020187499999997,,,,,16.015518645833332,-9.787145833333332,0.1038649069354166,20.81616841666666,291.7898979166668,,,,,0.0,0.0,48.0,0.0,48.0,,214.4693676157087,,30.60331424999999,0.8661819623123017,1.1544918314051087,,18.457659358948774,1.1544918314051087,,,,0.6499122857848602,1.8000001,1.2,7.1,,0.5415935714873835,0.6499122857848602,True,0.6499122857848602
2015-02-25,78.5545802083333,,177.02773902083325,-7.266625000000001,,49.65625,-6.424729166666666,305.9943666666666,-7.575708333333332,,,,,,-7.089020833333335,0.15975551803749996,81.03075533333332,277.6615687500001,,,,,0.0,0.0,48.0,20.066,48.0,,216.43245848939446,,88.11977616666665,0.8695233505524449,1.1500553715603583,,23.20698843549305,1.1500553715603583,,,,0.8171408198072361,2.1000001,1.5,36.0,,0.5447605465381574,0.8171408198072361,True,0.8171408198072361
2015-02-26,94.2471675,,53.46823910416666,-4.326770833333334,,52.28333333333335,-3.7815833333333337,317.1400479166667,-7.0040625,,,,,13.872224270833339,-5.037472222222223,0.03703284352083334,32.4780386875,310.02206875000013,,,,,0.0,0.0,48.0,88.89999999999998,48.0,,218.40578912980016,,37.51551090972222,0.8726802573616639,1.1458950647322494,,10.892887913740065,1.1458950647322494,,,,0.3835492651122519,1.0,0.7,0.0,,0.5479275215889313,0.3835492651122519,True,0.3835492651122519
2015-02-27,77.26727416666664,,192.2425509375,,,50.61249999999999,,326.98414583333334,,,,,,28.733555645833334,-1.0985138888888886,0.1916438042729167,72.57720035416669,236.05234166666665,,,,,0.0,2.0,48.0,0.0,48.0,,220.38854760211044,,73.67571424305558,0.8760935331092443,1.1414306374925671,,29.737301418202478,1.1414306374925671,,,,1.04707954361544,2.8,1.9,0.0,,0.5510944966397052,1.04707954361544,True,1.04707954361544
2015-02-28,65.75257874999998,,171.6009652291667,-4.738791666666667,,49.64583333333335,-4.109354166666668,316.35551458333333,-6.434625000000001,,,,,24.89219810416667,-5.094256944444443,0.21387978597291665,57.89734708333332,227.5440875,,,,,0.0,0.0,48.0,0.0,48.0,,222.37991921476168,,62.991604027777775,0.8727568650407445,1.145794481895385,,29.90819278482478,1.145794481895385,,,,1.0530967962119102,2.7,1.9,0.0,,0.5542614716904791,1.0530967962119102,True,1.0530967962119102
2015-03-01,90.499421875,,59.21363381249999,-0.6930416666666662,,49.7041666666667,-1.135666666666667,328.00379375,-1.234041666666667,,,,,5.992192958333333,-1.0209166666666665,0.0583184457979167,43.99501927083333,318.77736875,,,,,0.0,0.0,48.0,16.002,48.0,,224.3790871936173,,45.0159359375,0.8675726414991638,1.1526412339052117,,17.414206613995685,1.1526412339052117,,,,0.6131712914153784,1.7,1.1,7.2000003,,0.5574284467412529,0.6131712914153784,True,0.6131712914153784
2015-03-02,85.39849083333334,,153.51135352083338,,,50.12708333333333,,349.60783541666666,,,,,,18.72434891666667,5.244003472222222,0.15576516156666664,86.94115739583337,301.76198125,,,,,0.0,3.0,48.0,0.0,48.0,,226.38523336216545,,81.69715392361115,0.8693638306404262,1.1502663956738794,,33.434185059443834,1.1502663956738794,,,,1.1772504418227987,3.0,2.1000001,0.5,,0.5605954217920269,1.1772504418227987,True,1.1772504418227987
2015-03-03,79.91458187499998,,48.39195008333333,-3.1629375000000017,,49.27291666666663,-2.913583333333333,333.41973333333334,-3.304416666666668,,,,,6.0019575000000005,-3.126979166666666,0.16075604723124995,18.613054333333327,309.6427937499999,,,,,0.0,0.0,48.0,1.524,48.0,,228.39753882640477,,21.7400335,0.8713128745709081,1.1476933592797718,,30.42086688469169,1.1476933592797718,,,,1.0711485540013217,2.8,1.9,0.90000004,,0.5637623968428008,1.0711485540013217,True,1.0711485540013217
2015-03-04,85.56081249999998,,122.73426164583329,,,48.81666666666669,,399.11748541666674,,,,,,15.433329208333333,16.3030625,0.4027104370437501,73.93470010416667,365.75125,,,,,0.0,6.0,48.0,0.254,48.0,,230.4151846630673,,57.63163760416666,0.8714116186486789,1.1475633083143033,,77.28444189805644,1.1475633083143033,,,,2.721260985089159,7.2000003,4.8,0.4,,0.5669293718935748,2.721260985089159,True,2.721260985089159
2015-03-05,94.80365604166668,,24.54446445833333,-5.210375,,49.21041666666665,-6.131645833333333,354.08215416666667,-5.387625000000001,,,,,2.7698209583333337,-5.576548611111112,0.06530612494166665,-0.03576610416666361,332.2717416666666,,,,,0.0,0.0,48.0,39.116,48.0,,232.43735260981362,,5.540782506944447,0.8726091355360102,1.1459884606705826,,17.809955041963132,1.1459884606705826,,,,0.6271059816387836,1.5,1.1,16.6,,0.5700963469443487,0.6271059816387836,True,0.6271059816387836
2015-03-06,68.53988125000001,,227.5633865208333,,,50.21041666666668,,318.48830416666664,-9.956020833333334,,,,,30.75649670833332,-7.999402777777778,0.17938901645833336,110.27541516666672,231.9568270833333,,,,,0.0,0.0,48.0,0.0,48.0,,234.46322575602986,,118.27481794444451,0.8744674237115775,1.1435531763500275,,24.421216566756808,1.1435531763500275,,,,0.8598949829926841,2.1000001,1.5,0.0,,0.5732633219951226,0.8598949829926841,True,0.8598949829926841
2015-03-07,67.76773187500001,,244.80297481250003,,,48.85833333333332,,327.75744166666664,-8.099020833333336,,,,,36.8962953125,-7.064048611111112,0.34474987542291663,112.49155689583334,232.34232708333343,,,,,0.0,0.0,48.0,0.0,48.0,,236.49198923284627,,119.55560550694445,0.873856895978998,1.1443521297382242,,45.838110833319256,1.1443521297382242,,,,1.6140048317285105,4.0,2.8,0.0,,0.5764302970458965,1.6140048317285105,True,1.6140048317285105
2015-03-08,60.627527708333346,,237.1153463958333,,,48.23958333333334,,358.64106666666675,,,,,,34.866835312499994,-0.1022777777777762,0.6921837241520832,97.49599574999996,253.88855625,,,,,0.0,5.0,48.0,0.0,48.0,,238.52283090100067,,97.5982735277777,1.5460857053056087,1.1468157217686714,,74.07313512111291,0.6467946741686832,,,,2.608187724435017,6.8,4.5,0.0,,0.5795972720966704,2.608187724435017,True,2.608187724435017
2015-03-09,65.30362062500004,,120.94766052083328,,,,,373.52373333333327,,,,,,16.434067458333327,5.6587361111111125,,58.867378125000016,327.8775145833333,,,,,0.0,1.0,48.0,0.0,48.0,,240.5549420351693,,53.208642013888905,1.5460857053056087,1.1502998256666508,,49.65191855435611,0.6467946741686832,,,,1.7482927414423328,4.3,3.0,0.0,,0.5827642471474443,1.7482927414423328,True,1.7482927414423328
2015-03-10,78.931525625,,150.70643633333333,,,47.31666666666664,,404.1790375,,,,,,20.5723266875,12.47254166666667,0.5118747524250001,88.86923833333337,362.9141625,,,,,0.0,6.0,48.0,0.0,48.0,,242.58751800339337,,76.3966966666667,1.203795335663872,1.1509220770890134,,51.58580692629418,0.8307059932646421,,,,1.8163868474075988,4.5,3.1000001,0.0,,0.5859312221982182,1.8163868474075988,True,1.8163868474075988
2015-03-11,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,41.0,,41.0,,244.6197589402427,,,1.203795335663872,1.1429860871572757,,63.5759956353403,0.8307059932646421,,,,2.2385731495461703,5.4,3.8,12.900001,,0.5890981972489922,2.2385731495461703,True,2.2385731495461703
2015-03-12,,,,,,,,,,,,,,,,,,,,,1.389998,14.828757,0.0,0.0,3.0,,1.0,,246.65087041236683,,,1.203795335663872,1.1350865260803389,,43.73321846055225,0.8307059932646421,,,,1.5398895072059091,3.5,2.6000001,0.0,,0.592265172299766,1.5398895072059091,True,1.5398895072059091
2015-03-13,71.8305375,23.19081108333333,148.3693823124999,,0.8515243035665044,47.31383125000002,,362.48420625,,1.552266958333333,1.2533186434040042,32.356354541666654,66.93737472916668,21.117080375000004,-2.6497479305555567,0.4017943398375001,83.2309308125,318.46283125,9.316013583333335,3.9783140997446367,-0.460978,16.126507999999998,0.0,2.0,5.0,0.7999999999999999,7.0,1.7760582288894189,248.6800640751038,55.547165624999984,85.88067874305557,0.9855932752353768,1.1361981416033784,54.74691289838566,31.89020544739829,1.014617312360601,0.6467946741686832,22.856707450987372,1.1277061378542936,1.1114595859108505,4.4,3.1000001,10.400001,0.3585353387281667,0.592265172299766,1.8360220933557918,False,
