date,H_qc_flag,vpd,vp,Rn_qc_flag,rh,LE_qc_flag,G,lw_out,sw_out,t_avg,es,LE,sw_in,t_avg_qc_flag,vpd_qc_flag,wd,G_qc_flag,t_dew,Rn,ws,lw_in,H,t_min,t_max,H_subday_gaps,Rn_subday_gaps,G_subday_gaps,LE_subday_gaps,ppt,rso,flux,energy,ebr_5day_clim,LE_corr,flux_corr,ebr_corr,H_corr,ebr,ebc_cf,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2016-10-11,0.4615384615384616,,,0.07692307692307693,,0.4615384615384616,,,,,,,,0.07692307692307693,1.0,,0.07692307692307693,,,,,,18.229,24.476,,,,,,220.74836244182376,,,0.8028332970850723,232.67624422375653,,0.8028332970850723,,,1.245588596824273,,8.192758723655977,10.2,6.6,0.3,,1.2413270793418147,8.192758723655977,True,8.192758723655977,
2016-10-12,0.4166666666666667,1.0233484208333332,1.1553645402876918,0.0,56.93541219038902,0.4166666666666667,13.438462500000007,29.54315967500001,29.54315967500001,18.198258333333328,2.178712961121025,65.29387079166666,217.04791531250007,0.0,1.0,216.53102083333337,0.0,8.833321206921203,110.97290833333332,0.8973537166875002,-81.71959416666667,27.360533710416675,9.8434,25.042,0.0,0.0,0.0,0.0,0.0,218.7409526910864,92.65440450208334,97.53444583333331,0.8003095589321734,81.58576898517384,115.77320733955628,0.8003095589321734,34.187438354382444,0.9499659705906468,1.249516501257672,2.2950824269294574,2.8677433641948635,3.0,2.2,0.0,1.3035197109976648,1.0506526523959998,2.3114358352712,False,,2.6232477157107223
2016-10-13,0.22916666666666666,1.035693675,1.1549528142815093,0.0,55.32550603197936,0.25,0.7605666666666666,19.40314170625,19.40314170625,18.483770833333327,2.1906464892815087,54.07416439583334,142.9242434375,0.0,0.9791666666666666,188.07043541666667,0.0,8.848802316693098,56.69680208333335,0.9101326515833332,-72.42729312499998,-4.6391300458333316,12.515,24.753,0.0,0.0,0.0,0.0,0.0,216.74306028026155,49.43503435000001,55.936235416666676,0.7988452382919565,67.69041336648824,61.883118256671416,0.7988452382919565,-5.807295109816822,0.8837747835863552,1.2518069233762232,1.90123065061952,2.3799736913805956,1.9,1.5,0.0,1.586649127587064,0.9232519418383184,1.3848779127574775,False,,2.2063375011109008
2016-10-14,0.16666666666666666,1.1683943416666664,1.1481351813081266,0.0,53.31039161332509,0.16666666666666666,-5.449674999999997,27.44086638958333,27.44086638958333,19.1721875,2.3165295229747938,69.96320072916666,207.75403899999992,0.0,0.9791666666666666,235.20657291666672,0.0,8.682166993188448,113.72247916666664,0.900585161270833,-71.60902666666667,11.424929058333328,11.15,26.872,0.0,0.0,0.0,0.0,0.0,214.7554839145453,81.38812978749998,119.17215416666664,0.7978696282988632,87.68750964782946,102.00680274173052,0.7978696282988632,14.319293093901074,0.6829458639614393,1.253337593676925,2.4615122800871623,3.085105877930645,5.4,3.7,0.0,0.8338123994407151,0.8249064058379375,3.0521537016003686,False,,2.6631154684675393
2016-10-15,0.25,0.9557401041666668,1.5567274194583858,0.0,63.45250137108202,0.25,-4.33056666666667,23.63325402416667,23.63325402416667,20.929583333333333,2.512467523625052,67.97709789583332,178.40150602083335,0.0,1.0,214.8401041666666,0.0,13.295240400855851,99.8832958333333,1.7287121335624998,-58.75740583333333,15.9303544375,15.316,25.977,0.0,0.0,0.0,0.0,0.0,212.77901958203427,83.90745233333331,104.21386249999998,0.7944918859884111,85.56046838825095,105.61146540715868,0.7944918859884111,20.050997018907715,0.8051467465120904,1.2586660954452926,2.39568305822373,3.0153650408189,9.7,6.3,0.0,0.4786293715585556,0.8064304944037911,5.080512114743883,False,,2.830173415325646
2016-10-16,0.08333333333333333,0.8825172145833333,1.4618815444114097,0.0,63.310640455065496,0.10416666666666667,-8.747369375000002,20.38675910625,20.38675910625,19.957541666666664,2.344398758994743,76.391872125,153.08402906250004,0.0,1.0,182.411875,0.0,12.36142951315792,81.49576458333338,1.7943301217083334,-53.54428249999999,11.526545533333335,17.016,23.4,0.0,0.0,0.0,0.0,0.0,210.81445991570203,87.91841765833334,90.24313395833336,0.7939904084531684,89.28639683803762,102.7585593866513,0.8555824272265367,13.472162548613676,0.9742394108223968,1.1687944588128214,2.6897228450337467,3.1437331570177003,12.0,7.6,0.0,0.4136490996075921,0.7352339135264249,5.58777774280083,False,,2.5973486369542744
2016-10-17,0.2916666666666667,0.8479198375,1.268912420093821,0.0,61.68106310732298,0.3125,-9.438816041666668,27.255663639583336,27.255663639583336,18.255604166666668,2.116832257593821,70.92525743750002,201.9182116125,0.0,1.0,267.45754375,0.0,10.196934879035739,102.44933333333334,1.6229486122916663,-73.88471916666667,22.103031641666664,14.11,21.911,0.0,0.0,0.0,0.0,0.0,208.86259356344902,93.02828907916668,111.888149375,0.7938753835835971,85.30411423426362,111.88814937500004,0.8314400550801556,26.5840351407364,0.8314400550801556,1.2027325288094213,2.4931632434458377,2.9986085325243117,14.6,9.0,0.0,0.3331787258360346,0.6488078865334289,5.839270978800861,False,,2.663344786046438
2016-10-18,0.3125,0.8792485312499999,0.9847811038790948,0.0,56.99652799658881,0.2916666666666667,-15.38510625,29.17402439583333,29.17402439583333,15.92115416666667,1.8640296351290944,75.04813314583333,205.646011875,0.0,1.0,293.2970662499999,0.0,6.516023246732215,86.98844166666666,1.981040947125,-90.57103166666668,15.012415756250002,8.2799,21.399,0.0,0.0,0.0,0.0,0.0,206.9242045674567,90.06054890208334,102.37354791666664,0.7938146480496058,93.21050289396706,111.85606759541314,0.8051467465120904,18.645564701446094,0.8797247993729177,1.2420096141877457,2.6321880222041623,3.2692028299273965,7.3,4.7000003,0.0,0.6955750257989125,0.6394282428906075,3.0053129334143285,False,,2.6968999851331037
2016-10-19,0.4583333333333333,1.1666514708333335,0.8205397100627504,0.0,42.67129880472762,0.4583333333333333,-5.071294375000001,29.64939144791667,29.64939144791667,17.11445833333333,1.9871911808960836,76.711933,210.22818845833345,0.0,1.0,193.15271041666665,0.0,3.894844459738744,91.06262083333333,1.650064305041666,-94.04598104166666,14.976270897916665,11.234000000000002,22.765,0.0,0.0,0.0,0.0,0.0,205.00007175404158,91.68820389791668,96.13391520833332,0.7871359145285175,94.01198574412905,112.36570088457735,0.8159803496629214,18.353715140448305,0.9537550166267308,1.2255197081805909,2.693623710720098,3.3010889439100146,6.1,4.1,0.0,0.8051436448561012,0.6556449801952624,2.6881444188005754,False,,2.9566235929614977
2016-10-20,0.125,1.2573217083333337,0.8086752041666091,0.0,40.83721261793799,0.125,-11.482124999999998,28.35507277916667,28.35507277916667,17.196875,2.0659969124999424,75.76945985416664,205.80984583333333,0.0,1.0,211.93398958333336,0.0,3.36659887472971,95.9170125,1.2605470347500003,-89.01686395833332,2.5452893812499955,10.134,25.47,0.0,0.0,0.0,0.0,0.0,203.0909681351813,78.31474923541664,107.3991375,0.7827332012931646,95.04619515018152,98.23903922891184,0.7971856183663543,3.192844078730336,0.729193465221419,1.254412996121614,2.6607406027218268,3.3376675913627167,5.1,3.4,0.0,0.9816669386360928,0.7049484481334545,2.396824723653745,False,,2.779033620063407
