date,theta_8,WS_1_1_1,sw_out,WD_1_6_1,vp,theta_20,theta_10,theta_39,theta_7,theta_38,SW_IN_1_1_1,theta_3,theta_33,ws,Rn,theta_17,theta_5,WD_1_5_1,theta_13,SW_IN_1_1_2,theta_11,theta_12,LE,theta_26,theta_40,WS_1_6_1,lw_in,theta_28,theta_22,theta_24,theta_29,WS_1_3_1,theta_mean,WD_1_3_1,WD_1_1_1,sw_in,g_3,theta_4,theta_35,theta_9,G,lw_out,t_dew,theta_23,theta_34,WS_1_5_1,vpd,theta_6,theta_16,theta_25,theta_1,theta_2,theta_15,theta_14,WD_1_2_1,theta_37,g_1,t_avg,WS_1_4_1,rh,theta_18,H,theta_30,g_2,theta_19,wd,theta_21,WS_1_2_1,es,theta_36,theta_31,WD_1_4_1,theta_27,t_min,t_max,LE_subday_gaps,Rn_subday_gaps,G_subday_gaps,ppt,H_subday_gaps,rso,flux,energy,ebr_corr,ebr_5day_clim,LE_corr,ebc_cf,H_corr,ebr,flux_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.14265888283325,,,,,,,,,,,,2.5,1.7,25.2,,,,False,,
2017-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.60750240208347,,,,,,,,,,,,2.3,1.6,54.7,,,,False,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.10908271932223,,,,,,,,,,,,3.2,2.2,0.0,,,,False,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.6472279929771,,,,,,,,,,,,1.8000001,1.2,0.0,,,,False,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.2217520891568,,,,,,,,,,,,2.2,1.5,1.5,,,,False,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.8324544872089,,,,,,,,,,,,1.0,0.6,12.7,,,,False,,
2017-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.4791201851519,,,,,,,,,,,,2.6000001,1.7,0.0,,,,False,,
2017-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.16151960598947,,,,,,,,,,,,1.8000001,1.2,0.0,,,,False,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.87940850595302,,,,,,,,,,,,3.0,1.9,0.0,,,,False,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.63252788573516,,,,,,,,,,,,4.8,3.0,0.0,,,,False,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.4206039058003,,,,,,,,,,,,5.6,3.6000001000000004,0.0,,,,False,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.243347806869,,,,,,,,,,,,4.7000003,3.1000001,0.0,,,,False,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.10045583667744,,,,,,,,,,,,3.0,2.1000001,0.0,,,,False,,
2017-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.99160918411792,,,,,,,,,,,,2.7,2.0,0.0,,,,False,,
2017-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.9164739218552,,,,,,,,,,,,3.3,2.3,0.0,,,,False,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.87470095850722,,,,,,,,,,,,4.9,3.2,0.0,,,,False,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.86592600145832,,,,,,,,,,,,4.3,2.8,15.8,,,,False,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.8897695313527,,,,,,,,,,,,2.6000001,1.9,0.0,,,,False,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.94583678928691,,,,,,,,,,,,2.5,1.7,40.7,,,,False,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.03371777768922,,,,,,,,,,,,3.8,2.6000001,33.3,,,,False,,
2017-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.15298727583527,,,,,,,,,,,,2.3,1.8000001,42.2,,,,False,,
2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.30320487090785,,,,,,,,,,,,2.3,1.6,17.2,,,,False,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.48391500546384,,,,,,,,,,,,3.2,2.2,0.0,,,,False,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.69464704211998,,,,,,,,,,,,3.1000001,2.1000001,0.0,,,,False,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.93491534621828,,,,,,,,,,,,3.8,2.6000001,6.3,,,,False,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.20421938717163,,,,,,,,,,,,2.4,1.7,0.0,,,,False,,
2017-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.50204385913574,,,,,,,,,,,,2.4,1.7,0.0,,,,False,,
2017-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.82785882158657,,,,,,,,,,,,3.7,2.5,0.0,,,,False,,
2017-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.18111986032082,,,,,,,,,,,,4.7000003,3.0,0.0,,,,False,,
2017-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.56126826933024,,,,,,,,,,,,4.0,2.7,0.0,,,,False,,
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.96773125393207,,,,,,,,,,,,5.4,3.5,0.0,,,,False,,
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.3999221554673,,,,,,,,,,,,2.3,1.7,0.0,,,,False,,
2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.770135040817099,16.1442248296865,10.0,0.0,10.0,,10.0,191.8572406978105,,,,,,,,,,,,0.6,0.7,1.2,,,,False,,
2017-02-03,,,14.828749999999998,,,,,,,,,,,2.1905188415413703,,,,312.81604166666665,,130.74791666666667,,,,,,,309.43958333333336,,,,,2.722916666666667,,303.23604166666667,,134.19635416666668,,,,,,359.03124999999994,,,,0.6974999999999999,,,,,,,,,305.49583333333334,,,9.245627956916818,,,,,,,,307.01006339207834,,3.066666666666667,1.1759331543309115,,,,,5.9955373831069805,13.0069976155286,48.0,9.0,48.0,0.498,48.0,193.33907325586074,,,,,,,,,,,,2.4,1.6,0.0,,,,False,,
2017-02-04,,,20.785833333333333,,,,,,,,,,,1.4675803778022791,,,,,,184.2333333333333,,,,,,,262.8458333333333,,,,,1.5747916666666668,,,,187.30802083333336,,,,,,347.9666666666667,,,,0.4964583333333334,,,,,,,,,164.12166666666673,,,7.05786687154349,,,,,,,,159.50093092972764,,1.8979166666666665,1.0522084815987829,,,,,0.452330235996726,13.7276019842788,48.0,5.0,48.0,0.0,48.0,194.844793146113,,,,,,,,,,,,3.2,2.2,1.6,,,,False,,
2017-02-05,,,2.4014583333333337,,,,,,,,28.19479166666667,,,1.2272263121240872,16.416249999999998,,,,,28.558333333333334,,,,,,,351.34583333333336,,,,,1.2766666666666662,,,,28.37656249999999,,,,,,360.7229166666668,,,,,,,,,,,,,,,,,,,,,,,,,,1.510833333333333,,,,,,8.429348439446981,11.748198669906197,48.0,0.0,48.0,9.96,48.0,196.37376093933602,,,,,,,,,,,,0.90000004,0.7,17.4,,,,False,,
2017-02-06,,2.018128019011837,8.878958333333333,,,,,,,,90.72854166666671,,,1.4576153349277332,65.25374999999998,,,,,87.23958333333336,,,,,,,377.78125,,,,,1.490625,,,146.0801130981089,88.9840625,,,,,,394.3770833333333,,,,,,,,,,,,,,,,17.548866076918227,,,,,,,,144.67219625410962,,1.8170833333333332,2.066982571909645,,,,,11.775726897491698,23.546123490921396,48.0,0.0,48.0,0.0,48.0,197.92532479531027,,,,,,,,,,,,3.7,2.6000001,0.5,,,,False,,
2017-02-07,,,2.2968750000000004,,,,,,,,20.468958333333326,,,1.677077376699,1.0866666666666664,,,,,22.49375000000001,,,,,,,377.70833333333326,,,,,1.758125,,,,21.481354166666666,,,,,,394.79375,,,,0.4929166666666666,,,,,,,,,,,,18.45913471996248,,,,,,,,,,2.1554166666666656,2.1279695327797463,,,,,16.9763388811648,20.1169334336642,48.0,0.0,48.0,0.498,48.0,199.4988208195101,,,,,,,,,,,,0.6,0.6,29.800001,,,,False,,
2017-02-08,,,11.444791666666674,,,,,,,,,,,1.9643513133894408,,,,,,107.65833333333336,,,,,,,380.64375,,,,,2.223333333333333,,,,110.65187500000003,,,,,,415.9500000000001,,,,0.5454166666666668,,,,,,,,,,,,22.040691674621076,,,,,,,,,,2.564791666666666,,,,,,17.3587309925042,27.9014299831713,48.0,1.0,48.0,0.996,48.0,201.0935734415376,,,,,,,,,,,,0.90000004,1.0,0.5,,,,False,,
2017-02-09,,,20.374791666666663,,,,,,,,,,,2.570520151934124,,,,,,182.63124999999997,,,,,,,270.0249999999999,,,,,3.168541666666666,,321.2679166666666,,184.33385416666667,,,,,,357.0250000000001,,,,0.7666666666666665,,,,,,,,,324.11541666666665,,,8.911833891221224,,,,,,,,320.4737672203637,,3.601458333333333,1.158262293296097,,,,,5.09036644701069,17.4316652814753,48.0,1.0,48.0,0.0,48.0,202.70889581505054,,,,,,,,,,,,5.0,3.3,0.0,,,,False,,
2017-02-10,,,21.800000000000008,,,,,,,,,,,1.714872186657004,,,,,,194.72083333333333,,,,,,,285.1375000000001,,,,,1.809583333333333,,,,199.05197916666665,,,,,,374.26666666666665,,,,0.5164583333333332,,,,,,,,,,,,13.080805141358596,,,,,,,,,,2.189166666666667,1.6448600151313637,,,,,4.30235121115936,23.3997247269795,48.0,9.0,48.0,0.0,48.0,204.3440902388521,,,,,,,,,,,,5.8,3.8,0.0,,,,False,,
2017-02-11,,,7.9297916666666675,,,,,,,,76.47062499999998,,,2.068409020922508,38.42208333333333,,,,,74.30208333333333,,,,,,,375.55208333333337,,,,,2.324583333333333,,,,75.38635416666666,,,,,,405.67083333333335,,,,0.6129166666666669,,,,,,,,,,,,19.817580636743,,,,,,,,,,2.7029166666666664,2.375068849343922,,,,,14.561517987841697,25.0858389567583,48.0,0.0,48.0,0.0,48.0,205.9984485987448,,,,,,,,,,,,1.6,1.4,0.0,,,,False,,
2017-02-12,,,6.511041666666664,,,,,,,,63.23104166666665,,,2.1574530902509634,33.07625,,,,,63.04583333333332,,,,,,,400.9958333333332,,,,,2.4302083333333333,,,,63.1384375,,,,,,424.6395833333333,,,,0.6212499999999999,,,,,,,,,,,,23.596436724339924,,,,,,,,,,2.7758333333333334,2.936359673916186,,,,,19.309634641151106,27.350905696739698,48.0,0.0,48.0,0.0,48.0,207.67125282968036,,,,,,,,,,,,0.8,0.90000004,0.0,,,,False,,
2017-02-13,,,22.307291666666657,,,,,,,,,,,1.4955472791865878,,,,,,201.7104166666666,,,,,,,292.8125,,,,,1.7081250000000008,,,,205.23281249999994,,,,,,386.5895833333333,,,,0.5660416666666667,,,,,,,,,192.7058333333333,,,15.191380574243016,,,,,,,,191.68687241757527,,1.9833333333333327,1.7528240672739288,,,,,10.184545980827401,19.592998910713305,48.0,8.0,48.0,0.0,48.0,209.36177539767488,,,,,,,,,,,,4.9,3.3,0.0,,,,False,,
2017-02-14,,1.5897705371370812,13.245208333333332,,,,,,,,124.95374999999996,,,1.1124947176176037,57.27312499999997,,,,,125.30208333333331,,,,,,,331.85833333333335,,,,,1.090833333333333,,,146.68647922906783,125.12791666666664,,,,,,386.2937499999999,,,,0.3977083333333333,,,,,,,,,,,,15.58797434068356,,,,,,,,142.53825029973643,,1.3716666666666668,1.8607790689296215,,,,,8.04768467096841,22.276406849488602,48.0,0.0,48.0,0.0,48.0,211.0692798008915,,,,,,,,,,,,3.6000001000000004,2.7,8.6,,,,False,,
2017-02-15,,,15.17979166666666,,,,,,,,,,,2.841854432120128,,,,,,131.10833333333332,,,,,,,329.12916666666666,,,,,3.54125,,,,137.44760416666665,,,,,,382.70208333333335,,,,0.8312500000000004,,,,,,,,,,,,14.643685760984162,,,,,,,,,,4.022291666666668,1.7134718442781371,,,,,9.81642807554766,22.0496859368172,48.0,11.0,48.0,2.986,48.0,212.79302108923085,,,,,,,,,,,,9.0,5.7000003,0.0,,,,False,,
2017-02-16,,,24.113125,,,,,,,,,,,1.4502118810592286,,,,,,217.6229166666666,,,,,,,262.70208333333335,,,,,1.5447916666666668,,,,221.57031250000003,,,,,,364.9125,,,,0.4397916666666668,,,,,,,,,,,,11.082357113490568,,,,,,,,232.9646055836137,,1.8281250000000009,1.3715495927451091,,,,,3.91692113666312,17.5904696481399,48.0,18.0,48.0,0.0,48.0,214.53224640171132,,,,,,,,,,,,5.2000003,3.5,0.0,,,,False,,
2017-02-17,,2.186706387329016,14.97916666666667,,,,,,,,,,,1.5122932856457452,,,,,,145.72500000000005,,,,,,,308.5708333333334,,,,,,,,198.52310889239803,142.480625,,,,,,375.0395833333334,,,,,,,,,,,,,,,,13.599812392011641,,,,,,,,193.56807695352765,,,1.6132338715842292,,,,,6.61729920152783,19.2526445878798,48.0,1.0,48.0,5.473,48.0,216.286195520861,,,,,,,,,,,,5.8,3.9,1.4,,,,False,,
2017-02-18,,,12.272708333333336,,,,,,,,,,,1.2458841946400334,,,,,,119.58125,,,,,,,362.80624999999986,,,,,1.283958333333333,,,,119.8203125,,,,,,391.17291666666665,,,,0.4422916666666667,,,,,,,,,,,,16.600230143524527,,,,,,,,187.87628665385373,,1.5129166666666671,,,,,,12.364841627221198,22.600859785121497,48.0,3.0,48.0,1.494,48.0,218.054101443288,,,,,,,,,,,,1.9,1.5,0.0,,,,False,,
2017-02-19,,,21.428125,,,,,,,,,,,1.0600242603964043,,,,,,208.1833333333333,,,,,,,334.57916666666665,,,,,1.0779166666666666,,,,210.84822916666664,,,,,,404.1125,,,,0.4283333333333332,,,,,,,,,,,,19.342454368564848,,,,,,,,198.84028947394563,,1.3114583333333332,2.3375427823990305,,,,,12.5739440245228,25.988639925342998,48.0,4.0,48.0,0.0,48.0,219.83519096554141,,,,,,,,,,,,4.1,3.1000001,0.0,,,,False,,
2017-02-20,,2.1973153227941937,20.419166666666673,,,,,,,,,,,1.5445371640318817,,,,,,192.79166666666674,,,,,,,335.29374999999993,,,,,1.5391666666666666,,103.90625,94.31287457470354,192.50541666666663,,,,,,410.50625000000014,,,,0.4864583333333334,,,,,,,,,98.53062500000004,,,20.747473134579607,,,,,,,,98.84485719582553,,1.9552083333333328,2.518133845918371,,,,,13.996731492489701,26.7947863017725,48.0,1.0,48.0,0.0,48.0,221.6286852843286,,,,,,,,,,,,6.1,4.2000003,3.1000001,,,,False,,
2017-02-21,,,2.0225000000000004,,,,,,,,,,,1.751123378819164,,,,,,23.74583333333333,,,,,,,386.48958333333326,,,,,1.9310416666666663,,,,23.3959375,,,,,,396.71875,,,,0.6510416666666669,,,,,,,,,,,,,,,,,,,,,,2.420625,,,,,,17.159303399902402,20.766845594602,48.0,2.0,48.0,18.415,48.0,223.43380061010112,,,,,,,,,,,,5.3,3.5,12.8,,,,False,,
2017-02-22,,,11.121041666666665,,,,,,,,118.55604166666667,,,1.1324995620378864,81.72875,,,,,117.66041666666663,,,,,,,377.80624999999986,,,,,1.2254166666666664,,170.70666666666662,,118.1082291666667,,,,,,403.5125,,,,0.3725000000000001,,,,,,,,,165.7289583333333,,,19.384035456598234,,,,,,,,165.9776707685029,,1.4183333333333332,2.2696315117888446,,,,,16.1671600049488,23.1966726611696,48.0,0.0,48.0,0.0,48.0,225.24974879297847,,,,,,,,,,,,4.7000003,3.3,0.0,,,,False,,
2017-02-23,,2.0662908827964053,15.261458333333332,,,,,,,,,,,1.4482914706991017,,,,,,147.3479166666667,,,,,,,359.09166666666664,,,,,1.4516666666666669,,,168.6862234912907,148.4984375,,,,,,407.675,,,,0.4612499999999999,,,,,,,,,,,,20.113296599816394,,,,,,,,168.83562750893557,,1.8139583333333331,2.3975650336898746,,,,,15.6159496671686,25.572513990936,48.0,1.0,48.0,0.0,48.0,227.07573795994037,,,,,,,,,,,,4.8,3.5,0.0,,,,False,,
2017-02-24,,,23.606875,,,,,,,,224.49041666666665,,,2.168194664407653,123.01270833333336,,,,,219.7916666666668,,,,,,,342.6437499999999,,,,,2.431666666666667,,,,222.14104166666664,,,,,,420.51458333333335,,,,0.6464583333333335,,,,,,,,,,,,22.410259631727687,,,,,,,,,,2.8643749999999994,2.7775775710409274,,,,,16.0833966020326,27.851308396759702,48.0,0.0,48.0,0.0,48.0,228.91097316217272,,,,,,,,,,,,5.5,3.9,0.0,,,,False,,
2017-02-25,,,27.016041666666656,,,,,,,,,,,2.9112880635384832,,,,,,241.86250000000004,,,,,,,290.0020833333333,,,,,3.5914583333333336,,,,244.8733333333333,,,,,,387.63333333333327,,,,0.8629166666666667,,,,,,,,,,,,14.907505546088213,,,,,,,,305.33222651768614,,4.066250000000001,1.7333014110637892,,,,,8.41069887571399,22.036399542129693,48.0,13.0,48.0,0.0,48.0,230.75465703142157,,,,,,,,,,,,5.3,3.6000001000000004,0.0,,,,False,,
2017-02-26,,,26.49416666666667,,,,,,,,,,,1.7208719883578274,,,,,,239.1166666666666,,,,,,,272.46041666666673,,,,,1.8356250000000005,,131.62124999999997,,242.27812500000005,,,,,,370.09375,,,,0.568125,,,,,,,,,128.0085416666667,,,11.303986481181589,,,,,,,,137.99257655043593,,2.203749999999999,1.4225882738921358,,,,,3.26456524490652,18.964695263422602,48.0,16.0,48.0,0.0,48.0,232.60599044417322,,,,,,,,,,,,5.7000003,3.9,0.0,,,,False,,
2017-02-27,,,4.633333333333334,,,,,,,,,,,1.7597708813973367,,,,,,52.31250000000001,,,,,,,360.28541666666666,,,,,1.8327083333333332,,,,52.44104166666668,,,,,,378.8895833333333,,,,0.5972916666666667,,,,,,,,,,,,14.458143709957785,,,,,,,,132.62070540372883,,2.2495833333333333,1.6550103291152718,,,,,11.7782012838703,17.5602145769116,48.0,4.0,48.0,13.434999999999995,47.0,234.46417319245282,,,,,,,,,,,,3.9,2.6000001,14.7,,,,False,,
2017-02-28,,,8.990624999999998,,,,,,,,86.875,,,2.2244320563229643,55.99895833333335,,,,,86.89375000000003,,,,,,,393.4104166666668,,,,,2.513958333333333,,,,86.88437499999998,,,,,,415.2958333333333,,,,0.7237499999999998,,,,,,,,,,,,21.732351692783112,,,,,,,,,,2.9639583333333337,2.6749183424449856,,,,,15.9183163586092,27.8312876961513,48.0,0.0,48.0,0.0,48.0,236.3284046600032,,,,,,,,,,,,7.1,4.8,0.0,,,,False,,
2017-03-01,,,14.029791666666668,,,,,,,,,,,2.6852849949966977,,,,,,131.69166666666666,,,,,,,397.77083333333326,,,,,3.2383333333333337,,,,131.34302083333333,,,,,,430.4854166666665,,,,0.8289583333333336,,,,,,,,,,,,24.266789997261032,,,,,,,,,,3.7033333333333327,3.095397585472924,,,,,16.6245737069958,29.844333503685604,48.0,1.0,48.0,4.479,48.0,238.19788450258702,,,,,,,,,,,,3.6000001000000004,2.7,5.4,,,,False,,
2017-03-02,,,27.671875,,,,,,,,,,,2.2323844314205954,,,,,,248.15416666666675,,,,,,,268.43541666666675,,,,,2.730833333333333,,277.86833333333334,,250.74822916666676,,,,,,376.54791666666665,,,,0.69125,,,,,,,,,317.07770833333336,,,13.00539834933557,,,,,,,,295.63744527145025,,3.1356249999999988,1.5148815280474206,,,,,8.73210253020568,16.4945087957565,48.0,22.0,48.0,0.0,48.0,240.07181333113326,,,,,,,,,,,,5.3,3.6000001000000004,0.0,,,,False,,
2017-03-03,,,28.00104166666668,,,,,,,,,,,1.5599736690560881,,,,,,251.19791666666663,,,,,,,266.06458333333336,,,,,,,,,253.70083333333324,,,,,,371.3041666666666,,,,,,,,,,,,,,,,12.292364279195269,,,,,,,,171.64482269328855,,,1.485458678959818,,,,,5.33226532369616,18.4553264622014,48.0,17.0,48.0,0.0,48.0,241.94939339643585,,,,,,,,,,,,5.3,3.6000001000000004,0.0,,,,False,,
2017-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.981674755890031,19.251864635322896,48.0,25.0,48.0,0.0,48.0,243.8298292740971,,,,,,,,,,,,5.5,3.8,0.0,,,,False,,
2017-03-05,,2.246663570616427,8.198333333333332,,,,,,,,77.95937500000002,,,1.5833325593207732,40.517291666666665,,,,,78.31875000000002,,,,,,,355.1729166666667,,,,,1.5795833333333336,,,100.69776120727448,78.1390625,,,,,,384.41666666666674,,,,0.5002083333333334,,,,,,,,,,,,15.24519429828118,,,,,,,,103.88033264888479,,2.0068749999999995,1.7545877127922935,,,,,11.770176812385197,18.7884451598235,48.0,0.0,48.0,0.0,48.0,245.71232854840298,,,,,,,,,,,,3.8,2.6000001,0.0,,,,False,,
2017-03-06,,,15.679375000000002,,,,,,,,144.16020833333332,,,2.6608938194537672,81.17875000000005,,,,,144.86041666666662,,,,,,,367.52500000000015,,,,,3.0643750000000005,,,,144.5103125,,,,,,414.8270833333335,,,,0.9766666666666666,,,,,,,,,,,,20.87785425276029,,,,,,,,,,3.6585416666666655,2.5088253695538456,,,,,16.910187172047998,25.616744005328894,48.0,0.0,48.0,0.0,48.0,247.59610249381095,,,,,,,,,,,,7.1,4.8,0.0,,,,False,,
2017-03-07,,,8.279375000000002,,,,,,,,,,,2.2683403215039446,,,,,,78.9625,,,,,,,389.16250000000014,,,,,2.6525,,,,78.64645833333334,,,,,,407.9812500000001,,,,0.7895833333333334,,,,,,,,,,,,,,,,,,,,,,3.1160416666666664,,,,,,16.067848014842745,26.4045187912412,48.0,1.0,48.0,46.27499999999999,48.0,249.48036675272925,,,,,,,,,,,,2.7,2.0,40.5,,,,False,,
2017-03-08,,,28.52000000000001,,,,,,,,,,,1.4020314807052083,,,,,,258.00208333333325,,,,,,,307.46041666666673,,,,,1.505625,,,,261.9491666666666,,,,,,393.6125,,,,0.46875,,,,,,,,,,,,17.143434763106793,,,,,,,,170.5102586751219,,1.7991666666666664,,,,,,11.165624568723302,22.588684454885502,48.0,15.0,48.0,0.0,48.0,251.36434200826932,,,,,,,,,,,,5.4,3.9,0.0,,,,False,,
2017-03-09,,,24.89625000000001,,,,,,,,,,,1.3992057469525458,,,,,,228.9833333333333,,,,,,,336.49166666666656,,,,,1.3841666666666663,,,,233.5120833333333,,,,,,408.6604166666668,,,,0.4714583333333332,,,,,,,,,,,,19.937924681498746,,,,,,,,,,1.7608333333333333,2.4491384618713403,,,,,11.952838144235699,26.7154929128478,48.0,4.0,48.0,0.0,48.0,253.24725465066032,,,,,,,,,,,,4.9,3.7,3.3,,,,False,,
2017-03-10,,,20.40083333333333,,,,,,,,,,,1.942516101117217,,,,,,189.15208333333328,,,,,,,349.91666666666674,,,,,2.257083333333333,,,,191.45791666666665,,,,,,411.94791666666663,,,,0.6150000000000001,,,,,,,,,,,,20.503739776334125,,,,,,,,237.6322556258896,,2.572916666666667,2.4402886565985,,,,,15.280225011278699,25.2003915842781,48.0,10.0,48.0,4.478,48.0,255.12833743602056,,,,,,,,,,,,5.3,3.8,0.0,,,,False,,
2017-03-11,,,10.962083333333332,,,,,,,,,,,1.656417441510946,,,,162.93291666666667,,101.65416666666671,,,,,,,329.48958333333337,,,,,1.8420833333333335,,72.825625,,101.41312499999998,,,,,,365.5708333333334,,,,0.5975,,,,,,,,,83.68875000000001,,,10.483507124509687,,,,,,,,101.29899339122518,,2.1114583333333337,1.2820128747319426,,,,,7.022875493395362,14.6191354224005,48.0,1.0,48.0,11.445,48.0,257.0068301361979,,,,,,,,,,,,3.4,2.5,23.1,,,,False,,
2017-03-12,,,24.795625,,,,,,,,,,,1.6769936568076875,,,,198.12729166666668,,223.52083333333331,,,,,,,306.90833333333336,,,,,1.8672916666666668,,92.101875,,226.01854166666658,,,,,,362.13958333333335,,,,0.6710416666666666,,,,,,,,,117.04916666666668,,,9.477116244337884,,,,,,,,130.10635371163963,,2.1306250000000007,1.224086668763234,,,,,4.92480073462667,15.847198206050301,48.0,6.0,48.0,14.429999999999998,48.0,258.88198017840483,,,,,,,,,,,,4.0,3.0,0.0,,,,False,,
