date,H,G,Rn,LE,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebr_5day_clim,ebc_cf,ebr_corr,flux_corr,H_corr,ebr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-01-17,,,,,0.0,0.0,0.0,0.0,152.00214301559274,,,0.9999999990666883,1.0000000048535158,0.9999999951464842,,,,14.516845298621464,,0.5111523583209963,4.6,2.8,0.0,,0.1825544136860701,0.5111523583209963,True,0.5111523583209963
2004-01-18,,,,,0.0,0.0,0.0,0.0,153.07499464997966,,,0.9999999988216756,1.0000000011783243,0.9999999988216756,,,,9.446037047213364,,0.33260422730612954,2.8,1.8000001,0.0,,0.18478011601562105,0.33260422730612954,True,0.33260422730612954
2004-01-19,,,,,0.0,0.0,0.0,0.0,154.18246632440133,,,0.9999999984133212,1.000000001586679,0.9999999984133212,,,,9.559815883997024,,0.33661049172189145,2.7,1.8000001,0.0,,0.187005818345172,0.33661049172189145,True,0.33661049172189145
2004-01-20,,,,,0.0,0.0,0.0,0.0,155.32419747263995,,,0.9999999975966118,1.0000000024033882,0.9999999975966118,,,,14.510391275038181,,0.510925105821752,4.4,2.7,0.0,,0.18923152067472296,0.510925105821752,True,0.510925105821752
2004-01-21,,,,,0.0,0.0,0.0,0.0,156.4998123350449,,,0.9999999951464842,1.0000000048535158,0.9999999951464842,,,,19.0310030824305,,0.6701002805149586,5.8,3.5,0.0,,0.1914572230042739,0.6701002805149586,True,0.6701002805149586
2004-01-22,,,,,0.0,0.0,0.0,0.0,157.70891985808473,,,,,,,,,18.702175705869802,,0.6585219461350044,5.6,3.4,0.0,,0.19368292533382486,0.6585219461350044,True,0.6585219461350044
2004-01-23,,,,,0.0,0.0,0.0,0.0,158.9511136108514,,,,,,,,,15.578781049605867,,0.5485441574574522,4.5,2.8,0.0,,0.1959086276633758,0.5485441574574522,True,0.5485441574574522
2004-01-24,,,,,0.0,0.0,0.0,0.0,160.22597171962562,,,,,,,,,12.379533839700189,,0.4358955259844389,3.5,2.2,0.0,,0.19813432999292674,0.4358955259844389,True,0.4358955259844389
2004-01-25,,,,,0.0,0.0,0.0,0.0,161.53305682154658,,,,,,,,,18.20886815230553,,0.6411521034319287,5.1,3.2,0.0,,0.2003600323224777,0.6411521034319287,True,0.6411521034319287
2004-01-26,,,,,0.0,0.0,0.0,0.0,162.87191603836382,,,,,,,,,11.506963517927195,,0.4051714693040573,3.1000001,2.0,0.0,,0.20258573465202864,0.4051714693040573,True,0.4051714693040573
2004-01-27,,,,,0.0,0.0,0.0,0.0,164.24208097117207,,,,,,,,,13.378392106762949,,0.4710663050576331,3.7,2.3,0.0,,0.2048114369815796,0.4710663050576331,True,0.4710663050576331
2004-01-28,,,,,0.0,0.0,0.0,0.0,165.64306771696081,,,,,,,,,16.463727508759543,,0.5797039900711655,4.5,2.8,0.0,,0.20703713931113052,0.5797039900711655,True,0.5797039900711655
