date,rh,sw_in,sw_out,H,Rn,theta_1,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-11-20,,,1.7916666666666667,,,32.1875,,342.4791666666667,,,350.625,,,,,0.0,0.0,48.0,0.2,48.0,141.27993137135823,,,1.1011800557727551,0.9081167014946054,,,0.9081167014946054,,,,,1.9,1.3000001,0.7,,,,False,
2004-11-21,,57.6875,5.375,,35.645833333333336,31.27083333333333,2.0758333333333323,325.1666666666667,,-4.354166666666667,341.0208333333333,,,,,0.0,0.0,48.0,2.0500000000000003,48.0,140.19173074977522,,40.0,1.103278710423364,0.9063892836437198,,,0.9063892836437198,,,,,1.5,1.0,2.8,,,,False,
2004-11-22,,19.729166666666668,1.5625,,17.375,33.041666666666664,1.3479166666666662,347.58333333333326,,-3.333333333333333,348.33333333333326,,,,,0.0,0.0,48.0,0.55,48.0,139.13861755358695,,20.70833333333333,1.1042388118170254,0.905601206277562,,,0.905601206277562,,,,,1.2,0.90000004,1.3000001,,,,False,
2004-11-23,,,2.75,,,35.333333333333336,,352.0,,,353.60416666666674,,,,,0.0,0.0,48.0,13.1,48.0,138.12090772734896,,,1.1042810252768445,0.9055665877708068,,,0.9055665877708068,,,,,1.1,0.8,17.0,,,,False,
2004-11-24,,,4.083333333333333,,-3.145833333333333,47.14583333333334,4.543333333333334,299.4375,,-14.604166666666664,312.5,,203.75,,,0.0,0.0,48.0,13.6,48.0,137.13890342305885,,11.458333333333332,1.108512141831363,0.9021101007950251,,,0.9021101007950251,,,,,1.6,1.1,26.2,,,,False,
2004-11-25,,,18.875,,44.8125,39.020833333333336,2.157916666666667,264.625,,-12.854166666666664,306.0833333333333,,184.64583333333331,,,0.0,0.0,48.0,7.85,48.0,136.19289319800637,,57.66666666666666,1.1121406161052465,0.8991668728924165,,,0.8991668728924165,,,,,1.0,0.7,0.0,,,,False,
2004-11-26,,101.30208333333331,10.854166666666664,,46.33333333333334,35.583333333333336,3.799583333333333,306.2083333333333,,-3.458333333333333,349.41666666666674,,171.8125,,,0.0,0.0,48.0,0.55,48.0,135.28315222352052,,49.79166666666667,1.1155732419731246,0.8964001307805581,,,0.8964001307805581,,,,,1.7,1.1,0.90000004,,,,False,
2004-11-27,,,1.1875,,-17.25,38.0625,4.433333333333332,305.5,,-4.645833333333333,335.3958333333333,,253.1875,,,0.0,0.0,48.0,12.9,48.0,134.40994250310848,,-12.604166666666668,1.1223660792138663,0.8909748953749791,,,0.8909748953749791,,,,,1.4,1.0,14.8,,,,False,
2004-11-28,,,4.208333333333333,,-4.895833333333333,33.0,2.288958333333333,273.7083333333333,,-9.333333333333334,316.3541666666667,,151.91666666666666,,,0.0,0.0,48.0,0.0,48.0,133.5735130984421,,4.437500000000001,1.1289498476915514,0.8857789405302416,,,0.8857789405302416,,,,,1.4,1.0,0.3,,,,False,
2004-11-29,,11.479166666666664,0.8958333333333334,,5.1875,34.270833333333336,2.469583333333333,322.4583333333333,,-6.166666666666668,327.5416666666667,,52.0,,,0.0,0.0,48.0,3.9,48.0,132.77410036160953,,11.354166666666668,1.1363543391411262,0.8800071998280178,,,0.8800071998280178,,,,,0.90000004,0.6,5.4,,,,False,
