date,rh,es,H,sw_in,vpd,t_dew,vp,Rn,theta_1,ws,t_avg,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2000-04-09,71.73608333333333,1.0024193851469512,73.12895833333336,254.60387499999996,0.029845833333333325,6.238184210923767,0.9725735518136176,174.00975000000003,17.27822916666667,1.9065208333333332,6.8362083333333326,7.996916666666674,45.845854166666676,251.12500000000003,4.3889999999999985,10.58,0.0,0.0,0.0,0.6,0.0,2.3029262613171113,287.95636171517026,118.97481250000004,166.0128333333334,1.481165324319353,0.7466322922944442,176.22136674239673,67.90528945546859,0.6751440798545124,0.7166603334882746,108.31607728692816,1.5940866925692825,2.3611059329925457,3.5,2.8,1.3000001,0.8432521189259092,0.5494678211462057,1.538509899209376,False,
2000-04-10,46.00583333333333,1.3724568040275853,72.73895833333334,267.32172916666667,0.08460416666666665,9.652843918268482,1.2878526373609185,168.1422916666666,17.054208333333335,0.9420625,10.726083333333333,6.600729166666667,31.63833333333334,246.24835416666662,2.497,19.03,0.0,0.0,0.0,0.0,0.0,2.9402423980897163,290.2091284744692,104.37729166666668,161.54156249999997,1.5072985665493697,0.749810070437274,157.32774210947215,47.68841448134448,0.6634385663148883,0.6461327354479854,109.63932762812769,1.104163998924888,1.6643048128149032,4.1,3.4,0.0,0.4895014155337951,0.6058698810594586,2.0599575956021594,False,
2000-04-11,43.04958333333334,1.6883296239572576,56.4515,234.81289583333333,0.10528125,12.9157243320619,1.5830483739572576,151.0887916666666,16.768041666666665,1.164833333333333,14.094145833333334,9.455374999999997,36.703125,243.98683333333332,5.45,21.56,0.0,0.0,0.0,0.0,0.0,2.849386928184799,292.4423596652251,93.154625,141.6334166666666,1.5148481637651394,0.7533461121420735,141.11511262748016,55.599661510692385,0.6601321663251783,0.6577164287382748,85.51545111678777,1.2850506611135046,1.946656634332971,5.5,4.1,0.0,0.4747943010568222,0.71468092870659,2.9301918076970184,False,
2000-04-12,56.87833333333334,1.5434399449129832,28.38458333333332,168.30460416666668,0.07230625,12.176307024199927,1.4711336949129834,111.16004166666666,16.921875000000004,0.8132291666666664,13.102729166666665,7.637916666666667,35.93875,244.5610625,7.73,19.66,0.0,0.0,0.0,5.199999999999998,0.0,2.2542826563367186,294.65541464405567,64.32333333333332,103.522125,1.5204120747270098,0.7572321504169813,97.79797268669034,54.64170945059533,0.6577164287382748,0.6213486569497422,43.15626323609502,1.2570959401109734,1.9113038464350258,3.6000001000000004,2.9,0.7,0.6590702918741469,0.7639318575814134,2.2154023869860993,False,
2000-04-13,85.81458333333332,0.921463920184336,10.278124999999994,112.19187499999997,0.013089583333333332,5.355277945567341,0.9083743368510028,74.41716666666667,18.130541666666666,1.5671874999999995,5.732729166666665,-3.3029791666666672,44.43625000000001,248.99189583333333,3.43,7.98,0.0,0.0,0.0,1.6,0.0,1.1879071461197523,296.84766731924753,54.714375,77.72014583333333,1.5148481637651394,0.7609665333620882,82.88397050030727,67.31417171710869,0.6601321663251783,0.7039921813493766,15.569798783198564,1.5434556704093894,2.338100988172556,2.7,2.2,3.2,1.0627731764420707,0.7519668225278914,1.6543270095613611,False,
2000-04-14,80.424375,0.8948064036745613,49.99583333333334,213.29441666666665,0.018293750000000004,4.814412513263791,0.8765126536745614,148.316875,17.732374999999994,2.440395833333334,5.2685416666666685,2.9665625000000007,45.95458333333333,225.9583333333334,2.717,8.65,0.0,0.0,0.0,0.0,0.0,1.829163200376255,299.01850622341436,95.95041666666664,145.3503125,1.5148481637651394,0.7626050399741721,145.35031250000003,69.61421617909207,0.6601321663251783,0.6601321663251783,75.73609632090796,1.5954907446025286,2.4169262247654157,2.7,2.2,0.90000004,1.098602829438825,0.7801804642285592,1.7163970213028306,False,
2000-04-15,78.70833333333333,0.8750886824097596,38.832291666666656,148.80637499999997,0.019858333333333332,4.468077792767448,0.8552303490764265,104.53695833333332,17.887374999999995,1.2296249999999995,4.946041666666665,2.2029375,30.257916666666674,222.01354166666678,2.959,8.19,0.0,0.0,0.0,8.1,0.0,1.5427207968385797,301.16733456024593,69.09020833333332,102.33402083333333,1.5072985665493697,0.7625461623903625,104.13957198343063,45.607714418436956,0.6634385663148883,0.6751440798545124,58.531857564993686,1.0501990439625746,1.582963513556307,2.6000001,2.2,2.5,0.7195288697983213,0.8954653557192337,1.9700237825823144,False,
2000-04-16,89.78749999999998,0.9121769989020501,18.954374999999995,104.56141666666667,0.010127083333333332,5.212412448790455,0.9020499155687169,68.32739583333333,18.768375,0.29658333333333337,5.533437500000002,1.6593958333333332,33.96062499999999,191.0671041666666,3.285,8.89,0.0,0.0,0.0,0.9,0.0,1.3134529361728875,303.29357022593183,52.91499999999999,66.66799999999999,1.481165324319353,0.7618223231583567,78.37586313635855,50.301300142212924,0.6751440798545124,0.7937091258174837,28.074562994145627,1.1793705810461232,1.746842809167885,2.8,2.3,1.8000001,0.7594968735512544,0.9155650481210971,2.105799610678523,False,
2000-04-17,80.71291666666667,1.1353642992824189,27.76958333333333,141.45006249999997,0.024741666666666672,8.047265154776918,1.1106226326157522,103.35693750000006,18.231354166666666,0.6550000000000001,8.5354375,6.2668125,36.64374999999999,203.72027083333333,3.904,13.24,0.0,0.0,0.0,0.9000000000000001,0.0,1.7026926792606014,305.39664580591625,64.41333333333333,97.09012500000006,1.5072985665493697,0.7620906473211491,97.09012500000004,55.23307184799345,0.6634385663148883,0.6634385663148883,41.85705315200659,1.2761846813344726,1.9235913408277148,3.5,2.8,7.1,0.6869969074384696,0.8381712669286662,2.346879547400265,False,
2000-04-18,82.80833333333334,0.999944406696028,28.72458333333333,186.72570833333336,0.017454166666666666,6.430984594530496,0.9824902400293613,134.176875,18.224770833333334,2.2111458333333336,6.863041666666664,2.2374166666666686,52.26479166666667,259.41252083333336,3.46,9.5,0.0,0.0,0.0,1.0,0.0,1.6636284275771962,307.47600854771264,80.989375,131.93945833333333,1.481165324319353,0.7618134637183528,119.9586538882967,77.41279709944175,0.6751440798545124,0.6138374071188585,42.545856788854955,1.8173231719072624,2.6917560653110955,2.6000001,2.1000001,2.1000001,1.2817885414915435,0.7660222013513599,1.608646699440076,False,
2000-04-19,69.62958333333334,1.0238494598153702,62.70854166666666,256.89147916666667,0.03402083333333334,6.318110116220095,0.9898286264820372,180.23958333333331,17.927708333333324,1.4713958333333337,6.955187500000003,7.845812499999997,46.58229166666667,234.7479166666666,1.423,12.25,0.0,0.0,0.0,0.0,0.0,2.417186927189355,309.5311203105778,109.29083333333332,172.39377083333332,1.481165324319353,0.7616436284559591,161.87779259929903,68.99607514399705,0.6751440798545124,0.6339604546326295,92.881717455302,1.6198761722727557,2.3993044160615686,3.6000001000000004,3.0,0.0,0.7997681386871895,0.8092824073700966,2.42784722211029,False,
2000-04-20,67.91249999999998,1.1849507315046963,49.60291666666666,176.01218749999995,0.04171458333333333,8.460448046284393,1.1432361481713629,119.10479166666666,17.675562499999995,0.543875,9.149666666666667,4.833541666666669,32.302083333333336,193.4628333333333,3.688,14.12,0.0,0.0,0.0,0.0,0.0,2.0627205931251607,311.5614574929095,81.905,114.27124999999998,1.481165324319353,0.760285288089115,121.3148458883766,47.84472573660744,0.6751440798545124,0.7167594648697727,73.47012015176917,1.1256363071221238,1.667253465904179,3.9,3.2,0.7,0.5210167080950561,0.8255031812491114,2.6416101799971567,False,
2000-04-21,65.0241875,1.2998462136437,54.95585416666668,219.87412500000005,0.052427083333333326,9.436358340635095,1.2474191303103657,149.1883333333334,17.486520833333334,1.434604166666667,10.195083333333333,7.278104166666666,41.35833333333333,249.60416666666663,4.097,17.25,0.0,0.0,0.0,0.0,0.0,2.5295227374476887,313.56651093829583,96.3141875,141.91022916666668,1.481165324319353,0.7612638710172862,142.6572347649925,61.25852920497457,0.6751440798545124,0.6786979914385429,81.39870556001794,1.442657181952008,2.13681379278759,4.4,3.6000001000000004,0.0,0.5935593703976813,0.8192049086482962,2.949137753054357,False,
2000-04-22,74.03374999999998,0.8071430491716721,75.8575,250.9608333333333,0.0214,3.2971606494795616,0.7857430491716718,172.93097916666673,17.482208333333336,2.4231875000000005,3.8328333333333333,0.6562083333333332,41.80625,230.2770833333333,1.0,6.126,0.0,0.0,0.0,0.0,0.0,1.8894297844608863,315.5457858212044,117.66375,172.2747708333334,1.481165324319353,0.7615093972067559,174.2794664293813,61.921967839825925,0.6751440798545124,0.6830004732023899,112.35749858955532,1.449490966360239,2.1469357572869354,2.7,2.1000001,0.6,1.0223503119294783,0.8259723809580057,1.73454208260905,False,
2000-04-23,74.81729166666666,0.7024740612299184,82.8320833333333,247.96470833333328,0.0186625,1.2710801200350907,0.6838115612299184,167.0421875000001,17.549791666666664,1.8062708333333328,1.7867291666666667,-0.6136874999999995,32.09375000000001,225.91458333333333,-1.985,6.191,0.0,0.0,0.0,1.1,0.0,1.9437146177937592,317.49880151335543,114.92583333333332,167.6558750000001,1.4936031411476742,0.760319293724453,171.6535856656807,47.93532581120818,0.6695218913583745,0.6854864664500022,123.71825985447254,1.110589758845636,1.6587803523382798,2.3,1.9,0.3,0.8730422907043578,0.7783022715046304,1.4787743158587976,False,
2000-04-24,63.71937499999999,0.7750305874998253,49.21541666666666,196.18427083333333,0.03229375,1.8542252951247535,0.7427368374998253,128.11127083333335,17.613458333333334,0.8264583333333336,2.5526249999999995,-1.1197291666666631,29.560625,228.65460416666667,-5.595,9.59,0.0,0.0,0.0,0.2,0.0,1.7703245168829722,319.42509143187414,78.77604166666666,129.23100000000002,1.5072985665493697,0.758093953559981,118.73901468260007,44.556687688803464,0.6634385663148883,0.6095754243692817,74.18232699379662,1.0236734993326182,1.5429815981586323,3.0,2.4,0.3,0.6429089992327635,0.7750666670566915,1.8601600009360597,False,
2000-04-25,79.85520833333331,0.8204746687202942,54.12708333333335,200.38047916666665,0.01697083333333334,3.607951604370287,0.8035038353869605,140.12270833333335,17.556041666666655,1.5331249999999998,4.060624999999999,1.3861666666666654,51.32208333333332,242.0733541666668,0.135,6.797999999999999,0.0,0.0,0.0,0.4,0.0,1.7096760972858582,321.3242028703664,105.44916666666668,138.73654166666668,1.4936031411476742,0.7587095850550879,157.49920656473796,76.65482487690934,0.6695218913583745,0.7600677182801815,80.84438168782863,1.7798045692889912,2.658321695319021,2.5,2.0,0.3,1.3291608476595105,0.8227277211090767,1.645455442218153,False,
2000-04-26,66.80189583333335,1.0817288952898902,81.52,257.35622916666665,0.04322083333333334,6.4789557218018,1.0385080619565572,179.79162500000004,17.263166666666674,0.8843958333333332,7.179458333333336,6.326729166666667,30.92145833333333,221.79570833333332,-0.879,16.07,0.0,0.0,0.0,0.0,0.0,2.7350348696182634,323.1956968141044,112.44145833333332,173.46489583333337,1.4734093994892152,0.7592302608305975,165.67230160060828,45.55996735424746,0.6786979914385429,0.6482087213851504,120.11233424636082,1.0755076403716892,1.5846630665461134,4.1,3.4,0.0,0.4660773725135628,0.7393788596728249,2.5138881228876047,False,
2000-04-27,71.49606250000002,0.9565416540911894,24.21083333333333,136.4818541666667,0.029785416666666675,5.193208742870339,0.9267562374245224,89.67316666666666,17.287562500000007,2.191708333333333,5.7924791666666655,-1.3792916666666668,22.49979166666668,264.79375,-0.119,13.91,0.0,0.0,0.0,0.0,0.0,1.6825008949248372,325.0391477405485,46.71062500000001,91.0524583333333,1.4666201326725372,0.7583162128308192,68.50674303471715,32.99864743927113,0.6818398150431481,0.5130078402605827,35.50809559544601,0.7815556131212213,1.1462451970068115,3.1000001,2.3,0.3,0.4983674769594834,0.6953993610061028,1.5994185303140362,False,
2000-04-28,71.0002083333333,0.6913487004632386,74.52104166666666,213.25479166666668,0.020577083333333333,1.0327576369940017,0.6707716171299055,139.49277083333337,17.32097916666667,2.0977708333333327,1.6000833333333329,-1.746458333333334,36.54458333333333,221.0875,-1.061,4.852,0.0,0.0,0.0,0.5,0.0,1.6853067924561747,326.8541434064622,111.06562499999998,141.2392291666667,1.4666201326725372,0.7557842187155597,162.89108167285826,53.5970216567959,0.6818398150431481,0.7863652729861552,109.29406001606232,1.2643856825759223,1.854373497528756,2.5,2.0,0.3,0.9271867487643778,0.6943998407451325,1.3887996814902648,False,
2000-04-29,53.12812499999998,0.9844255133066128,90.67875000000004,286.13506250000006,0.054450000000000005,4.840108220531416,0.929975513306613,198.48002083333336,17.042583333333337,0.8581250000000001,5.733604166666665,5.838020833333331,27.61770833333334,177.43539583333336,-3.0610000000000004,14.53,0.0,0.0,0.0,0.0,0.0,2.823298345549774,328.64028462290884,118.29645833333338,192.642,1.4641278289476019,0.7546958867045344,173.20113671177387,40.43585534259144,0.6830004732023899,0.6140740769579498,132.76528136918242,0.9592786054833984,1.404506502002291,3.7,3.2,0.0,0.438908281875716,0.5900503870928352,1.8881612386970728,False,
2000-04-30,42.986875,1.5044674613022415,71.66895833333334,284.7195208333334,0.09276666666666664,10.870898144158394,1.4117007946355749,193.5382708333333,16.642416666666662,1.4727291666666664,12.010333333333335,10.4723125,50.89770833333333,244.37360416666664,3.094,20.27,0.0,0.0,0.0,0.0,0.0,3.3012892309843775,330.3971850194384,122.56666666666668,183.06595833333333,1.4618359090004642,0.7528713880885295,179.1723545798236,74.40409772749881,0.6840713063915318,0.6695218913583745,104.76825685232477,1.7784859874931194,2.599854680171592,5.9,4.6,0.0,0.5651858000373027,0.6757433951314639,3.1084196176047336,False,
2000-05-01,47.64916666666668,1.3391445311928127,37.47127083333333,210.32933333333332,0.07482916666666665,9.826707719187725,1.264315364526146,142.03270833333332,16.55477083333333,1.4035416666666662,10.857416666666666,7.3217291666666675,43.62066666666666,214.14166666666668,5.484,16.85,0.0,0.0,0.0,1.0,0.0,2.5414963436230695,332.1244707987923,81.09193749999999,134.71097916666665,1.4618359090004642,0.7514397874899433,118.54310616792131,63.76625690787292,0.6840713063915318,0.6019697726320562,54.77684926004841,1.5225328897842738,2.225693250920898,4.2000003,3.5,0.90000004,0.6359123574059709,0.7073705494399762,2.475796923039917,False,
2000-05-02,57.809791666666676,1.3431997363574883,58.23583333333334,234.32491666666672,0.06351666666666668,10.051300083684797,1.2796830696908212,158.45708333333334,16.574833333333334,1.1903333333333337,10.92872916666667,7.656145833333331,44.58625,218.26541666666665,5.678,16.97,0.0,0.0,0.0,0.0,0.0,2.8055757627074573,333.82178048346225,102.82208333333334,150.8009375,1.4618359090004642,0.7481739917497852,150.30901365490482,65.17778129767194,0.6840713063915318,0.6818398150431481,85.13123235723288,1.5563414059999752,2.2751157539550344,4.7000003,3.8,0.0,0.5987146720934301,0.7315685289320216,2.7799604099416815,False,
2000-05-03,71.72104166666666,1.0010183984198169,63.34895833333334,202.749375,0.02947291666666666,6.231168166448171,0.9715454817531504,143.15362500000003,16.527729166666667,1.9918541666666665,6.828583333333333,1.8151875000000004,37.747937500000006,241.2833541666666,2.441,11.55,0.0,0.0,0.0,0.0,0.0,2.0404837473916153,335.48876465545,101.09689583333336,141.33843750000003,1.4618359090004642,0.7467939013272322,147.7870726176461,55.181290528205224,0.6840713063915318,0.7152823932508333,92.60578208944086,1.312507967953718,1.9186712784039752,2.2,1.8000001,1.3000001,1.0659284287839623,0.7698661783506465,1.3857591980177817,False,
2000-05-04,70.72479166666666,0.8623808921307473,79.1227083333333,235.14210416666666,0.02733125,4.020025589739284,0.8350496421307474,166.66137499999994,16.501416666666664,1.5502499999999997,4.615354166666667,2.7183333333333337,34.176270833333334,247.738625,0.922,8.82,0.0,0.0,0.0,0.1,0.0,2.174194610811108,337.1250856905648,113.29897916666664,163.9430416666666,1.4567210553324466,0.7469523753001733,165.0450084997555,49.78529331566085,0.6864732244649161,0.69108745339146,115.2597151840947,1.1858262985644463,1.7274181370857695,2.8,2.4,1.0,0.7197575571190706,0.8053677291170807,1.9328825498809932,False,
2000-05-05,71.44666666666666,0.7932576886496209,89.12520833333338,295.4476875000001,0.02364166666666667,2.994326224010696,0.7696160219829543,207.5275,16.427291666666665,1.8300624999999997,3.5668125,3.1081041666666693,60.80708333333334,242.919375,0.8859999999999999,7.13,0.0,0.0,0.0,0.2,0.0,2.4825700851035863,338.7304174886006,149.93229166666669,204.4193958333333,1.4567210553324466,0.7513500043312044,218.4095261450789,88.57895860502138,0.6864732244649161,0.7334543332126326,129.83056754005756,2.1077496500410167,3.0704032945843447,3.5,2.8,0.5,1.0965726052086946,0.8263915355890827,2.313896299649432,False,
2000-05-06,62.09666666666664,0.9000737143555867,67.26812500000001,248.5060833333333,0.04062083333333333,4.0030039557941475,0.8594528810222536,171.1948958333334,16.32802083333333,0.8701874999999998,4.744645833333332,1.3024583333333335,48.950416666666705,274.9933958333333,-2.3280000000000003,12.23,0.0,0.0,0.0,0.0,0.0,2.466649499714858,340.3044452007096,116.21854166666672,169.89243750000006,1.4567210553324466,0.7562092136887985,169.29799666586462,71.3071026256297,0.6864732244649161,0.6840713063915318,97.99089404023495,1.6986583589653719,2.4744713973213184,3.9,3.5,0.0,0.7069918278060909,0.8643376795050249,3.0251818782675874,False,
2000-05-07,65.82960416666667,1.007687814159003,42.96125000000002,183.43806250000003,0.03662083333333334,6.050465657874891,0.9710669808256701,121.90772916666668,16.280041666666666,0.7503124999999997,6.741166666666667,3.0371666666666663,38.64020833333333,213.95687500000003,0.733,11.68,0.0,0.0,0.0,2.1,0.0,1.998797573564512,341.84686495527814,81.60145833333334,118.8705625,1.4536560577829798,0.7610684230463924,118.62045423017544,56.16957291774638,0.6879206361408035,0.6864732244649161,62.45088131242907,1.3434209299440552,1.95287197296562,2.9,2.4,0.3,0.8136966554023416,0.9407033847377518,2.2576881233706043,False,
2000-05-08,81.29374999999997,1.0141308930540085,45.06125000000001,161.5558125,0.01987916666666667,6.6405806944044565,0.994251726387342,122.26241666666664,16.680083333333325,1.4211874999999996,7.097708333333332,2.4723750000000004,37.34479166666668,225.1298125,4.413,10.04,0.0,0.0,0.0,1.0,0.0,1.775586629906653,343.3573835835798,82.4060416666667,119.79004166666664,1.4469948703200657,0.767679343147032,119.24111957504827,54.037721974838206,0.69108745339146,0.6879206361408035,65.20339760021007,1.2988225770892041,1.879389606503966,2.9,2.4,2.0,0.7830790027099859,0.9848925502614879,2.3637421206275717,False,
2000-05-09,80.98124999999997,0.8446574078676578,53.27104166666666,223.56004166666665,0.016577083333333333,3.9765359560035214,0.8280803245343243,157.72762499999996,17.14456250000001,2.662125,4.416708333333333,-1.0342499999999983,52.76104166666668,216.1562708333333,-0.07400000000000001,7.09,0.0,0.0,0.0,5.1000000000000005,0.0,1.7311944564971946,344.8357183464512,106.03208333333332,158.76187499999997,1.3980492312346386,0.7745823971001312,148.23807259037383,73.7625337412221,0.7152823932508333,0.6678686764900791,74.47553884915172,1.8303240068856164,2.55888307073674,1.8000001,1.5,2.1000001,1.7059220471578262,0.8385726323583995,1.2578589485375993,False,
2000-05-10,83.1539583333333,0.6212921771916345,40.169187500000014,194.23902083333337,0.0109,-0.2009850226738775,0.6103921771916346,126.87308333333334,17.759104166666656,2.5896875,0.1893541666666667,-5.832562500000001,60.59812499999999,228.70833333333331,-1.956,2.41,0.0,0.0,0.0,4.0,0.0,1.39453085759029,346.28159666319345,100.7673125,132.70564583333334,1.3830460625660086,0.7784599525561013,139.36583478848354,83.8099981801328,0.7230417171678786,0.7593295060449419,55.55583660835075,2.093808104243388,2.8958330543426154,2.4,1.9,1.2,1.524122660180324,0.7654901656776618,1.4544313147875574,False,
2000-05-11,84.71458333333334,0.664140999066266,78.11166666666666,259.4852916666665,0.010854166666666666,0.6835819904530792,0.6532868323995992,184.33537500000008,17.67685416666666,2.1800625000000005,1.0555,0.7931666666666676,73.00085416666668,225.91250000000005,-1.166,3.972,0.0,0.0,0.0,1.8,0.0,1.9467301985310383,347.69475584386396,151.11252083333338,183.5422083333334,1.3830460625660086,0.7825543998363055,208.99557694296558,100.96354391916375,0.7230417171678786,0.8233120991924425,108.03203302380186,2.5244161273915373,3.4913837852669967,2.5,2.0,0.0,1.7456918926334983,0.7298935509675527,1.4597871019351054,False,
2000-05-12,60.12437499999999,0.9380718818273964,66.53666666666666,221.19795833333328,0.04292083333333333,4.6307490320239815,0.8951510484940632,144.15639583333333,17.269770833333336,0.7030416666666666,5.404166666666668,3.8135625,25.079374999999995,232.17304166666668,-1.939,12.14,0.0,0.0,0.0,0.0,0.0,2.292752294517712,349.07494282606393,91.61604166666666,140.34283333333332,1.3830460625660086,0.7879495006826797,126.7092056949667,34.685930845366386,0.7230417171678786,0.6528017105730373,92.02327484960031,0.8708393627564003,1.2044109517877313,4.0,3.3,0.0,0.3649730156932519,0.7105494328335953,2.3448131283508644,False,
2000-05-13,63.3266875,1.0581089820928444,30.797083333333344,122.75195833333338,0.04091041666666666,6.802848704557213,1.0171985654261777,73.29889583333333,17.059,0.13583333333333333,7.536833333333331,1.656687500000001,23.424375,187.44072916666664,2.258,12.32,0.0,0.0,0.0,0.0,0.0,1.6331017567562127,350.42191391727965,54.22145833333335,71.64220833333333,1.3830460625660086,0.7938247025993942,74.99077445450358,32.39698961181965,0.7230417171678786,0.756836780924653,42.59378484268393,0.8150215398007591,1.1272123315279254,4.2000003,3.3,0.0,0.34157949440240165,0.6956903753157739,2.2957782385420544,False,
2000-05-14,68.344625,1.2371563330416575,39.097083333333345,189.9151041666668,0.04216666666666668,9.094568862821331,1.194989666374991,126.77137500000003,16.861833333333333,0.5509166666666666,9.784666666666668,5.297875,54.20937499999999,266.7297916666668,4.399,15.57,0.0,0.0,0.0,1.6,0.0,2.399053251367707,351.7354345437625,93.30645833333332,121.47350000000004,1.3452928512350408,0.7994361629629616,125.52451136989352,72.92748465741953,0.7433325755666909,0.7681219223397144,52.597026712474005,1.890186456482488,2.5428543274071846,5.0,4.0,0.8,0.6357135818517962,0.5316925477844232,2.1267701911376933,False,
2000-05-15,54.980625,1.3977005703393148,75.59374999999997,271.43916666666667,0.06824166666666663,10.670666103258213,1.329458903672648,193.717625,16.565104166666664,1.036875,11.598708333333335,11.071979166666667,60.17270833333333,258.73814583333336,5.153,17.23,0.0,0.0,0.0,0.0,0.0,3.2215805284938708,353.01527900687597,135.7664583333333,182.64564583333333,1.3389171380549922,0.8049715990345646,181.780037835529,80.56627043068443,0.7468722085764562,0.7433325755666909,101.21376740484452,2.101750294609518,2.814069489364813,4.8,4.1,4.3,0.6863584120401983,0.5308750125782152,2.176587551570682,False,
2000-05-16,73.38127083333332,1.232480319512547,89.0958333333333,308.3115416666667,0.034560416666666684,9.27979500744303,1.1979199028458802,200.23772916666667,16.312812499999996,2.833395833333334,9.889729166666664,8.909125,49.24272916666669,255.8208333333334,6.059,14.3,0.0,0.0,0.0,0.0,0.0,3.08554586526963,354.2612302477553,138.3385625,191.32860416666668,1.3389171380549922,0.8073884844652653,185.2238721851417,65.93193400585047,0.7468722085764562,0.7230417171678786,119.29193817929121,1.717180069805215,2.299161824588671,4.7000003,3.7,0.0,0.6213950877266677,0.5599668329282087,2.0718772818343725,False,
2000-05-17,72.32041666666666,1.0610215800249134,98.31335416666668,301.54785416666675,0.031697916666666666,7.045548017891631,1.0293236633582463,193.33668750000004,16.16458333333333,2.2506666666666666,7.6459375,5.531124999999999,42.8948125,253.6833333333333,3.754,11.46,0.0,0.0,0.0,0.0,0.0,2.823592973859271,355.47307962105657,141.20816666666667,187.80556250000004,1.3389171380549922,0.8068479148435117,189.0660343833257,57.43259958990551,0.7468722085764562,0.7518849004627679,131.63343479342018,1.4926256559643265,1.9985020714712112,4.6,3.7,3.4,0.5401356949922193,0.604530453752293,2.236762678883484,False,
2000-05-18,54.178749999999994,1.4922785912340506,87.05541666666664,315.2492499999999,0.07877083333333333,11.228933667868128,1.4135077579007171,208.73729166666658,15.739270833333327,1.424625,12.195770833333327,11.348958333333336,44.74812499999997,212.5641875,4.961,19.73,0.0,0.0,0.0,0.0,0.0,3.780124166231255,356.6506266784807,131.8035416666666,197.38833333333324,1.3452928512350408,0.806608574761372,177.31436237162643,60.19933266867197,0.7433325755666909,0.6677372438425101,117.11502970295444,1.5638819484043296,2.1038792053638717,4.8,4.0,0.0,0.5259698013409678,0.594491175465004,2.377964701860016,False,
2000-05-19,66.92189583333335,1.5504590446751747,82.06583333333332,299.44691666666665,0.05529166666666666,12.541390348811145,1.4951673780085073,199.41083333333336,15.394208333333333,2.209916666666667,13.308999999999996,11.404520833333335,50.04208333333333,239.389625,10.0,17.66,0.0,0.0,0.0,0.0,0.0,3.5673721304713135,357.79367896268326,132.10791666666665,188.00631250000004,1.364085961576291,0.8053842770212363,180.20655453809053,68.26170336303089,0.7330916292433903,0.7026780904852151,111.94485117505958,1.7507594257670438,2.388186354786193,4.9,4.2000003,0.4,0.5686157581432062,0.5880640090200066,2.4698690143032302,False,
2000-05-20,36.71020833333334,1.9547284006425292,78.35002083333332,316.37177083333336,0.13185,15.277693009736526,1.82287840064253,206.1468750000001,15.023104166666654,1.346666666666667,16.61291666666666,12.286708333333342,66.43875000000001,207.00854166666667,10.4,22.95,0.0,0.0,0.0,0.0,0.0,4.310925564465795,358.9020518120812,144.78877083333333,193.8601666666668,1.3452928512350408,0.8057049610104582,194.78329834119197,89.37957541999208,0.7433325755666909,0.7468722085764562,105.40372292119984,2.331774252677344,3.13691923282076,5.8,4.8,0.0,0.6535248401709918,0.5630440949782033,2.7026116558953763,False,
2000-05-21,48.23752083333334,2.0547734293684266,77.3152083333333,298.6443958333333,0.11602083333333335,16.246550195187076,1.938752596035093,196.99772916666663,14.597583333333326,1.7308749999999995,17.41270833333333,13.051583333333335,63.42291666666667,262.9232083333333,11.77,23.98,0.0,0.0,0.0,0.0,0.0,4.202300259069907,359.9755681769846,140.73812499999997,183.94614583333333,1.3452928512350408,0.8076944824901612,189.33399345872357,85.32239639614238,0.7433325755666909,0.7651050494285295,104.01159706258116,2.2276374668941976,2.9968247593560986,6.4,5.3,0.0,0.5654386338407733,0.5648818663114549,2.9938738914507117,False,
2000-05-22,52.27316666666668,1.7130007230907909,102.34543750000002,313.5329791666666,0.08584791666666665,13.84450057646598,1.627152806424124,221.7060625000001,14.168583333333332,2.112020833333333,14.873958333333334,12.163708333333332,58.50833333333333,238.3583541666668,11.46,19.07,0.0,0.0,0.0,0.0,0.0,3.921286182232635,361.0140584473848,160.85377083333339,209.54235416666668,1.3452928512350408,0.8104895817662551,216.39542799628288,78.71084257101019,0.7433325755666909,0.767643236008472,137.6845854252727,2.050024616756545,2.7578834617784347,5.3,4.3,0.0,0.6413682469252174,0.5665477447785615,2.4361553025478138,False,
2000-05-23,73.22375000000002,1.4231331566521943,84.08354166666669,258.80718750000005,0.03922916666666666,11.44037894647234,1.3839039899855274,181.0631458333333,13.978895833333334,2.333333333333333,12.083541666666665,7.824750000000001,41.96625,252.33337499999996,8.29,15.51,0.0,0.0,0.0,0.0,0.0,2.869600464240109,362.0173602926319,126.04979166666666,173.23839583333327,1.3389171380549922,0.8111298750575606,168.7702263107614,56.18933134490031,0.7468722085764562,0.7276088598045831,112.58089496586105,1.4665022783726231,1.963525033509798,5.2000003,4.4,0.0,0.446255689434045,0.5774544732944713,2.540799682495674,False,
