date,H,G,Rn,LE,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebr_5day_clim,ebc_cf,ebr_corr,flux_corr,H_corr,ebr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2010-10-16,36.14184416666666,-1.3442617721458292,70.41003841516665,18.265147083333336,0,0,0,0,199.4915418438863,54.40699124999999,71.7543001873125,0.7308305182717347,1.332989017219074,0.7501937278419841,72.52392179618425,48.176681336209924,0.7582401487851201,24.34724045997434,0.6431337397810726,0.8572902117311997,6.6,4.3,0.0,0.1993698166816744,0.31961516792771644,1.3743452220891803,False,
2010-10-17,9.840607083333337,-0.11304714035416714,43.979092032791655,21.03987310625,0,0,0,0,197.39455997873463,30.880480189583334,44.09213917314583,0.7301711915343805,1.3433009019661195,0.744434845935376,41.48177689181419,13.218896370935859,0.7003624856648142,28.26288052087833,0.7408345639706901,0.995163737989505,4.2000003,2.8,0.5,0.3554156207105375,0.3009140594066937,0.8425593663387424,False,
2010-10-18,42.75240854166668,-7.274456615437501,76.66597968279164,28.173890060791663,0,0,0,0,195.3131957903318,70.92629860245833,83.94043629822914,0.7292636681856771,1.353773574201549,0.7386759640287679,96.01814876393637,57.87708091717693,0.8449598516556035,38.14106784675943,0.9920302966249622,1.342984400378198,4.0,2.7,0.0,0.4974016297697029,0.2887371196185977,0.7795902229702137,False,
2010-10-19,48.20692375,-13.110503126520836,77.92980210166667,16.033762916666678,0,0,0,0,193.2482386223688,64.24068666666668,91.04030522818748,0.7281224656471452,1.3639525914691195,0.7331633124600727,87.6212510567557,65.75195857556673,0.7056290783038451,21.869292481188985,0.5645645151562084,0.7700392334988174,4.8,3.2,0.0,0.24063726046838044,0.28415975845419955,0.9093112270534386,False,
2010-10-20,49.85919520833331,-10.171350558875004,78.91206790102079,14.540257708333336,0,0,0,0,191.2004700240044,64.39945291666665,89.0834184598958,0.7257424364515074,1.374285840371522,0.7276506608913774,88.50325627104748,68.5207859871321,0.7229117834724592,19.98247028391538,0.5119767322253831,0.7036023736970262,4.8,3.2,0.0,0.21987574178032065,0.3011177468087046,0.9635767897878548,False,
2010-10-21,23.625032708333336,-0.8035997472083337,51.55244057270832,11.662972291666668,0,0,0,0,189.170663170679,35.28800500000001,52.35604031991665,0.7274565390182396,1.357676001235928,0.7365527556572216,47.90967751999344,32.07513993651801,0.6740006460453459,15.834537583475427,0.41066469121111104,0.5575495958122884,4.4,2.9,0.8,0.1922584813145822,0.2875432783332464,0.8338755071664145,False,
2010-10-22,25.096937291666666,-5.414559892875001,96.40369115133332,,0,0,14,0,187.15958230143718,,101.81825104420831,0.7286124757020825,1.3832946465425782,0.7229117834724592,,34.71645900017729,,17.302937155193494,,0.6092533846590639,4.2000003,2.8,0.0,,0.21759049452109425,0.6092533846590639,True,0.6092533846590639
2010-10-23,9.429082291666667,-1.7655516001458318,36.671447400166656,,0,0,13,0,185.16798217389552,,38.4369990003125,0.7300301797453167,1.4000299561001854,0.714270430888152,,13.20099766686712,,12.875178071069335,,0.4533476454043926,3.3,2.2,5.0,,0.2060671115474512,0.4533476454043926,True,0.4533476454043926
2010-10-24,-35.337499791666666,-1.6610026238958324,45.394430897645826,,0,0,28,0,183.19660753795227,,47.05543352154165,0.7300249748976279,1.4171751572423128,0.7056290783038451,,-50.079426823805406,,14.120571402065591,,0.4971991658333131,3.4,2.2,0.0,,0.2259996208333241,0.4971991658333131,True,0.4971991658333131
2010-10-25,35.199065000000004,-19.360702959187503,75.01406561249998,,0,0,29,0,181.24619262928022,,94.37476857168751,0.7319159974305436,1.4317289743712658,0.6984562147589024,,50.39552123127752,,16.06441767547375,,0.5656438992741534,3.6000001000000004,2.3,0.0,,0.2459321301191971,0.5656438992741534,True,0.5656438992741534
2010-10-26,33.320685,-25.61787851977084,51.496926831708315,,0,0,29,0,179.31746068359402,,77.11480535147916,0.7334302109452118,1.4836781030811077,0.6740006460453459,,49.43717071416311,,14.346172873504727,,0.5051428148696332,2.9,1.9,0.0,,0.2658646394050701,0.5051428148696332,True,0.5051428148696332
2010-10-27,50.76604958333331,-16.558661551312493,81.55308620395833,,0,0,29,0,177.4111234726317,,98.11174775527084,0.7355644686500963,1.3595001425710438,0.7355644686500963,,69.01645164631032,,20.291762948925413,,0.7144928717273578,3.9,2.5,0.0,,0.2857971486909431,0.7144928717273578,True,0.7144928717273578
2010-10-28,36.5220575,-11.399577375708333,55.9109394655625,,0,0,29,0,175.52788086272324,,67.31051684127081,0.7380915151088131,1.3548455435808324,0.7380915151088131,,49.48174684627792,,27.784937783346358,,0.9783349055258116,5.1,3.2,0.0,,0.3057296579768161,0.9783349055258116,True,0.9783349055258116
2010-10-29,32.70890479166667,-9.777576910895831,53.09811937625002,,0,0,30,0,173.6684203967657,,62.87569628714585,0.7380741997602069,1.3548773284920272,0.7380741997602069,,44.316553542033404,,25.896866618059672,,0.9118540683355292,4.3,2.8,0.0,,0.32566216726268904,0.9118540683355292,True,0.9118540683355292
2010-10-30,10.638347708333328,0.4626743936458346,30.165828914958333,,0,0,28,0,171.83341690035263,,29.703154521312502,0.7353274711256631,1.359938312204177,0.7353274711256631,,14.467496627112,,25.518919894638767,,0.8985461935857288,4.0,2.6000001,0.0,,0.34559467654856196,0.8985461935857288,True,0.8985461935857288
2010-10-31,37.20386270833335,-4.820402809166668,63.91873179416667,,0,0,29,0,170.0235321127403,,68.73913460333334,0.7340866821927093,1.3622369459326116,0.7340866821927093,,50.68047631269618,,21.80022008809782,,0.7676071268050321,3.1000001,2.1000001,0.0,,0.365527185834435,0.7676071268050321,True,0.7676071268050321
2010-11-01,47.16650562499999,-10.669536953208329,68.51948161120832,,0,0,30,0,168.23941434326406,,79.18901856441667,0.7266139761679389,1.3762465804385722,0.7266139761679389,,64.9127420776429,,22.989004687930308,,0.8094653982986162,3.1000001,2.1000001,0.0,,0.385459695120308,0.8094653982986162,True,0.8094653982986162
2010-11-02,46.11370937499999,-6.808171347854171,69.78289858249998,,0,0,30,0,166.4816981537381,,76.59106993035415,0.7160335393538374,1.3965826250295754,0.7160335393538374,,64.40160528878843,,33.38837409317843,,1.175637392777925,4.6,2.9,0.0,,0.40539220440618096,1.175637392777925,True,1.175637392777925
2010-11-03,43.17601895833334,-4.478871759854168,64.95881359402084,,0,0,30,0,164.75100406730346,,69.43768535387501,0.7062658850904822,1.415897356944951,0.7062658850904822,,61.132811126509246,,38.65382503567734,,1.3610390838145727,5.0,3.2,0.0,,0.4253247136920539,1.3610390838145727,True,1.3610390838145727
2010-11-04,44.38370187499999,-4.863030050666665,64.90623579679168,,0,0,29,0,163.04793830410188,,69.76926584745834,0.6989137713636642,1.4307916669732814,0.6989137713636642,,63.50383079217639,,32.87806258811514,,1.1576688242683322,4.0,2.6000001,0.0,,0.4452572229779269,1.1576688242683322,True,1.1576688242683322
2010-11-05,39.93548291666666,-2.710464735187499,59.547713533124984,,0,0,29,0,161.37309254407606,,62.25817826831247,0.6897994806240217,1.6177521500876777,0.6181416602943799,,64.6057133532272,,36.99218902148087,,1.3025312503386397,4.4,2.8,0.0,,0.4651897322637999,1.3025312503386397,True,1.3025312503386397
2010-11-06,22.87976166666667,-3.845633297666666,36.831056694395826,,0,0,30,0,159.7270437171135,,40.6766899920625,0.6804938702702003,1.5922518281139395,0.6280413577445999,,36.43034234056124,,42.71051164391864,,1.5038789973162099,4.9,3.1000001,0.0,,0.4851222415496729,1.5038789973162099,True,1.5038789973162099
2010-11-07,-4.3948931249999985,-3.4881078918333364,19.718921482291666,,0,0,30,0,158.11035382065907,,23.207029374125,0.6710284977836223,1.6177521500876777,0.6181416602943799,,-7.1098478023743015,,28.687343669102912,,1.0101095016710917,3.1000001,2.0,4.4,,0.5050547508355459,1.0101095016710917,True,1.0101095016710917
2010-11-08,-2.9096708200833334,-17.541978536395835,14.470732214187498,,0,0,30,0,156.52356976484046,,32.01271075058333,0.6615631252970444,1.717094209092088,0.5823792280615454,,-4.996178915529319,,19.38268911693611,,0.6824834906565705,1.9,1.3000001,0.0,,0.5249872601214188,0.6824834906565705,True,0.6824834906565705
2010-11-09,42.850117805020815,-16.631524801291672,81.369375907375,,0,0,14,0,154.96722324505518,,98.00090070866669,0.6543863834142636,1.6659435245137098,0.6002604441779626,,71.38587628192407,,23.21377138500389,,0.8173796541109377,2.2,1.5,0.0,,0.5449197694072918,0.8173796541109377,True,0.8173796541109377
2010-11-10,10.685100833333342,-9.329625521229168,59.45144274525,31.831342901729172,0,0,0,0,153.4418306418791,42.51644373506251,68.78106826647915,0.6500202530891998,1.6177521500876777,0.6181416602943799,68.78106826647915,17.285844847028653,0.6181416602943799,51.495223419450504,1.1208127976874047,1.813197313304585,2.1000001,1.4,1.8000001,1.2951409380747034,0.4988124767489561,0.6983374674485385,False,
2010-11-11,35.69713729166666,-16.735722030374998,63.61709328735415,15.563222499999995,0,0,0,0,151.9478929480624,51.26035979166665,80.35281531772915,0.6453377700175849,1.5922518281139395,0.6280413577445999,81.6194015880595,56.838832111090525,0.6379410551948203,24.78056947696899,0.5479963256689677,0.8725481513461357,1.7,1.2,0.0,0.7271234594551131,0.4988124767489561,0.5985749720987473,False,
2010-11-12,35.23524375000001,-13.446488150520835,66.86253971091665,10.514514479166662,0,0,1,0,150.48589572228494,45.74975822916667,80.3090278614375,0.6424728233824107,1.5675429443784754,0.6379410551948203,71.71471071915131,55.23275773376829,0.5696714235926472,16.48195298538302,0.3702263654443347,0.5803457269751539,2.4,1.6,0.0,0.3627160793594712,0.4472910619635104,0.7156656991416167,False,
2010-11-13,20.289828958333338,-9.10579748925,43.84865881483333,8.839929479166663,0,0,3,0,149.05630906925194,29.12975843750001,52.95445630408333,0.6403026226765317,1.5675429443784754,0.6379410551948203,45.662147310152505,31.805178226281498,0.5500907849988407,13.856969083870995,0.31126258548036084,0.4879174697187417,1.8000001,1.2,0.0,0.4065978914322848,0.4758850482580739,0.5710620579096887,False,
2010-11-14,16.183899467145828,1.8905838851041687,45.480691883520834,,0,0,1,0,147.6595876456069,,43.590107998416656,0.6386227363525504,1.5675429443784754,0.6379410551948203,,25.36895742225501,,20.8950225965582,,0.7357342354826547,2.7,1.7,0.0,,0.4327848444015616,0.7357342354826547,True,0.7357342354826547
2010-11-15,23.58863270833334,-4.655530530145829,51.985986776020845,9.398210416666668,0,0,0,0,146.29617069105655,32.98684312500001,56.64151730616667,0.6370705442284367,1.5922518281139395,0.6280413577445999,52.523361269489,37.559043552552026,0.5823792280615454,14.96431771693697,0.3309202047453317,0.5269083009655936,2.7,1.8000001,0.0,0.29272681760717323,0.3574168050532378,0.6433502848375086,False,
2010-11-16,17.97292583341667,-8.51784126435417,43.27599202625,21.056403958333334,0,0,0,0,144.96648208399782,39.02932979175001,51.79383329060417,0.6350050642600505,1.5922518281139395,0.6280413577445999,62.1445217109758,28.61742401481395,0.7535516742459426,33.52709769616185,0.7414166314828551,1.180521986872655,3.1000001,2.0,0.0,0.5902609934363275,0.3527796503549952,0.7055593007099904,False,
2010-11-17,35.19202708333333,-16.670564325124992,40.96329242125,9.448025833333334,0,0,0,0,143.6709304208461,44.64005291666666,57.633856746374995,0.6313467507417883,1.5675429443784754,0.6379410551948203,69.97519998620261,55.16501375285539,0.7745456479359137,14.810186233347233,0.3326742544156363,0.5214811802856005,3.8,2.4,0.0,0.21728382511900024,0.3420160021395373,0.8208384051348895,False,
2010-11-18,9.825111829375002,-7.1761968282083295,27.49137256947917,16.934802604166666,0,0,0,0,142.40990911817494,26.75991443354167,34.6675693976875,0.6252118927488374,1.5675429443784754,0.6379410551948203,41.94731506246997,15.40128472586628,0.7719005081252304,26.54603033660369,0.5962910061211681,0.9347117594415794,5.6,3.4,0.0,0.2749152233651704,0.3420160021395373,1.162854407274427,False,
2010-11-19,18.266739375000004,-1.6794844828749993,44.877818063354155,11.631971720833333,0,0,0,0,141.18379653668038,29.89871109583333,46.55730254622915,0.6188268622073659,1.717094209092088,0.5823792280615454,51.33890368197278,31.365712399806927,0.6421916533103557,19.973191282165846,0.4095731307126148,0.7032756509463477,3.4,2.1000001,0.0,0.3348931511700155,0.3543382982726283,0.7441104618063492,False,
2010-11-20,19.44021395833333,-9.546068270083332,67.05474149114583,,0,0,10,0,139.99295612589935,,76.60080976122916,0.612682091151926,1.6332251815096048,0.6122854406859506,,31.750246970684515,,10.178831751226513,,0.35840664741988715,1.9,1.3000001,0.0,,0.2756973998847286,0.35840664741988715,True,0.35840664741988715
2010-11-21,-40.570586041666665,-11.579350646604171,21.903178153583326,,0,0,8,0,138.8377365885238,,33.4825288001875,0.6065773175038452,1.5571675446811268,0.6421916533103557,,-63.17519985277648,,12.123089297301656,,0.4268658621746298,2.2,1.4,0.0,,0.3049041872675927,0.4268658621746298,True,0.4268658621746298
2010-11-22,-29.54327291666667,-4.085536855479166,29.699330063291665,47.69256270833333,0,0,6,0,137.71847206306714,18.149289791666664,33.78486691877083,0.6003389103545785,1.6332251815096048,0.6122854406859506,29.6418771142652,-48.25081727171072,0.5372017547176704,77.8926943859759,1.6793019007408978,2.742678151646977,2.5,1.6,0.0,1.7141738447793604,0.3500857763338657,0.5601372421341851,False,
2010-11-23,-30.38346709495833,-14.775746669041672,-10.862256830229164,,0,0,1,0,136.63548232356416,,3.913489838812509,0.5942130559422429,1.6957869921827422,0.5896967040140131,,-51.52388827704272,,13.470821609327116,,0.4743208384801665,1.9,1.2,0.0,,0.3952673654001387,0.4743208384801665,True,0.4743208384801665
2010-11-24,28.34828375000001,-24.366242680562497,27.22792516483334,13.05947291666667,0,0,0,0,135.58907299490758,41.40775666666668,51.594167845395845,0.5900498910449644,1.8807670477776943,0.5316979586502195,77.87834426106383,53.31651793805191,0.8025666154893092,24.56182632301193,0.4598368476391527,0.8648459903936906,1.5,0.90000004,0.0,0.9609399466178808,0.44044895446641175,0.3964040766377288,False,
2010-11-25,28.63744562500001,-33.06835996364585,46.36420536125002,9.329597708333333,0,0,0,0,134.57953578235563,37.96704333333334,79.43256532489588,0.5848541666742562,1.900439174565536,0.5261941625827685,72.15405649309395,54.42372352524043,0.4779783100047211,17.730332967853514,0.3285042840026408,0.624302410331221,1.0,0.7,0.0,0.8918605861874587,0.44044895446641175,0.3083142681264882,False,
2010-11-26,23.715550000000004,-15.260113787458328,47.73220218666666,8.29907895833333,0,0,0,0,133.60714871367892,32.01462895833333,62.99231597412498,0.5841455933733464,1.9334415372039118,0.5172124322135809,61.89841342621288,45.85262944763624,0.5082307018443933,16.045783978576633,0.2922187082786557,0.5649877885340256,1.9,1.2,0.0,0.470823157111688,0.44044895446641175,0.528538745359694,False,
2010-11-27,10.806861666666661,-4.258694840187498,38.85869033058333,6.023568673958333,0,0,0,0,132.67217639235747,16.830430340624993,43.117385170770824,0.5779341335353215,1.9334415372039118,0.5172124322135809,32.54065310958135,20.89443523315002,0.3903397730165302,11.64621787643133,0.21209575977879025,0.4100747518211359,1.5,1.0,0.0,0.4100747518211359,0.5260322955687047,0.5260322955687047,False,
