date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,theta_1,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2010-06-03,70.16399999999997,2.461734164717539,44.426958333333346,40.212916666666665,325.26279166666666,0.08772708333333334,19.382433729063553,2.3740070813842062,199.65041666666667,37.720875000000014,2.011645833333333,355.6040208333334,20.26245833333334,31.83491666666665,441.00393749999984,95.10341666666665,226.38375000000008,12.573,26.337,0.0,0.0,0.0,1.016,0.0,4.312235008956166,362.2617914680855,139.530375,167.81550000000004,1.138766678614565,0.8419749770502967,158.8925417045947,108.30060192239702,0.8781430110131165,0.8314510578581833,50.59193978219768,3.3495304321676787,3.814333645157996,6.5,5.2000003,21.7,0.7335256586731342,0.9241123176528092,4.805384329028303,False,
2010-06-04,70.88366666666664,3.0536903451264887,14.462687500000005,31.11041666666667,291.90483333333333,0.10187708333333334,23.036703018518157,2.951813261793157,199.39360416666668,38.873166666666656,2.234833333333333,381.3789583333333,23.99833333333333,13.134125000000004,442.7803125,136.82560416666666,209.31625,17.867,29.929,0.0,0.0,0.0,24.638,0.0,4.49827081621585,362.79261595067567,151.28829166666668,186.2594791666667,1.1356305543831862,0.8476760459366943,171.80760653710178,155.38333671360598,0.8805680651513879,0.8122447906734054,16.424269823495774,4.83636994622845,5.492329483237592,7.2000003,5.7000003,1.9,0.9635665252925674,0.9123579060535886,5.200440338212827,False,
2010-06-05,83.7663958333333,2.538902771235508,19.93295833333333,25.13920833333333,215.7666875,0.04314166666666667,20.385643421179093,2.4957611045688433,145.5223333333333,38.48441666666668,3.6843958333333333,380.8458541666666,21.046062499999994,-13.5714375,426.0040833333335,117.20802083333336,234.03066666666663,14.602,27.329,0.0,0.0,0.0,3.81,0.0,3.037010533007152,363.29101300805536,137.14097916666668,159.0937708333333,1.138766678614565,0.8537461003476995,156.17157734757427,133.47258859136178,0.8781430110131165,0.8620135059237211,22.69898875621251,4.131167409232384,4.7044357894122975,3.7,3.0,2.1000001,1.5681452631374329,0.9209846880388112,2.7629540641164336,False,
2010-06-06,61.65037500000002,2.567611186889606,39.57997916666668,49.56137500000002,355.45689583333336,0.11981875,19.749083394974036,2.4477924368896056,218.39010416666667,37.828520833333336,3.8437708333333336,340.70174999999995,20.79229166666667,18.230541666666664,428.2076875,139.06589583333334,288.7291875,12.925999999999998,27.586,0.0,0.0,0.0,0.0,0.0,4.449038904655438,363.75694920760895,178.64587500000005,200.1595625,1.1600746312303014,0.8581612325081267,207.24254756143955,161.32681782556568,0.8620135059237211,0.8925173135307987,45.91572973587386,4.900382291067826,5.684809179198008,9.2,6.8,0.0,0.83600134988206,0.926235130542898,6.2983988876917065,False,
2010-06-07,72.35058333333333,2.3082439987493624,-7.62725,9.564854166666663,67.11129166666665,0.06622499999999999,18.89732977039279,2.2420189987493635,26.086083333333324,37.205104166666665,1.5330416666666664,383.3828125,19.706541666666666,-11.351666666666668,414.89887500000015,44.90291666666668,198.6835625,17.039,23.044,0.0,0.0,0.0,1.524,0.0,1.1918847754742325,364.1903948898292,37.27566666666668,37.43775,1.1641659747815334,0.8628273464718361,43.39506282063152,52.274447751783974,0.8589840466585182,0.99567059095877,-8.879384931152451,1.5806294177991318,1.8401149869404936,3.8,2.9,10.900001,0.6345224092898254,0.8940764767650443,2.5928217826186284,False,
2010-06-08,88.23775,2.432061491322267,4.7179166666666665,15.848062500000005,133.66920833333333,0.03159583333333333,19.866176830252048,2.4004656579889336,88.65135416666666,39.238625,2.6720625000000005,390.99962500000015,20.4390625,7.791604166666663,420.2483958333335,68.56933333333336,196.3533125,17.570999999999998,26.051,0.0,0.0,0.0,19.050000000000004,0.0,2.424347117247376,364.5913240978144,73.28725000000003,80.85974999999998,1.1641659747815334,0.8672824775829661,85.31852283530797,79.82608478011993,0.8589840466585182,0.9063501927720532,5.4924380551880425,2.415413884778748,2.8119426596743007,5.3,4.4,7.9,0.6390778771987048,0.9004985461238935,3.962193602945132,False,
2010-06-09,64.00441666666667,2.769469427295494,7.6880000000000015,49.71414583333333,358.4604583333333,0.11552291666666666,21.282581541768934,2.6539465106288267,223.98106249999992,39.5455625,3.4990624999999986,341.77127083333335,22.316,12.377312499999993,426.53718750000013,178.13035416666668,266.4400416666667,16.212,27.721,0.0,0.0,0.0,0.0,0.0,4.746037158619728,364.9597145136979,185.81835416666667,211.60374999999996,1.1641659747815334,0.8718980904273299,216.32340541073773,207.3732973966173,0.8589840466585182,0.8781430110131165,8.950108014120433,6.286152695305012,7.3181250801553235,8.7,6.6,0.0,1.1088068303265644,0.8411380048097978,5.5515108317446655,False,
2010-06-10,85.52139583333333,2.2376599246855124,-4.280604166666665,,83.07483333333333,0.03269375,18.64229769717453,2.2049661746855134,42.846458333333345,39.37972916666667,3.3562291666666666,382.29381250000006,19.22666666666666,-5.567083333333334,410.68231250000014,41.1046875,119.56966666666668,16.544,22.079,0.0,0.0,0.0,23.877,0.0,1.2654006575802743,365.29554740141975,36.82408333333334,48.41354166666667,1.1600746312303014,0.8753732768839559,42.71868489331056,47.684505193399275,0.8620135059237211,0.760615358134131,-4.965820300088723,1.4462602027367717,1.6777697713529212,4.1,3.3,22.5,0.5084150822281579,0.7830425018106899,2.5840402559752764,False,
2010-06-11,83.95622916666669,3.1181056854240485,6.5341458333333335,,245.34862500000008,0.05685208333333334,23.62586210565213,3.0612536020907157,176.84374999999997,40.140458333333335,2.8121666666666663,404.7748333333333,24.37477083333333,32.93812499999999,441.9116041666666,127.84752083333326,157.14270833333333,18.74,29.746,0.0,0.0,0.0,4.3180000000000005,0.0,3.731421099323551,365.5988075552516,134.3816666666666,143.905625,1.1600746312303014,0.8791620019987275,155.89276240244655,148.31266558443738,0.8620135059237211,0.93381802599215,7.580096818009177,4.520665668878546,5.2443095587397615,6.3,5.2000003,14.3,1.0085210108045113,0.7833796978196642,4.073574663676164,False,
2010-06-12,87.54979166666668,2.8335722279493396,15.045145833333327,,,0.03917291666666666,22.282562709899835,2.794399311282674,149.79747916666662,40.38433333333335,2.800479166666667,399.97929166666665,22.928520833333334,11.934812499999992,434.98943750000007,102.24543750000002,189.35197916666667,19.458,28.246,0.0,0.0,0.0,23.876,0.0,,365.8694832534936,117.29058333333334,137.86266666666666,1.1493219032507258,0.8797259642804923,134.8046364700545,117.51292082620314,0.8700782584684188,0.8507784316759676,17.291715643851386,3.6103352852716784,4.1494374214416965,4.0,3.6000001000000004,17.9,1.1526214739387637,0.8419427695478701,3.0309940545666096,False,
