date,sw_in,ws,lw_in,g_1,H,t_avg,LE,lw_out,sw_out,Corrected_Soil_Heat_Flux_Plates_Average_Plate_1_2_3_and_4,wd,G,g_2,Rn,t_min,t_max,Rn_subday_gaps,LE_subday_gaps,H_subday_gaps,ppt,G_subday_gaps,rso,flux,energy,ebr_corr,ebr,LE_corr,ebr_5day_clim,ebc_cf,flux_corr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-06-14,333.93668750000006,2.293000210416666,306.60833333333335,-3.1370546576110647,,13.118930729166667,56.43275541666665,409.17291666666665,69.46735416666665,-1.96373353542434,223.1542125,-1.96373353542434,-0.7904124132376196,161.91833333333338,3.660876,20.26732,0.0,0.0,0.0,0.0,0.0,375.4597385331101,,163.88206686875768,0.7044736929520204,,80.10626369906208,0.7910047576160881,1.4194994220573498,,,1.9739831338718024,2.8020679176819794,6.5,5.2000003,0.0,0.5388591838508123,0.6391072503061007,3.323357893323899,False,
2018-06-15,297.76870833333334,2.2290129395833334,313.35833333333335,2.937018029130303,59.96643583333335,15.192463104166661,48.165654375,405.70624999999984,62.70039583333333,3.8748879182190423,212.58421916666663,3.874887918219044,4.812757807307784,142.72666666666663,6.296779,22.35037,0.0,0.0,0.0,0.0,0.0,375.65128814614786,108.13209020833335,138.8517787484476,0.7044736929520204,0.778759128496525,68.37111854832656,0.7899360125790076,1.4194994220573498,153.49343955658242,85.12232100825584,1.6881509430361783,2.3963292879854245,7.2000003,5.7000003,3.1000001,0.4204086248882171,0.5823839730659243,3.3195888211909597,False,
2018-06-16,374.6200208333335,2.813953987500001,302.5125000000001,5.8355449444882925,,13.025435191666668,40.727219583333344,412.24375,79.05727083333333,5.979468881087921,205.5940358333333,5.97946888108792,6.1233928176875505,185.80875,0.1615672,20.99829,0.0,0.0,0.0,0.0,0.0,375.80723352660857,,179.8292811189121,0.7044736929520204,,57.812264660544464,0.7900792856702615,1.4194994220573498,,,1.424485829460672,2.0220568116483086,6.9,5.3,0.0,0.3815201531411903,0.5600101495664331,2.968053792702096,False,
2018-06-17,144.86331250000003,2.445157520833333,363.44166666666666,-14.592754102896636,29.52498312499999,11.815778687499998,28.944653541666664,405.4333333333335,28.71595833333333,-15.854000322618587,230.52952916666663,-15.854000322618587,-17.115246542340532,74.15385416666666,9.097802,17.31755,0.0,0.0,0.0,3.556,0.0,375.9275717284352,58.46963666666666,90.00785448928524,0.7044736929520204,0.6496059371532629,41.086918974046064,0.7911581752391683,1.4194994220573498,82.99761545623655,41.910696482190495,1.0112066177917098,1.4354072095358994,5.2000003,4.2000003,2.3,0.3417635969063858,0.5335218783347712,2.2407920490626023,False,
2018-06-18,149.14350000000005,2.1002308354166668,373.42708333333326,-7.745412887679603,14.48429125,12.228594854166667,32.606925624999995,408.18125,26.095624999999995,-8.554023350394932,226.16864583333333,-8.554023350394932,-9.362633813110262,88.29397916666666,9.942006,15.94571,0.0,0.0,0.0,4.3180000000000005,0.0,376.01230477998354,47.09121687499999,96.8480025170616,0.7044736929520204,0.4862383905822321,46.285512079754476,0.7936375044437203,1.4194994220573498,66.84595513803981,20.560443058285326,1.1396003954118432,1.6176621026634388,3.8,3.0,1.3000001,0.5392207008878129,0.5776782183454708,1.7330346550364126,False,
2018-06-19,255.09956249999993,1.43430228125,349.85000000000014,9.318445916793172,37.587382916666655,15.077493770833335,66.580116875,405.00416666666666,43.43939583333333,8.637419248570078,193.311756875,8.637419248570078,7.956392580346981,156.503125,8.50418,21.59246,0.0,0.0,0.0,23.62200000000001,0.0,376.06143966952527,104.16749979166666,147.86570575142994,0.7143052761889367,0.7044736929520204,93.20961092465642,0.7963114287818891,1.3999616597196964,145.83050589719278,52.620894972536405,2.3332998071652287,3.266530270662681,5.3,4.6,0.0,0.7101152762310178,0.6637045607900748,3.053040979634344,False,
2018-06-20,322.71366666666665,2.2165144791666678,325.51875,9.996859387528183,25.678538958333327,17.05980616666667,94.89278729166668,403.95208333333335,56.61054166666667,10.088551639864082,134.96708999999998,10.088551639864084,10.180243892199988,187.64333333333332,6.7597190000000005,26.94939,0.0,0.0,0.0,3.302,0.0,376.07498832983435,120.57132625,177.55478169346927,0.7281498935553765,0.6790654979833461,130.32040261425925,0.7996833236750575,1.3733436052805643,165.58585988563416,35.265457271374906,3.3318422382658146,4.575764231726039,7.0,5.7000003,3.9,0.8027656124379571,0.7317685529240625,4.171080971197722,False,
2018-06-21,342.88320833333336,2.2864656104166667,319.8,3.5179990606037275,37.84364770833334,16.714369916666666,109.06295541666668,404.28749999999985,61.59016666666667,4.426847104750482,208.4900979166666,4.426847104750476,5.335695148897223,196.81229166666665,7.271095,24.71909,0.0,0.0,0.0,0.254,0.0,376.05296762159236,146.906603125,192.3854445619162,0.7281498935553765,0.7636056015543341,149.78091239447846,0.8033311364369538,1.3733436052805643,201.75324397520856,51.97233158073008,3.828111428568119,5.257312350725472,8.0,6.2000003,0.0,0.8479535639257101,0.7918414151180672,4.909417011284441,False,
2018-06-22,355.04316666666665,2.995144385416667,308.0229166666666,-7.6537711838184075,26.350596875000008,18.117771625,131.98003666666668,391.0145833333333,61.661666666666676,-7.095404761134938,207.52887083333337,-7.095404761134942,-6.537038338451468,210.34695833333345,8.310151,25.87405,0.0,0.0,0.0,23.114,0.0,375.9953993154261,158.33063354166669,217.44236309446842,0.7316544321150449,0.7281498935553765,180.38575435830097,0.8070580153803725,1.3667654511559917,216.40083978439003,36.01508542608905,4.638745468593981,6.340077043180663,8.0,6.2000003,0.0,1.0225930220004444,0.8684240677987596,5.3842294808795295,False,
2018-06-23,361.3690833333335,2.4610962312500004,299.36458333333337,1.3875995873051743,35.977394791666654,15.21722366666666,104.45078812500002,399.02083333333326,65.23641666666667,-0.11844702743777832,242.90271875,-0.11844702743778128,-1.6244936421807354,196.47562500000004,5.900676,22.36838,0.0,0.0,0.0,10.922,0.0,375.9023100724772,140.42818291666669,196.59407202743785,0.723223750607241,0.7143052761889367,144.4238909981868,0.8103770471637369,1.3826979536559316,194.16976115449586,49.74587015630907,3.660967144185376,5.062011778666719,7.7000003,5.9,0.0,0.8579680980791048,0.9133359133540456,5.388681888788869,False,
